stop_id,stop_name,region,metro,community,lat,lon,trip_graph_degree,trip_graph_weighted_degree,stop_use_count,is_critical,socio_join_method,socio_join_distance_m,socio_unit_id,socio_locality,socio_locality_en,socio_cluster,socio_cluster_group,socio_index_value,socio_population
41742,תיכון מקיף אורט,צפון,פריפריה,4.0,32.626887,35.320778,4,1221.0,751,False,nearest,9.9233124093373,77000016,עפולה,AFULA,3.0,low_1_4,,4854.0
5734,אהבת ציון /השלום,צפון,פריפריה,16.0,32.784396,35.50512,3,1220.0,610,False,within,0.0,67000036,טבריה,TIBERIAS,2.0,low_1_4,,5121.0
27301,דוד המלך/שלמה המלך,דרום,באר שבע,47.0,31.299049,34.632291,3,1220.0,610,False,within,0.0,310007,אופקים,OFAQIM,5.0,middle_5_7,,14223.0
27291,ירושלים/קרית ספר,דרום,באר שבע,47.0,31.30039,34.627628,2,1220.0,610,False,within,0.0,310007,אופקים,OFAQIM,5.0,middle_5_7,,14223.0
5736,עירוני ה'/אהבת ציון,צפון,פריפריה,16.0,32.785726,35.509594,4,1220.0,610,False,within,0.0,67000036,טבריה,TIBERIAS,2.0,low_1_4,,5121.0
25090,רמז/הרא''ה,מרכז,תל אביב,60.0,32.038159,34.891555,2,1220.0,610,False,within,0.0,94000006,יהוד,YEHUD,8.0,high_8_10,,3391.0
5735,אהבת ציון/539,צפון,פריפריה,16.0,32.785248,35.507028,2,1220.0,610,False,within,0.0,67000036,טבריה,TIBERIAS,2.0,low_1_4,,5121.0
25993,שלמה בן יוסף/יהודה המכבי,מרכז,פריפריה,20.0,31.795967,34.657517,3,1220.0,610,False,within,0.0,700223,אשדוד,ASHDOD,2.0,low_1_4,,4109.0
25994,מרכז מסחרי רובע ו'/שלמה בן יוסף,מרכז,פריפריה,20.0,31.792714,34.65612,3,1220.0,610,False,within,0.0,700223,אשדוד,ASHDOD,2.0,low_1_4,,4109.0
10272,ינובסקי/אלבק,ירושלים,ירושלים,11.0,31.755834,35.224062,7,1220.0,610,False,within,0.0,30001336,ירושלים,JERUSALEM,7.0,middle_5_7,,1539.0
42456,שדרות ירושלים/יובל,דרום,פריפריה,13.0,31.421136,34.575469,6,1220.0,610,False,within,0.0,2460006,נתיבות,NETIVOT,5.0,middle_5_7,,12520.0
34989,מרכז מסחרי/אגן האיילות,ירושלים,ירושלים,41.0,31.864678,35.143482,3,1220.0,612,False,within,0.0,37300004,גבעת זאב,GIV'AT ZE'EV,2.0,low_1_4,,5903.0
4930,קרן היסוד/ששת הימים,צפון,פריפריה,40.0,32.671911,35.243586,4,1220.0,610,False,within,0.0,8740005,מגדל העמק,MIGDAL HAEMEQ,4.0,low_1_4,,2903.0
15479,רמז/חנה סנש,מרכז,תל אביב,60.0,32.037791,34.888913,3,1220.0,610,False,within,0.0,94000006,יהוד,YEHUD,8.0,high_8_10,,3391.0
17538,סחלב/לוטוס,צפון,חיפה,2.0,32.990423,35.090807,3,1220.0,610,False,within,0.0,91000042,נהרייה,NAHARIYYA,7.0,middle_5_7,,7253.0
27274,דוד המלך/אסא,דרום,באר שבע,47.0,31.299275,34.628673,2,1220.0,610,False,within,0.0,310007,אופקים,OFAQIM,5.0,middle_5_7,,14223.0
9904,רופין/דיסקין,ירושלים,ירושלים,15.0,31.775267,35.209945,4,1220.0,610,False,within,0.0,30000861,ירושלים,JERUSALEM,3.0,low_1_4,,974.0
25686,מרכז גילת/אברהם אבינו,דרום,באר שבע,0.0,31.264681,34.79371,2,1218.0,609,False,within,0.0,90000131,באר שבע,BE'ER SHEVA,3.0,low_1_4,,2108.0
26263,תחנת דלק/אברהם אבינו,דרום,באר שבע,0.0,31.266949,34.793199,3,1218.0,609,False,within,0.0,90000121,באר שבע,BE'ER SHEVA,2.0,low_1_4,,3259.0
26295,יצחק הנשיא/שלמה בן יוסף,מרכז,פריפריה,20.0,31.796441,34.65862,3,1218.0,609,False,within,0.0,700221,אשדוד,ASHDOD,2.0,low_1_4,,4231.0
28928,יעקב אבינו/אלכסנדר ינאי,דרום,באר שבע,0.0,31.261985,34.796561,3,1218.0,609,False,within,0.0,90000131,באר שבע,BE'ER SHEVA,3.0,low_1_4,,2108.0
4622,ירושלים הבירה/השחם,מרכז,פריפריה,54.0,32.495998,35.496201,5,1218.0,609,False,within,0.0,92000003,בית שאן,BET SHE'AN,3.0,low_1_4,,4892.0
24060,מרכז נאות רחל/ההסתדרות,מרכז,תל אביב,31.0,32.018508,34.765826,3,1218.0,609,False,within,0.0,66000611,חולון,HOLON,6.0,middle_5_7,,4133.0
21319,טריגוסין/דרום,מרכז,תל אביב,7.0,31.987429,34.830751,3,1218.0,609,False,nearest,252.25528192614186,4660001,בית דגן,BET DAGAN,7.0,middle_5_7,,7823.0
44289,גני טל/נווה דקלים,דרום,פריפריה,13.0,31.416152,34.570979,3,1218.0,609,False,within,0.0,2460007,נתיבות,NETIVOT,3.0,low_1_4,,13105.0
39793,נווה דקלים/קטיף,דרום,פריפריה,13.0,31.416363,34.572765,5,1218.0,609,False,within,0.0,2460007,נתיבות,NETIVOT,3.0,low_1_4,,13105.0
44290,גני טל/אליהו אילוז,דרום,פריפריה,13.0,31.413995,34.570271,5,1218.0,609,False,within,0.0,2460007,נתיבות,NETIVOT,3.0,low_1_4,,13105.0
49133,איסקוב,מרכז,תל אביב,,32.042205,34.757079,2,1216.0,608,False,within,0.0,50000745,תל אביב -יפו,TEL AVIV - YAFO,5.0,middle_5_7,,3746.0
49139,בנימין,מרכז,תל אביב,,32.016384,34.748389,2,1216.0,608,False,within,0.0,62000222,בת ים,BAT YAM,5.0,middle_5_7,,4085.0
49148,ארליך,מרכז,תל אביב,,32.046052,34.758356,2,1216.0,608,False,within,0.0,50000748,תל אביב -יפו,TEL AVIV - YAFO,5.0,middle_5_7,,2789.0
41680,אגן האיילות/היעל,ירושלים,ירושלים,41.0,31.865643,35.151746,2,1216.0,608,False,within,0.0,37300004,גבעת זאב,GIV'AT ZE'EV,2.0,low_1_4,,5903.0
40537,דרך שלמה שמלצר/השפלה,מרכז,תל אביב,17.0,32.101256,34.858287,5,1216.0,608,False,nearest,1168.8768628226562,61000112,בני ברק,BENE BERAQ,2.0,low_1_4,,2566.0
49130,דנקנר,מרכז,תל אביב,,32.090949,34.872167,2,1216.0,608,False,within,0.0,79000115,פתח תקווה,PETAH TIQWA,8.0,high_8_10,,15918.0
49107,בלינסון,מרכז,תל אביב,,32.091462,34.866804,2,1216.0,608,False,nearest,7.553024453755042,79000132,פתח תקווה,PETAH TIQWA,5.0,middle_5_7,,721.0
49143,פינסקר,מרכז,תל אביב,,32.093731,34.882201,2,1216.0,608,False,within,0.0,79000312,פתח תקווה,PETAH TIQWA,5.0,middle_5_7,,5124.0
49129,שחם,מרכז,תל אביב,,32.091952,34.8613,2,1216.0,608,False,nearest,2.3448534808339105,79000128,פתח תקווה,PETAH TIQWA,8.0,high_8_10,,1376.0
10420,האייל/היען,ירושלים,ירושלים,9.0,31.753255,35.184055,3,1216.0,608,False,within,0.0,30001147,ירושלים,JERUSALEM,8.0,high_8_10,,3695.0
11516,הדישון/מעלות אייל,ירושלים,ירושלים,9.0,31.751244,35.181057,2,1216.0,608,False,within,0.0,30001147,ירושלים,JERUSALEM,8.0,high_8_10,,3695.0
49118,בלפור,מרכז,תל אביב,,32.017457,34.744716,2,1216.0,608,False,within,0.0,62000212,בת ים,BAT YAM,5.0,middle_5_7,,4243.0
49155,ז'בוטינסקי,מרכז,תל אביב,,32.021674,34.743238,2,1216.0,608,False,within,0.0,62000212,בת ים,BAT YAM,5.0,middle_5_7,,4243.0
11548,האייל א',ירושלים,ירושלים,9.0,31.748483,35.181159,2,1216.0,608,False,within,0.0,30001147,ירושלים,JERUSALEM,8.0,high_8_10,,3695.0
10419,האייל ג',ירושלים,ירושלים,9.0,31.751147,35.182136,2,1216.0,608,False,within,0.0,30001147,ירושלים,JERUSALEM,8.0,high_8_10,,3695.0
49097,שנקר,מרכז,תל אביב,,32.092669,34.853254,2,1216.0,608,False,within,0.0,79000127,פתח תקווה,PETAH TIQWA,7.0,middle_5_7,,2362.0
10418,האייל ב',ירושלים,ירושלים,9.0,31.749213,35.181757,2,1216.0,608,False,within,0.0,30001147,ירושלים,JERUSALEM,8.0,high_8_10,,3695.0
10665,הדישון/האייל,ירושלים,ירושלים,9.0,31.749309,35.180254,2,1216.0,608,False,within,0.0,30001147,ירושלים,JERUSALEM,8.0,high_8_10,,3695.0
49098,קרול,מרכז,תל אביב,,32.091913,34.877506,2,1216.0,608,False,within,0.0,79000115,פתח תקווה,PETAH TIQWA,8.0,high_8_10,,15918.0
49153,העמל,מרכז,תל אביב,,32.005878,34.74897,2,1216.0,608,False,within,0.0,62000228,בת ים,BAT YAM,5.0,middle_5_7,,2096.0
10417,הדישון/השועל,ירושלים,ירושלים,9.0,31.752664,35.18176,3,1216.0,608,False,within,0.0,30001147,ירושלים,JERUSALEM,8.0,high_8_10,,3695.0
49115,הבעש''ט,מרכז,תל אביב,,32.038772,34.755811,2,1216.0,608,False,within,0.0,50000745,תל אביב -יפו,TEL AVIV - YAFO,5.0,middle_5_7,,3746.0
49108,מחרוזת,מרכז,תל אביב,,32.033272,34.751559,2,1216.0,608,False,within,0.0,50000747,תל אביב -יפו,TEL AVIV - YAFO,4.0,low_1_4,,2518.0
49147,יוספטל,מרכז,תל אביב,,32.015397,34.752178,2,1216.0,608,False,within,0.0,62000228,בת ים,BAT YAM,5.0,middle_5_7,,2096.0
49111,כ''ט בנובמבר,מרכז,תל אביב,,32.010852,34.7515,2,1216.0,608,False,within,0.0,62000228,בת ים,BAT YAM,5.0,middle_5_7,,2096.0
49105,העצמאות,מרכז,תל אביב,,32.028191,34.748986,2,1216.0,608,False,within,0.0,62000113,בת ים,BAT YAM,4.0,low_1_4,,4407.0
49099,שלמה,מרכז,תל אביב,,32.054357,34.759484,2,1216.0,608,False,within,0.0,50000711,תל אביב -יפו,TEL AVIV - YAFO,7.0,middle_5_7,,2348.0
49091,אצטדיון בלומפילד,מרכז,תל אביב,,32.0503,34.758947,2,1216.0,608,False,within,0.0,50000748,תל אביב -יפו,TEL AVIV - YAFO,5.0,middle_5_7,,2789.0
49156,רוטשילד,מרכז,תל אביב,,32.026704,34.744437,2,1216.0,608,False,within,0.0,62000113,בת ים,BAT YAM,4.0,low_1_4,,4407.0
41513,שדרות דוד המלך/תמר,צפון,פריפריה,65.0,32.500475,34.921404,4,1216.0,608,False,within,0.0,10200005,אור עקיבא,OR AQIVA,7.0,middle_5_7,,5087.0
41989,בית ספר בגין חט''ב/מיכאל גלפנשטיין,צפון,פריפריה,65.0,32.501942,34.919923,4,1216.0,608,False,within,0.0,10200005,אור עקיבא,OR AQIVA,7.0,middle_5_7,,5087.0
1384,דרך אהרון/כביש 652,צפון,פריפריה,19.0,32.561821,34.958398,8,1216.0,608,False,within,0.0,93000004,זכרון יעקב,ZIKHRON YA'AQOV,7.0,middle_5_7,,8898.0
23553,המצלתיים/חומה ומגדל,מרכז,תל אביב,12.0,31.964455,34.774902,3,1215.0,611,False,within,0.0,83000534,ראשון לציון,RISHON LEZIYYON,7.0,middle_5_7,,6086.0
49131,פינסקר,מרכז,תל אביב,,32.093731,34.882201,2,1214.0,607,False,within,0.0,79000312,פתח תקווה,PETAH TIQWA,5.0,middle_5_7,,5124.0
21292,בריכה,צפון,פריפריה,5.0,32.854216,35.333389,3,1214.0,607,False,nearest,1954.303121921538,4920001,דייר חנא,DEIR HANNA,4.0,low_1_4,,10747.0
49120,קרול,מרכז,תל אביב,,32.091913,34.877506,2,1214.0,607,False,within,0.0,79000115,פתח תקווה,PETAH TIQWA,8.0,high_8_10,,15918.0
20171,צומת עמיעד,צפון,פריפריה,1.0,32.913386,35.542509,5,1214.0,607,False,nearest,359.89324914617265,12520001,כורזים,KORAZIM,8.0,high_8_10,,352.0
49141,בלינסון,מרכז,תל אביב,,32.091462,34.866804,2,1214.0,607,False,nearest,7.553024453755042,79000132,פתח תקווה,PETAH TIQWA,5.0,middle_5_7,,721.0
49140,שחם,מרכז,תל אביב,,32.091952,34.8613,2,1214.0,607,False,nearest,2.3448534808339105,79000128,פתח תקווה,PETAH TIQWA,8.0,high_8_10,,1376.0
21500,ז'בוטינסקי/הירדן,מרכז,תל אביב,7.0,31.93598,34.837403,5,1214.0,607,False,within,0.0,25300001,באר יעקב,BE'ER YA'AQOV,7.0,middle_5_7,,31325.0
49142,דנקנר,מרכז,תל אביב,,32.090949,34.872167,2,1214.0,607,False,within,0.0,79000115,פתח תקווה,PETAH TIQWA,8.0,high_8_10,,15918.0
50817,הרימונים,צפון,חיפה,34.0,32.752563,35.098191,3,1214.0,607,False,within,0.0,9220001,רכסים,REKHASIM,2.0,low_1_4,,14198.0
26813,ירושלים/שמעון,דרום,פריפריה,53.0,31.25954,35.209876,6,1214.0,607,False,within,0.0,25600002,ערד,ARAD,2.0,low_1_4,,4492.0
19265,מסעף מגאר,צפון,פריפריה,5.0,32.88535,35.411868,8,1214.0,612,False,nearest,1953.4335482181448,12140001,טפחות,TEFAHOT,5.0,middle_5_7,,492.0
34128,מוטה גור/בית העלמין,מרכז,תל אביב,26.0,31.848729,34.839198,7,1214.0,610,False,within,0.0,280001,מזכרת בתיה,MAZKERET BATYA,8.0,high_8_10,,15726.0
14419,אוניברסיטת רייכמן/נתן אלתרמן,מרכז,תל אביב,14.0,32.17459,34.838494,5,1214.0,607,False,within,0.0,64000053,הרצלייה,HERZLIYYA,9.0,high_8_10,,6829.0
49128,שנקר,מרכז,תל אביב,,32.092669,34.853254,2,1214.0,607,False,within,0.0,79000127,פתח תקווה,PETAH TIQWA,7.0,middle_5_7,,2362.0
23289,בית עלמין,מרכז,תל אביב,35.0,32.10331,34.956924,5,1213.0,756,False,within,0.0,26400009,ראש העין,ROSH HAAYIN,8.0,high_8_10,,2686.0
21833,החשמונאים/שדרות צהל,מרכז,תל אביב,7.0,31.950188,34.896153,3,1212.0,606,False,within,0.0,70000014,לוד,LOD,2.0,low_1_4,,4028.0
1402,צומת אלון,מרכז,פריפריה,23.0,32.450199,34.961642,2,1212.0,606,False,nearest,20.47915371299463,78000004,פרדס חנה-כרכור,PARDES HANNA-KARKUR,8.0,high_8_10,,1551.0
1405,בית אריזה/דרך פיק''א,מרכז,פריפריה,23.0,32.453543,34.963147,2,1212.0,606,False,within,0.0,78000004,פרדס חנה-כרכור,PARDES HANNA-KARKUR,8.0,high_8_10,,1551.0
24211,ז'בוטינסקי/רמב''ם,מרכז,תל אביב,37.0,32.073525,34.849897,4,1212.0,606,False,within,0.0,86000323,רמת גן,RAMAT GAN,4.0,low_1_4,,1381.0
11537,מסוף/רמת רחל,ירושלים,ירושלים,11.0,31.73833,35.219384,2,1212.0,1208,False,within,0.0,1270001,רמת רחל,RAMAT RAHEL,3.0,low_1_4,,550.0
22088,בית דיור מוגן,מרכז,תל אביב,7.0,31.950657,34.897666,2,1212.0,606,False,within,0.0,70000014,לוד,LOD,2.0,low_1_4,,4028.0
16901,החשמונאים/קהילת ניו יורק,מרכז,תל אביב,7.0,31.95149,34.900848,3,1212.0,606,False,within,0.0,70000014,לוד,LOD,2.0,low_1_4,,4028.0
1413,גבעת נאה,מרכז,פריפריה,23.0,32.458436,34.965086,3,1212.0,606,False,within,0.0,78000005,פרדס חנה-כרכור,PARDES HANNA-KARKUR,7.0,middle_5_7,,3583.0
27285,משה שרת/השקד,דרום,באר שבע,47.0,31.309526,34.61964,4,1210.0,605,False,within,0.0,310003,אופקים,OFAQIM,2.0,low_1_4,,3056.0
28817,המעפיל/בן גוריון,דרום,פריפריה,43.0,31.071862,35.036157,4,1210.0,605,False,within,0.0,22000007,דימונה,DIMONA,4.0,low_1_4,,1619.0
27288,משה שרת/החרוב,דרום,באר שבע,47.0,31.30883,34.616771,2,1210.0,605,False,within,0.0,310003,אופקים,OFAQIM,2.0,low_1_4,,3056.0
4775,שד' צבי אלדרוטי/האצטדיון,צפון,פריפריה,40.0,32.66792,35.240506,2,1210.0,605,False,nearest,185.71320485240096,8740005,מגדל העמק,MIGDAL HAEMEQ,4.0,low_1_4,,2903.0
26966,החרוב/הארזים,דרום,באר שבע,47.0,31.3078,34.615873,3,1210.0,605,False,within,0.0,310003,אופקים,OFAQIM,2.0,low_1_4,,3056.0
48346,דרך ג'ו יוסף אלון/שדרות יוהנה ז'בוטינסקי,דרום,באר שבע,0.0,31.243558,34.779953,5,1210.0,605,False,within,0.0,90000611,באר שבע,BE'ER SHEVA,7.0,middle_5_7,,4448.0
4562,שד' צבי אלדרוטי/האריזה,צפון,פריפריה,40.0,32.666162,35.240266,4,1210.0,605,False,nearest,419.69600270504134,8740005,מגדל העמק,MIGDAL HAEMEQ,4.0,low_1_4,,2903.0
25580,יותם המלך/דוד המלך,מרכז,פריפריה,20.0,31.777054,34.641576,5,1210.0,631,False,within,0.0,700411,אשדוד,ASHDOD,6.0,middle_5_7,,4235.0
16103,הרצל/ויצמן,מרכז,תל אביב,26.0,31.81843,34.77317,7,1210.0,605,False,within,0.0,25500001,גדרה,GEDERA,6.0,middle_5_7,,3146.0
2633,הכלניות/בני תורה,צפון,חיפה,34.0,32.755131,35.103314,7,1210.0,605,False,within,0.0,9220001,רכסים,REKHASIM,2.0,low_1_4,,14198.0
50730,ת.מרכזית/עירוניים לצפון,דרום,באר שבע,0.0,31.24266,34.798036,1,1210.0,1210,False,within,0.0,90000624,באר שבע,BE'ER SHEVA,6.0,middle_5_7,,2002.0
15555,דרך יבנה,מרכז,תל אביב,26.0,31.900122,34.804057,4,1208.0,604,False,within,0.0,84000414,רחובות,REHOVOT,8.0,high_8_10,,4259.0
41080,הנביאים,צפון,חיפה,,32.812858,34.995149,2,1208.0,604,False,within,0.0,40000632,חיפה,HAIFA,3.0,low_1_4,,2642.0
25565,כינרת/נחל נעמן,מרכז,פריפריה,20.0,31.783079,34.633755,5,1208.0,604,False,within,0.0,700425,אשדוד,ASHDOD,7.0,middle_5_7,,5298.0
21379,קרן היסוד/יהודה שטיין,מרכז,תל אביב,7.0,31.927557,34.854701,5,1208.0,604,False,within,0.0,85000031,רמלה,RAMLA,6.0,middle_5_7,,6795.0
24440,מרכז דוד/בן יהודה,מרכז,תל אביב,10.0,32.183489,34.937748,4,1208.0,604,False,within,0.0,69000011,כפר סבא,KEFAR SAVA,7.0,middle_5_7,,3294.0
15554,דרך יבנה/רוזנסקי,מרכז,תל אביב,26.0,31.897792,34.800774,3,1208.0,604,False,within,0.0,84000414,רחובות,REHOVOT,8.0,high_8_10,,4259.0
22172,עמק דותן/נחל געתון,ירושלים,פריפריה,36.0,31.899535,35.020865,4,1208.0,604,False,within,0.0,12000011,מודיעין-מכבים-רעות*,MODI'IN-MAKKABBIM-RE'UT,8.0,high_8_10,,3021.0
26087,יותם המלך/דוד המלך,מרכז,פריפריה,20.0,31.777241,34.641657,5,1208.0,631,False,within,0.0,700411,אשדוד,ASHDOD,6.0,middle_5_7,,4235.0
41079,מסדה,צפון,חיפה,,32.80953,34.991994,2,1208.0,604,False,within,0.0,40000613,חיפה,HAIFA,4.0,low_1_4,,2951.0
23431,בן זכאי/גן אסתר,מרכז,תל אביב,67.0,32.047506,34.949724,3,1208.0,757,False,within,0.0,13090002,אלעד,EL'AD,2.0,low_1_4,,7035.0
4518,קרן היסוד/ששת הימים,צפון,פריפריה,40.0,32.673003,35.244549,3,1208.0,604,False,within,0.0,8740005,מגדל העמק,MIGDAL HAEMEQ,4.0,low_1_4,,2903.0
41078,ביה''ח בני ציון,צפון,חיפה,,32.807299,34.990084,2,1208.0,604,False,within,0.0,40000621,חיפה,HAIFA,5.0,middle_5_7,,3584.0
19694,דרך חטיבת גולני/האלונים,צפון,פריפריה,40.0,32.674535,35.245862,3,1208.0,604,False,within,0.0,8740005,מגדל העמק,MIGDAL HAEMEQ,4.0,low_1_4,,2903.0
4928,דרך חטיבת גולני/קרן היסוד,צפון,פריפריה,40.0,32.674236,35.244677,2,1208.0,604,False,within,0.0,8740005,מגדל העמק,MIGDAL HAEMEQ,4.0,low_1_4,,2903.0
41081,הדר העירייה,צפון,חיפה,,32.81498,34.997397,2,1208.0,604,False,within,0.0,40000633,חיפה,HAIFA,2.0,low_1_4,,1554.0
24437,בן יהודה/חטיבת הנח''ל,מרכז,תל אביב,10.0,32.183663,34.93383,3,1208.0,604,False,within,0.0,69000011,כפר סבא,KEFAR SAVA,7.0,middle_5_7,,3294.0
38655,רבניצקי/חיים סוטין,מרכז,תל אביב,17.0,32.101531,34.891658,3,1208.0,604,False,within,0.0,79000111,פתח תקווה,PETAH TIQWA,8.0,high_8_10,,2044.0
14256,מסוף קדמה,מרכז,תל אביב,14.0,32.129639,34.860132,5,1207.0,1207,False,within,0.0,26500011,רמת השרון,RAMAT HASHARON,7.0,middle_5_7,,7788.0
13279,קריית חינוך,מרכז,תל אביב,50.0,32.136729,34.79759,2,1207.0,1207,False,within,0.0,50000117,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,6482.0
43905,מצודת אדומים,ירושלים,ירושלים,42.0,31.796492,35.25755,10,1206.0,603,False,within,0.0,30002311,ירושלים,JERUSALEM,1.0,low_1_4,,20943.0
49377,מכללת אונו/דרך אלכסנדרוני ,מרכז,תל אביב,60.0,32.037096,34.866942,7,1206.0,603,False,within,0.0,26200008,קריית אונו,QIRYAT ONO,9.0,high_8_10,,7489.0
9264,דאחיית אל בריד/דרך רמאללה,ירושלים,ירושלים,66.0,31.843512,35.229572,2,1206.0,603,False,within,0.0,30002112,ירושלים,JERUSALEM,2.0,low_1_4,,46286.0
18449,יקינטון/ניצן,צפון,פריפריה,8.0,32.723398,35.332134,2,1206.0,603,False,within,0.0,10610012,נוף הגליל,NOF HAGALIL,4.0,low_1_4,,4709.0
44440,784/שדרות קק''ל,צפון,פריפריה,18.0,32.92017,35.28083,5,1206.0,603,False,within,0.0,11390022,כרמיאל,KARMI'EL,7.0,middle_5_7,,2897.0
15742,גיבורי החיל/עולי הגרדום,מרכז,תל אביב,52.0,31.868694,34.742726,7,1206.0,603,False,within,0.0,26600008,יבנה,YAVNE,7.0,middle_5_7,,6613.0
