removed_stop,origin_stop,destination_stop,baseline_seconds,detour_seconds
4179,36981,18919,8567.0,27.0
4179,3404,18559,4847.0,66.0
4179,3404,19217,4112.0,74.0
4179,3404,5779,3523.0,155.0
4179,23920,18551,8492.5,5.5
4179,16875,7066,5924.5,45.0
4179,25280,39705,5867.0,76.0
4179,50275,39705,4343.0,59.0
4179,22825,7097,6596.0,49.0
4179,4754,18099,2468.0,178.0
4179,13774,43112,7511.0,66.0
4179,22990,43107,8099.5,66.0
4179,13924,18365,6927.0,35.0
4179,42990,7279,5635.5,66.0
4179,42990,6567,4430.0,93.0
4179,27852,18251,9165.0,52.0
4179,48215,5929,6248.0,98.0
4179,8655,37623,7711.0,35.0
4179,25186,7109,6324.0,108.5
4179,17490,37628,4589.0,3.0
4179,13522,18356,7246.0,66.0
4179,13848,5779,6313.0,155.0
4179,13848,7273,7591.0,66.0
4179,28616,21286,7633.0,188.0
4179,46701,6038,4947.0,32.0
4179,46701,18723,4629.0,32.0
4179,46701,20296,4266.5,32.0
4179,27230,18665,10055.0,28.0
4179,27230,20441,9506.0,46.0
4179,16383,6514,5458.0,230.0
4179,49928,18204,8347.0,145.0
4179,13553,37625,6537.0,45.0
4179,13553,7050,7128.0,46.0
4179,13389,18759,7913.0,66.0
4179,13389,7104,7162.0,116.0
4179,24251,6555,6006.0,76.0
4179,11789,6334,8726.0,3.0
4179,10936,18586,8808.5,22.5
4179,15902,41574,6806.0,66.0
4179,15902,4188,6306.0,155.0
4179,43366,5777,10220.5,40.0
4179,42717,7074,7515.0,45.0
4179,43611,4184,9604.0,27.0
4179,43611,7012,8880.0,3.0
4179,29102,18258,20598.0,98.0
4179,5759,18824,2677.0,21.5
4179,5759,20804,2774.0,77.5
4179,5380,49181,2646.0,187.0
4179,50848,39974,10004.0,45.0
4179,50848,18669,10675.0,28.0
4179,25457,44443,8340.0,76.0
4179,3379,18395,3523.0,9.0
4179,3379,42081,3365.0,32.5
4179,3379,41574,3095.0,16.0
4179,3928,40717,3321.0,66.0
4179,3928,40002,2998.0,80.0
4179,6072,19342,2924.0,35.0
4179,6072,50100,3299.0,3.0
4179,4217,20747,2601.5,8.5
4179,4217,37192,2966.5,92.5
4179,18919,26469,8282.0,35.0
4179,18919,34981,9874.0,27.0
4179,18919,23941,7587.0,35.0
4179,18919,15017,6514.0,18.0
4179,18919,49167,6145.0,35.0
4179,18919,34385,6900.0,18.0
4179,18919,2686,4139.0,35.0
4179,18919,51016,6806.0,35.0
4179,18919,1259,4797.0,35.0
4179,18919,947,6587.0,35.0
4179,18919,51382,9163.0,35.0
4179,18919,19722,2538.0,23.0
4179,18919,48355,8383.0,21.0
4179,18919,1170,5237.0,35.0
4179,18919,15755,7940.0,35.0
4179,18919,26387,8105.0,35.0
4179,18919,2868,4028.0,35.0
4179,18919,44271,8757.0,27.0
4179,18919,48019,3467.0,18.0
4179,18919,19590,2770.0,35.0
4179,18919,41819,7911.0,35.0
4179,18919,43865,11780.0,15.0
4179,18919,14015,6629.0,35.0
4179,18919,20513,2333.0,31.0
4179,18919,49262,6110.0,18.0
4179,18919,34346,6231.0,18.0
4179,18919,41076,3779.0,18.0
4179,4274,51357,4989.5,120.0
4179,4274,39745,3822.0,170.0
4179,4274,50973,4988.0,38.0
4179,4274,6139,4476.0,62.0
4179,4274,20212,3736.0,163.0
21282,37685,18919,7437.0,12.0
21282,4623,5962,5173.0,7.0
21282,50807,35296,2628.5,75.0
21282,50807,5681,3663.0,6.5
21282,50807,5991,4187.5,44.0
21282,50807,5308,3289.0,6.5
21282,50807,20800,2826.5,73.0
21282,50807,35534,3129.5,73.0
21282,50807,6299,4437.5,13.0
21282,20016,41000,3255.0,91.0
21282,20016,5996,4126.0,36.0
21282,41488,44342,8045.0,12.0
21282,50872,50813,3441.0,52.5
21282,50872,6608,3536.5,99.5
21282,3602,35295,4181.0,2.0
21282,19782,7049,3385.0,91.0
21282,42053,1865,4383.0,120.0
21282,42053,18830,2585.0,71.0
21282,2532,42052,4528.5,40.0
21282,5956,5364,3700.0,6.0
21282,27859,18426,10156.0,2.0
21282,19472,51534,2789.5,83.5
21282,19472,41091,8228.0,3.0
21282,19472,5441,2967.0,83.5
21282,19472,49553,3574.0,28.0
21282,19472,47911,3498.0,59.0
21282,19472,18301,2270.0,57.0
21282,19472,20871,3790.0,59.0
21282,19472,35545,2209.0,59.0
21282,19472,4292,3213.0,59.0
21282,19472,18144,3706.0,57.0
21282,19472,50682,2834.0,2.0
21282,19472,4439,4280.5,59.0
21282,2543,18409,3841.0,47.0
21282,2543,19012,3396.0,32.0
21282,2543,18423,3904.0,64.0
21282,2543,18523,3882.0,83.0
21282,36981,18919,8567.0,12.0
21282,13924,18365,6927.0,12.0
21282,43655,38800,3110.0,43.0
21282,43655,5991,4342.0,21.0
21282,5759,7047,2610.0,94.5
21282,4217,41007,2657.0,43.5
21282,18919,26469,8282.0,12.0
21282,18919,34981,9874.0,12.0
21282,18919,23941,7587.0,12.0
21282,18919,20545,1804.0,50.0
21282,18919,15017,6514.0,12.0
21282,18919,49167,6145.0,12.0
21282,18919,34385,6900.0,12.0
21282,18919,2686,4139.0,12.0
21282,18919,51016,6806.0,12.0
21282,18919,1259,4797.0,12.0
21282,18919,947,6587.0,12.0
21282,18919,51382,9163.0,12.0
21282,18919,37620,1536.0,82.0
21282,18919,19722,2538.0,12.0
21282,18919,48355,8383.0,12.0
21282,18919,1170,5237.0,12.0
21282,18919,15755,7940.0,12.0
21282,18919,26387,8105.0,12.0
21282,18919,2868,4028.0,12.0
21282,18919,44271,8757.0,12.0
21282,18919,48019,3467.0,12.0
21282,18919,19590,2770.0,12.0
21282,18919,41819,7911.0,12.0
21282,18919,43865,11780.0,12.0
21282,18919,14015,6629.0,12.0
21282,18919,40953,2084.0,132.0
21282,18919,20513,2333.0,12.0
21282,18919,49262,6110.0,12.0
21282,18919,34346,6231.0,12.0
21282,18919,41076,3779.0,12.0
21282,4274,39677,4482.0,8.0
13274,18919,23941,7587.0,19.0
13274,13848,39899,5135.0,25.0
13274,14038,3783,4978.0,309.0
13274,13774,50806,7200.5,68.0
13274,37050,5804,6683.0,19.0
13274,26916,14851,6464.0,64.0
13274,41488,18081,8486.0,14.0
13274,14038,44602,5787.0,324.0
13274,24412,41833,2870.5,19.0
13274,49665,24261,2224.0,122.0
13274,14916,26210,3693.0,46.0
13274,37050,51572,5424.0,8.0
13274,13882,20056,8915.0,20.0
13274,41488,20273,7177.0,14.0
13274,14149,12473,15512.0,66.0
13274,50842,25083,4201.0,11.0
13274,48215,4113,3915.0,1.0
13274,28266,3425,8338.0,32.0
13274,24074,17908,6675.0,35.0
13274,6002,23880,5969.0,8.0
13274,879,25532,6485.0,84.0
13274,24412,16086,2378.0,19.0
13274,22825,20461,5757.0,5.0
13274,48215,14485,2041.0,178.0
13274,24074,4954,5582.0,10.0
13274,509,25668,7209.0,33.0
13274,509,41295,6628.0,82.0
13274,42064,24491,3388.0,236.0
13274,13936,15879,1061.0,228.0
13274,1516,26202,5023.0,34.0
13274,47843,21327,1319.0,51.0
13274,23920,7330,5646.0,43.0
13274,41488,14052,1926.0,113.0
13274,13848,50545,3522.0,15.0
13274,14038,9889,3029.0,26.0
13274,24074,7053,7091.0,35.0
13274,43670,207,7774.0,138.0
13274,28225,14495,5883.0,152.0
13274,991,22537,2214.0,130.0
13274,14149,26645,8600.0,66.0
13274,8470,14667,3634.0,58.0
13274,23470,42462,2088.5,174.5
13274,838,43,3318.0,55.5
13274,21818,29578,1789.0,11.0
13274,50807,23951,8023.5,19.0
13274,509,43068,8193.0,65.0
13274,14038,5288,5579.0,85.0
13274,28849,16118,3164.0,0.0
13274,40481,511,6006.0,103.0
13274,34345,15400,1921.0,114.0
13274,15516,18407,8023.0,29.0
13274,49250,36905,3134.5,39.5
13274,41886,12669,16561.0,143.0
13274,44876,927,3963.0,16.0
13274,3379,23647,5278.0,19.0
13274,28769,16205,5188.0,43.0
13274,13848,35800,5107.0,4.0
13274,40481,48518,5706.0,159.5
13274,42855,41980,5698.0,64.0
13274,13774,4550,5033.0,40.0
13274,48215,2288,5480.0,75.0
13274,40292,12030,6744.0,38.0
13274,36828,24632,2250.0,68.0
13274,6662,24614,7985.0,212.0
13274,25174,34146,1949.0,19.0
13274,16875,23763,2440.0,126.0
13274,49665,29028,7982.0,227.0
13274,26905,363,7455.0,155.0
13274,41488,49022,8038.0,14.0
13274,49960,29406,7132.0,178.0
13274,6072,14030,6726.0,101.0
13274,4274,24162,8240.0,51.0
13274,42855,44185,7124.0,58.0
13274,14149,10085,3620.0,15.0
13274,8655,29360,3062.0,216.0
13274,14149,49474,7172.0,92.0
13274,37050,34381,2589.0,44.0
13274,36981,364,4531.0,2.0
13274,13522,18833,5344.0,68.0
13274,14133,11869,3651.0,126.0
13274,43035,372,5017.0,18.0
13274,14038,6603,5821.0,186.0
13274,13936,33991,1718.0,128.0
13274,13848,3893,5285.0,54.0
13274,8655,43314,3423.0,4.0
13274,28225,16205,4877.0,43.0
13274,14038,7377,3206.0,93.0
13274,14038,22173,2069.0,60.0
13274,48701,45047,1833.0,27.0
13274,14079,11966,5231.0,194.0
13274,211,26479,7126.5,106.5
13274,49543,21488,7391.0,57.0
13274,26635,41888,8071.0,135.0
13274,879,40130,5825.0,84.0
13274,15946,16193,2936.0,226.0
13274,42053,15817,7355.0,22.0
13274,4018,27825,6848.0,64.0
13274,22825,37009,2258.0,23.0
13274,49457,14673,8024.0,227.0
13274,4274,29341,9070.0,38.0
13274,15906,428,2504.5,172.0
13274,14038,16975,4067.0,186.0
13274,1167,28515,7805.0,64.0
13274,13774,41620,6621.0,68.0
13274,14916,44608,6883.0,39.0
13274,509,26757,6405.0,82.0
13274,2532,21675,6109.5,162.0
13274,14038,42101,5287.0,324.0
13274,37050,21239,5521.0,8.0
13274,2543,33954,4888.0,85.0
13274,14916,28246,6211.0,39.0
13274,42765,29345,4405.5,11.0
13274,47843,29019,6653.0,51.0
13274,27852,14392,5301.0,79.0
13274,41488,1014,2596.0,101.0
13274,47906,47876,3647.0,318.0
13274,4018,29161,6651.0,64.0
13274,48215,3723,5893.0,75.0
13274,14038,17334,4602.5,148.0
13274,14038,2345,4479.0,186.0
13274,26820,49301,7083.0,39.0
13274,22825,43650,5837.0,60.0
13274,28288,14640,5301.0,67.0
13274,3507,48138,5391.0,82.0
13274,22825,19724,6261.0,5.0
13274,1398,43759,3482.0,83.0
13274,3507,24613,6006.0,250.0
13274,21419,17079,5147.0,19.0
13274,5380,15558,6737.0,133.0
13274,14038,14092,1204.0,291.0
13274,211,27735,5452.5,152.5
13274,22825,14450,2214.0,122.0
13274,14149,25542,3071.0,167.0
13274,9738,14074,3117.0,10.0
13274,13774,17914,6170.0,68.0
13274,15566,44848,2222.5,152.0
13274,28849,20796,8659.0,146.0
13274,14038,20215,5174.0,186.0
13274,50122,34134,5521.0,17.0
13274,16792,22496,2253.0,104.0
13274,23470,525,2457.0,47.0
13274,41537,25593,4912.0,24.0
13274,13522,17799,5704.0,68.0
13274,20011,22539,5275.0,133.0
13274,41488,35749,6220.0,14.0
13274,21419,19560,6862.0,19.0
13274,38172,24023,7592.0,19.0
13274,26820,15808,6054.0,21.0
13274,50122,26384,6431.0,192.0
13274,21419,5334,6121.0,57.5
13274,9592,562,4687.0,110.0
13274,28849,42016,8153.5,146.0
13274,14038,50807,6794.5,186.0
13274,13522,34435,2685.0,12.0
13274,25186,24239,2018.0,60.0
13274,33945,41061,5954.0,85.0
13274,41886,15510,1817.0,109.0
13274,28889,38922,7056.0,20.0
13274,14916,16803,2476.0,39.0
13274,44199,321,6226.0,160.0
13274,14038,5724,5230.0,165.0
13274,49960,50612,7393.0,178.0
13274,14149,16019,2399.0,8.0
13274,48215,3153,4680.5,64.0
13274,14038,6212,4670.5,155.5
13274,47843,26333,2424.0,51.0
13274,49665,26928,7338.0,273.0
13274,50275,24014,3764.0,30.0
13274,28341,14031,4412.5,141.0
13274,22825,39016,5440.0,5.0
13274,41488,7189,8046.0,14.0
13274,20016,12109,9921.0,20.0
13274,24251,25593,3187.0,21.0
13274,50122,23959,5760.0,19.0
13274,49665,49878,16957.0,171.0
13274,26905,39187,8597.0,64.0
13274,49665,25772,6387.0,25.0
13274,6662,15787,7039.0,108.0
13274,14149,48381,5443.0,92.0
13274,20016,23320,7708.0,21.0
13274,48701,24613,2204.0,112.0
13274,1167,25542,4872.0,139.0
13274,41886,16776,2331.0,23.0
13274,48215,5831,6646.0,89.0
13274,509,26728,6671.0,82.0
13274,14038,48117,3369.0,97.0
13274,36828,19622,5592.0,52.0
13274,42606,26331,5750.0,110.0
13274,49665,27601,6126.0,55.0
13274,36828,20532,7796.0,28.0
13274,6590,101,7125.0,148.5
13274,35883,23672,5478.0,90.0
13274,12531,1087,15087.0,47.0
13274,21419,24387,1950.0,125.0
13274,4904,69,5889.0,62.0
13274,211,15744,3362.5,36.5
13274,14038,41817,1867.0,386.0
13274,47843,13138,981.0,30.0
13274,25186,49924,2579.0,27.0
13274,13522,4818,5034.0,12.0
13274,37472,49874,15984.0,14.0
13274,14038,24864,1650.0,220.0
13274,11455,14261,3822.0,3.0
13274,16792,23596,1047.0,50.0
13274,14038,12162,15354.0,301.0
13274,34345,16159,2418.0,74.0
13274,33945,43354,4673.0,19.0
13274,43670,29354,6501.0,232.0
13274,15516,20216,7888.0,13.5
13274,21419,43305,2047.0,42.0
13274,13389,4297,7395.0,1.0
13274,36981,14720,4493.0,56.0
13274,23682,24695,2475.5,37.5
13274,21818,35542,6631.0,75.0
13274,42064,16438,3153.0,30.0
13274,35825,15714,5361.0,38.0
13274,37050,49485,5445.5,19.0
13274,49665,26386,3407.0,146.0
13274,47906,38766,4892.0,45.0
13274,1167,25778,7443.0,64.0
13274,14038,23654,1474.0,123.0
13274,3602,13794,5070.0,54.0
13274,27852,23631,5446.0,60.5
13274,1167,47411,5300.0,6.0
13274,14038,50042,5317.0,85.0
13274,4018,41845,7299.0,64.0
13274,15499,13937,1791.0,130.0
13274,21419,2909,6220.0,5.0
13274,36828,5240,7360.0,0.0
13274,3928,12980,4950.0,68.0
13274,37050,35456,5758.0,5.0
13274,4018,50720,3833.0,40.0
13274,41488,40950,6801.0,14.0
13274,13774,3734,5363.0,68.0
13274,4217,15820,5362.0,21.0
13274,3725,49994,5431.0,12.0
13274,28569,42613,8598.0,32.0
13274,1167,27937,6363.0,64.0
13274,14133,22719,2770.0,100.0
13274,23470,14856,2607.5,69.0
13274,22825,1990,5517.0,55.0
13274,15946,16472,3036.0,28.0
13274,14916,28754,7483.5,39.0
13274,48215,17700,6423.0,89.0
13274,13848,34510,2292.0,41.0
13274,4274,27792,9934.0,49.0
13274,49665,23026,3445.0,38.0
13274,40426,50350,5775.0,103.0
13274,14916,23300,2521.0,16.0
13274,5380,24493,6777.0,315.0
13274,36828,19188,6730.0,52.0
13274,13522,49320,2246.0,82.0
13274,41488,45047,2859.0,7.0
13274,41488,24918,3359.0,143.0
13274,879,28939,5805.0,84.0
13274,24074,14510,1416.0,31.0
13274,41537,29094,18393.0,47.0
13274,23682,40443,5808.0,94.0
13274,50872,24032,6177.0,56.5
13274,838,42511,3182.0,17.0
13274,7370,563,5045.0,42.0
13274,18919,15755,7940.0,1.0
13274,28288,22540,5556.0,45.0
13274,42855,48398,5438.0,193.0
13274,28569,1228,8275.0,64.0
13274,20011,21415,5121.0,89.0
13274,41886,15546,2650.0,122.0
13274,26820,857,6754.0,9.0
13274,23920,41053,2622.5,106.0
13274,34345,42651,2990.0,251.0
13274,37472,13395,1720.0,40.0
13274,25186,50517,2170.0,78.0
13274,49665,28286,7543.0,227.0
13274,28569,1216,8540.0,60.0
13274,4217,25546,6937.0,87.0
13274,50122,22431,6035.0,43.0
13274,33945,2262,5114.0,85.0
13274,28849,14454,3594.5,110.0
13274,41063,24069,6606.0,19.0
13274,15906,19241,6850.5,13.5
13274,33945,14203,1226.0,123.0
13274,13774,24417,1772.0,56.0
13274,13774,6458,6155.0,68.0
13274,5380,16066,6764.0,294.0
13274,14038,10044,3564.0,161.0
13274,28266,44162,6356.0,139.0
13274,21419,47984,6411.0,80.0
13274,13848,3113,5381.5,54.0
13274,47906,26763,6243.0,197.0
13274,14916,23429,2289.0,113.0
13274,24251,28914,6021.0,61.0
13274,16875,22535,1901.0,63.0
13274,4141,24504,4037.0,165.0
13274,15566,37472,1511.0,18.0
13274,16875,22036,2607.0,83.0
13274,42855,40152,5396.0,64.0
13274,21419,17767,7126.0,19.0
13274,41537,50734,7989.0,35.0
13274,21818,19598,5166.0,75.0
13274,14038,34409,1404.0,262.0
13274,29102,14009,16118.0,75.0
13274,41886,26774,6009.0,206.0
13274,14038,27423,3214.0,90.0
13274,22990,15981,2255.0,41.0
13274,41537,25923,5014.0,85.0
13274,25186,13722,1852.0,93.0
13274,13774,23682,2067.0,82.0
13274,509,25633,6564.0,82.0
13274,24831,24634,3257.0,96.0
13274,42855,10617,3961.0,11.0
13274,49543,24012,7683.0,88.0
13274,24554,15473,1641.0,136.0
13274,14079,24055,1618.0,25.0
13274,28769,1236,7568.0,21.0
13274,43496,48864,5083.0,115.0
13274,16602,23964,2385.0,9.0
13274,40426,14230,5494.0,206.0
13274,24831,14073,2430.0,6.0
13274,14038,23343,977.0,190.0
13274,28225,48172,5968.0,292.0
13274,2260,15538,6473.0,14.0
13274,21818,51037,1659.0,27.0
13274,33945,17595,5761.0,85.0
13274,6770,24986,7029.0,28.0
13274,13936,8027,2580.0,275.0
13274,36491,37804,2045.0,40.0
13274,43670,1159,8996.0,64.0
13274,13774,5417,5862.0,135.0
13274,28341,1131,6337.5,19.0
13274,22825,20473,4725.0,26.0
13274,13848,6079,6567.5,133.0
13274,33945,3734,5014.0,85.0
13274,29102,44428,17370.0,120.0
13274,14079,10061,3342.0,17.0
13274,8655,51452,3885.0,58.0
13274,14079,47899,5531.0,199.0
13274,14038,12220,15660.0,301.0
13274,14038,18758,6358.0,186.0
13274,28266,14038,5811.0,324.0
13274,23920,17628,7180.0,19.0
13274,25174,13227,1258.0,97.0
13274,37472,12394,8062.0,150.0
13274,13051,15390,1438.0,27.0
13274,33945,19808,7612.0,238.0
13274,34345,21520,2219.0,63.0
13274,13522,926,1851.0,141.0
13274,23920,2899,4032.0,30.0
13274,41488,6835,7652.0,14.0
13274,14149,49405,6396.0,92.0
13274,33945,16831,2390.0,52.0
13274,13848,42857,1483.0,121.0
13274,24554,16014,2605.0,157.0
13274,37050,5544,5304.0,19.0
13274,13522,5325,5881.0,12.0
13274,2532,16430,6316.5,6.0
13274,43496,25073,5024.0,99.0
13274,29102,210,17087.5,85.5
13274,5548,50515,5795.0,292.0
13274,28754,575,7744.5,19.0
13274,25174,51047,2020.0,128.0
13274,16383,16014,1799.0,152.0
13274,15516,19810,9000.0,38.0
13274,879,12245,7107.0,84.0
13274,14133,42658,2176.0,9.0
13274,14038,19528,5336.0,186.0
13274,43670,203,7689.0,129.0
13274,13848,14492,1874.0,93.0
13274,41886,27920,3644.0,37.0
13274,17490,49403,6938.0,46.0
13274,4018,35438,8311.5,64.0
13274,36491,40720,5365.0,58.0
13274,13774,5707,5649.0,31.0
13274,5548,23974,5637.0,19.0
13274,46917,46827,4398.0,123.0
13274,13389,18666,7642.0,1.0
13274,28225,13251,4646.0,204.0
13274,27840,29365,3998.0,72.0
13274,14149,12802,4630.0,92.0
13274,13774,34664,2155.0,93.0
13274,48215,4080,3677.0,27.0
13274,41488,19003,9666.0,167.0
13274,15906,708,2583.0,195.0
13274,33945,16193,1606.0,271.0
13274,26820,16467,6250.0,56.0
13274,42855,11027,3023.5,34.5
13274,22825,7097,6596.0,5.0
13274,5956,23927,7384.0,19.0
13274,28889,25434,6803.5,109.5
13274,49665,42501,2759.0,293.0
13274,26820,201,7006.0,53.0
13274,23920,34566,3569.0,65.0
13274,37050,34632,2990.0,49.0
13274,44338,317,3325.0,31.0
13274,509,42624,2626.0,87.0
13274,50275,23615,4015.0,123.0
13274,26820,50888,6640.0,178.0
13274,17306,23576,6038.0,16.0
13274,24251,50629,5743.0,61.0
13274,33945,207,1861.0,134.0
13274,40292,16652,5098.0,13.0
16491,21019,23334,4895.0,270.0
16491,48215,19365,5245.0,28.0
16491,50842,29459,3941.0,35.0
16491,4726,23057,5579.0,50.0
16491,4141,16897,3632.0,69.0
16491,13936,36080,2992.0,24.0
16491,13389,20967,5513.0,226.0
16491,4608,12042,5300.0,75.0
16491,21580,4886,5281.0,180.5
16491,44999,17748,7502.0,190.0
16491,16637,21161,4505.0,116.0
16491,4754,39408,6763.0,75.0
16491,38462,24450,4789.5,52.0
16491,4726,41249,5953.0,75.0
16491,4754,23721,5450.0,245.0
16491,25280,20939,4722.0,63.5
16491,40680,22345,5497.0,199.0
16491,37685,50159,4409.0,1.0
16491,4217,44783,4811.0,93.0
16491,21398,39830,4099.0,13.0
16491,38462,22673,4319.5,84.0
16491,6298,25095,4121.0,149.0
16491,13936,17054,4407.0,33.0
16491,4496,13766,3924.0,70.0
16491,4608,21993,5553.0,139.0
16491,21398,5294,5971.0,141.0
16491,50842,50194,5422.5,13.0
16491,34350,18418,5484.0,48.0
16491,50275,15368,3392.0,11.0
16491,4571,41650,7048.0,270.0
16491,23065,2951,4122.0,135.0
16491,25280,19367,4503.0,134.0
16491,4217,28656,7855.0,190.0
16491,20011,16380,4067.0,132.0
16491,43982,4205,4518.0,73.0
16491,16792,40313,5184.0,48.0
16491,22990,5040,5046.0,245.0
16491,25913,5744,6732.0,190.0
16491,22825,4710,4729.0,112.0
16491,48701,41036,3253.0,33.0
16491,37050,48978,4176.0,28.0
16491,17806,34120,5669.0,52.0
16491,6298,25564,5848.0,270.0
16491,13882,4452,9021.0,4.0
16491,15566,38277,3232.0,110.0
16491,15902,4519,5563.0,151.0
16491,4113,24499,2927.0,74.0
16491,16338,6326,3854.0,195.0
16491,21419,40820,4961.0,98.0
16491,1398,10715,5174.5,41.5
16491,21419,4485,5247.0,98.0
16491,18425,34228,4335.0,48.0
16491,41048,14156,4156.0,117.0
16491,15902,50546,3568.0,23.0
16491,16875,5455,5239.0,69.0
16491,18425,40037,4693.0,66.0
16491,5380,24668,6061.0,46.0
16491,15455,5042,6784.5,75.0
16491,34350,49539,4838.0,48.0
16491,35883,51767,4627.0,19.0
16491,6298,15420,5128.0,75.0
16491,4754,16505,4322.0,149.0
16491,42710,4684,5986.0,219.0
16491,35883,26999,6484.0,168.0
16491,4496,23410,4359.0,248.0
16491,1516,16613,3078.0,94.0
16491,50275,12765,17473.0,11.0
16491,40680,16434,5932.0,79.0
16491,50842,24118,4472.0,132.0
16491,43035,4861,6938.0,75.0
16491,40228,16449,7031.0,103.0
16491,47768,13140,4562.0,128.0
16491,24074,4502,5081.0,82.0
16491,5380,24733,6215.0,14.0
16491,25913,18519,6254.0,155.0
16491,43982,42841,3007.0,166.0
16491,33945,4535,4837.0,32.0
16491,16338,21116,5062.0,15.0
16491,4754,15422,6082.0,75.0
16491,15906,17820,5291.0,108.0
16491,41048,13332,4226.0,166.0
16491,42606,22723,4830.0,70.0
16491,42606,41317,5777.0,81.0
16491,13389,51249,6104.0,118.0
16491,21818,4841,4477.0,195.0
16491,40292,15392,5169.0,71.0
16491,4623,43405,6702.0,50.0
16491,38462,15805,4248.5,12.0
16491,28038,44062,5965.0,131.0
16491,6298,21618,4883.5,139.0
16491,16383,50834,3932.0,55.0
16491,29013,42726,6079.0,60.0
16491,22474,5297,6205.0,270.0
16491,28288,15998,4676.0,83.0
16491,42765,33894,4713.0,45.5
16491,24831,4484,6040.0,69.0
16491,22474,6964,4874.0,132.0
16491,21019,21390,5515.0,164.5
16491,13774,5208,5322.5,49.0
16491,4018,23470,3192.0,17.0
16491,24412,21011,4822.5,26.0
16491,4571,44704,5686.0,75.0
16491,21019,25253,4538.0,177.0
16491,16637,42594,3637.0,80.0
16491,16792,5911,5061.0,14.0
16491,4623,27185,7526.0,75.0
16491,4608,164,4817.0,190.0
16491,5380,28024,8458.0,39.0
16491,42606,7898,5489.0,81.0
16491,15455,4491,6183.5,75.0
16491,4141,9002,4885.0,149.0
16491,42606,43101,7150.0,132.0
16491,36981,38561,6331.0,81.0
16491,13882,43946,5730.5,30.5
16491,20948,44551,7204.0,135.0
16491,50842,26136,5881.0,132.0
16491,43982,48977,3527.0,166.0
16491,15499,49608,4414.0,47.0
16491,24554,18479,4632.0,103.0
16491,5102,8025,5244.0,73.0
16491,18425,37694,5454.0,103.0
16491,15499,3496,5050.0,40.0
16491,15902,44063,3846.0,17.0
16491,40292,44824,6431.0,7.0
16491,4217,21412,6104.0,18.0
16491,40292,46240,5586.0,62.5
16491,15499,1402,3035.5,5.0
16491,48701,4928,4780.0,47.0
16491,36491,19402,5680.0,98.0
16491,16338,5465,5252.5,8.5
16491,47768,15479,4912.0,85.0
16491,34059,38504,4577.5,93.0
16491,27742,18894,7665.0,135.0
16491,16875,44543,4555.0,82.0
16491,38462,51339,3907.5,160.0
16491,4496,23704,4290.0,147.0
16491,25913,4380,8993.0,24.0
16491,36981,44055,5652.0,48.0
16491,44866,4083,5236.0,20.0
16491,47843,4598,3908.0,179.0
16491,41048,35404,6151.0,270.0
16491,42717,6967,6797.0,81.0
16491,41048,11173,5064.5,19.5
16491,48215,5678,5995.0,28.0
16491,25913,39815,5016.0,136.0
16491,40680,13820,5296.0,184.0
16491,28622,1749,7582.0,123.0
16491,40680,16043,4001.0,152.0
16491,838,5916,4395.0,52.0
16491,50842,22145,4731.0,81.0
16491,13936,51533,5601.5,122.5
16491,17806,42,6175.0,211.0
16491,40292,16796,5917.0,88.0
16491,15455,43964,5480.5,5.0
16491,42606,46350,4101.0,27.0
16491,4904,24060,5463.0,31.0
16491,4904,21917,5621.0,144.0
16491,20948,14023,4874.0,74.0
16491,28038,42918,6054.0,125.0
16491,15906,48986,3998.0,108.0
16491,838,5115,4290.0,52.0
16491,10936,1585,4711.0,86.0
16491,44999,17057,6675.0,132.0
16491,36828,3703,4412.0,80.0
16491,40292,21478,5133.0,164.0
16491,22123,51628,4680.0,91.0
16491,43982,5272,5542.0,0.0
16491,38462,23368,4125.5,131.0
16491,25913,20973,6271.0,270.0
16491,14079,4758,5235.0,164.0
16491,21818,7026,4235.0,195.0
16491,4141,23576,3915.0,31.0
16491,37480,4941,7147.0,56.0
16491,16602,21048,4244.0,55.0
16491,28622,34829,6590.0,261.0
16491,40292,15830,5102.0,71.0
16491,34059,38456,4845.0,83.0
16491,28622,39053,8480.0,131.5
16491,47768,16164,4057.0,110.0
16491,4571,34473,5075.0,48.0
16491,18425,16003,4095.0,221.0
16491,4754,44474,5386.0,59.0
16491,20011,24088,5272.0,107.0
16491,4754,8368,7487.0,48.0
16491,25913,39915,6450.0,63.0
16491,47843,6381,5290.0,23.0
16491,37050,4582,5890.0,98.0
