removed_stop,removed_stop_name,absorbing_stop,absorbing_stop_name,displaced_pairs
1296,מחלף יגור,42810,מחלף העמקים/יציאה לכביש 6 דרום,1
1296,מחלף יגור,3999,יגור/כפר חסידים,1
1296,מחלף יגור,47856,ת. מרכזית המפרץ/רציפים בינעירוני,1
1296,מחלף יגור,9048,בן גוריון/שערי ירושלים,1
1296,מחלף יגור,17967,מסעף הר חלוץ,1
1296,מחלף יגור,7048,צומת כרמיאל,1
1296,מחלף יגור,18103,צומת כרמיאל,1
1296,מחלף יגור,20224,מחלף ישי/כביש 77,1
1296,מחלף יגור,17888,צומת אלונים,1
1296,מחלף יגור,18793,צומת השומרים,1
1296,מחלף יגור,42821,מנשה,1
1296,מחלף יגור,4008,צומת חריש למזרח,1
1296,מחלף יגור,20533,צומת חלפתא,1
1296,מחלף יגור,17972,צומת שבע,1
1296,מחלף יגור,19833,מסעף פרוד,1
1296,מחלף יגור,18917,מסעף אמירים,1
1296,מחלף יגור,41579,מצפה כנרת/החורש,1
1296,מחלף יגור,18905,מסעף אמירים,1
1296,מחלף יגור,19834,מסעף כפר שמאי,1
1296,מחלף יגור,18916,מושב מירון,1
1296,מחלף יגור,18310,צומת מירון,1
1296,מחלף יגור,18302,צומת בר יוחאי,1
1296,מחלף יגור,18309,מסעף ספסופה,1
1296,מחלף יגור,18319,מסעף ג'יש מרכז,1
1296,מחלף יגור,18293,נחל צבעון,1
1296,מחלף יגור,18285,צומת חירם,1
1296,מחלף יגור,7250,אזור תעשיה סאסא,1
1296,מחלף יגור,25035,בית אלעזרי,1
1296,מחלף יגור,23643,קרית עקרון,1
1296,מחלף יגור,23092,צומת מזכרת בתיה/כביש 411,1
1296,מחלף יגור,23642,מזכרת בתיה/כניסה מזרחית,1
1296,מחלף יגור,20114,שפרעם/כניסה דרומית,1
1296,מחלף יגור,17613,צומת נהריה,1
1296,מחלף יגור,20854,מועצה אזורית מטה אשר,1
1296,מחלף יגור,19570,מסעף לוחמי הגיטאות,1
1296,מחלף יגור,20490,צומת שומרת,1
1296,מחלף יגור,19847,מסעף בוסתן הגליל,1
1296,מחלף יגור,39147,כביש 8510/שדרות מנוף,1
1296,מחלף יגור,5518,מסעף מוסד אחווה,1
1296,מחלף יגור,20737,תחנת רכבת עכו,1
1296,מחלף יגור,42199,דוד רמז/בן עמי,1
1296,מחלף יגור,19842,אולמי טופז,1
1296,מחלף יגור,19843,מסעף אזור תעשיה עכו דרום,1
1296,מחלף יגור,20855,צומת עין המפרץ,1
1296,מחלף יגור,38553,מסעף עין המפרץ,1
1296,מחלף יגור,2661,מסעף נחל נעמן,1
1296,מחלף יגור,2373,דרך עכו חיפה/רפא''ל,1
1296,מחלף יגור,2660,דרך עכו/שדרות חן,1
1296,מחלף יגור,2523,צור שלום,1
1296,מחלף יגור,42785,הרצל/משה הס,1
1296,מחלף יגור,353,ת. מרכזית נתניה,1
1296,מחלף יגור,26121,מרכז רפואי סורוקה/יצחק רגר,1
1296,מחלף יגור,25832,מכללת עתיד/המשחררים,1
1296,מחלף יגור,14165,סינמה סיטי/כביש 2,1
1296,מחלף יגור,1283,טכניון/בית ספר להנדסאים,1
1296,מחלף יגור,19321,ביר אלטירה כניסה,1
1296,מחלף יגור,7559,שדרות בית הלל/ יציאה מהעיר,1
1296,מחלף יגור,35587,שדרות בית הלל/מרכז מסחרי,1
1296,מחלף יגור,35588,שדרות בית הלל/עטרת שלמה,1
1296,מחלף יגור,36929,שדרות בית הלל/שדרות אביי ורבא,1
1296,מחלף יגור,36925,חניון תח''צ/שדרות בית הלל,1
1296,מחלף יגור,43880,רמב''ן/שדרות בית שמאי,1
1296,מחלף יגור,40150,תחנת רכבת/שדרות דוד בן גוריון,1
1296,מחלף יגור,26873,שדרות דוד בן גוריון/דרך השלום,1
1296,מחלף יגור,25794,דרך השלום/וינגייט,1
1296,מחלף יגור,25792,דרך השלום/גוש עציון,1
1296,מחלף יגור,26240,דרך השלום/ארלוזורוב,1
1296,מחלף יגור,1220,בית חנניה,1
1296,מחלף יגור,1634,כביש 653/השדה,1
1296,מחלף יגור,17215,העלייה/דרך העצמאות,1
1296,מחלף יגור,17213,העלייה/ההגנה,1
1296,מחלף יגור,1364,צומת עדה,1
1296,מחלף יגור,17225,מרכז רפואי שהם/דרך הנדיב,1
1296,מחלף יגור,2549,צומת איטונג,1
1296,מחלף יגור,1460,דרך הנדיב/דרך הבנים,1
1296,מחלף יגור,17282,בית ספר אלישבע/דרך הבנים,1
1296,מחלף יגור,2663,דרך הבנים/דרך משמרות,1
1296,מחלף יגור,16935,דרך הבנים/יוסף קארו,1
1296,מחלף יגור,16934,דרך הבנים/השופטים,1
1296,מחלף יגור,16933,דרך הבנים/המייסדים,1
1296,מחלף יגור,16932,המייסדים/אחוזה,1
1296,מחלף יגור,38617,המייסדים/נעורים,1
1296,מחלף יגור,16930,צומת כרכור,1
1296,מחלף יגור,25878,סורוקה מיון/יצחק רגר,1
1296,מחלף יגור,37808,אצטדיון סמי עופר/פנחס ואברהם רוטנברג,1
1296,מחלף יגור,43207,פנחס ואברהם רוטנברג/עזר ויצמן,1
1296,מחלף יגור,9539,הרב הרצוג/שח''ל,1
1296,מחלף יגור,9552,צומת פת/גולומב,1
1296,מחלף יגור,10779,יהודה הנשיא/בן יאיר,1
1296,מחלף יגור,9372,יהודה הנשיא/בני בתירא,1
1296,מחלף יגור,9375,בן זכאי/בן בבא,1
1296,מחלף יגור,9584,בן זכאי/דוסתאי,1
1296,מחלף יגור,9385,בן זכאי/בן גמלא,1
1296,מחלף יגור,9384,בן זכאי/פייר קניג,1
1296,מחלף יגור,9683,צומת אורנים/פייר קניג,1
1296,מחלף יגור,47110,יהודה/יששכר,1
1296,מחלף יגור,46986,יהודה/דרך חברון,1
1296,מחלף יגור,10272,ינובסקי/אלבק,1
1296,מחלף יגור,2360,קריון/ד. עכו חיפה,1
1296,מחלף יגור,20152,צומת ג'וליס,1
1296,מחלף יגור,23221,צומת יד בנימין,1
1296,מחלף יגור,39795,דרך האבות/טרמפיאדה,1
1296,מחלף יגור,11120,מחלף מסילת ציון,1
1296,מחלף יגור,11081,מחלף הרטוב,1
1296,מחלף יגור,11091,צומת שמשון,1
1296,מחלף יגור,11052,מסעף תעוז/תרום למערב,1
1296,מחלף יגור,11050,מסעף כפר אוריה למערב,1
1296,מחלף יגור,11048,צומת קיבוץ הראל,1
1296,מחלף יגור,3952,עיריית חיפה/ביאליק,1
1296,מחלף יגור,2018,מדעטק/בלפור,1
1296,מחלף יגור,2017,בלפור/יוסף,1
1296,מחלף יגור,2561,ארלוזורוב/בלפור,1
1296,מחלף יגור,2560,ארלוזורוב/הס,1
1296,מחלף יגור,1963,מרכז הבהאים/גולומב,1
1296,מחלף יגור,1962,תחנת כרמלית/גולומב,1
1296,מחלף יגור,1961,בית חולים בני ציון/גולומב,1
1296,מחלף יגור,3163,מרפאות חוץ/וינגייט,1
1296,מחלף יגור,1960,וינגייט/חנה סנש,1
1296,מחלף יגור,1913,האסיף/קיש,1
1296,מחלף יגור,896,תיכון גלילי/אשר ברש,1
1296,מחלף יגור,899,קריית חינוך/אז''ר,1
1296,מחלף יגור,850,אז''ר/תל חי,1
1296,מחלף יגור,23759,אז''ר/משה דיין,1
1296,מחלף יגור,40796,משה דיין/זמנהוף,1
1296,מחלף יגור,40798,משה דיין/דקל,1
1296,מחלף יגור,14603,וייצמן/נורדאו,1
1296,מחלף יגור,827,קניון ג'י/וייצמן,1
1296,מחלף יגור,21269,צומת גבעת אבני/לביא,1
1296,מחלף יגור,19598,מחלף גולני/לכיוון דרום,1
1296,מחלף יגור,5750,מחלף נחל צלמון/לדרום,1
1296,מחלף יגור,2046,מדעטק/בלפור,1
1296,מחלף יגור,2434,ארלוזורוב/בלפור,1
1296,מחלף יגור,2499,ארלוזורוב/בר גיורא,1
1296,מחלף יגור,2564,גולומב/ראובן,1
1296,מחלף יגור,2007,תחנת כרמלית/גולומב,1
1296,מחלף יגור,3033,בית חולים בני ציון/גולומב,1
1296,מחלף יגור,2008,מרפאות חוץ/וינגייט,1
1296,מחלף יגור,1959,וינגייט/חנה סנש,1
1296,מחלף יגור,459,דרך הלורד\אבני,1
1296,מחלף יגור,35696,בי''ס כרמל זבולון,1
1296,מחלף יגור,37109,צומת בני דרור למערב,1
1296,מחלף יגור,14901,צומת תל מונד,1
1296,מחלף יגור,8636,גולדה/שלמה הלוי,1
1296,מחלף יגור,49737,שדרות גולדה מאיר/הרטום,1
1296,מחלף יגור,9053,ישיבת חורב/שדרות גולדה מאיר,1
1296,מחלף יגור,10132,האדמורים ליינער,1
1296,מחלף יגור,9900,בורלא/דוידזון,1
1296,מחלף יגור,10767,בזק/זלמן שניאור,1
1296,מחלף יגור,10446,צומת גבעת מרדכי/בייט,1
1296,מחלף יגור,2410,תחנת רכבת חיפה מרכז השמונה,1
1296,מחלף יגור,3839,תחנת רכבת חיפה מרכז השמונה,1
1296,מחלף יגור,3973,נמל/דרך העצמאות,1
1296,מחלף יגור,1233,זיסו/יפו,1
1296,מחלף יגור,3611,חיל הים/העלייה השנייה,1
1296,מחלף יגור,17315,דולפין,1
1296,מחלף יגור,17313,לין,1
1296,מחלף יגור,17311,המגינים,1
1296,מחלף יגור,35824,המושבה הגרמנית,1
1296,מחלף יגור,20893,תחנת התרעננות/מחלף זרזיר,1
1296,מחלף יגור,43054,צומת ישי/כביש 77,1
1296,מחלף יגור,22143,עמק האלה /הלוח העברי,1
1296,מחלף יגור,23051,יחזקאל הנביא/עמק בית שאן,1
1296,מחלף יגור,4122,צומת כרכור,1
1296,מחלף יגור,1485,דרך עירון/המייסדים,1
1296,מחלף יגור,51984,המייסדים/אחוזה,1
1296,מחלף יגור,1491,המייסדים/דרך הבנים,1
1296,מחלף יגור,1681,דרך הבנים/יד לשילוב,1
1296,מחלף יגור,1475,דרך הבנים/דרך משמרות,1
1296,מחלף יגור,51629,דרך הבנים/דרך משמרות,1
1296,מחלף יגור,17283,בי''ס אלישבע/דרך הבנים,1
1296,מחלף יגור,1449,יד לבנים/דרך הבנים,1
1296,מחלף יגור,24859,מחלף מורשה,1
1296,מחלף יגור,24483,צומת עדנים לדרום,1
1296,מחלף יגור,24363,צומת נווה ירק,1
1296,מחלף יגור,6027,מסעף כאבול,1
1296,מחלף יגור,5996,כאבול כניסה,1
1296,מחלף יגור,20605,בנק מרכנתיל,1
1296,מחלף יגור,20606,מוקד חירום רפואי,1
1296,מחלף יגור,19345,בריכה,1
1296,מחלף יגור,42805,מחלף העמקים/אלרואי,1
1296,מחלף יגור,1208,צומת אור עקיבא למערב,1
1296,מחלף יגור,4029,שדרות שידלובסקי/וייצמן,1
1296,מחלף יגור,3798,מחלף אור עקיבא,1
1296,מחלף יגור,3489,צומת פוריידיס,1
1296,מחלף יגור,18489,הרבי מלובאוויטש/כ''ב ילדי מעלות,1
1296,מחלף יגור,18505,הרבי מילובאוויטש 1,1
1296,מחלף יגור,18522,הרבי מילובאוויטש/ההסתדרות,1
1296,מחלף יגור,18546,ההסתדרות/השבעה,1
1296,מחלף יגור,18548,השבעה/מעלות רפאל,1
1296,מחלף יגור,18552,השבעה/גיורא יוספטל,1
1296,מחלף יגור,6881,צומת יקנעם מערב,1
1296,מחלף יגור,6883,שד.רבין/הירדן,1
1296,מחלף יגור,20574,שדרות יצחק רבין / ירדן,1
1296,מחלף יגור,20571,צאלים/רבין,1
1296,מחלף יגור,6889,הצאלים/הערבה,1
1296,מחלף יגור,20596,הצאלים/דקל,1
1296,מחלף יגור,20595,הצאלים/היקינטון,1
1296,מחלף יגור,20570,הצאלים/האורנים,1
1296,מחלף יגור,20477,האורנים/הצאלים,1
1296,מחלף יגור,20588,הצאלים/האורנים,1
1296,מחלף יגור,14827,צומת פרדסיה,1
1296,מחלף יגור,14864,המייסדים/שדרות בן גוריון,1
1296,מחלף יגור,14886,שלום שבזי/יונה פישר,1
1296,מחלף יגור,4876,צומת הסרגל,1
1296,מחלף יגור,4869,צומת אומן,1
1296,מחלף יגור,4884,צומת חבר,1
1296,מחלף יגור,4885,צומת יזרעאל,1
1296,מחלף יגור,20384,צומת יזרעאל,1
1296,מחלף יגור,4727,מסעף גבע,1
1296,מחלף יגור,4890,צומת יששכר,1
1296,מחלף יגור,4902,צומת תל יוסף,1
1296,מחלף יגור,4638,כלא שאטה,1
1296,מחלף יגור,4721,מסעף בית השיטה,1
1296,מחלף יגור,4863,שדה נחום,1
1296,מחלף יגור,4762,צומת מחנה גדעון,1
1296,מחלף יגור,4942,שאול המלך/דבורה הנביאה,1
1296,מחלף יגור,4826,משטרה,1
1296,מחלף יגור,4943,שאול המלך/תדהר,1
1296,מחלף יגור,4627,ירושלים הבירה/התומר,1
1296,מחלף יגור,4663,צומת גן ירוק,1
1296,מחלף יגור,4628,ירושלים הבירה/המעפילים,1
1296,מחלף יגור,5109,מרכז פיס/מנחם בגין,1
1296,מחלף יגור,5108,צומת עין הנצי''ב,1
1296,מחלף יגור,19800,צומת רחוב מזרח,1
1296,מחלף יגור,6034,רחוב/מרכז,1
1296,מחלף יגור,18887,כביש 90/שדי תרומות,1
1296,מחלף יגור,20467,צומת מירב מלכישוע/כביש 90,1
1296,מחלף יגור,35006,מחסום מחולה/כביש 90,1
1296,מחלף יגור,7300,מושב מחולה/כביש 90,1
1296,מחלף יגור,7765,שדמות מחולה/כביש 90,1
1296,מחלף יגור,8056,מחנה ברווז/כביש 90,1
1296,מחלף יגור,7328,צומת ארגמן/כביש 90,1
1296,מחלף יגור,7334,מועצה אזורית בקעת הירדן,1
1296,מחלף יגור,7329,צומת יפית/כביש 90,1
1296,מחלף יגור,8436,מרכז מסחרי מפגש הביקעה,1
1296,מחלף יגור,34615,צומת פצאל,1
1296,מחלף יגור,34613,מסעף פצאל,1
1296,מחלף יגור,17020,יהושע חנקין/כצנלסון,1
1296,מחלף יגור,17019,יצחק רבין/סמטת הגליל,1
1296,מחלף יגור,17018,יצחק רבין/משה דיין,1
1296,מחלף יגור,15035,שד. בגין/עולי הגרדום,1
1296,מחלף יגור,36997,שדרות בן גוריון/כביש 57,1
1296,מחלף יגור,35851,האצ''ל,1
1296,מחלף יגור,35850,שפרינצק,1
1296,מחלף יגור,2626,עין הים,1
1296,מחלף יגור,1982,התורן,1
1296,מחלף יגור,3470,מערת אליהו/אלנבי,1
1296,מחלף יגור,1997,המוזיאון הימי/אלנבי,1
1296,מחלף יגור,1998,אלנבי א,1
1296,מחלף יגור,1999,אלנבי ב,1
1296,מחלף יגור,2000,אלנבי ג,1
1296,מחלף יגור,2001,אלנבי/קדושי דמשק,1
1296,מחלף יגור,2956,הברון הירש/סטלה מאריס,1
1296,מחלף יגור,3328,הגפן/סטלה מאריס,1
1296,מחלף יגור,2021,הגפן/בן גוריון,1
1296,מחלף יגור,2022,הגפן/הפרסים,1
1296,מחלף יגור,2437,הרצליה/הציונות,1
1296,מחלף יגור,27899,מחלף עידן הנגב לדרום,1
