mode_label,stop_id,stop_calls
bus,34276,98
bus,11906,98
bus,9740,1280
bus,10594,847
bus,11812,785
bus,10171,735
bus,37834,277
bus,43338,68
bus,13701,2091
bus,13703,1539
bus,13739,1539
bus,13743,1980
bus,13746,475
bus,13749,475
bus,13750,899
bus,13054,1812
bus,14351,792
bus,14132,836
bus,14133,676
bus,14353,846
bus,14139,1130
bus,14142,1120
bus,29463,978
bus,14005,936
bus,12940,768
bus,13957,758
bus,29413,860
bus,13968,435
bus,13967,432
bus,13906,1326
bus,13016,1607
bus,13900,422
bus,13879,1104
bus,40776,3272
bus,40636,3146
bus,29358,1493
bus,14080,1244
bus,14090,1244
bus,29360,1245
bus,14075,1243
bus,29365,1265
bus,29366,1264
bus,29367,957
bus,13227,5659
bus,13032,5192
bus,13979,4080
bus,13285,3585
bus,13249,3890
bus,13971,689
bus,13913,689
bus,13977,728
bus,14361,421
bus,14026,1492
bus,14062,928
bus,14065,917
bus,29352,3096
bus,14556,1675
bus,38939,2888
bus,14346,2779
bus,29370,3448
bus,13287,4135
bus,14064,947
bus,14060,918
bus,29343,1803
bus,29344,2083
bus,29474,2486
bus,14358,453
bus,14359,411
bus,13976,497
bus,13914,403
bus,13970,403
bus,13974,401
bus,13985,4571
bus,13036,5111
bus,29355,3272
bus,29356,955
bus,29357,1250
bus,14059,1252
bus,14076,1217
bus,29361,1233
bus,29362,1236
bus,29363,1235
bus,14079,1399
bus,14078,1470
bus,44375,961
bus,40637,3455
bus,40775,3130
bus,13151,1677
bus,14033,846
bus,14035,846
bus,14036,838
bus,14039,1309
bus,29353,2065
bus,29354,1658
bus,44377,268
bus,49968,268
bus,13413,1722
bus,13424,1142
bus,13116,1194
bus,13356,1667
bus,12912,965
bus,12980,941
bus,12983,932
bus,12835,352
bus,13857,844
bus,13880,1107
bus,13881,265
bus,13884,265
bus,13895,1303
bus,13898,149
bus,29346,1446
bus,13182,2164
bus,12898,5770
bus,14348,1587
bus,16233,855
bus,16380,935
bus,24229,614
bus,44328,913
bus,24228,636
bus,25106,588
bus,16169,588
bus,24281,1142
bus,43593,2224
bus,40885,2500
bus,13202,1713
bus,29399,1713
bus,29588,1704
bus,13205,1803
bus,13766,1380
bus,13213,1111
bus,12927,1111
bus,13210,1111
bus,13212,1911
bus,12918,1660
bus,49203,527
bus,13804,795
bus,13852,1243
bus,13861,858
bus,12815,2731
bus,13856,1483
bus,12821,344
bus,12822,345
bus,13135,1055
bus,14002,669
bus,13996,669
bus,13988,669
bus,13993,669
bus,13989,1086
bus,13219,2581
bus,13258,1299
bus,13348,2369
bus,13221,2309
bus,13279,1207
bus,13184,863
bus,33818,863
bus,50353,1197
bus,14095,1207
bus,14093,1350
bus,48564,1350
bus,14091,1350
bus,12865,1964
bus,12851,1461
bus,13742,1964
bus,13734,2465
bus,13724,2066
bus,13719,2066
bus,44687,2066
bus,13694,3170
bus,45040,3222
bus,13588,2063
bus,49938,2877
bus,13572,4219
bus,13567,3124
bus,38952,2344
bus,13108,2306
bus,50639,2450
bus,13494,2876
bus,14342,2876
bus,772,3126
bus,24014,2035
bus,24030,2035
bus,23960,951
bus,48249,1158
bus,23941,1509
bus,23928,1170
bus,14011,310
bus,14180,310
bus,14189,812
bus,14152,844
bus,29464,1166
bus,14143,1230
bus,14140,1240
bus,14138,638
bus,14136,778
bus,13992,779
bus,13752,1298
bus,13720,1615
bus,13714,1960
bus,13712,1999
bus,13238,1349
bus,12903,1371
bus,12924,1320
bus,13634,817
bus,14338,2738
bus,13277,1928
bus,29591,1001
bus,13428,2010
bus,49994,1237
bus,24986,961
bus,49996,961
bus,24147,961
bus,24146,961
bus,49327,392
bus,24099,1270
bus,24101,1350
bus,24104,1350
bus,22059,1020
bus,22060,1020
bus,24117,1321
bus,24112,1323
bus,24114,1986
bus,24116,1986
bus,23660,2324
bus,48424,219
bus,12936,324
bus,13049,1611
bus,13100,1638
bus,14564,1634
bus,13717,1634
bus,13127,2285
bus,13598,1041
bus,29488,1171
bus,48082,1438
bus,13362,2648
bus,33861,890
bus,13255,890
bus,13519,1255
bus,13438,1655
bus,13436,1655
bus,13432,1655
bus,13430,1655
bus,13257,1579
bus,21520,1367
bus,24141,1367
bus,24135,1965
bus,24717,1691
bus,775,996
bus,24145,1492
bus,24150,2091
bus,21866,513
bus,21416,513
bus,51152,586
bus,22413,586
bus,22819,632
bus,21817,632
bus,23729,421
bus,21812,421
bus,24177,2234
bus,21821,1474
bus,24165,779
bus,50865,499
bus,34988,511
bus,34990,511
bus,34991,511
bus,39713,511
bus,34992,511
bus,38389,452
bus,34226,654
bus,34881,657
bus,7772,657
bus,34868,654
bus,7775,649
bus,7776,649
bus,7950,661
bus,7951,657
bus,7974,657
bus,8457,2033
bus,7910,2303
bus,8458,971
bus,8074,2346
bus,8614,4609
bus,10715,3464
bus,11785,4132
bus,11291,1478
bus,11292,4207
bus,47411,4408
bus,10742,5515
bus,10748,2261
bus,10095,1503
bus,8711,2399
bus,8712,2399
bus,8713,2399
bus,10031,2399
bus,8715,2399
bus,8717,2399
bus,8726,2423
bus,11832,2423
bus,8796,1875
bus,11459,1888
bus,11826,1827
bus,9738,2825
bus,8965,2278
bus,8728,2015
bus,8969,2143
bus,10569,1114
bus,10039,821
bus,11821,693
bus,11813,1179
bus,10177,1158
bus,10319,1047
bus,51116,1422
bus,10472,1788
bus,10198,905
bus,10199,905
bus,11699,905
bus,10016,1207
bus,10617,1064
bus,9802,1340
bus,47311,685
bus,9875,1328
bus,9876,1328
bus,9877,1328
bus,9964,1328
bus,9969,2168
bus,16424,216
bus,41485,396
bus,16426,615
bus,16427,502
bus,15569,681
bus,15781,624
bus,23210,489
bus,16428,384
bus,16429,493
bus,16430,346
bus,15588,374
bus,16077,565
bus,16078,565
bus,16431,675
bus,16432,639
bus,16464,205
bus,16465,225
bus,15585,250
bus,16458,393
bus,15584,196
bus,16157,302
bus,16158,230
bus,16159,935
bus,13286,3162
bus,13288,2886
bus,13274,5873
bus,12963,3006
bus,15416,832
bus,23222,777
bus,21960,423
bus,26404,206
bus,26405,840
bus,27523,1197
bus,27528,1151
bus,27529,1285
bus,27195,1180
bus,27187,704
bus,27182,821
bus,27181,847
bus,27499,1362
bus,42868,864
bus,27498,1366
bus,27197,858
bus,27183,831
bus,27186,704
bus,27177,1143
bus,27530,1149
bus,12498,1121
bus,27522,1923
bus,27904,746
bus,28106,271
bus,15904,386
bus,23223,696
bus,23534,836
bus,24468,2049
bus,29342,3429
bus,13341,4648
bus,13037,4654
bus,35701,548
bus,12771,1497
bus,28241,1492
bus,26799,1492
bus,28242,1492
bus,26817,1044
bus,26826,1111
bus,26829,1077
bus,26830,1077
bus,28243,1077
bus,28244,1079
bus,28205,752
bus,26824,752
bus,12346,587
bus,26819,916
bus,26908,920
bus,26909,922
bus,26907,922
bus,26844,658
bus,37716,1056
bus,50468,1622
bus,25083,1959
bus,15464,1448
bus,48701,1448
bus,15405,1467
bus,25078,1534
bus,48870,1536
bus,15358,810
bus,15439,810
bus,15390,350
bus,15387,350
bus,15385,350
bus,24208,1191
bus,25081,1156
bus,15908,1654
bus,15526,544
bus,25129,544
bus,15885,89
bus,16657,572
bus,15849,420
bus,15850,420
bus,25111,420
bus,25112,420
bus,15580,420
bus,15805,424
bus,15873,1221
bus,49776,1221
bus,15847,1110
bus,15856,1838
bus,15603,778
bus,25109,479
bus,23308,576
bus,41125,576
bus,41124,576
bus,41131,576
bus,48881,398
bus,23239,477
bus,51656,948
bus,51269,934
bus,25320,345
bus,25311,345
bus,25309,345
bus,25307,265
bus,25322,265
bus,25324,363
bus,25318,413
bus,25319,493
bus,25301,409
bus,16614,731
bus,16615,731
bus,16522,731
bus,16523,731
bus,16582,630
bus,741,1419
bus,25205,984
bus,41462,1463
bus,25266,1108
bus,48561,270
bus,16324,1700
bus,16331,1700
bus,16329,1368
bus,23376,1668
bus,15594,2924
bus,24279,1803
bus,16199,2540
bus,16207,3722
bus,22099,6538
bus,16212,4969
bus,16195,4277
bus,49969,280
bus,16412,691
bus,51529,609
bus,13259,1423
bus,13681,739
bus,12824,2706
bus,12827,1623
bus,12876,1383
bus,13644,1381
bus,13642,1416
bus,13641,1424
bus,13044,891
bus,15831,773
bus,15871,749
bus,23368,263
bus,14000,937
bus,13960,1806
bus,13958,1324
bus,13937,1665
bus,13935,1324
bus,13919,2261
bus,13924,575
bus,13930,474
bus,13953,1646
bus,13270,1551
bus,13892,660
bus,13896,1322
bus,13157,1825
bus,13159,1159
bus,13865,1084
bus,13847,474
bus,13848,474
bus,43306,327
bus,23270,2244
bus,24296,3472
bus,44370,1857
bus,24295,1166
bus,25261,711
bus,16393,549
bus,16395,549
bus,16397,549
bus,25232,311
bus,25233,311
bus,16153,311
bus,24449,311
bus,16230,1488
bus,23362,781
bus,16382,483
bus,23277,483
bus,16843,514
bus,16844,514
bus,23280,676
bus,24273,1898
bus,25225,1007
bus,25228,491
bus,25229,614
bus,25223,485
bus,25226,614
bus,16390,874
bus,25264,1360
bus,23380,1246
bus,25125,845
bus,15818,845
bus,15796,1572
bus,15867,1572
bus,15531,1528
bus,15722,1572
bus,16369,900
bus,16368,900
bus,25256,1053
bus,16320,1053
bus,16174,1138
bus,16175,1138
bus,16178,1138
bus,16179,1245
bus,25277,1505
bus,25275,1505
bus,25274,2108
bus,25273,2104
bus,19831,1629
bus,6719,1068
bus,34159,1511
bus,18780,1201
bus,34161,1203
bus,6720,524
bus,6721,703
bus,6722,720
bus,18821,1082
bus,20218,252
bus,20220,291
bus,6728,305
bus,20105,250
bus,40763,288
bus,6524,242
bus,6525,242
bus,6526,242
bus,35505,114
bus,5591,41
bus,50871,56
bus,6732,56
bus,6733,56
bus,6734,56
bus,6735,96
bus,6736,92
bus,6737,89
bus,6689,92
bus,6738,92
bus,6739,92
bus,6480,92
bus,7230,92
bus,6479,78
bus,50030,89
bus,6481,93
bus,6482,100
bus,7207,119
bus,5803,218
bus,17940,218
bus,7208,110
bus,17932,407
bus,17952,423
bus,17974,403
bus,17984,403
bus,18009,403
bus,6620,577
bus,18020,783
bus,18015,1332
bus,18002,867
bus,18034,568
bus,18047,394
bus,18032,402
bus,42840,1323
bus,17004,752
bus,35887,247
bus,35885,247
bus,35884,247
bus,35875,247
bus,35876,247
bus,35879,384
bus,43967,384
bus,43969,521
bus,43966,384
bus,35880,247
bus,44964,247
bus,35889,247
bus,35882,247
bus,35890,247
bus,35883,247
bus,35881,247
bus,35878,384
bus,35877,247
bus,35874,247
bus,35931,247
bus,35886,247
bus,4108,951
bus,4109,951
bus,42842,725
bus,4112,279
bus,4101,279
bus,4102,277
bus,35871,279
bus,35862,271
bus,35864,271
bus,35866,271
bus,35867,271
bus,35868,271
bus,35869,271
bus,35870,271
bus,35865,271
bus,35863,271
bus,35872,408
bus,35873,408
bus,35888,408
bus,4111,1194
bus,1757,691
bus,4130,524
bus,4131,766
bus,35906,465
bus,4096,379
bus,4097,230
bus,37227,230
bus,4098,230
bus,4099,230
bus,4100,147
bus,35902,147
bus,35930,147
bus,35903,147
bus,35904,147
bus,35891,332
bus,35905,185
bus,37232,185
bus,35901,185
bus,16936,185
bus,4080,185
bus,35913,266
bus,4082,266
bus,4081,349
bus,4083,266
bus,4084,408
bus,4085,416
bus,4127,849
bus,4128,765
bus,4129,711
bus,1752,729
bus,1753,687
bus,42726,396
bus,35917,229
bus,35896,72
bus,35919,72
bus,35921,72
bus,35923,72
bus,35927,142
bus,35926,70
bus,35924,70
bus,35922,70
bus,35920,70
bus,35897,70
bus,35918,163
bus,38450,419
bus,35895,205
bus,2951,213
bus,35914,223
bus,35911,77
bus,35910,142
bus,50329,59
bus,4086,1130
bus,4087,849
bus,4088,1209
bus,4132,1166
bus,4133,1238
bus,1495,1471
bus,1480,1168
bus,1397,1429
bus,1365,1843
bus,1256,1304
bus,48297,1391
bus,1228,1569
bus,1222,1385
bus,1197,1456
bus,1184,2928
bus,1168,1808
bus,47975,681
bus,1109,2496
bus,1107,1093
bus,3491,999
bus,1092,819
bus,1071,879
bus,1051,1008
bus,4134,1443
bus,3589,1218
bus,1082,836
bus,2580,1014
bus,1099,1108
bus,3000,773
bus,1656,2243
bus,1141,2367
bus,1144,3322
bus,1170,3458
bus,1207,1513
bus,1223,1350
bus,1231,1546
bus,48296,1360
bus,1257,1276
bus,1372,1792
bus,1403,800
bus,1482,1459
bus,4122,1339
bus,4123,1274
bus,4124,1330
bus,4125,1182
bus,4126,851
bus,35909,149
bus,35912,149
bus,35915,232
bus,35893,214
bus,35894,214
bus,1758,880
bus,17002,420
bus,35916,121
bus,35899,121
bus,35898,121
bus,35900,121
bus,1760,645
bus,4895,200
bus,35937,77
bus,35486,62
bus,35934,121
bus,35487,62
bus,35488,62
bus,35489,77
bus,35480,77
bus,35481,77
bus,35479,121
bus,35477,74
bus,35478,74
bus,35482,74
bus,35483,59
bus,35484,59
bus,35485,74
bus,35939,74
bus,19821,904
bus,35892,59
bus,17001,654
bus,17003,387
bus,13870,1291
bus,14013,1291
bus,13891,869
bus,13893,869
bus,13961,463
bus,10747,3906
bus,10639,2086
bus,10745,1162
bus,10740,897
bus,10283,1162
bus,9446,1152
bus,8960,2928
bus,8740,1273
bus,8741,1273
bus,9474,823
bus,9465,865
bus,9820,2884
bus,11581,1580
bus,9464,1580
bus,8877,2033
bus,41223,596
bus,11303,459
bus,11302,642
bus,22216,358
bus,22217,210
bus,22218,214
bus,22219,202
bus,22213,338
bus,23031,674
bus,23032,674
bus,22192,874
bus,23034,517
bus,23035,693
bus,22188,535
bus,22220,529
bus,22182,1810
bus,22205,1180
bus,22062,1479
bus,22063,1071
bus,22064,514
bus,22065,1116
bus,22066,933
bus,12932,3507
bus,38947,3427
bus,41779,205
bus,22046,1216
bus,22047,240
bus,7294,1778
bus,8456,1076
bus,11880,3876
bus,44703,1558
bus,48462,1837
bus,10791,4198
bus,10792,4780
bus,10356,2616
bus,48708,2311
bus,8466,974
bus,8467,1769
bus,43297,1146
bus,8468,1909
bus,8469,263
bus,23145,250
bus,23147,1225
bus,23071,1365
bus,22179,930
bus,23158,2111
bus,40437,1344
bus,24713,1573
bus,41599,3387
bus,41780,232
bus,29322,2517
bus,42882,321
bus,13214,2278
bus,48415,2998
bus,23098,984
bus,23099,1193
bus,23101,1077
bus,39128,925
bus,41781,229
bus,22067,390
bus,21737,289
bus,22068,292
bus,22069,261
bus,23125,642
bus,22071,1100
bus,22075,1362
bus,22081,968
bus,22082,1051
bus,21368,1958
bus,46923,1772
bus,22085,1801
bus,16909,1524
bus,23108,414
bus,21369,1610
bus,46240,1669
bus,23110,1750
bus,21367,1021
bus,23112,1175
bus,23113,1340
bus,23114,870
bus,44413,1164
bus,23115,2325
bus,16894,1719
bus,23116,1714
bus,23117,1719
bus,23119,1037
bus,23121,1318
bus,51281,1491
bus,23104,1493
bus,15305,1078
bus,23122,1266
bus,23123,1268
bus,15372,1407
bus,22070,1108
bus,38393,1038
bus,23126,414
bus,23127,279
bus,23128,279
bus,23129,656
bus,41782,68
bus,21589,2441
bus,48275,368
bus,12962,1721
bus,12979,1722
bus,24217,3501
bus,16209,3163
bus,16206,4283
bus,16203,4564
bus,51776,1002
bus,47843,1645
bus,23363,2194
bus,43260,998
bus,23299,2384
bus,48703,1616
bus,25297,1225
bus,25104,1016
bus,40643,1955
bus,16196,3696
bus,24779,3896
bus,13361,1750
bus,13215,1802
bus,29350,2017
bus,22193,313
bus,22196,492
bus,22197,918
bus,22238,513
bus,23036,739
bus,23037,340
bus,23038,340
bus,23051,582
bus,23052,356
bus,22139,720
bus,23188,398
bus,22131,531
bus,13295,1005
bus,44467,1973
bus,44660,990
bus,44659,1037
bus,12849,1296
bus,13660,1308
bus,12846,1308
bus,22140,752
bus,22141,378
bus,22142,378
bus,22145,560
bus,22146,566
bus,22161,313
bus,22162,685
bus,22163,685
bus,23146,517
bus,23084,592
bus,23055,950
bus,22204,952
bus,23061,539
bus,23062,343
bus,23067,336
bus,22167,770
bus,22168,770
bus,22129,273
bus,22203,203
bus,47889,5
bus,27623,2297
bus,27649,1256
bus,27810,309
bus,27805,595
bus,27809,652
bus,25864,1001
bus,21696,581
bus,23221,573
bus,42182,137
bus,41300,137
bus,24711,748
bus,13207,6366
bus,13251,3487
bus,14332,2857
bus,15883,1085
bus,15807,1077
bus,16214,1728
bus,16220,1874
bus,16217,1882
bus,16218,1888
bus,16219,1145
bus,16372,1872
bus,13338,1609
bus,47905,89
bus,324,1607
bus,320,1607
bus,309,1729
bus,307,1732
bus,302,2291
bus,291,1994
bus,290,1930
bus,282,1712
bus,277,1843
bus,274,2720
bus,35290,2307
bus,249,1706
bus,248,926
bus,241,1060
bus,661,1138
bus,714,1166
bus,14612,967
bus,29450,2034
bus,29401,2380
bus,49329,1218
bus,37676,122
bus,29340,2730
bus,13134,1559
bus,29371,2798
bus,29385,1317
bus,29402,1908
bus,22234,972
bus,592,1177
bus,237,1141
bus,244,960
bus,250,1846
bus,35170,2732
bus,275,1896
bus,280,1680
bus,283,2299
bus,15235,1942
bus,292,2090
bus,303,2574
bus,308,1724
bus,319,1605
bus,321,1605
bus,323,1996
bus,805,723
bus,47928,144
bus,19456,825
bus,4870,787
bus,41132,5339
bus,11734,4508
bus,36451,270
bus,41133,5289
bus,4871,774
bus,19455,1260
bus,3996,1141
bus,3870,5543
bus,43792,3028
bus,8806,2754
bus,8687,2692
bus,8688,2692
bus,8689,2682
bus,8690,2682
bus,8691,2688
bus,8693,2745
bus,8694,2682
bus,8695,2682
bus,8696,2689
bus,8697,2691
bus,8801,2691
bus,8699,2691
bus,8700,2701
bus,8701,2214
bus,8702,2214
bus,8815,2214
bus,10226,4406
bus,2126,610
bus,2100,564
bus,3312,556
bus,2097,556
bus,2098,556
bus,3108,2416
bus,2127,2102
bus,2128,2076
bus,2129,2076
bus,2130,2076
bus,2124,2076
bus,2118,1968
bus,2115,2088
bus,2140,2088
bus,2141,2088
bus,2142,2088
bus,2144,1897
bus,2116,1943
bus,2117,1943
bus,2151,1987
bus,3977,3586
bus,3957,611
bus,3954,1538
bus,2164,1567
bus,3952,2545
bus,2167,1972
bus,2170,1972
bus,3839,1117
bus,36098,3138
bus,37207,2640
bus,17277,5189
bus,2083,2509
bus,3940,2483
bus,2088,2493
bus,3626,2026
bus,9531,519
bus,9532,519
bus,9362,1007
bus,9566,3268
bus,10444,2298
bus,10445,2062
bus,11824,1602
bus,8619,2558
bus,9697,2368
bus,10642,2312
bus,10643,2312
bus,10733,4769
bus,9434,4797
bus,9435,3473
bus,11682,425
bus,9482,425
bus,10679,425
bus,9727,1686
bus,9590,1686
bus,10132,1679
bus,9053,2029
bus,50399,3245
bus,48043,473
bus,17505,1986
bus,2143,2035
bus,35790,2979
bus,35834,1730
bus,2571,1244
bus,42438,1211
bus,2435,1244
bus,2436,1244
bus,3105,1229
bus,2012,1184
bus,2695,1460
bus,3804,1308
bus,2665,1308
bus,3828,1422
bus,2604,1432
bus,2955,928
bus,36871,845
bus,1973,1090
bus,1974,1090
bus,1975,1090
bus,1936,1475
bus,2769,1620
bus,1928,1326
bus,1929,1326
bus,37471,675
bus,1905,798
bus,2705,1207
bus,17438,1207
bus,2706,1568
bus,3019,1568
bus,2623,1568
bus,17443,1568
bus,2624,1568
bus,17440,1568
bus,2864,1568
bus,2865,1568
bus,3369,1568
bus,3521,5770
bus,3367,5038
bus,3522,5501
bus,48020,481
bus,3490,1383
bus,2158,1743
bus,2159,1789
bus,3487,1666
bus,2149,1666
bus,2859,1930
bus,2145,1930
bus,2146,1930
bus,2147,1930
bus,2139,1930
bus,2114,2097
bus,2119,1986
bus,2761,951
bus,2762,951
bus,3882,977
bus,3881,1715
bus,3939,3709
bus,2091,3872
bus,1859,1474
bus,3233,1635
bus,3526,1597
bus,3254,1603
bus,3690,1395
bus,3372,1720
bus,48267,561
bus,12838,2347
bus,13882,842
bus,50830,561
bus,13819,740
bus,13815,561
bus,13822,1368
bus,13648,1114
bus,12951,1823
bus,12997,1511
bus,13557,904
bus,51871,300
bus,51863,1404
bus,25087,1250
bus,12884,2872
bus,12937,931
bus,14549,2890
bus,42859,1588
bus,13586,840
bus,13570,2087
bus,49933,1326
bus,49946,1493
bus,13091,1908
bus,25123,1445
bus,39311,705
bus,13188,735
bus,13191,1331
bus,14077,5654
bus,14347,6055
bus,42877,1567
bus,25354,1022
bus,21807,1022
bus,23911,1509
bus,23913,2115
bus,23937,2115
bus,21940,1971
bus,44305,913
bus,13573,978
bus,13589,1705
bus,13590,1588
bus,13596,2501
bus,13675,1901
bus,44589,1996
bus,13126,1547
bus,13118,1800
bus,12944,1254
bus,23927,845
bus,23955,521
bus,23959,812
bus,24037,1612
bus,24033,2025
bus,24003,2023
bus,24013,2025
bus,24659,1123
bus,13744,1505
bus,13747,1505
bus,14092,1389
bus,48719,1389
bus,14094,1389
bus,13183,1232
bus,50345,873
bus,33819,873
bus,14115,873
bus,14116,1232
bus,47762,424
bus,21507,2152
bus,23883,1620
bus,23884,1739
bus,25113,1026
bus,23876,1145
bus,23877,883
bus,23879,912
bus,23875,662
bus,23872,1661
bus,25135,3251
bus,25132,3201
bus,25133,2432
bus,25134,2999
bus,15872,1908
bus,15687,1278
bus,24088,1410
bus,24091,1410
bus,24093,1729
bus,23972,2006
bus,25352,1995
bus,15694,1700
bus,24083,1459
bus,50502,1398
bus,50500,1398
bus,13509,3264
bus,13164,2074
bus,29514,2030
bus,51418,1588
bus,13422,2650
bus,13420,3421
bus,24157,2873
bus,22817,2150
bus,23953,1667
bus,25353,1973
bus,23973,1665
bus,24092,1389
bus,24089,1389
bus,15530,1195
bus,15645,1746
bus,15844,1946
bus,90,2775
bus,15817,2431
bus,25405,3171
bus,15816,3221
bus,23415,1922
bus,23873,676
bus,23874,676
bus,23878,859
bus,21330,1097
bus,21331,1281
bus,23885,2729
bus,23882,946
bus,24756,2627
bus,24765,2330
bus,23881,414
bus,13499,1641
bus,13165,1346
bus,13423,1117
bus,13412,1680
bus,24156,2251
bus,44900,970
bus,24142,1227
bus,24159,1674
bus,24161,1316
bus,24108,1402
bus,24110,1316
bus,24122,1028
bus,24118,1176
bus,24106,956
bus,773,1256
bus,22755,1256
bus,22474,1319
bus,22475,1319
bus,24174,961
bus,24130,1023
bus,24131,1915
bus,24179,858
bus,24164,858
bus,24162,622
bus,24166,807
bus,24163,873
bus,24180,873
bus,24178,2056
bus,24129,1291
bus,811,1373
bus,23702,1225
bus,24115,1963
bus,22477,1302
bus,22478,1302
bus,22756,1240
bus,24766,1240
bus,24105,958
bus,22476,958
bus,24119,2351
bus,24111,1177
bus,24109,1266
bus,21820,1177
bus,24160,1490
bus,24151,2050
bus,24149,2141
bus,21868,1643
bus,21477,996
bus,22405,996
bus,24855,1355
bus,24155,2311
bus,33841,1917
bus,16377,1566
bus,16373,1959
bus,16376,1951
bus,16371,1889
bus,16375,1959
bus,16374,1788
bus,15881,964
bus,16352,964
bus,35694,993
bus,23316,2191
bus,13337,1459
bus,13138,2166
bus,12984,2166
bus,13800,2117
bus,19072,726
bus,6121,483
bus,6139,752
bus,43655,822
bus,21029,713
bus,18570,836
bus,18571,765
bus,21073,1685
bus,18583,1124
bus,6151,824
bus,18573,820
bus,18680,505
bus,21292,607
bus,18662,631
bus,18681,568
bus,51405,568
bus,21218,514
bus,19068,94
bus,5886,118
bus,50643,116
bus,17639,389
bus,51318,245
bus,5758,300
bus,6275,406
bus,5757,437
bus,19265,612
bus,19251,467
bus,21265,288
bus,21268,230
bus,4184,324
bus,51371,193
bus,4186,226
bus,19885,226
bus,4187,226
bus,4185,479
bus,18876,318
bus,18880,199
bus,18881,270
bus,18905,278
bus,19834,275
bus,18916,263
bus,18313,331
bus,41472,267
bus,5238,934
bus,18382,934
bus,18387,1384
bus,18386,1807
bus,18399,773
bus,5240,1483
bus,5241,1467
bus,5242,1483
bus,5243,1487
bus,18442,1027
bus,7222,683
bus,5244,666
bus,35332,1826
bus,14207,1423
bus,14200,884
bus,14197,1132
bus,14188,841
bus,14182,619
bus,14185,546
bus,14183,542
bus,13195,619
bus,14084,546
bus,14010,542
bus,14532,945
bus,14042,662
bus,24202,643
bus,24211,606
bus,24462,223
bus,23257,2150
bus,16489,2108
bus,15910,946
bus,48543,946
bus,51471,946
bus,24200,1024
bus,25080,1165
bus,15460,1369
bus,25119,868
bus,24851,868
bus,15706,773
bus,15718,773
bus,47981,131
bus,25553,1338
bus,25554,1152
bus,25807,653
bus,25548,981
bus,25549,1491
bus,25550,1407
bus,25551,1076
bus,15355,1350
bus,15413,1326
bus,26403,1082
bus,25880,1054
bus,49413,421
bus,26613,327
bus,26628,460
bus,27801,833
bus,27520,1487
bus,27481,1168
bus,48117,424
bus,27479,618
bus,26608,471
bus,26604,641
bus,39133,441
bus,27899,585
bus,26654,1185
bus,27622,2523
bus,27918,3530
bus,36168,148
bus,24763,2743
bus,16006,2794
bus,21317,2308
bus,24850,2915
bus,48214,322
bus,14600,954
bus,48089,378
bus,16242,229
bus,25399,228
bus,16105,842
bus,23211,649
bus,26923,391
bus,21846,379
bus,27901,335
bus,28786,160
bus,28785,75
bus,28784,117
bus,28783,117
bus,28782,120
bus,28781,119
bus,28780,143
bus,28779,142
bus,28328,123
bus,51391,114
bus,28230,795
bus,51430,556
bus,26711,895
bus,26705,919
bus,26871,924
bus,28231,1972
bus,26883,1590
bus,26872,2266
bus,40151,2487
bus,26684,2514
bus,26669,2519
bus,28915,3186
bus,43750,2268
bus,26849,2299
bus,50398,2343
bus,8638,1531
bus,10119,2130
bus,8642,2144
bus,8645,2378
bus,10712,2943
bus,8647,2918
bus,8649,2911
bus,8651,2911
bus,8653,2911
bus,8655,2911
bus,8657,2911
bus,8659,2911
bus,8661,2911
bus,11864,2860
bus,9448,760
bus,9449,760
bus,11731,1057
bus,10085,1057
bus,10086,1057
bus,10236,3696
bus,47173,853
bus,46901,853
bus,47341,853
bus,46526,853
bus,50803,853
bus,35318,481
bus,25573,1164
bus,26018,1164
bus,25574,1164
