fare_id,route_id,origin_id,destination_id,contains_id
201,,58666,51587,
201,,57945,55287,
201,,38335,37017,
201,,57002,52769,
201,,57127,56378,
202,,20349,33122,
202,,39215,26851,
202,,52370,50689,
201,,40025,42920,
201,,50480,50873,
201,,52443,54578,
201,12435,,,
201,,12083,12024,
201,,15164,11780,
201,,20096,37032,
201,,30358,30395,
201,,38714,34309,
201,,51419,59920,
201,,63546,5991,
202,,15434,15385,
202,,31091,25253,
202,,51824,58860,
204,,13901,19324,
204,,15561,31259,
201,,32894,31252,
201,,38589,37785,
201,,40818,40161,
201,,52950,52564,
201,,59024,58070,
202,,17900,14930,
202,,31090,34494,
202,,30108,63206,
202,,55400,57311,
202,,54403,51708,
201,,14932,14541,
201,,5650,1996,
201,,19991,15439,
201,,30988,31609,
202,,13102,12502,
202,,40309,47777,
205,,52272,15657,
215,,17086,17117,
201,,31862,31333,
201,,53392,53063,
202,,32494,60367,
202,,54250,52183,
204,,41694,55346,
201,,25208,36171,
201,,19260,10422,
201,,37680,33630,
201,,54166,55419,
201,,21127,26897,
201,,50599,52539,
201,,53004,56162,
201,,55546,51849,
202,,12072,13566,
202,,31862,37136,
204,,57076,42350,
201,,32678,35366,
201,,32726,32725,
201,,37717,37611,
201,,43429,40758,
201,,55263,53755,
201,,60202,60245,
201,,65303,35518,
202,,15693,19346,
204,,13332,14433,
205,,58004,60280,
201,,14171,16470,
201,,39149,36507,
201,,57893,57069,
204,,20096,55248,
204,,55054,60043,
205,,60532,10381,
201,,41788,46191,
201,,59356,50507,
201,,59961,54876,
204,,50868,41184,
201,,15299,15580,
201,,30394,43440,
201,,33177,33463,
201,,41740,39732,
201,,38172,38634,
201,,63391,63383,
204,,65409,41279,
202,,14091,16123,
202,,10066,13943,
202,,32621,20348,
202,,60326,60960,
204,,22282,634,
204,,22980,46182,
201,,19380,12164,
201,,38462,20152,
201,,51605,50961,
201,,53810,55632,
201,,55522,55607,
202,,20026,39661,
202,,14931,15344,
202,,39707,2250,
202,,55400,55195,
202,,58416,43015,
204,,42697,53655,
201,,28665,22980,
201,,31156,34022,
201,,35485,37996,
201,,31956,37052,
201,,40973,41103,
202,,50400,51629,
204,,57085,61186,
201,,16085,10450,
201,,37034,34255,
202,,21109,60241,
202,,21190,35056,
202,,31499,32507,
205,,60714,10385,
201,,31548,33868,
202,,3287,38522,
202,,5432,5130,
202,,11566,28627,
202,,50474,42996,
202,,52426,58471,
205,,10498,10381,
201,,21711,33491,
201,,51042,50929,
201,,52347,50582,
201,,36478,34236,
201,,60557,60938,
201,,60334,14130,
202,,13679,15670,
202,,38336,33075,
204,,10076,31097,
201,,1809,3091,
201,,15164,15175,
201,,51042,54146,
202,,1106,63513,
202,,174,65232,
202,,20148,39472,
202,,58113,53408,
201,,52682,51699,
202,,174,63976,
202,,20094,65301,
202,,21521,39609,
202,,39187,21734,
204,,55315,30009,
201,,36298,26619,
201,,52938,59001,
201,,58408,59742,
201,34619,,,
202,,12284,60207,
204,,41249,38529,
201,,11602,19280,
202,,540,4116,
202,,11162,15620,
201,952,,,
202,,21534,33597,
202,,31280,36899,
204,,42137,35109,
204,,21487,10076,
201,,10141,33609,
202,,3220,65386,
202,,20749,39083,
202,,53964,59735,
202,,58609,54242,
201,,30958,31207,
201,,57065,58045,
202,,54842,54394,
202,,16161,10566,
214,,17118,17112,
201,,16258,19861,
201,,33147,33618,
201,,42683,41202,
201,,43724,43718,
201,,57069,52797,
202,,18127,13992,
202,,20750,33028,
202,,42963,47557,
202,,57122,54585,
204,,10005,31264,
204,,58004,38563,
201,,12074,19926,
201,,15416,15379,
201,,37013,21633,
202,,52729,52047,
201,,12831,14851,
201,,43444,40174,
201,,50504,57341,
202,,33553,60225,
204,,647,55647,
204,,15387,15035,
201,,37570,37032,
201,,37028,20349,
202,,13777,15264,
202,,33578,4218,
201,,21717,39908,
201,,25349,20303,
201,,41174,47087,
201,,54172,43269,
201,,55395,58835,
202,,27251,30820,
202,,51536,55226,
202,,41104,55049,
201,,109,119,
201,,42394,41134,
201,,50868,50612,
202,,19147,13566,
202,,58533,51037,
204,,4170,32003,
205,,10336,19379,
201,,20698,28627,
201,,22951,21516,
201,,20112,28609,
201,,42505,47562,
201,,43726,40554,
201,,55444,56745,
201,,63944,9919,
204,,40095,25937,
204,,20153,56820,
205,,51437,37103,
201,16533,,,
202,,20153,46191,
202,,20334,43328,
202,,65138,63111,
204,,13175,10197,
204,,15549,31263,
204,,60514,63933,
201,,1356,6221,
201,,36324,35232,
202,,56545,54433,
202,,52724,52769,
204,,19355,31223,
204,,55661,581,
201,,5209,6201,
201,,33197,33170,
201,,39187,31412,
202,,18225,15577,
202,,26760,30823,
202,,36324,32314,
202,,50562,55143,
202,,57664,51267,
204,,55322,54319,
204,,38597,12912,
201,,14407,19569,
201,,40029,47323,
201,,60342,1553,
202,,30515,20349,
202,,34047,33711,
204,,13892,10862,
204,,19901,15221,
204,,37170,41821,
204,,51455,55326,
201,,12430,12758,
201,,63544,63567,
201,,60287,35570,
201,,65291,63167,
202,,41633,51959,
201,,40463,43413,
201,,40009,40281,
201,,51071,52154,
201,,58119,57014,
201,,63410,63410,
202,,32253,13402,
204,,5669,10842,
202,,13693,31094,
202,,51267,51648,
204,,61058,58032,
201,,14838,15605,
201,,33094,37663,
201,,43009,41346,
202,,14830,1720,
202,,11002,21254,
202,,32250,60247,
202,,41103,56150,
201,,16142,16289,
201,,25617,25261,
201,,38469,32174,
201,,42920,43424,
201,,50924,50698,
201,,50695,50474,
201,,60232,2816,
201,,63192,63181,
202,,6007,61199,
202,,21221,63102,
202,,42658,40757,
202,,52470,54490,
201,,41477,52074,
201,,65359,60256,
202,,15403,19735,
201,,31349,32256,
201,,34164,34093,
201,,43435,42726,
201,,63553,63479,
202,,40255,46110,
202,,53064,59018,
202,,55499,50192,
202,,60382,20207,
202,,57458,53564,
202,,60778,31571,
201,,51049,51665,
201,,52626,55358,
202,,1747,60245,
202,,32142,38920,
204,,35585,42695,
204,,52875,20349,
214,,17012,17102,
201,,33149,35082,
201,,41144,41010,
201,,55402,51531,
201,,65289,63314,
202,,11056,35564,
202,,12618,10076,
202,,25634,35185,
202,,37027,61309,
202,,20751,36447,
202,,57380,54577,
204,,42499,57026,
204,,60102,14928,
201,,35092,34405,
201,,43713,43023,
202,,22980,60234,
201,,31245,32145,
201,,31394,31096,
201,,32420,31577,
201,,54224,41464,
202,,1460,65386,
202,,6138,34155,
202,,25584,32973,
202,,58563,51077,
204,,32361,10877,
201,,33739,60233,
201,,43716,57906,
201,,59964,51037,
202,,31848,20503,
204,,15029,10039,
204,,42870,65157,
204,,21256,16410,
201,,20855,36104,
201,,36103,35447,
201,,41879,43112,
201,,52831,54465,
202,,11117,10346,
202,,16461,13858,
204,,43208,13173,
201,,57664,59208,
201,,63425,61374,
202,,43121,52173,
202,,46121,40796,
204,,10578,13944,
204,,11548,11052,
204,,16087,15372,
201,,43412,40252,
202,,1331,65390,
202,,20085,60234,
202,,36435,32159,
202,,52465,43073,
202,,60388,1996,
204,,61536,63887,
204,,54322,60009,
205,,10236,15608,
204,,59279,43022,
201,,14133,16014,
201,,34401,36362,
201,,39464,39351,
201,,51694,57077,
201,,36427,36444,
202,,19377,11302,
202,,50683,40273,
205,,50562,15209,
201,,31338,20150,
201,,63098,63362,
202,,13324,35558,
202,,50263,58860,
202,,38394,15221,
201,,25939,26353,
201,,19667,15543,
201,,35571,60268,
201,,40462,30390,
201,,46995,41103,
201,,52255,59591,
201,,53719,41423,
202,,40735,47018,
202,,65388,35570,
204,,51015,30856,
204,,60194,21500,
201,,21532,38926,
201,,31245,33579,
201,,38776,30508,
201,,36103,21370,
202,,34222,21562,
204,,15593,645,
201,,13600,15850,
201,,32494,38277,
201,,20650,32702,
201,,28576,36315,
201,,21374,26946,
201,,58113,57380,
201,,60780,35419,
202,,1083,61217,
202,,21342,34137,
202,,54443,57029,
202,,54833,41791,
204,,33702,15411,
201,,53809,55229,
201,,60167,60091,
201,,58090,58123,
202,,31088,21022,
202,,54268,58116,
202,,60317,557,
204,,10302,10152,
204,,16422,19528,
202,,32447,1463,
204,,60337,15692,
201,,37145,34977,
201,,42102,46144,
201,,55153,55575,
202,,30922,640,
202,,57904,57915,
201,,34044,33156,
201,,35523,33280,
201,,50485,50353,
202,,15274,15289,
202,,31366,63419,
202,,42995,50673,
201,,31157,38525,
201,,32504,32537,
201,,35147,35041,
201,,37044,26881,
201,,51564,55973,
201,,54238,54228,
202,,59422,56966,
204,,13107,63976,
201,,59141,59302,
202,,6007,60470,
202,,35517,12006,
202,,35599,61288,
202,,37128,2256,
202,,41200,54062,
201,,5368,5336,
201,,41504,50029,
201,,43022,41188,
201,,55864,51731,
201,,61493,63977,
202,,21705,31822,
202,,30851,35568,
204,,1450,16086,
204,,15570,11365,
204,,60514,60716,
201,,15345,15528,
201,,34394,32960,
201,,50410,59110,
201,,50524,59388,
201,,53658,53115,
202,,12289,576,
202,,31310,34232,
202,,51264,55362,
202,,43514,30832,
202,,53127,54187,
204,,60433,58056,
201,,20697,37348,
201,,10381,10380,
201,,53177,52355,
202,,36064,21516,
204,,13418,12627,
214,,17068,17010,
201,,10003,11359,
201,,15443,11401,
201,,31721,35233,
201,,37055,21520,
204,,11551,35586,
204,,30800,47498,
204,,63364,5991,
201,,19994,13928,
201,,39188,39280,
201,,41540,41289,
201,,52686,54318,
202,,11286,14377,
202,,35055,5396,
202,,41480,57807,
201,,43449,40861,
201,,46159,46107,
212,,17038,17070,
201,,20094,20164,
201,,46118,46119,
201,,52743,59807,
202,,18162,10431,
202,,50458,57148,
202,,54245,53657,
202,,52769,53060,
204,,10509,60382,
204,,46098,23013,
205,,56482,11361,
201,,15599,15258,
201,,33589,21374,
201,,58360,57933,
202,,60403,21372,
204,,57184,64004,
204,,56477,26583,
201,,33113,33116,
201,,50738,58229,
202,,12291,33802,
202,,26834,40237,
201,,59951,50639,
202,,52457,54246,
204,,611,41346,
201,,32159,12010,
201,,36472,30331,
202,,6200,12137,
202,,13635,10225,
202,,34522,49992,
202,,54319,51684,
202,,61374,32277,
204,,1325,11546,
202,,59164,59409,
204,,54417,56155,
205,,20050,59001,
201,,20747,30838,
201,,35730,38696,
201,,34280,25146,
201,,38836,35523,
201,,46106,40222,
201,,36790,33228,
204,,52256,53557,
202,,352,60300,
202,,11012,33336,
202,,26595,35419,
202,,39220,22942,
202,,53949,57304,
204,,53559,52257,
202,,11012,36553,
202,,63513,3857,
204,,19982,23060,
201,,27059,26605,
201,,63392,63383,
202,,11190,1636,
201,2524,,,
202,,21472,34180,
202,,55263,55139,
204,,50572,52497,
204,,56817,51049,
201,,20841,20674,
201,,20142,20740,
201,,31342,37569,
201,,42724,41943,
201,,36447,33455,
201,,58056,57241,
204,,40297,50868,
202,,30009,28627,
202,,52287,54439,
202,,52586,41574,
202,,47005,46168,
202,,60052,304,
204,,15222,35568,
201,,21481,36104,
201,,43429,43448,
201,,58048,56825,
202,,15377,12905,
202,,15222,11164,
202,,12293,65298,
202,,21031,35370,
202,,31165,35691,
201,,19986,19395,
201,,34115,34222,
201,,51214,58325,
201,,54030,51441,
202,,34226,12018,
204,,15299,65386,
201,,32806,31944,
201,,40958,40852,
202,,158,60128,
201,,65389,65279,
202,,10712,14379,
201,,37908,30768,
201,,52691,51084,
202,,33512,20755,
202,,37168,63286,
204,,16040,15377,
214,,17110,17052,
201,,13099,19987,
201,,16142,19862,
201,,15287,14838,
201,,12463,14137,
201,,2610,34144,
202,,647,63266,
202,,50976,53340,
202,,54185,54170,
202,,59903,54486,
202,,55350,55116,
202,,60092,13486,
201,,1558,5422,
201,,53209,52982,
201,,61279,61190,
202,,55499,50719,
202,,58334,55503,
221,,19592,19631,
201,,16042,14153,
201,,21109,34034,
201,,31251,31252,
201,,33564,39358,
201,,51553,53465,
201,,56210,52690,
202,,40477,30212,
201,,31611,38836,
201,,57474,53415,
201,,65399,63609,
202,,41484,58465,
202,,43051,54177,
204,,16149,18510,
205,,51129,60382,
201,,14925,13426,
201,,20362,20703,
201,,43091,42424,
201,,36477,39183,
201,,61483,2638,
201,,63284,61537,
202,,3557,13401,
202,,34290,6109,
202,,53394,51076,
202,,54185,52030,
204,,19354,21371,
204,,61540,31349,
201,,23025,37179,
201,,35518,32615,
201,,60051,60092,
201,,56188,54286,
201,,61114,61538,
202,,193,60282,
215,,17115,17109,
201,,31853,38150,
201,,54160,54714,
201,,56824,58174,
201,,60075,161,
202,,20749,33152,
202,,35028,4218,
202,,41106,47087,
202,,50739,41792,
202,,59873,52858,
202,,57143,55045,
201,,26704,38081,
201,,50390,54201,
202,,65359,60206,
201,,35552,30078,
201,,53075,59414,
201,,60862,60428,
202,,47181,41732,
202,,60429,63931,
204,,5202,39589,
204,,41520,60379,
201,,21274,27997,
201,,40521,47320,
201,,41454,40832,
201,,42985,41508,
201,,36429,31521,
201,,54125,57368,
201,,36613,39796,
201,,54890,57538,
202,,30822,20064,
204,,63235,40772,
201,,19267,16040,
201,,46135,49990,
202,,31397,35999,
202,,37598,13199,
202,,52226,58115,
202,,54247,51068,
201,,30357,30009,
201,,20444,20697,
202,,13823,14003,
201,,19258,11974,
201,,21426,20342,
201,,34289,39005,
201,,37928,34942,
201,,43489,43487,
202,,52135,55334,
204,,5431,14426,
204,,11974,10145,
204,,15518,16038,
201,,40396,40494,
202,,6204,60269,
202,,15542,11503,
202,,42410,59429,
202,,53479,51005,
201,,16137,12917,
201,,53209,59742,
201,,36553,32262,
202,,21764,63101,
202,,40309,47599,
202,,53061,54135,
202,,60312,195,
204,,10656,10798,
202,,63222,39247,
204,,56867,60424,
205,,14030,10573,
201,,11116,13536,
201,,41138,41732,
201,,43413,43499,
201,,40732,30734,
201,,40247,46099,
201,,60270,60373,
202,,15222,458,
202,,21342,33076,
202,,33973,12010,
202,,31311,25867,
204,,12025,65411,
201,,12808,12329,
201,,11436,19735,
201,,10230,19878,
201,,40496,43489,
201,,51239,51404,
201,,51267,54062,
202,,65162,27058,
202,,12501,13992,
202,,14608,15657,
202,,53989,53541,
202,,54037,50900,
202,,54191,43269,
202,,60186,2795,
201,,13992,12983,
201,,43045,51553,
201,,58251,55304,
204,,15613,13919,
204,,55378,54404,
204,,60342,21374,
201,,31406,21132,
201,,36046,25354,
201,,61246,60184,
202,,41511,53961,
204,,19380,13946,
204,,42658,39247,
201,,4075,3007,
201,,20711,36313,
201,,37626,32147,
201,,42139,41576,
201,,42194,41832,
201,,58431,55130,
202,,32153,15893,
204,,57076,30009,
201,,1449,6211,
201,,20051,37789,
201,,32878,36072,
201,,52974,59736,
201,,53005,59409,
201,,63340,61249,
202,,40370,30000,
204,,12457,13974,
204,,22970,229,
204,,15135,20026,
204,,51663,22974,
201,,35190,35084,
201,,35232,35469,
201,,40589,46169,
201,,53467,51563,
201,,53655,51070,
201,,55046,58178,
201,,56218,51820,
202,,25634,32145,
202,,54249,50601,
201,,12078,16491,
201,,33135,30559,
201,,55610,52730,
201,,58008,50936,
202,,2610,39273,
202,,51849,55498,
204,,55315,42350,
201,,15486,18056,
201,,31296,32604,
201,,43803,43440,
201,,50665,50297,
202,,21496,35097,
202,,30924,21376,
202,,35690,14788,
202,,40227,47777,
201,,1103,3322,
201,,19964,19966,
201,,27010,37789,
202,,2614,38520,
202,,32595,20788,
202,,22273,13116,
202,,52398,56944,
202,,46171,39115,
202,,60362,65438,
201,,5180,5154,
202,,59155,52565,
204,,20749,1463,
201,,15942,15583,
201,,21532,30004,
201,,26502,20330,
201,,54151,50298,
201,,55125,56685,
201,,63936,60900,
202,,41205,52107,
204,,53183,53135,
201,,52461,52116,
201,,60307,34021,
202,,663,1445,
202,,15449,11163,
202,,18509,16035,
202,,22557,32147,
202,,40868,55362,
202,,54188,42315,
204,,21342,12620,
204,,57074,30856,
201,,12615,13971,
201,,1657,5248,
201,,1232,60110,
201,,31522,31263,
201,,37553,37036,
201,,54681,58270,
202,,53944,51266,
202,,58533,55356,
204,,51444,51616,
201,,53810,55105,
201,,60779,35419,
202,,5346,60317,
202,,16491,10313,
202,,19561,16034,
202,,35020,21274,
201,,19293,19290,
201,,32252,32156,
201,,33707,31031,
201,,54982,54987,
201,,59734,50813,
201,,171,60198,
201,,50267,50451,
201,,52806,52790,
201,,53174,40309,
205,,14807,51238,
201,,13440,10405,
201,,11101,13943,
201,,30953,20139,
201,,33186,38174,
201,,54177,51849,
201,,55256,54051,
202,,60945,34719,
204,,34781,12612,
201,,33122,39083,
201,,51569,52709,
201,,51162,52091,
202,,35566,2612,
202,,58867,43024,
205,,611,57026,
201,,40365,40246,
201,,36321,20674,
202,,41903,52521,
202,,50565,52560,
202,,53574,53390,
201,,37041,31951,
201,,39842,36582,
201,,65135,34131,
202,,19822,10048,
201,,31082,31096,
201,,43462,30176,
201,,61414,65138,
202,,60245,143,
204,,60714,19707,
201,,33286,20843,
201,,50843,50929,
201,,52348,52046,
201,,56827,56847,
202,,6133,31660,
202,,15452,31087,
202,,15597,11410,
202,,42658,40401,
204,,50702,60378,
201,,37015,22942,
201,,37269,31424,
201,,52379,51565,
201,,56833,58110,
201,,50757,59163,
204,,14282,60415,
201,,27108,39902,
201,,33417,33280,
202,,11037,21609,
202,,20001,30154,
202,,40079,39684,
202,,38500,60217,
202,,57064,57083,
204,,15466,15657,
201,,39180,20142,
201,,52719,52108,
201,,55486,53949,
201,,57316,53574,
201,,57955,58269,
202,,12936,15338,
202,,15551,10888,
201,,39216,39296,
201,,46966,42165,
201,,51589,58874,
201,,54410,52856,
202,,20726,33167,
202,,21451,38923,
202,,26416,65157,
202,,51108,43063,
202,,50665,56130,
201,,13759,13729,
201,,12230,14712,
201,,21237,20806,
201,,31277,32221,
201,,51742,54235,
201,29263,,,
202,,33602,65298,
202,,36430,33983,
204,,30405,55413,
201,,51566,51577,
201,,46096,40410,
201,,60754,60862,
201,,11427,15544,
201,,32597,32706,
201,,39834,37049,
201,,52173,54187,
201,,58067,55625,
201,,60433,63384,
202,,39700,13322,
204,,1451,20055,
204,,401,21372,
204,,40228,20056,
201,,13108,19170,
201,,32960,37506,
202,,669,18058,
202,,13943,10745,
202,,42396,41162,
202,,55571,43265,
201,,13914,13966,
201,,41694,43511,
202,,14454,16149,
204,,26525,41749,
201,,14856,15585,
201,,5524,2759,
201,,52371,51521,
201,,54106,55730,
202,,16119,16075,
202,,16422,13728,
202,,31406,21284,
202,,43280,54200,
202,,55419,59701,
202,,55817,52941,
201,,34401,36338,
201,,32959,31250,
201,,52455,52459,
201,,56546,52924,
202,,56652,52559,
201,,682,63469,
201,,20709,20399,
201,,47131,40252,
201,,53345,51627,
202,,11363,38520,
202,,19355,15617,
202,,41790,57807,
202,,50285,50598,
202,,61034,37410,
204,,61368,55567,
204,,26946,10346,
201,,10856,14878,
201,,50598,52539,
201,,53918,50874,
201,,55586,55356,
201,,55751,40273,
202,,25349,39905,
202,,35185,32206,
202,,60356,291,
204,,20037,5650,
201,,5383,635,
201,,52856,54326,
202,,34893,46139,
201,,21161,32601,
202,,6211,14592,
202,,12441,60894,
205,,51130,2054,
201,,25114,33491,
201,,25206,25211,
202,,21472,11862,
202,,61378,27059,
201,,4156,2806,
201,,43896,40592,
201,,53920,52710,
201,,63237,60789,
202,,638,35679,
202,,132,60213,
202,,14388,11601,
202,,20334,40490,
202,,19282,10351,
202,,52712,55262,
204,,13937,19531,
204,,10311,37560,
201,,19735,11548,
201,,26905,20112,
201,,43117,53549,
202,,35690,11571,
202,,40202,37209,
202,,47010,47762,
204,,26342,11162,
205,,34781,10299,
201,,41662,41101,
201,,36312,25211,
202,,5454,13807,
202,,31927,46103,
202,,50242,50882,
204,,15518,14426,
204,,23055,58114,
201,,20784,36247,
201,,34800,31725,
201,,38024,31094,
201,,38507,39070,
201,,40638,43931,
202,,57295,41631,
201,,392,61044,
201,,20304,36216,
201,,36230,26289,
201,,63500,468,
202,,20026,39288,
202,,19438,19564,
202,,63285,21377,
201,,593,608,
201,,15372,15615,
201,,55531,52255,
202,,151,60223,
202,,6138,34131,
202,,14844,16415,
202,,26682,33448,
202,,35560,1692,
202,,35625,13326,
202,,32254,11269,
201,,13546,15594,
201,,34784,36071,
201,,39274,37853,
201,,55726,58962,
201,,60876,61045,
202,,33113,34469,
204,,19911,55143,
201,,59148,50772,
202,,15909,12008,
202,,50263,59938,
202,,53054,42990,
202,,52564,56821,
202,,60383,33431,
204,,22942,1996,
204,,20162,60827,
204,,41607,26966,
204,,60092,21597,
201,,14042,12357,
201,,26544,26977,
201,,30178,43461,
201,,31073,31130,
201,,30840,30823,
201,,42990,40917,
202,,41537,52419,
202,,47937,46960,
202,,60008,58062,
202,,60249,1661,
201,,53442,52259,
201,,57386,50362,
201,,36620,36616,
201,,58358,54515,
202,,20794,30807,
202,,28607,13116,
201,,33431,31013,
202,,35377,36122,
202,,40181,46905,
202,,41476,53784,
202,,51850,50729,
204,,46134,51445,
201,,32146,38023,
201,,39163,39294,
201,,59301,50622,
201,,57279,54244,
202,,54267,50574,
204,,276,21500,
204,,6233,23014,
204,,16158,1460,
201,,56926,51092,
201,,55297,51040,
202,,15449,13853,
201,,42752,40804,
201,,52428,57893,
202,,11152,15127,
202,,20482,33426,
222,,19602,12579,
201,,20373,27103,
201,,30763,39905,
201,,39177,37027,
201,,58472,54236,
201,,60144,1553,
201,,63111,63584,
202,,13304,21377,
202,,54245,51696,
202,,63420,39751,
202,,60878,60499,
201,,20482,31492,
201,,25893,36187,
201,,31241,33075,
201,,34018,38597,
201,,31955,32733,
201,,58067,52408,
213,,17046,17080,
202,,51087,54038,
202,,56817,58111,
202,,52843,51745,
202,,63190,39705,
202,,63387,6101,
204,,10331,10826,
201,,21365,21500,
201,,31824,34088,
201,,31924,33564,
201,,36035,39838,
201,,40181,40521,
202,,20017,31003,
202,,51263,40509,
201,,35573,35538,
202,,52116,58471,
204,,53059,3291,
201,,11345,11628,
201,,36958,21423,
201,,53395,54574,
202,,33259,5367,
202,,61414,3158,
204,,13907,31091,
201,,32002,10108,
201,,43715,43076,
202,,33610,20356,
202,,63293,63360,
204,,13701,16077,
201,,15592,13438,
201,,31100,33036,
201,,30355,40110,
201,,60533,65372,
202,,15542,14898,
202,,60222,21374,
204,,33711,56020,
201,,5453,615,
201,,22276,39685,
201,,40320,41009,
201,,52582,55091,
201,,54062,54183,
201,,57943,52349,
202,,54322,52792,
205,,663,57027,
202,,31441,20755,
202,,19870,10625,
202,,30886,1992,
202,,30002,23039,
202,,39300,26811,
202,,52152,57073,
201,,39705,32409,
202,,31499,32158,
202,,37717,46105,
202,,43726,55156,
202,,65158,60827,
201,,5286,1746,
201,,33158,31251,
201,,40836,43931,
202,,31857,26820,
202,,60308,5443,
202,,61189,61422,
204,,33729,60288,
205,,2007,51621,
205,,60425,54403,
