stop_id,stop_name,region,metro,community_louvain,lat,lon,degree,stop_use_count,has_service_count,is_critical,socio_join_method,socio_join_distance_m,socio_unit_id,socio_locality,socio_cluster,socio_cluster_group,socio_index_value,socio_population
7066,כמאנה 1,צפון,פריפריה,-1,32.909954,35.355836,3,34.0,True,False,within,0.0,13310001,כמאנה,3,low_1_4,-0.659700978465032,1618.10572455975
7067,כמון מרכז,צפון,פריפריה,-1,32.909158,35.360336,3,37.0,True,False,within,0.0,12010001,כמון,8,high_8_10,1.05359338572008,1411.54601020612
7068,כמון 1,צפון,פריפריה,-1,32.910319,35.356254,3,34.0,True,False,within,0.0,13310001,כמאנה,3,low_1_4,-0.659700978465032,1618.10572455975
7070,כמון יציאה,צפון,פריפריה,-1,32.913043,35.358083,3,37.0,True,False,within,0.0,12010001,כמון,8,high_8_10,1.05359338572008,1411.54601020612
7072,מכמנים כניסה,צפון,פריפריה,-1,32.907425,35.330893,4,19.0,True,False,within,0.0,12020001,מכמנים,7,middle_5_7,0.95024868441734,596.947827841354
7073,מכמנים יציאה,צפון,פריפריה,-1,32.907546,35.331349,4,18.0,True,False,within,0.0,12020001,מכמנים,7,middle_5_7,0.95024868441734,596.947827841354
7074,מכמנים מרכז,צפון,פריפריה,-1,32.905334,35.328364,3,37.0,True,False,within,0.0,12020001,מכמנים,7,middle_5_7,0.95024868441734,596.947827841354
7075,צומת כמון,צפון,פריפריה,-1,32.912821,35.336334,2,18.0,True,False,nearest,209.7053769318418,13310001,כמאנה,3,low_1_4,-0.659700978465032,1618.10572455975
7076,צומת צורית,צפון,פריפריה,-1,32.913798,35.226555,2,34.0,True,False,nearest,704.1776720744382,12040001,גילון,9,high_8_10,1.69971432937837,1126.35314089535
7078,גזית/ספיר,צפון,פריפריה,-1,32.903223,35.232343,4,34.0,True,False,within,0.0,12040001,גילון,9,high_8_10,1.69971432937837,1126.35314089535
7079,גזית/ספיר,צפון,פריפריה,-1,32.901269,35.236671,4,34.0,True,False,within,0.0,12040001,גילון,9,high_8_10,1.69971432937837,1126.35314089535
7080,גזית/לשם,צפון,פריפריה,-1,32.902174,35.254368,2,34.0,True,False,within,0.0,12210001,צורית,9,high_8_10,1.58943060019875,942.973350263497
7081,האלון/יהלום,צפון,פריפריה,-1,32.902872,35.243481,1,34.0,True,False,within,0.0,12040001,גילון,9,high_8_10,1.69971432937837,1126.35314089535
7082,האלון/הזית,צפון,פריפריה,-1,32.902497,35.245696,2,34.0,True,True,within,0.0,12210001,צורית,9,high_8_10,1.58943060019875,942.973350263497
7083,הדקל/האלון,צפון,פריפריה,-1,32.902824,35.251052,2,34.0,True,False,within,0.0,12210001,צורית,9,high_8_10,1.58943060019875,942.973350263497
7084,שחם/ברקת,צפון,פריפריה,-1,32.902078,35.237246,4,0.0,False,False,within,0.0,12040001,גילון,9,high_8_10,1.69971432937837,1126.35314089535
7086,מסעף טל אל,צפון,חיפה,-1,32.931775,35.161851,3,17.0,True,False,nearest,71.01457862635375,4850001,ג'ולס,5,middle_5_7,-0.162784599032135,6630.71542029055
7087,טל אל 1,צפון,חיפה,-1,32.928002,35.170443,2,17.0,True,False,within,0.0,11810001,טל-אל,9,high_8_10,1.70804526533957,1216.34191486709
7088,הברוש/הזית,צפון,חיפה,-1,32.927604,35.174752,3,17.0,True,False,within,0.0,11810001,טל-אל,9,high_8_10,1.70804526533957,1216.34191486709
7089,הברוש/הרימון,צפון,חיפה,-1,32.927712,35.182843,1,34.0,True,False,within,0.0,11810001,טל-אל,9,high_8_10,1.70804526533957,1216.34191486709
7090,ברוש/בריכה,צפון,חיפה,-1,32.926012,35.17867,3,17.0,True,True,within,0.0,11810001,טל-אל,9,high_8_10,1.70804526533957,1216.34191486709
7091,הברוש/הזית,צפון,חיפה,-1,32.927989,35.174282,3,17.0,True,False,within,0.0,11810001,טל-אל,9,high_8_10,1.70804526533957,1216.34191486709
7093,צומת מג'ד אל כרום מערב,צפון,פריפריה,-1,32.916593,35.242522,4,294.0,True,False,nearest,1060.03056817855,12210001,צורית,9,high_8_10,1.58943060019875,942.973350263497
7094,מרכז שירותים,צפון,פריפריה,-1,32.858256,35.260535,7,179.0,True,False,nearest,66.81523062593179,12280001,רקפת,8,high_8_10,1.42327517224143,1057.34114190342
7095,מועצה אזורית משגב,צפון,פריפריה,-1,32.859484,35.262529,7,100.0,True,False,within,0.0,12280001,רקפת,8,high_8_10,1.42327517224143,1057.34114190342
7096,שורשים,צפון,פריפריה,-1,32.892005,35.257223,2,33.0,True,False,within,0.0,12350001,שורשים,8,high_8_10,1.21170933548574,566.801436362232
7097,מורן מרכז,צפון,פריפריה,-1,32.922786,35.39111,1,38.0,True,False,within,0.0,11630001,מורן,7,middle_5_7,0.989747099771989,497.223094925232
7099,מורן 3,צפון,פריפריה,-1,32.919854,35.393783,1,38.0,True,False,nearest,3.690682206509038,11630001,מורן,7,middle_5_7,0.989747099771989,497.223094925232
7100,מסעף כפר חנניה,צפון,פריפריה,-1,32.916654,35.417089,4,62.0,True,False,within,0.0,12970001,כפר חנניה,7,middle_5_7,0.570661345743196,762.402924767657
7101,כפר חנניה 2,צפון,פריפריה,-1,32.916579,35.423696,7,62.0,True,False,within,0.0,12970001,כפר חנניה,7,middle_5_7,0.570661345743196,762.402924767657
7102,כפר חנניה 1,צפון,פריפריה,-1,32.913097,35.424431,5,62.0,True,False,within,0.0,12970001,כפר חנניה,7,middle_5_7,0.570661345743196,762.402924767657
7103,כפר חנניה ב,צפון,פריפריה,-1,32.912796,35.425556,4,62.0,True,False,within,0.0,12970001,כפר חנניה,7,middle_5_7,0.570661345743196,762.402924767657
7104,כפר חנניה ג,צפון,פריפריה,-1,32.914868,35.425696,6,62.0,True,False,within,0.0,12970001,כפר חנניה,7,middle_5_7,0.570661345743196,762.402924767657
7105,כפר חנניה 3,צפון,פריפריה,-1,32.915827,35.425029,7,62.0,True,False,within,0.0,12970001,כפר חנניה,7,middle_5_7,0.570661345743196,762.402924767657
7106,מסעף ענבר,צפון,פריפריה,-1,32.903772,35.412522,2,227.0,True,False,nearest,46.323550050178575,12970001,כפר חנניה,7,middle_5_7,0.570661345743196,762.402924767657
7107,מחנה אלון,צפון,פריפריה,-1,32.899506,35.415126,5,29.0,True,False,nearest,644.121056583153,12970001,כפר חנניה,7,middle_5_7,0.570661345743196,762.402924767657
7108,חזון,צפון,פריפריה,-1,32.905486,35.397545,0,50.0,True,False,within,0.0,10470001,חזון,6,middle_5_7,0.318991739887037,289.679618999769
7109,מסעף מורן,צפון,פריפריה,-1,32.927254,35.393033,2,38.0,True,False,nearest,343.1870456857342,11630001,מורן,7,middle_5_7,0.989747099771989,497.223094925232
7111,עצמון,צפון,פריפריה,-1,32.866649,35.250703,2,33.0,True,False,within,0.0,9170001,עצמון שגב,9,high_8_10,1.72378514498659,1203.12539940403
7112,דרך דרור/סנונית,צפון,פריפריה,-1,32.864717,35.253472,4,33.0,True,True,within,0.0,9170001,עצמון שגב,9,high_8_10,1.72378514498659,1203.12539940403
7113,משגב בריכה,צפון,פריפריה,-1,32.860485,35.259679,6,180.0,True,False,nearest,261.87922990385454,12280001,רקפת,8,high_8_10,1.42327517224143,1057.34114190342
7114,רקפת מרכז,צפון,פריפריה,-1,32.856895,35.263728,5,33.0,True,True,within,0.0,12280001,רקפת,8,high_8_10,1.42327517224143,1057.34114190342
7115,צומת יובלים,צפון,פריפריה,-1,32.867468,35.265122,3,16.0,True,False,nearest,902.811915716255,12260001,יובלים,9,high_8_10,1.62335929814254,1101.51700769289
7116,יובלים 3,צפון,פריפריה,-1,32.876611,35.269459,4,33.0,True,False,within,0.0,12260001,יובלים,9,high_8_10,1.62335929814254,1101.51700769289
7117,מעון,צפון,פריפריה,-1,32.87853,35.271163,4,33.0,True,False,within,0.0,12260001,יובלים,9,high_8_10,1.62335929814254,1101.51700769289
7118,יובלים 4,צפון,פריפריה,-1,32.879625,35.268204,2,33.0,True,False,within,0.0,12260001,יובלים,9,high_8_10,1.62335929814254,1101.51700769289
7119,יובלים 2,צפון,פריפריה,-1,32.876718,35.272559,3,33.0,True,False,within,0.0,12260001,יובלים,9,high_8_10,1.62335929814254,1101.51700769289
7120,יובלים 1,צפון,פריפריה,-1,32.874416,35.271701,3,33.0,True,False,within,0.0,12260001,יובלים,9,high_8_10,1.62335929814254,1101.51700769289
7121,אשחר,צפון,פריפריה,-1,32.883966,35.300338,2,33.0,True,False,within,0.0,11880001,אשחר,7,middle_5_7,0.907637444599005,984.504528418703
7122,אשבל,צפון,פריפריה,-1,32.877172,35.305331,2,33.0,True,False,within,0.0,12760001,אשבל,6,middle_5_7,0.169685495620646,140.636170448968
7123,מסעף אשחר,צפון,פריפריה,-1,32.881065,35.303048,3,33.0,True,False,nearest,353.8489586519126,12760001,אשבל,6,middle_5_7,0.169685495620646,140.636170448968
7124,מסעף אשבל,צפון,פריפריה,-1,32.8804,35.302195,3,17.0,True,False,nearest,311.41367545743344,12760001,אשבל,6,middle_5_7,0.169685495620646,140.636170448968
7125,צומת יודפת,צפון,פריפריה,-1,32.842163,35.262249,4,16.0,True,False,nearest,496.6227054877331,5050001,כאוכב אבו אל-היג'א,5,middle_5_7,-0.350898047994298,3722.65385202118
7126,מסעף יודפת,צפון,פריפריה,-1,32.840482,35.275801,1,31.0,True,False,within,0.0,11120001,יודפת,7,middle_5_7,0.801101954199225,909.589565618587
7127,יודפת בי''ס עודד,צפון,פריפריה,-1,32.836692,35.274618,1,31.0,True,False,within,0.0,11120001,יודפת,7,middle_5_7,0.801101954199225,909.589565618587
7129,יפה נוף/הבקעה,צפון,פריפריה,-1,32.836835,35.347284,2,31.0,True,False,within,0.0,12750001,אבטליון,8,high_8_10,1.11153191575771,474.801340390154
7130,שכונה חדשה,צפון,פריפריה,-1,32.837664,35.352392,2,31.0,True,False,within,0.0,12750001,אבטליון,8,high_8_10,1.11153191575771,474.801340390154
7131,מסעף אבטליון,צפון,פריפריה,-1,32.838561,35.351895,2,16.0,True,False,within,0.0,12750001,אבטליון,8,high_8_10,1.11153191575771,474.801340390154
7133,הררית,צפון,פריפריה,-1,32.84558,35.365339,1,31.0,True,False,within,0.0,12030001,הררית,7,middle_5_7,0.437408345173317,640.898211767691
7134,מועדון חברים,צפון,פריפריה,-1,32.845786,35.367185,1,31.0,True,False,within,0.0,12030001,הררית,7,middle_5_7,0.437408345173317,640.898211767691
7136,צומת קורנית,צפון,פריפריה,-1,32.840035,35.257577,4,17.0,True,False,nearest,86.4268781907696,5050001,כאוכב אבו אל-היג'א,5,middle_5_7,-0.350898047994298,3722.65385202118
7137,מצפה אביב 4,צפון,חיפה,-1,32.831547,35.203553,5,32.0,True,True,within,0.0,12220001,"מצפה אבי""ב",9,high_8_10,1.58088593639298,1076.10420937443
7138,מצפה אביב 3,צפון,חיפה,-1,32.832696,35.205173,2,32.0,True,False,within,0.0,12220001,"מצפה אבי""ב",9,high_8_10,1.58088593639298,1076.10420937443
7139,דמיידה/כניסה,צפון,חיפה,-1,32.818134,35.22663,7,136.0,True,False,nearest,5.275436862312551,13170001,דמיידה,1,low_1_4,-2.07627934359768,548.027022301425
7140,דמיידה א,צפון,חיפה,-1,32.816461,35.224752,5,0.0,False,False,within,0.0,13170001,דמיידה,1,low_1_4,-2.07627934359768,548.027022301425
7141,דמיידה ב,צפון,חיפה,-1,32.814791,35.228862,6,0.0,False,False,within,0.0,13170001,דמיידה,1,low_1_4,-2.07627934359768,548.027022301425
7142,דמיידה 7,צפון,חיפה,-1,32.813643,35.230554,2,0.0,False,False,within,0.0,13170001,דמיידה,1,low_1_4,-2.07627934359768,548.027022301425
7143,דמיידה 5,צפון,חיפה,-1,32.81632,35.228665,8,0.0,False,False,within,0.0,13170001,דמיידה,1,low_1_4,-2.07627934359768,548.027022301425
7144,דמיידה ה,צפון,חיפה,-1,32.816903,35.223745,4,136.0,True,False,within,0.0,13170001,דמיידה,1,low_1_4,-2.07627934359768,548.027022301425
7145,דמיידה/יציאה,צפון,חיפה,-1,32.818038,35.225273,7,136.0,True,False,within,0.0,13170001,דמיידה,1,low_1_4,-2.07627934359768,548.027022301425
7146,ברקת/שוהם,צפון,פריפריה,-1,32.903547,35.233714,4,34.0,True,False,within,0.0,12040001,גילון,9,high_8_10,1.69971432937837,1126.35314089535
7151,כברי 2,צפון,פריפריה,-1,33.021529,35.149912,3,0.0,False,False,within,0.0,5760001,כברי,7,middle_5_7,0.687712964215745,1097.79340084785
7152,קרן היסוד/אצ''ל,צפון,פריפריה,-1,32.960214,35.493494,31,115.0,True,False,within,0.0,80000004,צפת,2,low_1_4,-1.61030135809437,4264.74882351198
7156,פארק קצרין,צפון,פריפריה,-1,32.986974,35.704126,8,199.0,True,False,within,0.0,41000001,קצרין,5,middle_5_7,-0.224344410019103,7600.01724145539
7157,פארק קצרין,צפון,פריפריה,-1,32.987475,35.703502,7,196.0,True,False,within,0.0,41000001,קצרין,5,middle_5_7,-0.224344410019103,7600.01724145539
7162,ברוכים/קלע,צפון,פריפריה,-1,33.132738,35.69101,0,0.0,False,False,within,0.0,40240001,קלע,6,middle_5_7,0.239012075961097,390.103768904387
7165,מסעף שעל,צפון,פריפריה,-1,33.117437,35.727153,2,32.0,True,False,within,0.0,40090001,שעל,8,high_8_10,1.18694036409293,316.290176711229
7166,מסעף שעל,צפון,פריפריה,-1,33.117983,35.728163,2,43.0,True,False,nearest,11.72779376324522,40090001,שעל,8,high_8_10,1.18694036409293,316.290176711229
7167,צומת האמיר,צפון,פריפריה,-1,33.137006,35.731681,3,34.0,True,False,nearest,2484.4780446490076,40090001,שעל,8,high_8_10,1.18694036409293,316.290176711229
7169,מחנה אל פורן,צפון,פריפריה,-1,33.140001,35.767502,2,40.0,True,False,nearest,13.515271668039224,41010001,מרום גולן,7,middle_5_7,0.639358741428523,754.17781053572
7170,החבצלת/ המרגנית,צפון,פריפריה,-1,32.906365,35.299127,17,383.0,True,False,within,0.0,11390013,כרמיאל,3,low_1_4,-0.654408824098805,3725.61722290911
7171,ההגנה/מבצע עובדה,צפון,פריפריה,-1,32.902216,35.278762,13,306.0,True,False,within,0.0,11390034,כרמיאל,7,middle_5_7,0.42405728747846,5466.17549643494
7173,אודם/מרכז,צפון,פריפריה,-1,33.193589,35.74933,0,31.0,True,False,within,0.0,40100001,אודם,8,high_8_10,1.08424372738412,175.216136294382
7175,דרך היין/דרך השמן,צפון,פריפריה,-1,32.986934,35.708518,7,19.0,True,False,within,0.0,41000001,קצרין,5,middle_5_7,-0.224344410019103,7600.01724145539
7176,גן ציבורי,צפון,חיפה,-1,32.734872,35.191439,4,63.0,True,False,within,0.0,4300001,בית לחם הגלילית,9,high_8_10,1.55470171759904,822.984738506981
7177,מקלט,צפון,חיפה,-1,32.733924,35.188914,4,63.0,True,False,within,0.0,4300001,בית לחם הגלילית,9,high_8_10,1.55470171759904,822.984738506981
7178,אלוני אבא/צרכנייה,צפון,חיפה,-1,32.727916,35.168551,1,63.0,True,False,within,0.0,4290001,אלוני אבא,9,high_8_10,1.87593658676992,1000.07664754734
7179,מעלה הרדוף/היקינטון,צפון,חיפה,-1,32.704935,35.160275,15,48.0,True,False,within,0.0,1220001,רמת ישי,8,high_8_10,1.31001811928829,8070.61366800022
7180,מרכז מסחרי/מעלה שיקמה,צפון,חיפה,-1,32.705486,35.158426,14,48.0,True,False,within,0.0,1220001,רמת ישי,8,high_8_10,1.31001811928829,8070.61366800022
7181,מעלה שקמה/סמטת דבורנית,צפון,חיפה,-1,32.704222,35.156896,12,48.0,True,False,within,0.0,1220001,רמת ישי,8,high_8_10,1.31001811928829,8070.61366800022
7182,מעלה שיקמה/המרגניות,צפון,חיפה,-1,32.702599,35.157737,13,57.0,True,False,within,0.0,1220001,רמת ישי,8,high_8_10,1.31001811928829,8070.61366800022
7183,מעלה שיקמה/היקינטון,צפון,חיפה,-1,32.702193,35.15827,13,48.0,True,False,within,0.0,1220001,רמת ישי,8,high_8_10,1.31001811928829,8070.61366800022
7184,מעלה הרדוף/הפרגים,צפון,חיפה,-1,32.705184,35.159097,15,57.0,True,False,within,0.0,1220001,רמת ישי,8,high_8_10,1.31001811928829,8070.61366800022
7185,מסגד חילף,צפון,חיפה,-1,32.749297,35.147522,5,6.0,True,False,within,0.0,9440001,בסמת טבעון,3,low_1_4,-0.88466172758432,8061.29344894432
7186,האירוסים/פרג,צפון,חיפה,-1,32.755833,35.097005,28,376.0,True,False,within,0.0,9220001,רכסים,2,low_1_4,-1.70853874246549,13732.168616988
7187,אלמקאזח,צפון,חיפה,-1,32.708347,35.076055,4,164.0,True,False,nearest,2670.945408605583,23000004,קריית טבעון,8,high_8_10,1.36067329341101,3465.75800725003
7188,ספיר/שיזף,צפון,פריפריה,-1,33.028079,35.27649,19,90.0,True,False,within,0.0,10630001,מעלות-תרשיחא,7,middle_5_7,0.498479481798949,4200.54852549569
7189,ספיר/סתוונית,צפון,פריפריה,-1,33.025302,35.276783,30,90.0,True,False,within,0.0,10630001,מעלות-תרשיחא,7,middle_5_7,0.498479481798949,4200.54852549569
7190,ספיר/משעול הערבה,צפון,פריפריה,-1,33.023799,35.280971,28,90.0,True,False,within,0.0,10630001,מעלות-תרשיחא,7,middle_5_7,0.498479481798949,4200.54852549569
7191,ביג נהריה,צפון,חיפה,-1,32.973202,35.09464,3,447.0,True,True,within,0.0,3900001,רגבה,8,high_8_10,1.26330135138831,1101.87402554929
7192,מחנה שומרה,צפון,פריפריה,-1,33.080212,35.27989,3,43.0,True,False,within,0.0,6140001,שומרה,7,middle_5_7,0.880951799368528,365.820260323398
7194,צומת איילת השחר,צפון,פריפריה,-1,33.007911,35.560566,2,730.0,True,False,nearest,342.10526733392584,260001,ראש פינה,7,middle_5_7,0.643516313100109,3236.96429296127
