mode_label,from_stop,to_stop,trip_frequency
bus,11788,39075,53
bus,39075,11114,53
bus,11114,11110,53
bus,11110,11108,53
bus,11108,11109,107
bus,11109,11105,53
bus,11105,11112,53
bus,11112,39080,53
bus,39080,11256,53
bus,11256,11106,53
bus,11105,11256,54
bus,11256,11107,54
bus,11107,11106,54
bus,11106,50239,54
bus,50239,11111,54
bus,11111,11108,54
bus,11109,39082,54
bus,39082,39076,54
bus,39076,11789,54
bus,11789,39077,54
bus,39077,11787,54
bus,11787,11140,54
bus,11140,11147,54
bus,11147,11142,54
bus,11142,11150,54
bus,11150,11152,54
bus,11151,11153,54
bus,11153,11156,54
bus,11156,11223,54
bus,11223,43254,66
bus,11233,10776,18
bus,41133,11206,187
bus,11206,41395,187
bus,41395,11194,187
bus,11194,11191,187
bus,11191,41394,187
bus,41394,11184,187
bus,11184,11178,187
bus,11178,11171,187
bus,11171,11172,187
bus,11172,11254,187
bus,11254,11169,187
bus,11169,11162,187
bus,11162,11253,160
bus,11253,11168,160
bus,11168,11170,160
bus,11170,11173,160
bus,11173,11180,160
bus,11180,11190,160
bus,11190,11192,160
bus,11192,11193,160
bus,11193,51597,160
bus,51597,11208,160
bus,11208,41132,295
bus,11234,10776,173
bus,41133,11159,31
bus,11159,37036,34
bus,11157,11124,34
bus,11124,8560,34
bus,41133,11207,42
bus,11207,11204,42
bus,11204,11202,64
bus,11202,11205,64
bus,11205,11203,42
bus,11203,11200,42
bus,11200,11197,42
bus,11245,11199,56
bus,11199,11204,56
bus,11204,11205,34
bus,11205,41132,56
bus,44703,11291,217
bus,11291,47411,249
bus,44960,9048,1265
bus,41133,11173,271
bus,11173,11177,313
bus,11178,41132,266
bus,48510,11878,314
bus,11880,8636,206
bus,11183,11188,16
bus,11178,11160,45
bus,11160,21589,16
bus,29350,11161,14
bus,11161,11173,42
bus,10515,8750,75
bus,8750,7444,75
bus,7444,48498,75
bus,48498,43484,111
bus,43484,43221,111
bus,43221,43241,111
bus,43241,43491,111
bus,43491,10881,75
bus,10881,39070,75
bus,39070,10880,111
bus,10880,39072,75
bus,39072,10393,126
bus,10393,11249,117
bus,11249,39073,117
bus,39073,10421,147
bus,10421,11262,230
bus,11262,9754,188
bus,10393,10421,83
bus,9754,11249,113
bus,11249,51427,113
bus,51427,10879,113
bus,10879,10878,113
bus,10878,43492,113
bus,43492,43481,83
bus,43481,43482,83
bus,43482,43483,113
bus,43483,43238,113
bus,43238,10884,113
bus,10884,11746,175
bus,11746,8899,103
bus,8899,7444,83
bus,7444,8733,83
bus,8733,10281,83
bus,10999,8989,342
bus,8989,10964,342
bus,10958,10929,307
bus,11031,11030,454
bus,11030,41664,595
bus,41664,41662,780
bus,41662,11081,968
bus,11081,11091,77
bus,11091,11052,240
bus,11052,11050,189
bus,11050,11048,209
bus,11048,11045,189
bus,11045,8613,77
bus,8613,21458,77
bus,21458,21459,77
bus,21460,21461,77
bus,21461,613,77
bus,613,21584,77
bus,50898,21633,77
bus,21633,23110,77
bus,21367,21591,77
bus,21471,24787,80
bus,15564,21880,77
bus,47788,13246,121
bus,24167,24734,90
bus,21322,21324,90
bus,21325,22082,90
bus,21368,48121,90
bus,48121,21972,90
bus,21558,24694,90
bus,24694,21448,90
bus,21448,21449,90
bus,21449,21455,90
bus,21455,21457,90
bus,21457,10894,90
bus,10894,11046,214
bus,11046,11047,240
bus,11047,11049,214
bus,11049,11051,214
bus,11051,11090,172
bus,11090,11080,503
bus,11080,41660,900
bus,41660,11028,398
bus,11028,11032,1164
bus,44262,44264,1835
bus,44264,44266,1590
bus,44266,51387,1364
bus,48513,48514,1635
bus,48514,47935,1835
bus,47935,50929,527
bus,50929,49455,703
bus,49455,43814,703
bus,43814,43811,797
bus,43811,41163,607
bus,41171,41234,1118
bus,41234,10848,2481
bus,10848,11282,744
bus,11070,43857,278
bus,43857,41173,275
bus,41173,37273,236
bus,37273,11030,138
bus,11081,41495,459
bus,41495,11094,440
bus,11094,11120,552
bus,11120,21744,38
bus,21768,22105,145
bus,22105,23401,165
bus,23401,34084,80
bus,34084,23421,38
bus,23421,23436,199
bus,23436,23445,840
bus,23445,23447,904
bus,23447,23460,987
bus,23460,23462,302
bus,23462,25423,229
bus,25423,23491,909
bus,23491,23494,660
bus,23494,23490,1085
bus,23490,23489,975
bus,23489,15492,710
bus,15492,25414,917
bus,25414,23450,718
bus,23450,23441,46
bus,23441,23430,896
bus,23430,33897,888
bus,33897,663,888
bus,663,25424,352
bus,25424,25419,620
bus,25419,23419,71
bus,23419,15883,38
bus,15807,16220,38
bus,16375,15881,35
bus,15884,23429,35
bus,23429,37828,240
bus,37828,23431,240
bus,23431,23443,757
bus,23443,23448,771
bus,23448,23459,35
bus,23459,15491,581
bus,15491,15499,844
bus,15499,33894,542
bus,33894,23493,35
bus,23493,23492,770
bus,23492,23470,224
bus,23470,23463,224
bus,23463,23461,138
bus,23461,23446,785
bus,23446,23438,720
bus,23438,25424,725
bus,25419,23408,227
bus,23408,23300,67
bus,23300,23400,58
bus,23400,21895,156
bus,21895,22067,35
bus,22067,11119,35
bus,11119,11093,713
bus,11093,11080,301
bus,11080,41665,53
bus,41665,11028,170
bus,11028,11035,192
bus,11035,37274,1031
bus,37274,43856,987
bus,43856,11071,309
bus,11071,39224,880
bus,39224,10400,103
bus,44410,50358,737
bus,50358,10847,801
bus,10847,43801,1817
bus,43801,41161,455
bus,41162,43810,627
bus,43810,43813,671
bus,43813,49431,493
bus,49431,50903,666
bus,50903,47934,491
bus,47934,48515,1813
bus,48515,48512,1613
bus,48512,50356,1773
bus,50356,48511,1536
bus,48511,44265,1566
bus,44265,44263,1813
bus,43697,44262,1427
bus,11120,11161,259
bus,41132,11239,9
bus,10776,10587,9
bus,11849,48481,18
bus,11160,11119,287
bus,11093,11090,331
bus,10980,10981,18
bus,10844,41161,18
bus,44263,43698,1446
bus,44403,10959,426
bus,40742,10952,639
bus,11120,12975,143
bus,13204,42877,379
bus,42883,13214,271
bus,49236,49328,159
bus,49328,13356,125
bus,13356,11119,125
bus,41660,41665,346
bus,10951,11279,646
bus,11279,44402,652
bus,49253,11035,675
bus,43856,38857,850
bus,38857,11286,427
bus,11286,8558,1003
bus,8558,11072,427
bus,11072,48352,204
bus,48352,11060,402
bus,8998,11282,204
bus,11282,44411,234
bus,44411,43443,204
bus,43441,43440,361
bus,43440,46630,361
bus,46630,43438,361
bus,43438,46380,361
bus,46380,47051,361
bus,10163,10776,121
bus,25809,26883,237
bus,28915,27646,426
bus,26849,26659,184
bus,12570,43645,24
bus,43645,12301,24
bus,28729,50390,24
bus,12305,37071,24
bus,37071,37073,24
bus,1852,2856,46
bus,3032,3965,10
bus,3965,3252,6
bus,3252,3089,10
bus,3089,3088,10
bus,3088,3963,10
bus,3963,1860,10
bus,3418,17325,14
bus,17325,3419,14
bus,3420,3421,14
bus,2071,2767,26
bus,3771,2685,17
bus,2685,3104,17
bus,17967,7038,17
bus,7038,7039,17
bus,7039,7040,17
bus,7040,7042,17
bus,14470,981,3
bus,981,986,128
bus,986,987,131
bus,987,958,116
bus,958,933,218
bus,933,931,257
bus,931,938,3
bus,10790,10613,1272
bus,10613,10562,1272
bus,10562,9827,1272
bus,9827,9818,1280
bus,9818,9819,1280
bus,9819,10616,1272
bus,10616,9990,1272
bus,9990,9892,1651
bus,9892,9986,1651
bus,10614,10716,1138
bus,14470,14294,3
bus,14296,24239,76
bus,24467,745,3
bus,745,24403,63
bus,24405,14603,60
bus,19285,18832,103
bus,51588,36924,18
bus,36924,7497,5
bus,7511,41446,8
bus,51504,43880,5
bus,51588,7567,5
bus,7504,8488,5
bus,7504,36929,5
bus,7545,7557,5
bus,51588,35057,2
bus,7515,7524,2
bus,7522,7520,2
bus,7518,7566,2
bus,39125,39097,10
bus,413,39105,8
bus,33929,39102,25
bus,39101,39093,14
bus,417,39095,57
bus,715,39125,7
bus,33929,411,91
bus,411,39103,5
bus,48481,11459,23
bus,11826,9566,23
bus,9566,9733,29
bus,9733,9627,391
bus,8755,10084,204
bus,10084,11234,23
bus,9923,40506,125
bus,9942,11593,23
bus,9946,9934,34
bus,10666,9921,34
bus,9921,10535,350
bus,10541,10669,327
bus,10669,10670,327
bus,10670,35700,327
bus,35700,10668,327
bus,10543,10544,327
bus,10544,10547,327
bus,10547,10546,327
bus,10546,10545,327
bus,10545,10548,327
bus,10548,11534,371
bus,10163,10021,23
bus,49504,43254,215
bus,11233,41133,23
bus,41133,43367,23
bus,43367,10505,189
bus,10505,11646,352
bus,11646,11647,352
bus,11647,11794,352
bus,8734,11543,66
bus,10647,9609,66
bus,34842,7877,34
bus,8871,35605,86
bus,35605,34718,108
bus,34718,36863,108
bus,36863,36846,111
bus,36846,8172,111
bus,8172,8184,108
bus,7965,34953,32
bus,36859,42472,8
bus,8328,43849,8
bus,10703,11742,18
bus,50568,5285,408
bus,5672,5355,197
bus,5355,5763,291
bus,5763,5266,979
bus,5266,5268,1832
bus,5268,5673,1410
bus,5673,39052,616
bus,39052,5376,197
bus,5376,5377,283
bus,5377,5379,284
bus,5379,5380,284
bus,5380,5382,482
bus,5382,5384,486
bus,5384,5385,213
bus,5385,5386,221
bus,5386,5387,216
bus,5387,5388,209
bus,5388,5389,209
bus,5389,5390,223
bus,5390,42127,197
bus,42127,5504,197
bus,5504,5391,223
bus,5391,5392,223
bus,5392,5393,223
bus,5393,5394,223
bus,5394,5395,209
bus,5395,5425,201
bus,5425,5426,795
bus,5426,5428,795
bus,5428,5429,813
bus,5429,5430,813
bus,5430,5457,312
bus,5457,5455,312
bus,5455,5454,312
bus,5454,5451,397
bus,5451,5479,433
bus,5479,5478,833
bus,5478,43948,412
bus,43948,43946,413
bus,43946,43944,616
bus,43944,50872,616
bus,50872,5699,618
bus,5699,5326,201
bus,5336,5337,1159
bus,5337,5307,948
bus,5307,6385,690
bus,6385,49385,706
bus,49385,6377,917
bus,6377,5693,671
bus,5693,5694,1010
bus,5694,5695,915
bus,5695,5696,915
bus,5696,5697,1490
bus,5697,5698,1303
bus,5698,5342,183
bus,5342,5343,541
bus,5343,6378,541
bus,6378,43945,541
bus,43945,43947,533
bus,43947,43949,330
bus,43949,5743,339
bus,5743,5744,743
bus,5744,5705,720
bus,5705,5727,569
bus,5727,5453,496
bus,5453,5456,408
bus,5456,5458,408
bus,5458,5723,408
bus,5723,5722,611
bus,5722,5721,907
bus,5721,5720,678
bus,5720,5719,678
bus,5719,5718,678
bus,5718,5317,177
bus,5317,39051,177
bus,39051,39060,177
bus,39060,42127,177
bus,42127,39058,177
bus,39058,39059,177
bus,39059,5712,183
bus,5713,5383,179
bus,5383,5381,185
bus,5381,5378,189
bus,5378,5375,189
bus,5375,5717,189
bus,5717,5763,659
bus,5268,5269,330
bus,48200,5266,604
bus,5673,5312,845
bus,5312,5313,734
bus,5314,5315,1463
bus,5315,5316,1491
bus,5317,5427,218
bus,5427,51410,200
bus,51410,44927,200
bus,44927,5454,200
bus,5478,5477,421
bus,5477,5476,421
bus,5476,5475,421
bus,5475,5474,421
bus,5474,5473,421
bus,5473,5472,422
bus,5472,5471,422
bus,5471,5470,422
bus,5470,5469,421
bus,5469,5468,622
bus,5468,5467,622
bus,5467,5466,427
bus,5466,5465,427
bus,5465,5459,419
bus,5459,5328,403
bus,5328,5329,838
bus,5329,5330,848
bus,5330,5335,687
bus,5335,5326,354
bus,5698,5689,340
bus,5689,5761,729
bus,5761,5762,937
bus,5762,5696,904
bus,5696,5729,431
bus,5729,5732,428
bus,5732,5733,437
bus,5733,5734,431
bus,5734,5735,610
bus,5735,5736,610
bus,5736,5737,404
bus,5737,5738,406
bus,5738,5739,406
bus,5739,5740,412
bus,5740,5741,404
bus,5741,5742,404
bus,5742,5743,404
bus,5453,44928,203
bus,44928,51409,203
bus,51409,5708,203
bus,5714,5715,754
bus,5715,5716,869
bus,5716,5266,869
bus,5317,5318,925
bus,5318,5319,878
bus,5320,5479,400
bus,5467,5464,191
bus,5464,5463,195
bus,5463,5460,193
bus,5460,5459,277
bus,5328,5332,185
bus,5332,5334,185
bus,5334,5335,185
bus,5335,5700,369
bus,6373,5689,353
bus,5689,5688,177
bus,5688,5687,177
bus,5687,5685,177
bus,5685,5762,177
bus,5697,5461,181
bus,5461,5462,277
bus,5462,49363,273
bus,49363,5730,273
bus,5730,5731,179
bus,5731,5734,179
bus,5705,5706,854
bus,5266,6059,780
bus,47984,5266,284
bus,5320,5321,325
bus,5321,5322,510
bus,5322,5323,810
bus,5323,5324,810
bus,5324,5325,880
bus,5325,6373,862
bus,5327,5328,467
bus,5330,51533,161
bus,51533,51531,161
bus,51531,51534,161
bus,51534,5693,161
bus,5308,5309,365
bus,5309,51532,208
bus,51532,51530,208
bus,51530,5334,208
bus,5334,5761,208
bus,5698,5700,787
bus,5700,5701,997
bus,5701,5770,831
bus,5770,5702,837
bus,5702,5703,941
bus,5703,5704,643
bus,5704,5705,635
bus,5701,5702,172
bus,5727,5728,213
bus,5728,5726,328
bus,5726,5725,619
bus,5725,5724,437
bus,5724,5723,437
bus,5721,5708,6
bus,5270,5272,2
bus,5274,6353,2
bus,6353,5275,2
bus,19673,6341,2
bus,51578,5266,212
bus,5280,20039,33
bus,20039,5659,66
bus,5659,5281,33
bus,5281,20068,33
bus,20068,18935,66
bus,18935,5657,66
bus,5657,5282,33
bus,5283,20072,33
bus,20072,5654,66
bus,5654,5652,33
bus,5652,5286,33
bus,5286,6342,36
bus,6342,6347,49
bus,6347,6345,49
bus,6345,6352,49
bus,6352,6349,56
bus,5651,5652,33
bus,5652,5653,49
bus,5653,20072,33
bus,5654,5655,33
bus,5656,20068,33
bus,5657,5658,33
bus,5658,20039,33
bus,5659,5660,33
bus,5295,50024,157
bus,50024,20739,157
bus,4656,41876,140
bus,41937,50037,142
bus,50037,5641,158
bus,5276,43125,15
bus,43125,5277,15
bus,5277,20037,15
bus,20037,42028,33
bus,42028,42029,33
bus,42029,5278,15
bus,19985,20043,15
bus,20043,18941,15
bus,18941,18945,18
bus,5663,20037,18
bus,42029,5664,18
bus,5665,43125,18
bus,43125,5666,18
bus,41935,5561,47
bus,5561,50037,16
bus,5641,18890,16
bus,18890,5642,16
bus,5643,5816,16
bus,5816,5647,16
bus,5647,5818,16
bus,5818,5298,16
bus,5298,5646,16
bus,5646,5648,16
bus,5648,19603,16
bus,19603,5649,16
bus,42525,20346,16
bus,20346,5650,19
bus,5650,6342,19
bus,5427,5428,18
bus,5430,5431,320
bus,5431,5432,435
bus,5432,5435,435
bus,5435,5436,748
bus,5436,5452,339
bus,5452,5451,224
bus,5307,5308,188
bus,5310,6372,181
bus,6372,6371,184
bus,6371,6370,184
bus,6370,5340,184
bus,5340,17524,184
bus,17524,6369,181
bus,6369,6368,181
bus,6368,6366,184
bus,6366,6364,181
bus,6364,6356,121
bus,6356,6354,141
bus,6354,5681,178
bus,5681,6363,165
bus,6363,6365,165
bus,6365,6367,165
bus,6367,5691,165
bus,5691,5765,165
bus,5765,5766,165
bus,5766,5767,165
bus,5767,5683,16
bus,5683,5684,236
bus,5684,5692,233
bus,5692,5693,165
bus,5744,5727,16
bus,5721,37465,223
bus,37465,5708,16
bus,43088,42031,267
bus,42031,5310,139
bus,5767,5682,149
bus,5682,43087,128
bus,42031,5683,128
bus,5318,5480,22
bus,5480,5745,22
bus,5745,5746,22
bus,5746,5747,43
bus,5747,50174,22
bus,50174,5748,22
bus,5748,5749,43
bus,5749,50383,22
bus,47860,5266,414
bus,5266,5356,9
bus,5356,5358,131
bus,5358,5360,131
bus,5360,5362,131
bus,5362,5365,127
bus,5365,5398,336
bus,5398,5397,338
bus,5397,39057,104
bus,39057,5425,104
bus,5451,5321,185
bus,5308,19675,23
bus,4219,34304,51
bus,34304,34299,9
bus,34299,34300,9
bus,34303,34298,9
bus,34298,17748,47
bus,19672,5693,190
bus,5718,6381,9
bus,6381,5396,224
bus,5396,5423,224
bus,5423,5366,341
bus,5366,5364,139
bus,5364,5363,139
bus,5363,5361,139
bus,5361,5359,139
bus,5359,5357,139
bus,5357,5424,139
bus,5424,6059,9
bus,5267,5673,197
bus,21271,4219,46
bus,4225,44353,14
bus,44353,39061,29
bus,39061,44354,29
bus,44354,39050,29
bus,39050,21269,14
bus,4223,42724,14
bus,42724,39084,14
bus,39084,42736,15
bus,42736,17580,15
bus,17580,4226,15
bus,4220,44353,15
bus,39050,21270,15
bus,4221,5706,43
bus,5706,5708,43
bus,5708,5710,15
bus,5710,5712,15
bus,5673,5217,163
bus,5223,5249,17
bus,5249,5224,17
bus,5224,5245,17
bus,5245,5247,17
bus,5247,5505,17
bus,5505,5247,20
bus,5247,5633,20
bus,5633,5249,20
bus,5249,5634,20
bus,51579,5266,139
bus,39983,5250,44
bus,5250,5251,48
bus,5251,5253,48
bus,5253,5255,48
bus,5255,6338,44
bus,6338,6388,96
bus,6388,5257,52
bus,5257,5260,48
bus,5260,19916,44
bus,19916,5261,44
bus,5261,39923,44
bus,39923,39922,44
bus,39922,5263,44
bus,5263,5264,44
bus,5264,5259,44
bus,5259,5258,44
bus,5258,6338,48
bus,6388,5256,44
bus,5256,5254,48
bus,5254,5252,48
bus,5252,5636,44
bus,5488,5489,185
bus,5490,5497,41
bus,5497,5920,41
bus,5920,21262,141
bus,21262,5928,141
bus,19384,21261,170
bus,21261,5919,170
bus,5919,41258,41
bus,41258,41254,41
bus,41254,41256,41
bus,41256,5759,41
bus,5759,5758,103
bus,5758,5757,41
bus,5757,5756,41
bus,5490,5491,57
bus,51331,21248,54
bus,5231,5232,147
bus,5232,5233,122
bus,5233,5234,134
bus,5234,5237,107
bus,18382,18399,149
bus,48129,18459,338
bus,5623,5624,104
bus,5624,5625,119
bus,5625,20696,119
bus,34917,8322,14
bus,8322,35846,14
bus,8467,22062,6
bus,22062,23461,14
bus,25419,19672,6
bus,5709,5711,14
bus,5234,20695,27
bus,5760,7197,25
bus,47799,5498,27
bus,5498,5624,15
bus,7779,38849,17
bus,38849,8328,17
bus,5309,6362,11
bus,6362,6376,14
bus,6376,6375,14
bus,6375,6374,14
bus,6374,5311,11
bus,6364,6355,60
bus,5196,6361,19
bus,5266,5372,765
bus,5372,5373,375
bus,5313,5380,201
bus,5384,5314,273
bus,5316,5425,375
bus,5436,5437,409
bus,5437,5440,409
bus,5440,5442,409
bus,5442,5444,409
bus,5444,5501,293
bus,5501,5322,296
bus,6373,5342,203
bus,43947,5469,201
bus,5459,5336,293
bus,5736,43946,199
bus,5699,5700,200
bus,5703,5764,298
bus,5764,5443,291
bus,5443,5441,291
bus,5441,5439,291
bus,5439,5438,291
bus,5438,5726,291
bus,5718,5710,369
bus,5372,6059,390
bus,5430,5409,297
bus,5409,5410,416
bus,5410,5411,298
bus,5411,5413,298
bus,5413,5503,290
bus,5503,5434,313
bus,5434,5435,313
bus,5725,5433,182
bus,5433,5414,170
bus,5414,5412,174
bus,5412,5407,174
bus,5407,5408,296
bus,5408,5722,181
bus,6342,18950,6
bus,18950,6352,6
bus,5661,5664,3
bus,19802,5302,3
bus,5681,5691,74
bus,5691,5690,74
bus,5690,5682,71
bus,5682,5683,92
bus,5692,19675,71
bus,20917,4173,3
bus,4173,3887,3
bus,2693,2406,3
bus,17039,42807,3
bus,51576,5373,84
bus,5373,5376,68
bus,21269,748,54
bus,50473,13339,65
bus,16491,21270,52
bus,21270,19672,107
bus,5702,5705,68
bus,28865,26058,42
bus,26058,28531,42
bus,26847,26503,42
bus,26669,26120,42
bus,28294,43571,10
bus,26740,26707,10
bus,26707,28865,3
bus,26122,27623,5
bus,27649,24711,3
bus,1134,2945,156
bus,2945,44397,156
bus,44397,42994,156
bus,42994,1670,156
bus,42620,39257,41
bus,39257,1595,41
bus,42505,37768,30
bus,37768,37767,277
bus,48169,25938,181
bus,25939,27792,160
bus,27792,27795,214
bus,27795,27920,196
bus,27920,42495,271
bus,42495,27791,196
bus,27791,27896,179
bus,27896,27875,210
bus,27875,27884,210
bus,27884,27870,137
bus,27870,27868,235
bus,27868,27860,73
bus,27860,27842,188
bus,27864,26547,73
bus,26547,27849,73
bus,27849,27854,73
bus,27873,27817,73
bus,27817,11970,236
bus,11970,44197,593
bus,27605,27918,536
bus,17227,17229,317
bus,601,358,8
bus,19572,3886,6
bus,17148,2419,6
bus,1800,1478,6
bus,2395,2356,6
bus,3803,3007,6
bus,3600,35830,6
bus,35830,2217,421
bus,2217,2589,6
bus,6916,6917,57
bus,6917,19684,57
bus,19684,19686,57
bus,19686,7182,57
bus,7182,7184,57
bus,7184,19680,6
bus,19680,18911,6
bus,17137,3469,9
bus,2796,3456,12
bus,17025,17136,12
bus,3053,6951,6
bus,6353,19802,4
bus,5219,5250,4
bus,5255,5257,4
bus,5257,6413,8
bus,6413,6415,8
bus,6415,6338,4
bus,5402,5414,4
bus,5714,5258,4
bus,6415,5256,4
bus,5327,5729,2
bus,5733,5463,2
bus,5463,5329,2
bus,5335,5342,159
bus,43945,43949,2
bus,5433,6387,9
bus,6387,35113,3
bus,35113,5401,6
bus,5401,5402,121
bus,5402,5503,10
bus,5699,5689,217
bus,5733,5464,4
bus,5460,5697,4
bus,5470,43948,1
bus,5704,5727,1
bus,43947,43948,2
bus,43948,5737,2
bus,5351,5352,99
bus,5352,5353,99
bus,5353,5355,99
bus,5763,5376,2
bus,5386,5398,2
bus,5397,5399,118
bus,5399,5400,118
bus,5400,35113,3
bus,35113,39059,4
bus,5717,5346,4
bus,5346,5347,111
bus,5347,5348,111
bus,5380,5381,3
bus,5381,5714,1
bus,5714,5371,1
bus,5371,5368,117
bus,5368,5365,117
bus,35113,5423,2
bus,5366,5367,210
bus,5367,5369,120
bus,5369,5370,120
bus,5370,5376,4
bus,12245,12756,66
bus,12756,28866,23
bus,38805,42794,16
bus,42794,3735,16
bus,3735,3791,378
bus,3892,17190,41
bus,3881,2126,234
bus,3811,3939,16
bus,3939,2103,28
bus,50383,5748,21
bus,5749,50177,21
bus,50177,5746,21
bus,5747,5745,21
bus,5745,5707,21
bus,5362,5367,4
bus,5367,5714,94
bus,5714,5376,11
bus,5390,5504,26
bus,5413,6387,6
bus,6387,5317,8
bus,5317,39060,8
bus,39060,39059,8
bus,5712,5385,4
bus,5385,5381,4
bus,5689,5762,4
bus,5730,5460,94
bus,5460,5732,2
bus,5467,5463,4
bus,5460,5335,4
bus,5326,5461,96
bus,5386,5315,3
bus,5315,5389,7
bus,5394,5318,7
bus,5327,42111,3
bus,42111,51225,6
bus,51225,42111,14
bus,42111,5698,7
bus,5704,5707,7
bus,5707,5709,7
bus,5367,5385,8
bus,5395,5710,8
bus,5710,5366,8
bus,5424,5346,15
bus,5348,5349,65
bus,5723,5409,119
bus,5413,5434,6
bus,5465,5329,8
bus,5463,5335,6
bus,47842,16061,111
bus,16078,16079,109
bus,16079,16080,118
bus,16081,35714,109
bus,35715,41488,109
bus,44893,15988,109
bus,48946,28638,6
bus,43374,25908,246
bus,25908,25909,6
bus,25909,25910,124
bus,25910,25911,132
bus,25911,26133,6
bus,26133,25913,559
bus,25913,25914,567
bus,25914,25915,363
bus,25915,25916,363
bus,25916,25588,119
bus,25588,25589,1092
bus,25589,25936,6
bus,25936,25807,80
bus,47919,25553,48
bus,15414,15872,48
bus,15903,43519,76
bus,48215,22804,58
bus,16034,15606,416
bus,50260,15988,38
bus,25919,25805,466
bus,25805,25806,521
bus,25806,26177,434
bus,47941,25553,56
bus,15414,14600,92
bus,14600,47894,146
bus,47894,21589,70
bus,50534,16489,40
bus,16489,15908,65
bus,25091,48290,44
bus,48290,29350,44
bus,14600,47890,103
bus,47890,15988,102
bus,43763,43762,46
bus,43762,15412,16
bus,15601,25675,22
bus,25677,15484,16
bus,15484,40909,16
bus,40909,15486,140
bus,49802,23193,28
bus,23222,38110,152
bus,38110,15484,28
bus,15484,25962,28
bus,25963,16138,28
bus,16138,16139,232
bus,16139,16129,232
bus,16146,16876,28
bus,16876,26026,54
bus,26026,43764,54
bus,43764,43763,28
bus,15583,15736,104
bus,16455,35177,56
bus,35177,35179,26
bus,38660,35175,20
bus,35175,35176,56
bus,35176,15752,50
bus,48089,15725,12
bus,15725,15726,84
bus,15726,15727,84
bus,15727,15728,84
bus,15728,15729,84
bus,15729,15730,84
bus,15730,15731,84
bus,15731,15732,84
bus,15732,15733,72
bus,15733,15734,72
bus,15734,15735,72
bus,15735,15583,72
bus,16019,15546,42
bus,16074,23210,42
bus,16446,14600,24
bus,47849,43422,63
bus,26117,43372,634
bus,48914,25561,87
bus,25689,25715,31
bus,25715,25716,23
bus,25716,25717,23
bus,25717,25718,46
bus,25718,25719,46
bus,25719,25720,46
bus,25720,25721,23
