from_stop,to_stop,median_travel_seconds,p25_travel_seconds,p75_travel_seconds,trip_frequency,n_observations
9809,11910,28.0,28.0,28.0,528,234
9593,11520,27.0,27.0,27.0,239,239
11520,9374,48.0,48.0,48.0,239,239
9374,10011,57.0,45.0,57.0,874,874
10011,9599,14.0,14.0,40.0,874,874
9599,10078,31.0,31.0,31.0,234,234
10078,10738,68.0,68.0,68.0,234,234
10738,9594,50.0,50.0,50.0,234,234
9594,10012,51.0,51.0,51.0,234,234
10012,10739,29.0,15.0,40.0,1813,1813
10739,9395,31.0,29.0,45.0,1813,1813
9395,9409,30.0,30.0,30.0,234,234
9425,10710,120.0,120.0,120.0,687,687
10626,11792,33.0,20.0,36.0,1371,1371
9574,10681,79.0,70.0,96.0,887,887
9434,9281,96.0,96.0,96.0,1392,1392
9281,10675,49.0,48.0,49.0,1392,1392
10675,9485,34.0,34.0,34.0,1392,1392
36798,51183,65.0,65.0,70.0,456,456
37731,11837,274.0,274.0,274.0,2,2
40026,40778,46.0,46.0,53.0,1621,1621
40778,9730,180.0,180.0,180.0,879,879
11511,9434,61.0,61.0,61.0,879,879
10647,10627,237.0,237.0,240.0,882,882
10627,11479,42.0,40.0,46.0,1129,1129
9723,9661,27.0,27.0,27.0,18,18
34835,10315,206.0,206.0,206.0,18,18
10315,10316,94.0,94.0,94.0,18,18
10318,41932,66.0,66.0,67.0,785,785
41932,41930,105.0,105.0,114.0,52,52
41930,41928,57.0,57.0,57.0,785,785
41928,44446,114.0,84.0,141.0,771,771
4530,47851,368.0,360.0,368.0,163,163
47851,47912,31.0,31.0,31.0,30,30
47807,4634,119.0,119.0,119.0,59,59
4634,19086,46.0,30.0,52.0,933,933
19086,18004,14.0,12.0,30.0,1169,1169
18004,4214,26.0,10.0,32.0,961,961
4214,49633,34.0,28.0,50.0,807,807
49633,49614,69.0,60.0,75.0,807,807
49614,4202,45.0,45.0,49.0,558,558
4202,18971,66.0,60.0,71.0,599,599
18971,20891,39.0,39.0,39.0,69,69
20891,6257,66.0,66.0,81.0,134,134
6257,39898,54.0,26.0,54.0,134,134
39898,19128,60.0,60.0,83.0,134,134
19128,6260,60.0,50.0,60.0,134,134
6260,39890,27.0,21.0,27.0,134,134
39890,39920,26.0,26.0,26.0,69,69
39920,39902,34.0,34.0,34.0,69,69
39902,39901,17.0,17.0,17.0,59,59
39901,39910,43.0,43.0,43.0,59,59
39910,19129,60.0,60.0,60.0,69,69
19129,19121,42.0,20.0,42.0,124,124
19121,5523,39.0,39.0,39.0,59,59
5523,19122,50.0,50.0,50.0,69,69
19122,5524,11.0,11.0,11.0,69,69
5524,19123,60.0,60.0,60.0,69,69
19123,20898,87.0,87.0,87.0,69,69
20898,20896,33.0,33.0,33.0,132,132
20896,39919,60.0,60.0,60.0,69,69
39919,39918,112.0,112.0,112.0,69,69
39918,39917,128.0,128.0,128.0,69,69
39917,39916,60.0,60.0,60.0,69,69
39916,20897,61.0,61.0,61.0,69,69
20897,39914,47.0,47.0,48.0,132,132
39914,39913,14.0,13.0,14.0,132,132
39913,20900,24.0,24.0,24.0,69,69
20900,20904,34.0,18.0,53.0,225,225
20904,51310,7.0,6.0,24.0,225,225
51310,20908,27.0,9.0,27.0,207,207
20908,20914,45.0,45.0,45.0,69,69
20914,20915,44.0,41.0,44.0,124,124
20915,20918,16.0,16.0,17.0,132,132
20918,20916,47.0,43.0,57.0,132,132
20916,20911,39.0,32.0,39.0,122,122
20911,19155,21.0,21.0,21.0,77,77
19155,20907,21.0,17.0,21.0,160,160
20907,5532,31.0,29.0,43.0,225,225
5532,51336,24.0,1.0,31.0,225,225
51336,20207,96.0,96.0,101.0,124,124
20207,20892,9.0,9.0,9.0,124,67
20892,19134,60.0,39.0,60.0,152,152
19134,19046,51.0,44.0,51.0,87,87
19046,4269,164.0,164.0,164.0,59,59
4269,19048,60.0,50.0,60.0,116,116
19048,5904,41.0,26.0,55.0,124,124
5904,5903,55.0,51.0,55.0,124,124
5903,5902,14.0,10.0,34.0,124,124
5902,19049,31.0,31.0,31.0,59,59
19049,40503,28.0,28.0,28.0,59,59
40503,40502,60.0,60.0,69.0,124,124
39150,4210,158.0,154.0,162.0,4,4
4210,4358,34.0,28.0,34.0,75,71
4358,50589,97.0,90.0,101.0,42,42
50589,4364,108.0,97.5,109.0,19,19
19947,19949,62.0,61.0,62.0,55,55
41599,22131,239.0,215.0,239.0,330,330
22131,22249,105.0,91.0,105.0,355,355
7562,49800,60.0,60.0,60.0,175,175
37147,50019,120.0,120.0,120.0,5,5
1340,2903,245.0,245.0,245.0,5,5
37147,1695,291.0,265.0,291.0,19,19
35078,35077,88.0,88.0,88.0,5,5
37147,42256,116.0,113.0,119.0,18,18
42256,50019,26.0,8.0,26.0,217,217
17268,16958,95.0,95.0,95.0,5,5
3873,3872,65.0,65.0,65.0,5,5
3872,3430,108.0,108.0,108.0,17,17
3430,37103,257.0,257.0,257.0,5,5
3364,2836,217.0,217.0,217.0,6,6
2854,3224,65.0,65.0,65.0,193,193
3225,3113,22.0,22.0,22.0,197,197
2727,2858,127.0,121.8,128.0,14,14
7263,5961,158.0,158.0,158.0,5,5
5952,5951,21.0,21.0,21.0,4,4
5958,5960,30.0,30.0,30.0,4,4
5960,44449,223.0,223.0,223.0,4,4
44449,6479,45.0,29.2,45.0,6,6
6479,6481,38.0,38.0,38.0,4,4
7231,5972,124.0,124.0,124.0,4,4
22709,40641,56.0,56.0,60.0,406,406
40641,23902,60.0,60.0,60.0,406,406
24995,23565,517.0,517.0,517.0,3,3
23565,34112,22.0,22.0,26.0,627,627
14361,29477,101.0,101.0,101.0,3,3
29477,13287,180.0,180.0,180.0,9,9
13287,14069,240.0,240.0,240.0,3,3
7211,18544,33.0,18.8,33.0,6,6
18561,6194,229.0,226.0,231.0,10,10
6194,6196,160.0,141.0,179.0,20,20
20409,42430,3567.0,3547.0,3567.0,33,33
8560,11123,59.0,59.0,59.0,32,32
11123,37036,244.0,244.0,244.0,32,32
37036,11158,118.0,118.0,118.0,66,66
11158,11157,28.0,28.0,58.0,66,66
11157,11161,111.0,111.0,111.0,32,32
11234,11289,71.0,60.0,80.0,204,204
11289,11534,115.0,115.0,115.0,177,177
11534,11237,101.0,68.0,103.0,177,177
10163,11239,255.0,255.0,255.0,20,20
11239,11242,34.0,30.0,42.0,58,58
11242,10776,480.0,474.0,480.0,49,49
14627,23741,179.0,119.0,239.0,10,10
23741,15125,66.0,66.0,66.0,5,5
15125,42467,145.0,145.0,145.0,10,10
42467,14623,84.0,84.0,84.0,118,118
14623,985,29.5,27.0,32.0,10,10
985,24248,115.0,115.0,115.0,119,119
24256,24258,71.0,66.0,71.0,13,13
24245,23631,157.0,157.0,162.0,13,13
10703,10193,55.0,55.0,55.0,78,78
10193,10226,78.0,66.0,78.0,974,974
10716,10321,320.0,320.0,320.0,78,78
48638,38680,127.0,127.0,127.0,75,75
38680,46232,65.0,65.0,65.0,411,411
46232,9339,26.0,26.0,26.0,75,75
10647,11590,240.0,240.0,240.0,439,439
11590,9658,86.0,86.0,87.0,1135,1135
9723,10315,75.0,74.0,78.0,1128,1128
41932,50649,63.0,61.0,63.0,733,733
50649,41930,42.0,42.0,44.0,733,733
36893,13320,480.0,460.0,480.0,285,285
13320,13354,169.0,158.0,179.0,953,953
13354,29339,300.0,300.0,300.0,802,802
29406,50491,333.0,333.0,333.0,215,215
15224,22235,313.0,309.0,318.0,896,896
22235,14693,300.0,300.0,300.0,246,246
4871,19457,307.0,307.0,307.0,186,186
19457,19455,71.0,68.0,91.0,630,630
4888,20385,60.0,55.0,60.0,292,292
20385,19872,60.0,60.0,60.0,192,192
19872,20697,120.0,120.0,120.0,192,192
20697,19572,10.0,10.0,10.0,192,192
19572,3891,170.0,170.0,170.0,186,186
18972,4213,91.0,77.0,106.0,900,900
4213,49649,54.0,53.0,59.0,886,886
49649,49634,38.0,35.0,50.0,886,886
4239,19083,42.0,42.0,49.0,1203,1203
19083,19468,42.0,28.0,51.0,785,785
19468,4706,31.0,22.0,49.0,1574,1574
4706,5097,41.0,24.0,51.0,1486,1486
17999,21276,139.5,132.0,142.0,846,846
18238,18366,45.0,45.0,45.0,186,186
5168,4479,161.0,161.0,161.0,186,186
4479,18488,78.0,69.0,90.0,1380,1380
18488,18418,164.0,164.0,164.0,190,190
18418,4633,65.0,65.0,65.0,190,190
4194,19264,40.0,40.0,60.0,444,444
43147,4665,86.0,85.0,96.0,441,441
4815,4647,60.0,59.0,60.0,298,298
4647,4648,60.0,60.0,60.0,887,887
4648,18425,104.0,81.0,106.0,887,887
18425,4517,59.0,51.0,60.0,957,957
4517,4855,57.0,45.0,60.0,957,957
4671,6043,170.0,170.0,170.0,194,194
3829,3918,299.0,299.0,299.0,4,4
43770,15278,173.0,173.0,173.0,3,3
22078,16891,108.0,108.0,108.0,3,3
16891,22080,100.0,100.0,100.0,3,3
22080,23897,435.0,435.0,435.0,3,3
7561,24713,568.0,568.0,568.0,16,16
24713,11177,1398.0,1398.0,1398.0,16,16
11177,11175,10.0,4.0,10.0,656,656
11175,11287,70.0,70.0,70.0,656,656
11287,11174,42.0,42.0,46.0,656,656
11174,11176,57.0,57.0,58.0,656,656
11176,11183,54.0,54.0,54.0,329,329
11183,11181,9.0,9.0,9.0,329,301
11181,11185,29.0,29.0,29.0,329,329
11185,11186,31.0,31.0,31.0,329,329
11186,11188,60.0,60.0,60.0,329,329
11188,11187,59.0,59.0,59.0,327,327
11187,11189,26.0,26.0,26.0,327,327
11189,11182,34.0,34.0,34.0,327,327
11182,11177,60.0,60.0,60.0,327,327
11176,11179,35.0,35.0,35.0,327,327
11179,11178,21.0,21.0,21.0,327,298
11178,41599,1384.0,1384.0,1384.0,16,16
41599,7619,584.0,584.0,584.0,16,16
7619,36927,76.0,76.0,76.0,16,16
36927,35060,22.0,19.0,22.0,34,34
9873,9882,28.0,28.0,28.0,1074,1074
9980,9796,60.0,58.0,60.0,1074,1074
9803,8732,83.0,83.0,83.0,384,384
8732,10198,73.0,73.0,73.0,3,3
10016,11750,38.0,38.0,38.0,309,309
8935,10455,358.0,358.0,358.0,3,3
11612,9456,109.0,108.0,109.0,8,8
46430,8939,60.0,60.0,60.0,361,361
8941,11851,137.0,137.0,137.0,361,361
10588,10754,277.0,277.0,277.0,8,8
9659,10661,71.0,71.0,71.0,29,29
10239,10241,78.0,78.0,78.2,12,12
43209,10158,29.0,29.0,29.0,3,3
10113,11742,227.0,227.0,303.0,15,15
10167,10165,181.0,181.0,181.0,3,3
10263,10136,94.0,81.0,95.0,33,33
9428,9413,66.0,60.0,70.0,972,972
10541,9923,88.0,88.0,88.0,110,110
40504,9937,30.0,30.0,34.0,129,129
11242,40026,440.0,440.0,440.0,4,4
40026,11632,166.0,166.0,166.0,404,404
10587,10519,181.0,181.0,181.0,13,13
9820,10097,113.0,82.0,113.0,41,41
9615,9740,79.0,79.0,79.0,5,5
11548,10418,21.0,21.0,21.0,608,252
9564,9748,59.0,59.0,59.0,252,252
10484,49722,214.0,214.0,214.0,5,5
49722,10457,62.0,62.0,62.0,252,252
9429,10626,199.0,185.0,199.0,9,9
10626,10588,60.0,60.0,60.0,9,9
11448,11475,11.0,11.0,11.0,1316,1316
11475,11519,55.0,55.0,55.0,1316,1316
11519,10621,12.0,12.0,40.0,1316,1316
10621,38684,90.0,90.0,90.0,6,6
38684,11911,44.0,35.0,46.0,1287,1287
11911,11909,12.0,11.0,25.0,1287,1287
11909,11681,48.0,34.0,48.0,1287,1287
11681,11475,9.0,9.0,9.0,4,4
11475,10621,65.0,65.0,65.0,4,4
10621,11476,48.0,48.0,48.0,683,683
11476,10714,92.0,92.0,92.0,4,4
11496,10691,151.0,151.0,164.0,10,10
10691,11477,58.0,58.0,60.0,936,936
10685,9841,533.0,533.0,533.0,4,4
9841,9845,19.0,14.0,42.0,1604,1604
9845,9846,41.0,18.0,46.0,1604,1604
9846,10050,49.0,44.0,49.0,1604,1604
10050,10051,16.0,16.0,17.0,1604,1604
10051,9847,37.0,37.0,42.0,1604,1604
9847,9842,34.0,34.0,39.0,1604,1604
9842,9960,37.0,37.0,44.0,956,956
9960,10485,31.0,31.0,54.0,1135,1135
10485,40024,104.0,104.0,104.0,4,4
40024,10563,35.0,35.0,35.0,614,614
10563,10042,24.0,24.0,24.0,614,614
10042,10071,60.0,60.0,60.0,614,614
10071,11756,57.0,57.0,60.0,819,819
11756,11563,33.0,27.0,39.0,718,718
11563,8942,36.0,33.0,36.0,718,718
8942,10334,54.0,54.0,60.0,1013,1013
10334,9412,60.0,59.0,60.0,1444,1444
9412,9712,74.0,74.0,96.0,1459,1459
9560,10754,233.0,233.0,233.0,4,4
50173,14508,59.0,59.0,59.0,220,220
44460,43274,61.0,61.0,61.0,220,220
43284,43290,64.0,64.0,64.0,220,220
29323,29507,39.0,39.0,39.0,220,220
44304,24012,106.0,106.0,106.0,220,220
24012,772,32.0,31.0,45.0,662,662
24045,22668,40.0,32.0,40.0,460,460
24046,24063,110.0,110.0,120.0,460,460
24063,24070,48.0,48.0,52.0,524,524
24070,24137,52.0,52.0,52.0,460,460
24137,24140,65.0,65.0,65.0,598,598
24140,24135,57.0,56.0,57.0,598,598
24135,21870,175.0,163.0,175.0,460,460
21870,21869,64.0,61.0,64.0,662,662
21869,24150,94.0,82.0,95.0,662,662
24118,21585,54.0,54.0,54.0,220,220
21585,21620,32.0,32.0,32.0,220,220
21620,24114,126.0,126.0,126.0,220,220
10113,10193,180.0,180.0,180.0,130,130
10193,8806,143.0,143.0,143.0,6,6
9971,10775,144.0,144.0,144.0,7,7
44961,10784,120.0,120.0,120.0,7,7
10647,8806,308.0,308.0,308.0,7,7
10710,10588,134.0,115.0,168.0,93,93
9560,8734,239.0,230.0,240.0,145,145
8734,10846,112.0,106.0,112.0,51,51
10846,10236,94.0,67.0,183.0,1108,1108
10236,10790,325.0,295.0,325.0,875,875
9046,40026,50.0,45.0,56.0,662,662
10587,10588,60.0,60.0,67.0,736,736
51564,11903,91.0,91.0,91.0,5,5
11903,11856,60.0,43.0,60.0,602,602
11856,9430,48.0,48.0,48.0,5,5
9431,9414,115.0,89.0,115.0,626,626
4208,18195,59.0,59.0,59.0,248,248
19620,40329,14.0,14.0,17.0,226,189
48233,22804,119.0,119.0,119.0,232,232
22804,16034,47.0,37.0,59.0,1863,1863
16034,23861,23.0,23.0,59.0,733,733
23861,23865,57.0,57.0,58.0,1312,1312
23865,23872,108.0,101.0,120.0,760,760
15872,22974,46.0,45.0,46.0,324,324
22974,22975,60.0,60.0,60.0,531,531
22975,24641,114.0,108.0,120.0,531,531
24641,22374,22.0,22.0,36.0,531,531
22374,24759,38.0,38.0,44.0,531,531
24759,22356,56.0,51.0,60.0,531,531
22357,22444,88.0,82.0,102.0,844,844
22444,41100,59.0,45.0,59.0,444,444
41100,41099,78.0,61.0,78.0,833,833
41099,22820,34.0,32.0,49.0,833,833
22820,23906,26.0,23.0,49.0,468,468
23906,14613,108.0,101.0,108.0,580,580
23942,16911,8.0,8.0,21.0,324,324
16911,23647,92.0,91.0,92.0,324,324
43313,13496,60.0,60.0,60.0,232,232
13601,13730,480.0,480.0,480.0,14,14
18830,19863,88.0,88.0,88.0,102,102
19259,21300,57.0,52.0,60.0,356,356
21300,21242,16.0,3.0,22.0,356,356
17637,19437,3.0,3.0,3.0,183,75
19437,21250,83.0,83.0,83.0,79,79
21634,25140,119.0,119.0,119.0,6,6
25140,23250,60.0,60.0,60.0,30,30
25048,25047,26.0,26.0,26.0,6,6
25047,15837,108.0,108.0,108.0,6,6
15856,25083,180.0,180.0,180.0,6,6
25083,15405,111.0,107.0,111.0,19,19
25078,15407,59.0,59.0,59.0,6,6
25091,13188,51.0,51.0,51.0,6,6
13188,29342,45.0,45.0,45.0,6,6
29477,33862,102.0,102.0,102.0,6,6
5998,20607,55.0,55.0,59.0,150,150
20607,20608,60.0,60.0,60.0,29,29
20608,18819,52.0,42.0,54.0,227,227
18819,18816,198.0,198.0,198.0,29,29
19293,4171,222.0,216.0,222.0,34,34
4175,19849,48.0,32.0,48.0,32,32
19849,19851,50.0,50.0,50.0,4,4
19851,20373,173.0,173.0,173.0,4,4
19547,20720,5.0,5.0,5.0,93,93
20720,39024,32.0,15.0,55.0,212,212
39024,7030,191.0,191.0,191.0,2,2
20319,39024,78.0,60.0,78.0,39,39
39024,7028,57.0,57.0,60.0,266,266
42013,42012,112.0,108.0,112.0,811,811
11879,8636,134.0,134.0,134.0,145,145
10448,10226,223.0,223.0,223.0,8,8
11880,11551,32.0,32.0,32.0,1128,1128
11551,34166,34.0,34.0,46.0,1128,1128
34166,34168,130.0,129.0,130.0,1128,1128
34168,34169,113.0,113.0,114.0,806,806
34169,11873,116.0,109.0,116.0,890,890
20488,39024,60.0,60.0,60.0,2,2
39024,6064,61.0,61.0,61.0,2,2
6064,20841,186.0,186.0,186.0,2,2
4175,19850,69.0,69.0,69.0,64,64
19850,19851,12.0,12.0,16.0,92,92
19851,19852,48.0,41.0,48.0,92,92
19852,19853,9.0,5.0,38.0,331,331
19853,19854,32.0,21.0,38.0,331,331
19854,19855,28.0,16.0,28.0,188,188
19855,19856,21.0,21.0,32.0,188,188
19856,51216,44.0,44.0,44.0,64,64
51216,5557,38.0,38.0,38.0,64,64
5557,19575,6.0,6.0,6.0,64,64
37145,5570,102.0,102.0,102.0,64,64
20349,40515,28.0,28.0,41.0,177,177
40515,7034,61.0,61.0,61.0,64,64
7034,40513,69.0,69.0,69.0,64,64
40513,51172,76.0,69.0,76.0,172,172
51172,40524,180.0,180.0,180.0,64,64
40524,40527,35.0,35.0,70.0,175,175
20117,5555,92.0,92.0,92.0,55,55
41741,41739,40.0,40.0,59.0,26,26
41739,41737,59.0,59.0,59.0,117,117
41737,41736,60.0,60.0,60.0,117,117
41736,4177,60.0,60.0,60.0,117,117
18804,19556,36.0,36.0,36.0,9,9
19556,20314,53.0,53.0,53.0,11,11
19578,19858,56.0,56.0,56.0,3,3
19858,19860,41.0,41.0,41.0,3,3
17563,5545,274.0,274.0,274.0,3,3
5545,5546,65.0,65.0,65.0,94,94
5546,35243,206.0,206.0,206.0,3,3
35243,20317,172.0,172.0,172.0,3,3
20317,39018,336.0,336.0,336.0,3,3
39018,7036,30.0,18.0,46.0,185,185
7036,39003,40.0,16.5,40.0,450,450
39003,19549,71.0,60.0,71.0,7,7
20121,5551,63.0,63.0,63.0,3,3
5883,18804,76.0,76.0,83.0,7,7
2765,2700,120.0,120.0,124.5,4,4
2700,1283,167.0,164.2,167.0,4,4
1283,1285,60.0,60.0,60.0,19,19
3877,3201,89.0,81.8,89.0,4,4
3201,2069,179.0,160.0,179.0,8,8
2068,2072,180.0,180.0,180.0,4,4
1457,18803,134.0,134.0,134.0,21,21
19342,6027,63.0,63.0,63.0,21,21
6027,20605,198.0,198.0,198.0,21,21
24861,24755,398.0,398.0,398.0,31,31
24755,29342,1086.0,1086.0,1086.0,5,5
50187,15591,780.0,780.0,780.0,23,23
15591,15858,240.0,240.0,240.0,23,23
24757,16186,414.0,414.0,414.0,23,23
48945,43374,239.0,239.0,239.0,280,280
25550,15355,295.0,295.0,295.0,326,326
15413,29342,1429.0,1429.0,1429.0,286,286
13286,14332,146.0,146.0,164.0,472,472
13274,15989,1380.0,1380.0,1380.0,298,298
15990,25918,316.0,316.0,316.0,333,333
25918,25975,164.0,153.0,164.0,475,475
26322,26320,15.0,8.0,29.0,847,847
26320,25982,34.0,9.0,36.0,1081,1081
25983,25984,39.0,12.0,41.0,1119,1119
25984,26469,21.0,21.0,24.0,930,930
26181,26118,132.0,132.0,132.0,405,405
28671,26131,236.0,230.0,236.0,527,527
13250,13252,315.0,315.0,315.0,12,12
12963,29350,316.0,303.0,323.0,406,406
29350,23596,504.0,504.0,504.0,56,56
23596,48215,80.0,80.0,80.0,56,56
48215,14600,796.0,796.0,796.0,56,56
48089,16147,674.0,674.0,674.0,12,12
25690,25691,116.0,116.0,120.0,202,202
25691,25693,120.0,120.0,120.0,147,147
25840,28614,180.0,180.0,196.0,32,32
16230,25236,59.0,59.0,59.0,232,232
25236,16274,79.0,79.0,79.0,232,232
16274,23365,41.0,41.0,41.0,174,174
23365,16367,60.0,60.0,60.0,174,174
16367,16365,60.0,60.0,60.0,174,174
16365,16360,60.0,60.0,60.0,174,174
16360,16361,67.0,67.0,67.0,232,232
16361,16355,53.0,53.0,53.0,232,232
16355,25285,39.0,39.0,39.0,232,232
25285,25247,60.0,60.0,60.0,232,232
25247,25249,22.0,22.0,22.0,232,232
25249,23366,59.0,59.0,59.0,232,232
23366,25254,44.0,44.0,57.0,493,493
25254,16423,3.0,3.0,3.0,232,232
16423,16421,45.0,45.0,45.0,232,232
16421,16420,51.0,51.0,51.0,232,232
16420,25263,61.0,61.0,61.0,232,232
25263,25211,38.0,38.0,38.0,232,232
25211,16118,45.0,45.0,45.0,232,232
16118,16307,64.0,64.0,64.0,232,232
15806,16326,46.0,46.0,46.0,232,232
16328,25246,60.0,60.0,60.0,232,232
25246,40529,63.0,63.0,92.0,531,531
40529,38652,71.0,71.0,71.0,232,232
38652,38655,71.0,60.0,72.0,604,604
38655,25227,109.0,109.0,109.0,277,277
44590,11865,178.0,178.0,178.0,120,120
11878,11293,40.0,40.0,46.0,1301,1301
11293,11294,68.0,60.0,69.0,1276,1276
11294,29342,2747.0,2747.0,2747.0,320,320
40637,14316,120.0,120.0,120.0,537,537
41263,15627,179.0,179.0,179.0,142,142
15627,15714,38.0,34.0,49.0,440,440
15714,15478,43.0,33.0,60.0,440,440
15478,25089,42.0,34.0,53.0,562,562
25089,25068,26.0,18.0,39.0,562,562
25068,25067,41.0,34.0,56.0,585,585
25067,15681,60.0,60.0,60.0,266,266
15681,15698,60.0,54.0,60.0,266,266
15698,15701,34.0,13.0,34.0,290,290
15701,15876,86.0,86.0,86.0,142,142
13083,12999,26.0,23.0,34.0,857,857
12987,12823,120.0,120.0,157.0,669,669
12876,13813,109.0,109.0,110.0,565,565
48265,25092,226.0,226.0,226.0,496,496
15473,25085,66.0,66.0,66.0,122,122
25085,15362,19.0,19.0,19.0,122,122
15362,15438,52.0,52.0,52.0,122,122
15438,15494,45.0,45.0,45.0,122,122
15494,15400,74.0,74.0,74.0,122,122
15400,15403,69.0,69.0,69.0,122,122
15403,15404,27.0,27.0,27.0,122,122
15404,15478,93.0,93.0,93.0,122,122
25067,15410,55.0,51.0,59.0,296,296
15410,15876,45.0,45.0,45.0,203,203
15391,41264,120.0,120.0,120.0,122,122
13225,12991,66.0,66.0,66.0,107,107
12991,14345,28.0,20.0,40.0,443,443
14345,12915,62.0,60.0,62.0,265,265
15498,48864,77.0,77.0,77.0,107,107
48864,48578,59.0,43.0,59.0,267,267
48578,49965,60.0,60.0,60.0,107,107
49639,15873,63.0,63.0,63.0,107,107
49776,25109,118.0,118.0,118.0,111,111
48881,23264,45.0,45.0,45.0,107,107
23264,51656,238.0,238.0,238.0,107,107
49741,49632,31.0,31.0,31.0,160,160
49605,48864,34.0,34.0,34.0,160,160
48578,49306,57.0,57.0,57.0,160,160
12978,12992,80.0,71.0,80.0,325,325
12992,12993,60.0,40.0,60.0,504,504
12993,13063,51.0,51.0,51.0,160,160
12990,13237,58.0,58.0,58.0,112,112
12916,13926,51.0,51.0,51.0,98,98
13926,13939,52.0,51.0,52.0,254,254
13215,16777,147.0,147.0,147.0,98,98
16820,16489,86.0,85.0,96.0,274,274
23347,12962,58.0,58.0,58.0,97,97
13123,50332,92.0,92.0,92.0,97,97
43304,23259,179.0,148.0,179.0,192,192
15722,15641,93.0,93.0,93.0,114,114
15641,15640,105.0,102.0,105.0,162,162
15640,15846,15.0,15.0,15.0,114,114
15512,15510,6.0,6.0,26.0,162,162
15510,15511,34.0,28.0,34.0,162,162
15511,50340,80.0,79.0,80.0,162,162
50340,50338,79.0,79.0,79.0,114,114
50338,50335,41.0,41.0,41.0,114,114
50335,40566,112.0,112.0,116.0,213,213
40566,39733,59.0,59.0,59.0,114,114
39733,15674,9.0,9.0,9.0,114,114
15674,15902,60.0,60.0,60.0,116,116
15902,15675,37.0,37.0,37.0,116,116
15675,24264,23.0,23.0,23.0,116,116
24264,15523,40.0,27.0,40.0,364,364
15523,15713,33.0,24.0,33.0,364,364
15713,15677,27.0,24.0,33.0,433,433
15677,23260,27.0,27.0,27.0,183,183
23260,25116,36.0,36.0,36.0,235,235
25116,15394,46.0,46.0,46.0,114,114
25074,25073,67.0,67.0,67.0,114,114
48870,25070,72.0,72.0,72.0,119,119
25070,15395,26.0,22.0,39.0,459,459
15395,15393,19.0,9.0,25.0,459,459
15393,25117,60.0,60.0,60.0,121,121
25117,15615,12.0,12.0,24.0,268,268
15615,23252,48.0,48.0,51.0,218,218
23252,24262,42.0,36.0,42.0,281,281
24262,24263,26.0,18.0,42.0,343,343
24263,25075,54.0,54.0,54.0,119,119
25075,25072,48.0,48.0,48.0,126,126
25072,39732,52.0,52.0,52.0,119,119
39732,51940,26.0,26.0,26.0,182,182
51940,40567,60.0,49.0,60.0,188,188
40567,50337,49.0,49.0,59.0,188,188
50337,50336,71.0,71.0,71.0,119,119
50336,50339,60.0,60.0,60.0,119,119
50339,15508,120.0,107.0,120.0,171,171
15508,15509,1.0,1.0,24.0,171,171
15509,15840,23.0,23.0,23.0,171,119
15840,15707,25.0,25.0,25.0,119,119
15707,15642,71.0,39.0,71.0,171,171
15642,23261,54.0,54.0,54.0,119,119
23261,15868,60.0,60.0,66.0,402,402
24296,15814,75.0,73.0,75.0,293,293
25267,46425,113.0,113.0,113.0,261,261
46425,46272,55.0,55.0,55.0,261,261
46272,23366,48.0,48.0,48.0,261,261
16688,16478,13.0,4.0,16.0,584,584
15812,16369,101.0,101.0,101.0,331,331
16178,33971,60.0,60.0,60.0,261,261
33971,23272,74.0,74.0,74.0,345,345
23272,24678,72.0,65.0,72.0,1093,1093
24678,23273,33.0,33.0,34.0,1093,1093
23273,825,40.0,40.0,60.0,627,627
23357,50189,68.0,68.0,68.0,261,261
50189,42894,86.0,86.0,86.0,261,261
42894,50225,34.0,34.0,34.0,261,261
50225,48279,22.0,22.0,26.0,423,423
48279,43308,90.0,89.0,90.0,423,423
43308,16203,18.0,18.0,18.0,261,261
16203,16684,110.0,110.0,110.0,261,261
16684,16116,92.0,92.0,92.0,342,342
44329,15605,46.0,46.0,46.0,320,320
12830,13200,36.5,36.0,37.0,214,214
13200,13788,64.0,64.0,64.0,113,113
12945,48816,21.0,21.0,21.0,113,113
48816,12935,78.0,78.0,78.0,113,113
12935,13066,76.0,76.0,76.0,113,113
13066,38952,65.0,65.0,65.0,113,113
38952,12949,60.0,60.0,60.0,113,113
12949,13091,106.0,106.0,106.0,113,113
28671,16087,298.0,283.0,298.0,323,323
16087,15416,402.0,383.0,402.0,118,118
15416,23211,262.0,262.0,262.0,67,67
23211,12042,301.0,301.0,301.0,67,67
12042,22315,175.0,172.0,175.0,96,96
21851,9046,1740.0,1735.0,1740.0,250,250
1952,3953,116.0,116.0,116.0,4,4
17118,2745,16.0,16.0,16.0,4,4
17183,3258,45.0,19.0,45.0,9,9
17053,3703,51.0,51.0,51.0,782,782
3703,17055,8.0,8.0,8.0,880,825
17056,3260,39.0,37.0,39.0,880,880
3260,3262,23.0,21.0,23.0,344,344
3263,3264,18.0,18.0,18.0,880,880
3264,2968,29.0,29.0,29.0,784,782
2968,2747,9.0,9.0,13.0,976,921
2747,2344,1.0,1.0,18.0,976,399
2344,17060,26.0,19.0,26.0,974,974
17060,17061,15.0,15.0,15.0,974,878
17061,17063,19.0,19.0,26.0,782,782
17092,38784,75.0,52.0,75.0,744,744
38784,2931,17.0,17.0,30.0,744,744
2931,2748,20.0,3.0,20.0,782,782
2748,2932,80.0,74.0,83.0,782,782
