station_id,station_name,main_stop_id,main_stop_code,station_lat,station_lon,stop_count,active_stop_count,stop_use_count,member_stop_ids
1,בי''ס בר לב/בן יהודה,1,38831,32.183985,34.917554,1,1,10,1
2,מסעף כפר בילו ב,16247,32313,31.869142,34.819746499999994,2,2,796,2;16247
3,מרכז ראשונים/הנחשול,3,38833,31.984761499999998,34.782724,2,2,574,3;84
4,משה פריד/בורוכוב,22033,33987,31.88838266666667,34.79067866666667,3,2,642,4;22033;39637
6,ת. מרכזית לוד/הורדה,6,38836,31.956299222222224,34.89807,9,7,3900,6;15334;44168;47829;48133;49169;49170;49171;49173
7,חנה אברך/וולקני,7,38837,31.892166,34.796071,1,1,132,7
8,הרצל/משה שרת,8,38838,31.857817500000003,34.8239035,2,2,664,8;22453
9,הבנים/אלי כהן,9,38839,31.8622985,34.821799999999996,2,2,664,9;16709
10,ויצמן/הבנים,10,38840,31.864567000000005,34.822279333333334,3,3,689,10;24838;34096
11,האירוס/החבצלת,23485,35616,31.865166000000002,34.819151,2,2,90,11;23485
12,הכלנית/הנרקיס,12,38842,31.867597,34.818392,1,1,20,12
14,אלי כהן/לוחמי הגטאות,14,38844,31.86244,34.827023,1,1,37,14
15,אלי כהן/שבזי,34137,38829,31.863253,34.8285365,2,2,83,15;34137
16,שבזי/האלון,34136,38828,31.865156,34.8272255,2,2,83,16;34136
17,חיים ברלב/שדרות יצחק רבין,17,38847,31.978011,34.764342,1,1,249,17
18,מרכז לבריאות הנפש לב השרון,18,38848,32.300345,34.912708,1,1,97,18
19,מרכז לבריאות הנפש לב השרון,19,38849,32.301347,34.912602,1,1,94,19
21,רוטשילד/הלזנר,24789,37665,31.8528415,34.8360345,2,1,291,21;24789
22,הולצמן/המדע,22,38852,31.914255,34.807944,1,1,874,22
24,מחנה צריפין/מועדון,24,38854,31.963388,34.836366999999996,3,2,38,24;21657;24788
25,הרצל/גולני,25,38855,31.856115,34.825249,1,1,330,25
26,הרותם/הדגניות,26,38856,31.8750405,34.812804,2,2,258,26;24831
29,הערבה,29,38859,32.300035,34.910842,1,1,74,29
30,מבוא הגפן/מורד התאנה,30,38860,32.305234,34.948647,1,1,85,30
31,מבוא הגפן/ההרחבה,31,38861,32.304022,34.943393,1,1,85,31
32,ההרחבה א,32,38862,32.302957,34.940529,1,1,85,32
33,ההרחבה ב,33,38863,32.300264,34.939512,1,1,85,33
34,ההרחבה/הותיקים,34,38864,32.298171,34.938705,1,1,85,34
35,רשות שדות התעופה/העליה,35,38865,31.990876,34.8976,1,1,343,35
36,כנף/ברוש,36,38866,31.998798,34.879884000000004,2,2,127,36;24691
37,החבורה/דב הוז,37,38867,31.883019,34.818708,1,1,289,37
39,בית הלוי א,14975,30531,32.3499315,34.9270585,2,2,79,39;14975
40,הראשונים/כביש 5700,40,38870,32.3530935,34.899523,2,2,79,40;14812
42,הגאון בן איש חי/גן ציבורי,24474,37143,31.897246000000003,34.775166999999996,2,2,712,42;24474
43,עוקשי/לוי אשכול,43,38873,31.883991,34.806933,2,2,418,43;34064
45,מנוחה ונחלה/יעקב,45,38875,31.896154,34.816928,1,1,289,45
46,גורודסקי/מרגולין,22042,33996,31.898367999999998,34.823449,2,2,756,46;22042
48,דרך הפארק/הרב נריה,48,38878,32.299837499999995,34.8787495,2,2,284,48;49926
49,התאנה/הגפן,49,38879,31.865457,34.859437,1,1,51,49
50,התאנה/האלון,50,38880,31.866772,34.864555,1,1,51,50
51,דרך הפרחים/יסמין,51,38881,31.809325,34.784347,1,1,292,51
53,יצחק רבין/פנחס ספיר,53,38883,31.80037,34.778239,1,1,140,53
54,מנחם בגין/יצחק רבין,54,38884,31.799224,34.782985,1,1,158,54
55,חיים הרצוג/שדרות מנחם בגין,55,38885,31.800543,34.784065,1,1,292,55
56,בית ספר גוונים/ארז,56,38886,31.802298999999998,34.786395,2,1,140,56;62
57,דרך האילנות/אלון,57,38887,31.804595,34.786623,1,1,140,57
58,דרך האילנות/מנחם בגין,58,38888,31.805220499999997,34.785043,2,2,280,58;23725
59,וייצמן/כצנלסון,25013,38002,31.81688533333333,34.782102333333334,3,2,588,59;23724;25013
60,וייצמן/מרבד הקסמים,60,38890,31.8165185,34.7796585,2,2,588,60;23723
61,צאלה/אלמוג,61,38891,31.801182,34.787199,1,1,140,61
63,בית המועצה/פינס,16249,32315,31.8159695,34.7775245,2,1,260,63;16249
64,פיינברג/שכביץ,64,38894,31.813285,34.775928,1,1,140,64
65,בן גוריון/פוקס,65,38895,31.806751,34.7737385,2,2,302,65;15659
68,לוי אשכול/הרב דוד ישראל,68,38898,31.884117500000002,34.8055195,2,1,247,68;34079
69,ת. רכבת רחובות/הורדה,69,38899,31.909221125000002,34.806561312499994,16,13,2592,69;22262;34080;37332;37855;44586;44995;45004;47699;48100;48471;48885;49179;49180;49802;51154
71,הרב דוד ישראל/אריה דולצין,71,38901,31.8824545,34.805006,2,2,410,71;34056
72,ברשבסקי/מנחם כהן,23721,35873,31.973169,34.812306500000005,2,2,512,72;23721
73,קרוננברג/ארגמן,73,38903,31.8785635,34.8116975,2,2,561,73;34058
74,יעקב פריימן/בנימין שמוטקין,74,38904,31.975479,34.813355,1,1,317,74
75,אנילביץ'/שלום אש,16811,32934,31.9818675,34.789431,2,2,1578,75;16811
76,נחמיה/עובדיה,16759,32877,31.948364666666667,34.82223966666667,3,3,1512,76;16759;43937
77,יהודה הלוי/גבעתי,77,38907,31.967546499999997,34.8163645,2,2,1029,77;24741
78,ההגנה/חי''ש,78,38908,31.893922666666665,34.826084333333334,6,4,1339,78;22301;22516;34181;34182;50801
79,קרית עקרון/כביש 411,79,38909,31.854169,34.824714,1,1,140,79
80,צומת חולדה/כביש 411,80,38910,31.811907,34.900793,1,1,161,80
81,גרינשפן/יגאל אלון,81,38911,31.9569415,34.81483,2,2,297,81;22604
82,השומר/האבות,82,38912,31.959591000000003,34.814673,2,2,292,82;22738
83,משה שרת/יעקב קנר,83,38913,31.99308866666667,34.754955333333335,3,2,1062,83;24641;38972
86,יוסף בורג/משואות יצחק,86,38916,31.968049,34.818099,1,1,177,86
87,בית עלמין צבאי/יוסף בורג,34107,38799,31.968891499999998,34.819726,2,2,351,87;34107
88,בנימין/מקס נורדאו,22719,34696,31.894992,34.8152305,2,1,385,88;22719
89,וייצמן/החרש,89,38919,31.923041,34.798033,1,1,749,89
90,שדרות משה דיין/יוסף לישנסקי,90,38920,31.98568,34.764014,1,1,2775,90
94,שדרות יעקב/נחמיה,94,39001,31.950002,34.819131,1,1,464,94
95,שדרות יעקב/ישעיהו הנביא,23845,36005,31.951844,34.820103,2,2,971,95;23845
97,לייב יוספזון/יעקב ברמן,97,39004,31.905052,34.818909,1,1,165,97
98,הרב יעקב ברמן/הרב יהודה צבי מלצר,98,39005,31.901879,34.819443,1,1,161,98
99,ברמן/מלצר,99,39006,31.90281,34.818922,1,1,208,99
100,הנשיא הראשון/מכון ויצמן,100,39007,31.904618,34.815531,1,1,240,100
101,הנשיא הראשון/קיפניס,101,39008,31.904755,34.816661,1,1,255,101
105,הירדן/הערבה,105,39012,31.937156,34.838475,2,2,530,105;106
107,האלונים/הדקל,107,39014,31.9393465,34.832034,2,2,97,107;110
108,האלונים/שמואל שפירא,108,39015,31.94226,34.831681,1,1,229,108
111,פארק תעשיות שילת,111,39018,31.914569999999998,35.0233085,2,1,53,111;112
117,עירייה,23158,35150,31.90868675,35.0076255,4,3,4452,117;22131;22182;23158
121,חיים ברלב/מרדכי מקלף,121,39028,31.908038,35.000419,1,1,9,121
122,חיים ברלב/מרדכי מקלף,122,39029,31.90739,35.001192,1,1,12,122
128,אלמוג סנטר/אפרים קישון,128,39035,31.941611,34.843114,1,1,209,128
132,גן חק''ל/רבאט,132,39039,31.931136000000002,34.884946,2,2,417,132;133
134,קניון צ. רמלה לוד/דוכיפת,134,39041,31.933379,34.887207,1,1,197,134
137,עמל/היצירה,137,39044,31.932402,34.881442,1,1,228,137
144,פרנקל/בורכוב,35706,38055,31.9353295,34.8636625,2,2,500,144;35706
145,יוספטל/הדס,145,39052,31.93649933333333,34.85780833333334,3,3,307,145;21406;21734
147,משה דיין/גולדה מאיר,49004,36643,31.936547,34.856042333333335,3,2,297,147;21411;49004
149,גולדה מאיר/משה שרת,966,39932,31.9335892,34.854274399999994,5,5,1649,149;966;21381;21383;21413
150,הולצברג/קרמר,21384,33191,31.932639,34.8531805,2,2,454,150;21384
151,הולצברג/שץ,21385,33192,31.931559000000004,34.853317000000004,3,1,293,151;21385;21386
152,אשכול/הרב שפירא,152,39059,31.929827,34.857194,1,1,323,152
153,בית ספר מקיף/יהודה שטיין,21355,33157,31.926631999999998,34.8557675,2,2,1447,153;21355
159,שמשון הגיבור/המסגד,159,39066,31.9263975,34.866347000000005,2,2,271,159;21429
161,ביאליק/הרב עובדיה סומך,21430,33239,31.924246500000002,34.870247,2,2,299,161;21430
162,קופת חולים כללית/ביאליק,21593,33436,31.921709,34.8687405,2,2,278,162;21593
163,א.ס לוי/סעדיה מרדכי,163,39070,31.921116333333334,34.861423,3,3,821,163;641;21619
164,רזיאל/זכריה,164,39071,31.923666,34.862813,1,1,424,164
165,חרוד א,165,39072,31.912572,34.850134,1,1,13,165
166,חרוד/הירדן,166,39073,31.915977,34.848217,1,1,13,166
167,הירדן/דן,168,39075,31.915405,34.852224,2,1,13,167;168
169,עוזי חיטמן/שושנה דמארי,169,39076,31.917022,34.868261,1,1,189,169
170,עוזי חיטמן/דליה רביקוביץ,21782,33707,31.9187215,34.8708685,2,2,486,170;21782
171,עוזי חיטמן/חנוך לוין,21617,33465,31.918648,34.873490000000004,2,2,486,171;21617
172,אהוד מנור/חיטמן,172,39079,31.916945,34.874461,1,1,279,172
173,שושנה דמארי/אהוד מנור,173,39080,31.916141,34.872134,1,1,429,173
174,שושנה דמארי/אהוד מנור,174,39081,31.916235,34.873652,1,1,552,174
175,אהוד מנור/עוזי חיטמן,175,39082,31.917837,34.874646,1,1,425,175
176,בי''ס האמנים/עוזי חיטמן,176,39083,31.917891,34.868634,1,1,243,176
179,דרך האורנים/ברוש,179,39086,31.92072,35.016294,1,1,53,179
180,שקד/האורנים,180,39087,31.922468,35.01438,1,1,53,180
181,דרך החרוב/גפן,182,39089,31.919753,35.019998,2,1,53,181;182
183,החרוב א,184,39091,31.919185,35.023315,2,1,53,183;184
185,כפר רות,185,39092,31.910108,35.033964,1,1,53,185
188,החוף הירוק,188,39100,32.270416999999995,34.837651,2,1,628,188;49215
189,חוף פולג/רמת פולג,189,39101,32.272526,34.838617,2,2,1488,189;190
191,אהוד מנור/שוש עטרי,191,39103,32.274543,34.8413,1,1,436,191
192,אהוד מנור/דודו דותן,192,39104,32.274756,34.8428785,2,1,1320,192;44775
193,זלמן שז''ר/מרדכי גור,193,39105,32.27572,34.845201,1,1,436,193
194,זלמן שז''ר/בני ברמן,194,39106,32.276562,34.846404,1,1,1320,194
195,קניון עיר ימים/זלמן שז''ר,195,39107,32.276837,34.847509,1,1,1006,195
196,אודם\שהם,196,39108,32.256581,34.864843,1,1,40,196
197,שדרות גולדה מאיר/משעול קיפניס,197,39109,32.27659,34.85165,1,1,467,197
198,צומת אביר/כביש 553,198,39110,32.272698,34.856933,1,1,1162,198
199,יהלום/ספיר,199,39111,32.261931,34.863096,1,1,40,199
200,יהלום/שני,200,39112,32.264609,34.862610000000004,2,1,40,200;705
201,מזכירות,201,39113,32.260481,34.864793,1,1,40,201
202,האורזים/האר''י,202,39114,32.3120898,34.8702056,5,3,880,202;510;38054;38055;43606
203,איקאה/שדרות גיבורי ישראל,203,39115,32.274273,34.8587835,2,2,2959,203;593
205,שד. עובד בן עמי/קהילת צפת,205,39117,32.306182,34.84364,1,1,452,205
206,אירוס הארגמן/חבצלת החוף,206,39118,32.285717,34.844815,1,1,596,206
207,קניון עיר ימים/זלמן שז''ר,207,39119,32.277813,34.848946,1,1,1018,207
208,חבצלת החוף/אירוס הארגמן,208,39120,32.284726,34.846795,1,1,589,208
209,זלמן שניאור/ש''י עגנון,240,39152,32.28350233333333,34.84927566666667,3,3,2311,209;211;240
210,זלמן שניאור/אריה לייב יפה,210,39122,32.282812,34.847562,1,1,225,210
213,גבעת האירוסים/אירוס הארגמן,213,39125,32.287046,34.846117,1,1,596,213
214,חבצלת החוף/אירוס הארגמן,214,39126,32.286259,34.848222,1,1,589,214
215,הבריגדה היהודית/החפץ חיים,215,39127,32.296835,34.844671,1,1,465,215
216,שמחה ארליך/שדרות בן גוריון,216,39128,32.300631,34.844687,1,1,452,216
217,דוד רזניק/החפץ חיים,217,39129,32.295287,34.845476,1,1,465,217
218,לוי אשכול/יעקב דורי,218,39130,32.296581,34.846977,1,1,465,218
219,אריה מוצקין/ד''ר סטופ,219,39131,32.2969115,34.848529,2,2,1492,219;220
221,הבריגדה היהודית/חיים ברלב,221,39133,32.298042,34.845308,1,1,465,221
222,בלומנפלד/יעקב דורי,222,39134,32.298675,34.846832,1,1,465,222
223,שמחה ארליך/לוי אשכול,42684,32984,32.3000075,34.846785999999994,2,2,897,223;42684
224,לוי אשכול/יעקב דורי,224,39136,32.298453,34.848019,1,1,465,224
226,שמחה ארליך/אריה מוצקין,583,39506,32.2994275,34.849236,2,2,901,226;583
227,בן עמי/שמחה ארליך,227,39139,32.302867,34.843196,1,1,452,227
229,בית ספר אלדד/שדרות גולדה מאיר,229,39141,32.276979,34.854475,1,1,467,229
230,בן עמי/קהילת צפת,230,39142,32.3052,34.842963,1,1,437,230
232,'נאות גולדה א,232,39144,32.27835133333333,34.852067,3,3,1401,232;233;234
235,פנקס/הקדר,522,39443,32.3234615,34.874641499999996,2,2,1913,235;522
236,ש''י עגנון/יאנוש קורצ'אק,236,39148,32.280743,34.851721,1,1,927,236
237,שדרות פנחס לבון/פנחס רוטנברג,237,39149,32.280794,34.852967,1,1,1141,237
238,ש''י עגנון/יצחק אפשטיין,238,39150,32.281577,34.850372,1,1,927,238
241,שדרות פנחס לבון/תיאודור וייסלברגר,241,39153,32.282133,34.853363,1,1,1060,241
242,יצחק קצנלסון/ד''ר וייסלברגר,242,39154,32.284632,34.852016,1,1,919,242
243,רוטנברג\נורדאו,243,39155,32.279793,34.854338,1,1,922,243
244,פנחס לבון/ישראל בר יהודה,244,39156,32.283161,34.854158,1,1,960,244
245,השר ישראל בר יהודה/נורדאו,245,39157,32.281378,34.856436,1,1,922,245
246,מנדלי מוכר ספרים/נורדאו,246,39158,32.283807,34.85734,1,1,922,246
247,יצחק קצנלסון/שדרות פנחס לבון,247,39160,32.285573,34.85359,1,1,911,247
248,שדרות פנחס לבון/יצחק קצנלסון,248,39161,32.285451,34.854552,1,1,926,248
249,לבון/שלום עליכם,250,39163,32.2866535,34.8549425,2,2,3552,249;250
251,הרב אבו חצירא/הרב רפאל אנקווה,251,39164,32.285705,34.856197,1,1,922,251
253,מרכז ביג/שדרות גיבורי ישראל,253,39166,32.276114,34.859673,1,1,1352,253
254,הבונים/גיבורי ישראל,44699,36148,32.280348333333336,34.86107533333333,3,3,4320,254;255;44699
257,שד. גיבורי ישראל/התרופה,257,39170,32.282477,34.861469,1,1,3484,257
258,שד. גיבורי ישראל/האומנות,267,39180,32.277501,34.859997500000006,2,2,2979,258;267
259,מסוף יד חרוצים/איסוף,43743,35237,32.278394,34.863668000000004,2,2,2631,259;43743
260,ת. רכבת ספיר/איסוף,41022,31428,32.280272833333335,34.86451758333333,12,4,2715,260;41018;41019;41022;41023;42839;43126;47684;47685;47700;47815;48518
261,שדרות גיבורי ישראל/התרופה,261,39174,32.283436,34.862011,1,1,3220,261
262,התרופה/אריה רגב,262,39175,32.282866,34.862884,1,1,2673,262
264,בית חרושת טבע,264,39177,32.285532,34.8625755,2,2,6459,264;265
266,הדרים/הראשונים,266,39179,32.264276,34.931813,1,1,36,266
268,השלום\הגביש,268,39181,32.286298,34.863673,1,1,92,268
269,המחשב/הצורן,269,39182,32.287621,34.86501,1,1,1839,269
270,עירייה,270,39183,32.28883133333334,34.86559566666667,3,2,3637,270;42777;44768
271,יצחק גרינבוים/אפרים אלנקווה,271,39184,32.294995,34.849667,1,1,845,271
272,יצחק גרינבוים/ד''ר שמורק,272,39185,32.294595,34.851888,2,2,1717,272;273
274,בן צבי/גרנבוים,274,39187,32.293898,34.852491,1,1,2720,274
275,משטרה/בן צבי,275,39188,32.294922,34.852932,1,1,1896,275
276,הנרייטה סולד/סטופ,276,39189,32.29569,34.851774,1,1,647,276
277,הנביאים/שד. בן צבי,277,39190,32.29686,34.853099,1,1,1843,277
278,הנביאים/נצח ישראל,278,39191,32.297185,34.85401,1,1,639,278
280,שד. בן צבי/שמחה ארליך,280,39193,32.297873,34.85357,1,1,1680,280
281,בית הכנסת הבוכרים/בן בוזי,286,39199,32.297487000000004,34.8555955,2,2,1204,281;286
282,בן צבי/פלוגת מכבי,282,39195,32.300044,34.853804,1,1,1712,282
283,בן צבי/נחום,283,39196,32.300708666666665,34.854623000000004,3,3,3503,283;284;285
287,'יחזקאל/נחום א,288,39201,32.2999975,34.8563795,4,2,1204,287;288;46286;46910
290,בן צבי/נחום,290,39203,32.302485,34.854339,1,1,1930,290
291,בית ספר טשרניחובסקי/בן צבי,291,39204,32.307958,34.854598,1,1,1994,291
292,בית ספר טשרניחובסקי/בן צבי,292,39205,32.309604,34.854846,1,1,2090,292
293,בי''ס שפירא,293,39206,32.29413,34.858763,1,1,12,293
294,מרכז גריאטרי דורות/הנביאים,294,39207,32.296898999999996,34.8580625,2,2,1175,294;40900
295,בן עמי/קניג,295,39208,32.310048,34.84455,1,1,437,295
296,שדרות בן עמי/צהלה,296,39209,32.313311,34.845828,1,1,437,296
297,בן עמי\צהלה,297,39210,32.314372,34.845906,1,1,452,297
298,מלון כרמל/שדרות בן גוריון,580,39503,32.316286500000004,34.8462045,2,2,889,298;580
299,ז'בוטינסקי/סמילנסקי,299,39212,32.321443,34.848668,1,1,581,299
300,שד. בן אב''י/הרעות,300,39213,32.3193975,34.8488425,2,2,1036,300;21790
301,ז'בוטינסקי/קרליבך,301,39214,32.324729000000005,34.8495335,2,2,1012,301;44429
302,שד. בן צבי/היהלומן אברהם,303,39216,32.311001000000005,34.855008,2,2,4865,302;303
304,בית ספר טשרניחובסקי/הגר''א,304,39217,32.310423,34.85652,2,2,1182,304;44700
305,עובדיה בן שלום/האר''י,725,39658,32.3133695,34.8558675,2,2,1399,305;725
307,שד. בנימין/שלום שבזי,307,39220,32.315234,34.854128,1,1,1732,307
308,שד. בנימין/הרב טביב,308,39221,32.315887,34.854722,1,1,1724,308
309,שד. בן אב''י/שד. בנימין,309,39222,32.31798633333333,34.85462533333334,3,3,2911,309;318;38673
310,עובדיה בן שלום/רמב''ם,311,39224,32.315643,34.857099500000004,2,2,1537,310;311
312,אליעזר בן יהודה/אברהם אבו שדיד,312,39225,32.319667,34.851035,1,1,161,312
313,סמילנסקי/ירמיהו הלפרין,313,39226,32.322012,34.8497,1,1,161,313
315,שדרות ירושלים/סמילנסקי,317,39230,32.324774000000005,34.852413,2,2,547,315;317
316,דיזנגוף/ירושלים,316,39229,32.326205666666674,34.85139433333333,3,3,588,316;334;49935
319,שד. בן אב''י/שד. בנימין,319,39232,32.318437,34.855357,1,1,1605,319
320,שדרות בנימין/טשרניחובסקי,320,39233,32.320496,34.855573,1,1,1607,320
321,שד. בנימין/תחכמוני,321,39234,32.321473,34.856082,1,1,1605,321
322,שד.ירושלים/שד. בנימין,322,39235,32.323668,34.855526,1,1,386,322
323,שד. בנימין/שד. ירושלים,323,39236,32.32408,34.856638,2,2,3603,323;324
325,האר''י/הרב חרל''פ,325,39238,32.31225,34.860624666666666,3,3,1092,325;326;49951
327,פתח תקווה/אצ''ל,327,39240,32.31764175,34.857652,4,3,1713,327;328;51256;51257
329,פתח תקווה/אפרים אהרונסון,329,39243,32.322091,34.859639,1,1,703,329
330,פתח תקווה/טיומקין,330,39244,32.321309,34.859504,1,1,881,330
331,פתח תקווה/החלוצים,331,39245,32.325931499999996,34.8609395,2,1,873,331;49945
332,הרצל/עולי הגרדום,333,39247,32.325553,34.8648995,2,2,7687,332;333
335,אוסישקין/ראשון לציון,335,39249,32.329177,34.851367,1,1,195,335
336,דיזנגוף/דוד רמז,336,39250,32.32771,34.852699,1,1,232,336
337,דוד המלך/סטודיו,337,39251,32.331333,34.851227,1,1,195,337
338,דיזנגוף/הרצל,338,39252,32.329606,34.854308,1,1,232,338
339,וייצמן/ששת הימים,48478,36507,32.3317555,34.859387999999996,2,2,2026,339;48478
340,כיכר פרלמן,340,39254,32.33216,34.856559000000004,2,1,370,340;51720
341,דוד המלך/שדרות ניצה,48487,36506,32.3343665,34.852262,2,2,394,341;48487
342,בי''ס יהודה הנשיא,342,39256,32.337778,34.854235,1,1,195,342
344,אנדריוס/בורוכוב,344,39258,32.3358805,34.856132,2,1,359,344;25432
345,בורוכוב/יהודה הנשיא,346,39260,32.337877500000005,34.8564,2,2,729,345;346
347,יהושע טהון/איכילוב,349,39263,32.339650000000006,34.856508000000005,2,2,729,347;349
348,הרב הרצוג/שלמה המלך,348,39262,32.341132,34.854239,1,1,388,348
350,ד''ר יהושע טהון/הרב הרצוג,351,39265,32.341177,34.856466999999995,2,2,729,350;351
353,ת. מרכזית נתניה/הורדה,599,39522,32.32690060000001,34.858728150000005,20,17,8804,353;599;600;805;14679;47830;47880;47883;47905;47906;47909;47963;47966;48056;48120;48132;48172;48192;48213;48232
354,שדרות חיים וייצמן/שער העמק,354,39269,32.3286155,34.8584285,4,2,3547,354;37912;42786;44773
355,שוק עירוני,355,39270,32.32999366666667,34.858877666666665,3,1,2385,355;44771;44772
356,ויצמן/ששת הימים,356,39271,32.331154,34.858841,1,1,2148,356
357,מלחמת ששת הימים/ישראל זנגוויל,357,39272,32.331518,34.861524,1,1,426,357
358,הרצל/מינץ,358,39273,32.326819,34.862473,1,1,3357,358
359,הרצל/בנימין מינץ,359,39274,32.326176,34.863338,1,1,3978,359
360,דרך רזיאל/היהלום,360,39275,32.329126,34.861776,1,1,1267,360
361,דרך רזיאל/מלחמת ששת הימים,361,39276,32.330756,34.862389,1,1,1119,361
362,דרך רזיאל/מלחמת ששת הימים,362,39277,32.331629,34.86348,1,1,1066,362
363,הרב יצחק ניסנבוים/משה גליקסון,363,39278,32.33108,34.865072,1,1,231,363
364,דרך רזיאל/הרב ריינס,364,39279,32.33235,34.864247,1,1,1074,364
365,דרך רזיאל/הרב ריינס,365,39280,32.333132,34.865237,1,1,843,365
366,י.ח. ברנר/שד. חיים וייצמן,366,39281,32.33452,34.8593095,2,2,3217,366;367
368,שדרות וייצמן/יהודה הנשיא,368,39283,32.3376855,34.8596625,2,2,3217,368;369
370,חיים וייצמן/משה איכילוב,370,39285,32.339039,34.859959,1,1,1600,370
371,וייצמן/איכילוב,371,39286,32.339836,34.859845,1,1,1617,371
372,הרב הרצוג/שדרות חיים וייצמן,372,39287,32.3414195,34.860209999999995,2,2,3172,372;373
374,בית הבאר/נחום סוקולוב,374,39289,32.342087,34.860981,1,1,1804,374
376,הרב ריינס/עמק חפר,376,39291,32.336476,34.865621,1,1,1119,376
377,גולומב/טרומפלדור,377,39292,32.341185,34.863344,1,1,116,377
378,שרת/אליהו גולומב,378,39293,32.339896,34.86404,1,1,116,378
379,נחום סוקולוב/פייר ז'ילבר,379,39294,32.3414565,34.86593325,4,2,2301,379;380;38052;38053
381,בית חולים לניאדו,381,39296,32.34626,34.857339749999994,4,3,4062,381;384;44770;49939
382,אח''י דקר/דברי חיים,383,39298,32.34788,34.857466,2,2,1118,382;383
385,הרב מיימון/מוריה,385,39300,32.345717,34.8609335,2,2,2777,385;386
387,הגפן\החרוב,388,39303,32.348011,34.861134,2,2,724,387;388
389,הגפן/שד. עין התכלת,390,39305,32.349744,34.861435,2,2,724,389;390
391,קמיל הויסמנס/רבי עקיבא,391,39306,32.342521,34.862124,1,1,1177,391
392,קמיל הויסמנס/בלפור,724,39657,32.3443085,34.862342999999996,2,2,2763,392;724
395,הגפן/השקד,396,39311,32.351867,34.862653,4,2,1445,395;396;37915;37916
399,צומת תל יצחק,399,39314,32.255564,34.872795,1,1,488,399
401,'כפר נטר א,401,39316,32.268612000000005,34.865912,2,1,40,401;712
402,מרפאה,402,39317,32.269977,34.868766,1,1,40,402
403,ההדרים/החרוב,403,39318,32.273119,34.873461,1,1,40,403
404,ההדרים/סמטת החרוב,404,39319,32.276544,34.874795,1,1,40,404
405,ההדרים/עממי,405,39320,32.258088,34.88827666666666,3,2,160,405;406;43685
407,השומרון/ותיקים,407,39323,32.26319,34.88864,1,1,206,407
408,השומרון/ותיקים,408,39324,32.263559,34.887886,1,1,80,408
409,ההדרים/הלוחמים,409,39325,32.260765000000006,34.889268,2,2,454,409;410
411,המתמיד/הנוטע,411,39327,32.267176000000006,34.887097499999996,2,2,220,411;412
413,המייסדים/צבר,413,39329,32.269811,34.885011,1,1,204,413
414,מועצה מקומית,414,39330,32.269779,34.888827,1,1,273,414
417,העצמאות/נרקיסים,14762,30267,32.274218000000005,34.8870955,2,2,392,417;14762
419,כביש 4/תל צור,419,39337,32.275284,34.895065,1,1,515,419
420,כפר נטר הצעירה,420,39339,32.2815255,34.872805,2,2,210,420;422
421,העצמאות/רימון,421,39340,32.281889,34.891557,1,1,74,421
423,ההדרים/השלום,423,39342,32.278974,34.875265,1,1,40,423
424,האלון/ההדרים,424,39343,32.281095,34.875047,1,1,94,424
425,האלון/ההדרים,425,39345,32.28104,34.876025,1,1,116,425
426,פארק הבנים/הבנים,426,39346,32.2817186,34.8811184,5,3,244,426;427;14756;39121;39124
428,שדרות לנטוס/יוסף,428,39348,32.29696,34.869407,1,1,209,428
429,טום לנטוס/ליבר זאב,429,39349,32.301028,34.869449,2,2,385,429;24683
430,דרך דגניה/בני וו.רייך,430,39350,32.295712,34.8733585,2,2,1370,430;49924
431,דרך דגניה/ליבר זאב,431,39351,32.299918,34.873394,1,1,1175,431
432,טום לנטוס/ד''ר יהודה פרח,432,39352,32.303634,34.86967,1,1,370,432
436,בית עלמין,436,39356,32.298926333333334,34.880941666666665,3,1,284,436;38056;38057
437,פרופסור יוסף קלוזנר/דרך דגניה,43758,35244,32.306692,34.874252999999996,2,2,805,437;43758
438,דרך דגניה/פרופסור יוסף קלאוזנר,438,39358,32.307068,34.87526066666667,3,3,1542,438;602;23803
440,מרכז דוד/דרך דגניה,440,39360,32.308448,34.874746,1,1,536,440
441,חורשת הסרג'נטים/האוניברסיטה,441,39361,32.306781,34.877867,1,1,533,441
442,הרטום/רות המואביה,442,39362,32.308907,34.876499,1,1,9,442
444,מכללת נתניה/החינוך העברי,444,39364,32.306937,34.879312,1,1,521,444
445,דרך הפארק/האוניברסיטה,445,39365,32.306208,34.880625,1,1,808,445
446,ההשכלה/האוניברסיטה,446,39366,32.307461,34.880877,2,2,1399,446;447
448,ההשכלה/הרב יהודה אונטרמן,448,39368,32.309092500000006,34.8811905,2,2,1451,448;449
450,הבנים/המחתרת,450,39370,32.280238,34.8849005,2,2,292,450;451
452,הבנים/סמטת הורדים,452,39372,32.2783255,34.888532,2,2,240,452;453
454,צומת הדסים,454,39374,32.283842,34.89663,1,1,745,454
455,צומת הדסים,455,39375,32.284115,34.897933,1,1,202,455
456,הברבור/הזמיר,456,39376,32.304021999999996,34.88214166666666,3,2,1475,456;23838;25434
457,הזמיר/השחף,457,39377,32.3059755,34.882785,2,2,1079,457;44698
458,הזמיר/הנשר,458,39378,32.306827,34.882423,1,1,746,458
459,דרך הלורד\אבני,459,39379,32.248347,34.910543,1,1,263,459
460,הורדים/יונק הדבש,460,39380,32.267569,34.913161,1,1,215,460
461,הארז/השיזף,461,39381,32.266731,34.913567,1,1,223,461
