stop_id,stop_name,lat,lon,region,metro,degree,community_louvain,community_lp
25582,שלמה המלך/חזקיה המלך,31.773789,34.645968,Center,Periphery,2,20,5734
41953,שדרות אלטלנה/הנביאים,31.778638,34.652326,Center,Periphery,2,20,7028
26125,הכלנית/הנורית,31.784751,34.655472,Center,Periphery,2,20,3362
27111,מוטה גור/שדרות יצחק רבין,31.777699,34.627712,Center,Periphery,2,20,2140
26041,כינרת/הר תבור,31.782528,34.62827,Center,Periphery,2,20,5790
26062,כנרת/הר הצופים,31.77995,34.628644,Center,Periphery,2,20,5790
48410,כינור/שושנה דמארי,31.78831,34.63567,Center,Periphery,2,20,1465
48445,שדרות עובד בן עמי/שושנה דמארי,31.788108,34.634,Center,Periphery,2,20,2139
26140,בן עמי / הרצל,31.786408,34.636064,Center,Periphery,2,20,1476
48412,אריק איינשטיין/מנחם בגין,31.79046,34.637162,Center,Periphery,2,20,7422
25557,שד. ירושלים/אלטלנה,31.788354,34.659209,Center,Periphery,2,20,2138
25559,שדרות ירושלים/שדרות משה סנה,31.786461,34.665139,Center,Periphery,2,20,2138
25917,בני ברית/הבושם,31.818083,34.668257,Center,Periphery,2,20,703
46827,יצחק הנשיא/שדרות יצחק וייצמן,31.800406,34.65196,Center,Periphery,2,20,605
26158,רוגוזין/האלמוגים,31.800609,34.638929,Center,Periphery,2,20,5800
26145,הציונות / מבוא,31.786781,34.640005,Center,Periphery,2,20,198
26091,שלמה המלך/דוד המלך,31.778782,34.6447,Center,Periphery,2,20,5789
46975,שבט לוי/שבט ראובן,31.778308,34.634934,Center,Periphery,2,20,5793
26089,תשרי/כסלו,31.780172,34.640572,Center,Periphery,2,20,1477
26061,שדרות יצחק רבין/מוטה גור,31.777886,34.628524,Center,Periphery,2,20,2620
25568,כנרת / נחל ירמוך,31.780508,34.62829,Center,Periphery,2,20,1465
28999,שד. בני ברית/יצחק רבין,31.775273,34.639076,Center,Periphery,2,20,607
48946,רכבת/מסוף ביג - רציפים,31.774842,34.664669,Center,Periphery,2,20,21
25881,הצבעוני/הרותם,31.789082,34.649729,Center,Periphery,2,20,21
25886,רבי יהודה הנשיא/רב אשי,31.789796,34.666168,Center,Periphery,2,20,108
28601,בית העלמין/שדרות משה סנה,31.801126,34.666368,Center,Periphery,2,20,3369
25892,חטיבת הנגב/שועלי שמשון,31.802055,34.664108,Center,Periphery,2,20,3347
26027,צומת ניצן לדרום,31.74906,34.650409,Center,Periphery,2,20,1036
26337,עוזיהו/הרב אברמסקי,31.802101,34.660073,Center,Periphery,2,20,5819
25977,חטיבת הנגב/חנה סנש,31.800091,34.664507,Center,Periphery,2,20,608
26294,יהודה המכבי/חיים חורי,31.796675,34.656947,Center,Periphery,2,20,5814
47186,אברהם שפירא/יהודה המכבי,31.794214,34.659401,Center,Periphery,2,20,108
26280,אברהם שפירא/דב גור,31.791273,34.658601,Center,Periphery,2,20,70
48053,ת. מרכזית אשדוד/רציפים,31.790926,34.639056,Center,Periphery,2,20,771
47888,ת. מרכזית אשדוד/רציפים,31.790926,34.639056,Center,Periphery,2,20,771
12023,יהודה הלוי/שדרות בני ברית,31.794294,34.64982,Center,Periphery,2,20,1714
41952,שדרות אלטלנה/הנביאים,31.777827,34.651317,Center,Periphery,2,20,3353
27103,קק''ל/אליהו הנביא,31.782897,34.651211,Center,Periphery,2,20,5736
26000,שלמה המלך/יהושפט המלך,31.77764,34.646568,Center,Periphery,2,20,5789
26001,שלמה המלך/חזקיה המלך,31.774479,34.646409,Center,Periphery,2,20,3353
25569,כנרת/הר חרמון,31.782213,34.628331,Center,Periphery,2,20,1465
39623,תחנה מרכזית/שדרות מנחם בגין,31.790492,34.63811,Center,Periphery,2,20,6725
48006,עוזיהו/גשר עד הלום,31.801671,34.660164,Center,Periphery,2,20,608
26288,בריכה עירונית/נתן אלבז,31.795348,34.653637,Center,Periphery,2,20,5806
26278,דב גור/אברהם שפירא,31.790826,34.658053,Center,Periphery,2,20,108
26135,רש''י/מטולה,31.785136,34.663801,Center,Periphery,2,20,5798
26134,רחובות/פתח תקווה,31.782764,34.663788,Center,Periphery,2,20,5798
40982,אפרסק/מנגו,31.770427,34.639009,Center,Periphery,2,20,6913
40981,אפרסק/תפוז,31.768715,34.636197,Center,Periphery,2,20,6913
50082,צומת ניצן לצפון,31.749658,34.651682,Center,Periphery,2,20,1475
43490,תרשיש/ספיר,31.761146,34.664711,Center,Periphery,2,20,0
47838,ת. מרכזית אשדוד/רציפים,31.790926,34.639056,Center,Periphery,2,20,771
26210,יצחק הנשיא/הרצל,31.803377,34.645789,Center,Periphery,2,20,1464
26291,יצחק הנשיא/שדרות בני ברית,31.798178,34.655145,Center,Periphery,2,20,70
26148,הציונות/המאבק,31.785508,34.643137,Center,Periphery,2,20,1477
47138,שדרות מונטיפיורי/שדרות רוטשילד,31.772867,34.626977,Center,Periphery,2,20,3355
48012,שדרות רוטשילד/שדרות מונטיפיורי,31.77343,34.627562,Center,Periphery,2,20,7416
26028,שד.מונטיפיורי/חסידי אומות העולם,31.772524,34.625488,Center,Periphery,2,20,3355
25932,שדרות ירושלים/שדרות משה סנה,31.786632,34.665207,Center,Periphery,2,20,3350
26192,אבן עזרא/ביאליק,31.794519,34.6462,Center,Periphery,2,20,1040
48411,אריק איינשטיין/מנחם בגין,31.790529,34.637,Center,Periphery,2,20,7141
48413,שושנה דמארי/כינור,31.788368,34.634928,Center,Periphery,2,20,606
26036,מוטה גור/שדרות רוטשילד,31.776174,34.625923,Center,Periphery,2,20,1471
26257,הרותם/מבוא הדגנית,31.788775,34.654593,Center,Periphery,2,20,5812
47919,ת. מרכזית אשדוד/רציפים,31.790926,34.639056,Center,Periphery,2,20,198
47849,ת. מרכזית אשדוד/רציפים,31.790926,34.639056,Center,Periphery,2,20,198
48095,ת. מרכזית אשדוד/רציפים,31.790926,34.639056,Center,Periphery,2,20,771
38992,מבוא השדות,31.731811,34.635123,Center,Periphery,2,20,3698
25896,שדרות הקוצר/מורד הנחל,31.73728,34.638745,Center,Periphery,2,20,5782
38985,דרך נווה דקלים / אולפנא,31.739204,34.636629,Center,Periphery,2,20,5782
38978,נווה דקלים/שירת הים,31.740106,34.633591,Center,Periphery,2,20,6643
38986,גוש קטיף /דיונה,31.743296,34.631881,Center,Periphery,2,20,6643
38977,גוש קטיף/כפר דרום,31.74115,34.627499,Center,Periphery,2,20,6642
38989,גוש קטיף / מורג,31.738328,34.627897,Center,Periphery,2,20,6642
38988,נווה דקלים /כפר דרום,31.740898,34.630034,Center,Periphery,2,20,6645
38987,השקמה/הכיסופים,31.739977,34.632619,Center,Periphery,2,20,6645
38990,השקמה/הזית,31.735943,34.629349,Center,Periphery,2,20,6646
48637,בסיס טירונים ניצנים,31.733657,34.624614,Center,Periphery,2,20,6646
51070,דרך הפסיפס/דרך ארץ,31.700787,34.615877,Center,Periphery,2,20,7637
38979,דרך המיתרים/הצדף,31.700321,34.612419,Center,Periphery,2,20,6644
38980,דרך הצלילים/דרך הארץ,31.698009,34.608009,Center,Periphery,2,20,6644
26053,נחמן סירקין/עמרם חזנוב,31.772017,34.633479,Center,Periphery,2,20,1466
25583,שלמה המלך/פארק יעקב חזן,31.775726,34.647323,Center,Periphery,2,20,5735
25584,שלמה המלך/בי''ס רתמים,31.777262,34.647023,Center,Periphery,2,20,5735
26107,הנביאים/המייסדים,31.782068,34.648498,Center,Periphery,2,20,3361
26260,הרותם/מבוא הכרכום,31.788217,34.656668,Center,Periphery,2,20,3362
26256,הרותם/מבוא השרביטן,31.788993,34.654231,Center,Periphery,2,20,3362
26331,רמב''ם/קיבוץ גלויות,31.805189,34.652553,Center,Periphery,2,20,5784
26143,מפקורה/משה דיין,31.799816,34.636311,Center,Periphery,2,20,5800
25904,חוף גנדי/מפקורה,31.798801,34.633608,Center,Periphery,2,20,1472
26173,בית ספר הקריה/העצמאות,31.789575,34.646121,Center,Periphery,2,20,5801
26152,העצמאות/הגשמה,31.788762,34.644734,Center,Periphery,2,20,5801
43371,תחנה מרכזית,31.790768,34.640648,Center,Periphery,2,20,6098
28846,ירושלים,31.794547,34.642173,Center,Periphery,2,20,6098
28847,ביאליק,31.796676,34.643598,Center,Periphery,2,20,6099
28848,יהודה הלוי,31.798929,34.6451,Center,Periphery,2,20,6099
28849,יצחק הנשיא,31.802438,34.647528,Center,Periphery,2,20,6100
28861,שבי ציון,31.806932,34.649931,Center,Periphery,2,20,6100
48397,מכללת סמי שמעון/ז'בוטינסקי,31.807879,34.658366,Center,Periphery,2,20,1715
27307,האורגים/בעלי מלאכה,31.810361,34.663658,Center,Periphery,2,20,1715
28603,האורגים/התקשורת,31.812589,34.657189,Center,Periphery,2,20,6078
28604,האורגים/הבנאים,31.814541,34.656426,Center,Periphery,2,20,6078
12029,הבנאים/האורגים,31.815659,34.658526,Center,Periphery,2,20,4351
36090,התעסוקה/היהלומים,31.815806,34.659538,Center,Periphery,2,20,4351
26369,הבושם/בעלי המלאכה,31.819572,34.66233,Center,Periphery,2,20,869
26074,שבט בנימין/שבט יהודה,31.776871,34.638359,Center,Periphery,2,20,3360
26149,מרכז מסחרי/הציונות,31.785777,34.643444,Center,Periphery,2,20,198
26132,שד.ראשון לציון/שפייה,31.781409,34.661052,Center,Periphery,2,20,5796
26211,שדרות משה דיין/רוגוזין,31.804984,34.642029,Center,Periphery,2,20,5807
27414,חוף לידו/הטיילת,31.807195,34.638183,Center,Periphery,2,20,5807
26191,אבן עזרא/שדרות ירושלים,31.793684,34.645546,Center,Periphery,2,20,1034
12022,אורט/יפה נוף,31.814474,34.648991,Center,Periphery,2,20,4350
26362,דרך לסקוב/מבוא הימאים,31.821294,34.649833,Center,Periphery,2,20,4350
26364,דרך לסקוב/מבוא הספנים,31.82402,34.651398,Center,Periphery,2,20,4349
12018,בניין צים/דרך תל מור,31.825626,34.654612,Center,Periphery,2,20,4349
50477,נמל הדרום,31.846333,34.656564,Center,Tel Aviv,2,20,2621
26363,לסקוב/מבוא הימאים,31.823563,34.650877,Center,Periphery,2,20,5824
26361,לסקוב/הימאים,31.820551,34.64916,Center,Periphery,2,20,5824
26245,הראשונים/ז'בוטינסקי,31.810853,34.647238,Center,Periphery,2,20,5810
26147,הציונות/התקווה,31.785225,34.640778,Center,Periphery,2,20,1477
48446,שדרות עובד בן עמי/שדרות משה דיין,31.789574,34.631373,Center,Periphery,2,20,606
26358,העבודה / הנגר,31.813238,34.667508,Center,Periphery,2,20,3369
26360,העבודה / היוצר,31.816214,34.668943,Center,Periphery,2,20,1023
26376,מרכז מסחרי מול העיר/המדע,31.831497,34.671912,Center,Periphery,2,20,1023
26378,המדע/החניכים,31.832369,34.675773,Center,Tel Aviv,2,20,1023
27145,הבטיחות/הפלדה,31.833998,34.679514,Center,Tel Aviv,2,20,5827
26382,הבטיחות/הקידמה,31.835701,34.679519,Center,Tel Aviv,2,20,5827
26383,היוזמה/הבטיחות,31.837721,34.68029,Center,Tel Aviv,2,20,5828
26384,היוזמה/הנפט,31.837768,34.685199,Center,Tel Aviv,2,20,5828
26387,היוזמה/המחקר,31.837279,34.687943,Center,Tel Aviv,2,20,5830
26386,המחקר/הקידמה,31.834497,34.687963,Center,Tel Aviv,2,20,5830
26385,המחקר/המדע,31.832608,34.687432,Center,Tel Aviv,2,20,5829
27483,המדע/הנפט,31.83261,34.683345,Center,Tel Aviv,2,20,5829
28688,המדע/הבטיחות,31.832602,34.678959,Center,Tel Aviv,2,20,5826
40983,אפרסק/ענבים,31.770949,34.639661,Center,Periphery,2,20,6724
26359,העבודה / היוצר,31.816539,34.668986,Center,Periphery,2,20,4348
12017,העבודה/הנגר,31.813077,34.667319,Center,Periphery,2,20,4348
47079,שבט לוי/שבט אשר,31.777342,34.637157,Center,Periphery,2,20,607
26290,יהודה המכבי/חיים חורי,31.796838,34.656399,Center,Periphery,2,20,5815
41814,דרך ניר וגל/נורית,31.822812,34.680581,Center,Periphery,2,20,404
41816,ישיבת נווה הרצוג,31.825883,34.688263,Center,Periphery,2,20,404
41815,דרך ניר וגל/ערבה,31.822827,34.680693,Center,Periphery,2,20,7013
41804,דרך הים/הזית,31.818965,34.691259,Center,Periphery,2,20,404
41983,שדרות האשלים/דרך בית הבד,31.820023,34.694727,Center,Periphery,2,20,404
41818,מסעף נווה הרצוג,31.829795,34.693238,Center,Tel Aviv,2,20,404
936,דרך הים/הזית,31.818892,34.691152,Center,Periphery,2,20,3822
41823,שדרות האשלים/הצבעוני,31.820097,34.694535,Center,Periphery,2,20,3822
41817,ישיבת נווה הרצוג,31.825904,34.68846,Center,Periphery,2,20,404
41826,ניר וגל/הדולב,31.827403,34.681347,Center,Periphery,2,20,7013
26169,העצמאות/תש''ח,31.788659,34.644691,Center,Periphery,2,20,5802
26141,אקסודוס/לילי,31.796259,34.632622,Center,Periphery,2,20,2147
28851,שבי ציון,31.807415,34.65011,Center,Periphery,2,20,2228
28852,יצחק הנשיא,31.80296,34.647725,Center,Periphery,2,20,2228
39626,חיים משה שפירא,31.799317,34.645301,Center,Periphery,2,20,6101
28853,ביאליק,31.79676,34.643531,Center,Periphery,2,20,6101
26172,בית ספר הקריה/העצמאות,31.7899,34.646469,Center,Periphery,2,20,5802
26377,המדע/החניכים,31.83256,34.674757,Center,Tel Aviv,2,20,5826
26375,מרכז מסחרי מול העיר/המדע,31.831626,34.671713,Center,Periphery,2,20,703
26142,חוף הקשתות,31.798004,34.632962,Center,Periphery,2,20,2147
26006,רוגוזין/שד.משה דיין,31.799998,34.637675,Center,Periphery,2,20,2147
26127,ראשל''צ / דגניה,31.782302,34.658763,Center,Periphery,2,20,5796
26129,משאש/נס ציונה,31.784138,34.657978,Center,Periphery,2,20,5797
46758,בעלי מלאכה/ההדרים,31.812549,34.662782,Center,Periphery,2,20,3370
28072,גשר עד הלום/הפלמ''ח,31.801135,34.661642,Center,Periphery,2,20,5819
46940,אברהם שפירא/דב גור,31.792227,34.658787,Center,Periphery,2,20,108
12030,אברהם שפירא/יהודה המכבי,31.794742,34.659685,Center,Periphery,2,20,70
47208,בעלי המלאכה/ההדרים,31.818096,34.662967,Center,Periphery,2,20,869
48065,ת. רכבת אשדוד עד הלום/איסוף,31.774719,34.666143,Center,Periphery,1,20,21
48273,ת. רכבת אשדוד עד הלום/איסוף,31.774719,34.666143,Center,Periphery,1,20,21
48066,ת. רכבת אשדוד עד הלום/איסוף,31.774719,34.666143,Center,Periphery,1,20,3350
48945,רכבת/מסוף ביג - רציפים,31.774842,34.664669,Center,Periphery,1,20,21
48947,רכבת/מסוף ביג - רציפים,31.774842,34.664669,Center,Periphery,1,20,21
48357,מסוף בני ברית,31.804469,34.659353,Center,Periphery,1,20,703
48944,רכבת/מסוף ביג - רציפים,31.774842,34.664669,Center,Periphery,1,20,21
48943,רכבת/מסוף ביג - רציפים,31.774842,34.664669,Center,Periphery,1,20,21
48950,רכבת/מסוף ביג - רציפים,31.774842,34.664669,Center,Periphery,1,20,21
48014,ת. מרכזית אשדוד/רציפים,31.79089,34.639905,Center,Periphery,1,20,6726
48942,רכבת/מסוף ביג - רציפים,31.774842,34.664669,Center,Periphery,1,20,21
48951,רכבת/מסוף ביג - רציפים,31.774842,34.664669,Center,Periphery,1,20,21
48067,ת. רכבת אשדוד עד הלום/איסוף,31.774719,34.666143,Center,Periphery,1,20,21
48149,ת. מרכזית אשדוד/רציפים,31.79089,34.639905,Center,Periphery,1,20,198
48949,רכבת/מסוף ביג - רציפים,31.774842,34.664669,Center,Periphery,1,20,21
43608,ת. רכבת אשדוד עד הלום/איסוף,31.774719,34.666143,Center,Periphery,1,20,21
48948,רכבת/מסוף ביג - רציפים,31.774842,34.664669,Center,Periphery,1,20,21
48093,ת. מרכזית אשדוד/רציפים,31.79089,34.639905,Center,Periphery,1,20,198
11070,שד. לוי אשכול/הגלעד,31.747626,34.999031,Jerusalem,Periphery,13,21,649
10995,שדרות לוי אשכול/חזון אי''ש,31.73729,34.996505,Jerusalem,Periphery,12,21,1670
10400,שדרות הרב הרצוג/שדרות לוי אשכול,31.736355,34.995353,Jerusalem,Periphery,12,21,1661
8905,שדרות נהר הירקון/אליהו הנביא,31.706622,35.001382,Jerusalem,Periphery,11,21,3788
11071,שדרות לוי אשכול/הגלעד,31.747767,34.998841,Jerusalem,Periphery,10,21,499
11028,שדרות יגאל אלון/קניון שער העיר,31.756197,34.985749,Jerusalem,Periphery,9,21,265
41168,שדרות יגאל אלון/3855,31.752143,35.000006,Jerusalem,Periphery,9,21,1175
10847,שדרות נחל הקישון/שדרות נחל צאלים,31.712337,34.989434,Jerusalem,Periphery,9,21,264
10848,שד.נחל הקישון/נחל שחם,31.711805,34.990483,Jerusalem,Periphery,9,21,843
