stop_id,stop_name,own_community,own_community_label,connected_communities,crossing_edges,crossing_weight,degree,weighted_degree,crossing_weight_share,lat,lon,region,metro
16282,הרב עובדיה יוסף/יקותיאל אדם,17,Tel Aviv / Center,1,1,122,6,3582,0.0341,32.082103,34.904194,Center,Tel Aviv
25085,מבואות/דרך חטיבת אלכסנדרוני,60,Tel Aviv / Center,1,1,122,2,244,0.5,32.045583,34.866577,Center,Tel Aviv
13103,קניון עזריאלי/דרך מנחם בגין,24,Tel Aviv / Center,1,1,121,19,21396,0.0057,32.074592,34.790584,Center,Tel Aviv
1170,הנשיא וייצמן/הבנים,23,Periphery / Center,1,1,121,8,6916,0.0175,32.439335,34.920875,Center,Periphery
44892,מחלף אשדוד צפון למזרח,52,Tel Aviv / Center,1,2,121,3,242,0.5,31.850168,34.713159,Center,Tel Aviv
44893,מחלף אשדוד צפון למערב,52,Tel Aviv / Center,1,2,121,3,242,0.5,31.850584,34.711976,Center,Tel Aviv
27848,צומת תפרח מערב,0,Beer Sheva / South,1,1,121,4,1374,0.0881,31.331709,34.665958,South,Beer Sheva
1555,צומת שער מנשה,23,Periphery / Center,1,1,121,3,428,0.2827,32.451891,35.015664,Center,Periphery
49653,מסוף רעננה/הפנינה,14,Tel Aviv / Center,1,3,120,5,1021,0.1175,32.1754,34.889928,Center,Tel Aviv
23908,הקוממיות/הנביאים,31,Tel Aviv / Center,1,1,120,5,6752,0.0178,32.006855,34.741449,Center,Tel Aviv
27904,צומת קוממיות,6,Periphery / Center,1,1,120,9,1492,0.0804,31.652526,34.764372,Center,Periphery
3917,דרך חיפה,57,Haifa / North,1,1,120,3,3034,0.0396,32.805684,35.074309,North,Haifa
19078,כיכר ריינה/כביש 79,8,Periphery / North,1,1,120,3,240,0.5,32.729368,35.322825,North,Periphery
20958,מחלף אל-משארף,5,Periphery / North,1,1,120,4,560,0.2143,32.727838,35.284564,North,Periphery
50804,צומת יער חדרה/למזרח,56,Periphery / Center,1,2,120,4,240,0.5,32.409394,34.904601,Center,Periphery
26704,צומת רמת בקע,0,Beer Sheva / South,1,1,119,3,858,0.1387,31.099436,34.826932,South,Beer Sheva
23261,יד הבנים/זרובבל,17,Tel Aviv / Center,1,1,119,3,804,0.148,32.074781,34.884844,Center,Tel Aviv
3164,המרגנית/צה''ל,34,Haifa / North,1,2,118,5,944,0.125,32.77295,35.030253,North,Haifa
12829,דרך השלום/דרך יצחק רבין,25,Tel Aviv / Center,1,1,118,6,4854,0.0243,32.065604,34.802729,Center,Tel Aviv
4658,בית ספר מאיר/שדרות בגין,54,Periphery / Center,1,2,118,6,1396,0.0845,32.493259,35.50387,Center,Periphery
27847,גילת/סלעית,0,Beer Sheva / South,1,1,118,3,940,0.1255,31.33289,34.660987,South,Beer Sheva
16296,מסעף משמר דוד,26,Tel Aviv / Center,1,2,118,4,236,0.5,31.814979,34.897289,Center,Periphery
49251,מסוף הרכבת/הורדה,21,Periphery / Jerusalem,1,1,118,5,2563,0.046,31.757507,34.988366,Jerusalem,Periphery
13725,ארלוזורוב/דרך נמיר,24,Tel Aviv / Center,1,1,117,8,2940,0.0398,32.082984,34.792922,Center,Tel Aviv
13921,דרך אבא הלל/ביאליק,37,Tel Aviv / Center,1,1,117,3,2592,0.0451,32.08826,34.807448,Center,Tel Aviv
1169,הנשיא וייצמן/הבנים,23,Periphery / Center,1,1,117,5,6776,0.0173,32.439472,34.921058,Center,Periphery
48918,ת.רכבת תל אביב - סבידור/רציפים C,37,Tel Aviv / Center,1,1,117,2,511,0.229,32.08255,34.795844,Center,Tel Aviv
14538,דרך בגין/התע''ש,37,Tel Aviv / Center,1,1,116,2,232,0.5,32.087355,34.801009,Center,Tel Aviv
23101,צומת מבוא מודיעים,36,Tel Aviv / Center,1,1,116,5,2154,0.0539,31.936716,34.988061,Center,Tel Aviv
22343,כצנלסון/קפלן אליעזר,12,Tel Aviv / Center,1,1,116,4,600,0.1933,31.967458,34.79487,Center,Tel Aviv
17566,מסעף קיבוץ אפק,27,Haifa / North,1,1,116,5,744,0.1559,32.838883,35.11766,North,Haifa
42094,צומת בחן,3,Tel Aviv / Center,1,2,115,4,230,0.5,32.351772,35.013945,Center,Periphery
19722,מסעף נחל נעמן,27,Haifa / North,1,1,115,4,1024,0.1123,32.87314,35.096432,North,Haifa
1559,צומת נרבתה,23,Periphery / Center,1,1,115,4,408,0.2819,32.451337,35.01852,Center,Periphery
6574,צומת בית עלמין,2,Periphery / North,1,2,115,3,230,0.5,33.00316,35.144468,North,Periphery
15722,רוטשילד/פיארברג,17,Tel Aviv / Center,1,1,114,7,3144,0.0363,32.077219,34.885077,Center,Tel Aviv
50575,מסוף רעננה/היהלום,10,Tel Aviv / Center,1,1,113,3,234,0.4829,32.175064,34.890098,Center,Tel Aviv
42489,רכבת רעננה דרום/איסוף,14,Tel Aviv / Center,1,1,113,2,226,0.5,32.173295,34.887474,Center,Tel Aviv
27884,צומת קיבוץ ארז,22,Periphery / Center,1,3,113,5,460,0.2457,31.555719,34.580963,Center,Periphery
3208,המרגנית/צה''ל,34,Haifa / North,1,2,112,5,912,0.1228,32.77306,35.030293,North,Haifa
13740,ספורטק/שד' רוקח,50,Tel Aviv / Center,1,1,112,9,3342,0.0335,32.09861,34.78494,Center,Tel Aviv
13237,מתחם מידטאון/דרך מנחם בגין,37,Tel Aviv / Center,1,1,112,4,4218,0.0266,32.079711,34.795103,Center,Tel Aviv
34073,חוף ראשון לציון,12,Tel Aviv / Center,1,1,112,6,828,0.1353,31.996452,34.733902,Center,Tel Aviv
18911,צומת רמת ישי מערב,34,Haifa / North,1,2,112,6,2254,0.0497,32.706599,35.161858,North,Haifa
41662,כביש 38/כביש 3855,15,Jerusalem,1,1,112,12,2648,0.0423,31.76127,34.989123,Jerusalem,Periphery
26774,צומת כסייפה,53,Periphery / South,1,1,111,3,350,0.3171,31.256172,35.069376,South,Periphery
13599,אבן גבירול/מאנה,24,Tel Aviv / Center,1,1,110,5,662,0.1662,32.078178,34.781166,Center,Tel Aviv
10455,ברעם/האומן,11,Jerusalem,1,3,110,8,2035,0.0541,31.745527,35.214098,Jerusalem,Jerusalem
25267,צומת סירקין/הרב עובדיה יוסף,17,Tel Aviv / Center,1,1,110,5,3470,0.0317,32.08276,34.903069,Center,Tel Aviv
89,וייצמן/החרש,12,Tel Aviv / Center,1,1,110,4,1498,0.0734,31.923041,34.798033,Center,Tel Aviv
47985,שדרות שמעון פרס/חרמון,60,Tel Aviv / Center,1,1,110,2,220,0.5,32.038777,34.860297,Center,Tel Aviv
26641,קיבוץ משאבי שדה,0,Beer Sheva / South,1,1,110,5,444,0.2477,31.003904,34.787362,South,Periphery
22284,בית סוהר השרון/מחלף הדרים,3,Tel Aviv / Center,1,2,110,5,1548,0.0711,32.235422,34.885989,Center,Tel Aviv
10754,ת. מרכזית ירושלים/יפו,15,Jerusalem,1,1,109,11,4283,0.0254,31.788603,35.202593,Jerusalem,Jerusalem
13096,מוזאון ארץ ישראל/חיים לבנון,50,Tel Aviv / Center,1,1,108,4,2522,0.0428,32.10372,34.797126,Center,Tel Aviv
35312,בית ספר ראנד/איכסאל,40,Periphery / North,1,1,107,3,480,0.2229,32.675334,35.314042,North,Periphery
21458,מסעף כרמי יוסף,15,Jerusalem,1,2,107,4,214,0.5,31.839505,34.90817,Center,Tel Aviv
5234,מחנה פילון,1,Periphery / North,1,1,107,3,268,0.3993,32.955007,35.545651,North,Periphery
39232,כביש 22/דרך חיפה,32,Haifa / North,1,1,106,2,212,0.5,32.808258,35.071222,North,Haifa
25208,א.ד. גורדון/עמיצור אברהם,17,Tel Aviv / Center,1,1,106,5,898,0.118,32.088524,34.898788,Center,Tel Aviv
6575,צומת בית עלמין,2,Periphery / North,1,2,106,3,212,0.5,33.002206,35.143995,North,Periphery
60,וייצמן/מרבד הקסמים,6,Periphery / Center,1,1,106,3,588,0.1803,31.816579,34.779753,Center,Tel Aviv
47896,ת. מרכזית המפרץ/רציפים בינעירוני,27,Haifa / North,1,2,106,3,249,0.4257,32.793242,35.034178,North,Haifa
42303,מחלף השומרוני הטוב,42,Jerusalem / Center,1,1,106,3,270,0.3926,31.815412,35.363597,Center,Jerusalem
36814,מעלה אריאל,69,Jerusalem,1,1,106,3,319,0.3323,31.816018,35.392877,Center,Jerusalem
11430,קרקשיאן א,66,Jerusalem,1,1,106,2,212,0.5,31.807979,35.233983,Jerusalem,Jerusalem
4762,צומת מחנה גדעון,4,Periphery / North,1,4,106,5,212,0.5,32.513769,35.494326,North,Periphery
11414,ת. רק''ל א סהל/אבראג' אל קדס,42,Jerusalem / Center,1,1,106,4,672,0.1577,31.811174,35.232582,Jerusalem,Jerusalem
11416,דרך שועפאט/אל אסמאעי,66,Jerusalem,1,1,106,2,212,0.5,31.813259,35.230854,Jerusalem,Jerusalem
43242,חיים יסקי/ צ'רצ'יל,41,Jerusalem,1,2,105,4,2762,0.038,31.798808,35.238384,Jerusalem,Jerusalem
13208,רדינג/ברודצקי,50,Tel Aviv / Center,1,1,105,4,3766,0.0279,32.104603,34.794623,Center,Tel Aviv
44026,מחלף אשקלון צפון/למערב,20,Periphery / Center,1,3,105,7,322,0.3261,31.704513,34.619979,Center,Periphery
18810,צומת טמרה,27,Haifa / North,1,3,105,6,352,0.2983,32.859498,35.169523,North,Haifa
42399,מסוף בית שאן/שדרות מנחם בגין,16,Periphery / North,1,1,105,2,210,0.5,32.49816,35.505008,Center,Periphery
16022,ת. רכבת יבנה מזרח/העצמאות,52,Tel Aviv / Center,1,2,104,7,552,0.1884,31.86195,34.742601,Center,Tel Aviv
14549,מתחם שרונה/אליעזר קפלן,24,Tel Aviv / Center,1,1,104,10,5780,0.018,32.073491,34.787018,Center,Tel Aviv
24659,סמינר הקיבוצים/ש''י עגנון,50,Tel Aviv / Center,1,1,104,5,2246,0.0463,32.103067,34.792115,Center,Tel Aviv
13990,הדר יוסף/בני אפרים,50,Tel Aviv / Center,1,1,104,3,1346,0.0773,32.110376,34.817416,Center,Tel Aviv
13992,מכללת אפקה/בני אפרים,37,Tel Aviv / Center,1,1,104,5,1558,0.0668,32.112324,34.816536,Center,Tel Aviv
29404,דרך תל אביב/פישמן,50,Tel Aviv / Center,1,1,104,4,490,0.2122,32.172788,34.815224,Center,Tel Aviv
47987,שדרות שמעון פרס/חרמון,60,Tel Aviv / Center,1,1,104,2,208,0.5,32.040178,34.859929,Center,Tel Aviv
7663,צומת כפר אדומים,69,Jerusalem,1,2,104,5,910,0.1143,31.814308,35.34857,Center,Jerusalem
5624,מחנה פילון,1,Periphery / North,1,1,104,5,262,0.3969,32.954845,35.546121,North,Periphery
37051,ת.מרכזית תל אביב קומה 7/רציפים,24,Tel Aviv / Center,1,1,104,3,411,0.253,32.054886,34.780031,Center,Tel Aviv
38535,מעלה אבשלום/הצבעוני,59,Haifa / North,1,1,104,2,208,0.5,32.691604,35.111095,North,Haifa
14006,אשכנזי/פנחס רוזן,37,Tel Aviv / Center,1,1,104,2,208,0.5,32.109364,34.827197,Center,Tel Aviv
11208,צומת חמד,15,Jerusalem,1,1,103,6,922,0.1117,31.800399,35.124366,Jerusalem,Jerusalem
18248,ספוריה/בלאל,8,Periphery / North,1,1,103,4,466,0.221,32.721373,35.291534,North,Periphery
49803,מסוף רעננה/הפנינה,14,Tel Aviv / Center,1,1,103,3,217,0.4747,32.1754,34.889928,Center,Tel Aviv
34147,אנגל/לאה ודוד לונברג,10,Tel Aviv / Center,1,1,103,3,1060,0.0972,32.195232,34.893755,Center,Tel Aviv
11219,קריית ענבים מרכז,72,Jerusalem,1,1,103,2,206,0.5,31.810925,35.120538,Jerusalem,Jerusalem
21320,צומת חב''ד,7,Tel Aviv / Center,1,2,102,12,2242,0.0455,31.978425,34.836919,Center,Tel Aviv
51864,צומת דשנים לצפון ,57,Haifa / North,1,1,102,2,204,0.5,32.786227,35.077265,North,Haifa
5166,צומת איכסאל/כניסה מערבית,40,Periphery / North,1,1,102,3,504,0.2024,32.676108,35.291199,North,Periphery
13751,שד' רוקח/דרך נמיר,50,Tel Aviv / Center,1,1,101,5,3212,0.0314,32.100026,34.794904,Center,Tel Aviv
13991,בני אפרים/הדר יוסף,50,Tel Aviv / Center,1,1,101,4,1620,0.0623,32.111508,34.816744,Center,Tel Aviv
13993,הדר יוסף/קהילת ורשה,37,Tel Aviv / Center,1,1,101,3,1338,0.0755,32.109673,34.818831,Center,Tel Aviv
21737,כפר הנוער בן שמן/443,45,Tel Aviv / Center,1,1,101,3,578,0.1747,31.958483,34.922692,Center,Tel Aviv
21736,צומת גינתון,45,Tel Aviv / Center,1,1,101,2,202,0.5,31.95648,34.90595,Center,Tel Aviv
20695,מחנה פילון/גשר אברהם חידו,1,Periphery / North,1,2,101,9,1692,0.0597,32.954917,35.542354,North,Periphery
25099,מוהליבר/נורדאו,60,Tel Aviv / Center,1,1,101,4,494,0.2045,32.028988,34.897206,Center,Tel Aviv
21061,ביג פאשן/עיריית נצרת,8,Periphery / North,1,1,101,6,1958,0.0516,32.695857,35.299744,North,Periphery
4712,אזור תעשיה/71,54,Periphery / Center,1,2,101,6,1236,0.0817,32.512778,35.495387,North,Periphery
16195,ז'בוטינסקי/הסיבים,17,Tel Aviv / Center,1,2,100,11,8554,0.0117,32.092536,34.856645,Center,Tel Aviv
44681,חונים נוסעים ראשון לציון/דרך ההצלחה,12,Tel Aviv / Center,1,1,100,4,1890,0.0529,31.972627,34.751512,Center,Tel Aviv
14822,צומת פרדסיה,3,Tel Aviv / Center,1,2,100,5,1526,0.0655,32.304107,34.900468,Center,Tel Aviv
10688,אפרסמון/המור,9,Jerusalem,1,1,100,3,1328,0.0753,31.733001,35.200381,Jerusalem,Jerusalem
44680,חונים נוסעים ראשון לציון/יוסף טומי לפיד,12,Tel Aviv / Center,1,1,100,3,892,0.1121,31.973013,34.752568,Center,Tel Aviv
2093,חניתה/טרומפלדור,32,Haifa / North,1,1,99,11,3848,0.0257,32.786016,35.017577,North,Haifa
19933,צומת כורסי,1,Periphery / North,1,3,99,5,226,0.4381,32.826966,35.650105,North,Periphery
15995,צומת חורשים,35,Tel Aviv / Center,1,3,99,7,390,0.2538,32.144897,34.945462,Center,Tel Aviv
10099,גרוסברג,15,Jerusalem,1,1,99,3,592,0.1672,31.79564,35.215411,Jerusalem,Jerusalem
48655,השרף/לבונה,14,Tel Aviv / Center,1,1,99,2,198,0.5,32.139205,34.82878,Center,Tel Aviv
13215,ג. שמואל/ גשר הולכי רגל,37,Tel Aviv / Center,1,1,98,4,3604,0.0272,32.082661,34.845048,Center,Tel Aviv
14605,צומת יקום,50,Tel Aviv / Center,1,1,98,7,1652,0.0593,32.248956,34.835342,Center,Tel Aviv
10727,ברעם/האומן,11,Jerusalem,1,2,97,7,2102,0.0461,31.745159,35.213941,Jerusalem,Jerusalem
18294,נחל צבעון,2,Periphery / North,1,1,97,2,194,0.5,33.020271,35.414539,North,Periphery
18320,מסעף ג'יש מרכז,48,Periphery / North,1,1,97,3,264,0.3674,33.020548,35.446327,North,Periphery
21797,ת. רכבת באר יעקב/דרך החיים,7,Tel Aviv / Center,1,1,97,4,974,0.0996,31.933208,34.8295,Center,Tel Aviv
39262,דרך מנחם בגין/40,26,Tel Aviv / Center,1,1,96,4,320,0.3,31.889783,34.835696,Center,Tel Aviv
1166,צומת פל ים,19,Periphery / North,1,2,96,5,276,0.3478,32.48007,34.920973,Center,Periphery
10144,גב.המטוס,71,Jerusalem,1,1,96,2,192,0.5,31.740332,35.2115,Jerusalem,Jerusalem
49252,מסוף הרכבת/איסוף,21,Periphery / Jerusalem,1,1,96,4,991,0.0969,31.757548,34.987197,Jerusalem,Periphery
41664,מסעף צרעה,15,Jerusalem,1,1,96,7,2062,0.0466,31.756541,34.983461,Jerusalem,Periphery
11217,מסעף בית נקופה,72,Jerusalem,1,1,95,2,190,0.5,31.802234,35.123351,Jerusalem,Jerusalem
11334,צומת חזמה/דרך בית חנינה,66,Jerusalem,1,1,95,5,934,0.1017,31.829507,35.228628,Jerusalem,Jerusalem
41453,הדגן/הזורעים,9,Jerusalem,1,1,94,4,390,0.241,31.681794,35.169435,Center,Jerusalem
17042,רכבת העמק/מנחם בגין,34,Haifa / North,1,4,94,7,208,0.4519,32.712675,35.104074,North,Haifa
14197,דבורה הנביאה/צה''ל,37,Tel Aviv / Center,1,1,93,6,2264,0.0411,32.118723,34.836676,Center,Tel Aviv
14204,צה''ל/יהונתן,14,Tel Aviv / Center,1,1,93,2,186,0.5,32.12135,34.834863,Center,Tel Aviv
8399,תחנת דלק/כוכב יעקב,39,Jerusalem,1,2,93,13,2732,0.034,31.872953,35.260453,Jerusalem,Jerusalem
47098,כביש 60/הרוזמרין,9,Jerusalem,1,1,93,3,942,0.0987,31.732511,35.203213,Jerusalem,Jerusalem
35326,גורדון/הרצל,26,Tel Aviv / Center,1,1,93,5,429,0.2168,31.90152,34.809911,Center,Tel Aviv
18953,מחנה אליפלט,1,Periphery / North,1,2,93,8,1564,0.0595,32.952478,35.541091,North,Periphery
37733,לוחמי הגטאות/בר כוכבא,42,Jerusalem / Center,1,1,93,4,366,0.2541,31.800809,35.240515,Jerusalem,Jerusalem
10131,האדמורים ליינער,41,Jerusalem,1,1,92,8,3226,0.0285,31.798761,35.218142,Jerusalem,Jerusalem
268,השלום\הגביש,55,Tel Aviv / Center,1,2,92,3,184,0.5,32.286298,34.863673,Center,Tel Aviv
27699,בטחה/גילת,0,Beer Sheva / South,1,1,92,5,1170,0.0786,31.332705,34.642177,South,Beer Sheva
37116,כביש 553/דרך רבין,55,Tel Aviv / Center,1,1,91,4,738,0.1233,32.255144,34.880547,Center,Tel Aviv
42890,כביש 742/מחלף שפרעם,33,Haifa / North,1,1,91,4,728,0.125,32.79557,35.168102,North,Haifa
14800,צומת הדסים,3,Tel Aviv / Center,1,3,91,8,1672,0.0544,32.284931,34.897111,Center,Tel Aviv
19862,יציאה מזרחית,33,Haifa / North,1,1,91,3,466,0.1953,32.829323,35.181191,North,Haifa
37631,שפרעם/אלחרובה,33,Haifa / North,1,1,91,6,910,0.1,32.794185,35.169646,North,Haifa
3731,העירייה,28,Haifa / North,1,1,90,13,10066,0.0089,32.812464,34.997602,North,Haifa
2028,הגפן/הפרסים,28,Haifa / North,1,1,90,8,3750,0.024,32.81685,34.990107,North,Haifa
3253,הגיבורים/גוש עציון,28,Haifa / North,1,1,90,3,678,0.1327,32.802716,35.007088,North,Haifa
42794,נחל גיבורים/חטיבת גולני,28,Haifa / North,1,3,90,6,287,0.3136,32.804297,35.009136,North,Haifa
24694,מחלף נשרים,15,Jerusalem,1,1,90,2,180,0.5,31.901107,34.887419,Center,Tel Aviv
15219,צומת יקום,24,Tel Aviv / Center,1,1,90,7,1648,0.0546,32.248309,34.834738,Center,Tel Aviv
18077,כיסרא סומיע/יציאה,2,Periphery / North,1,2,90,5,244,0.3689,32.963851,35.292041,North,Periphery
2048,חסן שוקרי/הנביאים,46,Haifa / North,1,1,90,2,180,0.5,32.814351,34.997786,North,Haifa
37734,לוחמי הגטאות/בר כוכבא,42,Jerusalem / Center,1,1,89,4,358,0.2486,31.800798,35.240211,Jerusalem,Jerusalem
12985,דרך בר לב/שד' ששת הימים,24,Tel Aviv / Center,1,1,89,6,4984,0.0179,32.045144,34.808098,Center,Tel Aviv
12905,דרך הטייסים/דרך חיים בר לב,25,Tel Aviv / Center,1,1,89,4,1246,0.0714,32.045478,34.813616,Center,Tel Aviv
22966,מסוף קרית שרת/שדרות ירושלים,51,Tel Aviv / Center,1,1,89,8,3516,0.0253,32.003314,34.80185,Center,Tel Aviv
15831,מחלף מסובים   לכיוון מזרח,24,Tel Aviv / Center,1,3,89,7,1546,0.0576,32.037455,34.832327,Center,Tel Aviv
13439,גשר קיבוץ גלויות,24,Tel Aviv / Center,1,1,89,4,2076,0.0429,32.046892,34.785506,Center,Tel Aviv
16657,בית החולים תל השומר/מיון,25,Tel Aviv / Center,1,1,89,3,661,0.1346,32.045644,34.841014,Center,Tel Aviv
24784,יוספטל/אלי כהן,31,Tel Aviv / Center,1,1,89,8,3064,0.029,32.015292,34.760457,Center,Tel Aviv
22379,מסעף משמר דוד,26,Tel Aviv / Center,1,1,89,4,218,0.4083,31.815484,34.896825,Center,Periphery
38698,דרך ענתות,42,Jerusalem / Center,1,1,89,2,189,0.4709,31.816129,35.267794,Jerusalem,Jerusalem
48851,ארהון קציר/דרך הרב הזיתים,42,Jerusalem / Center,1,1,89,2,178,0.5,31.795519,35.235164,Jerusalem,Jerusalem
38721,דרך ענתות,15,Jerusalem,1,1,89,2,178,0.5,31.816036,35.267853,Jerusalem,Jerusalem
2394,מחלף העמקים/ג'למה,34,Haifa / North,1,1,88,6,2488,0.0354,32.723751,35.099955,North,Haifa
2478,דרך עכו חיפה/ציפורן,27,Haifa / North,1,1,88,6,2724,0.0323,32.850522,35.093666,North,Haifa
27864,צומת הגדי לדרום,13,Periphery / South,1,2,88,9,1070,0.0822,31.415189,34.607634,South,Periphery
874,שד' מנחם בגין/טשרניחובסקי,14,Tel Aviv / Center,1,5,88,7,172,0.5116,32.187232,34.9034,Center,Tel Aviv
797,פארק תעשיות,55,Tel Aviv / Center,1,2,88,4,188,0.4681,32.285706,34.872521,Center,Tel Aviv
48020,ת. מרכזית המפרץ/רציפים עירוני,28,Haifa / North,1,1,87,2,568,0.1532,32.792678,35.034779,North,Haifa
15711,מסעף רמת פנקס,25,Tel Aviv / Center,1,3,87,5,1810,0.0481,32.036879,34.839897,Center,Tel Aviv
10632,גרשון שקד/בצלאל בזק,15,Jerusalem,1,1,87,2,174,0.5,31.766487,35.197405,Jerusalem,Jerusalem
27701,צומת אופקים,47,Beer Sheva / South,1,1,87,4,964,0.0902,31.322849,34.620186,South,Beer Sheva
27876,צומת יד מרדכי,13,Periphery / South,1,3,87,9,776,0.1121,31.588885,34.563847,Center,Periphery
18309,מסעף ספסופה,48,Periphery / North,1,1,87,4,238,0.3655,33.011787,35.442738,North,Periphery
18319,מסעף ג'יש מרכז,2,Periphery / North,1,1,87,2,174,0.5,33.021492,35.445511,North,Periphery
