stop_id,stop_name,region,metro,lat,lon,degree,degree_centrality,in_degree,out_degree,pagerank,betweenness,harmonic
27910,צומת חמי יואב,מרכז,פריפריה,31.647127,34.689983,2,5.7e-05,2,2,3.195e-05,0.0,0.0
27911,צומת גבעתי,מרכז,פריפריה,31.652754,34.664513,3,8.6e-05,3,3,2.743e-05,0.0,0.0
27912,צומת נגבה,מרכז,פריפריה,31.64795,34.679027,3,8.6e-05,3,3,3.852e-05,0.0,0.0
27915,צומת גבעתי,מרכז,פריפריה,31.654084,34.661596,3,8.6e-05,3,3,2.816e-05,0.0,0.0
27916,צומת חמי יואב,מרכז,פריפריה,31.647421,34.688407,2,5.7e-05,2,2,3.454e-05,0.0,0.0
27917,צומת ברוש,דרום,באר שבע,31.368368,34.622022,1,2.9e-05,1,1,2.895e-05,0.0,0.0
27918,ת.מרכזית באר שבע/הורדה,דרום,באר שבע,31.243017,34.796138,76,0.002176,76,76,4.665e-05,0.0,0.0
27920,צומת בת הדר,מרכז,פריפריה,31.646071,34.593379,4,0.000115,4,4,3.534e-05,0.0,0.0
27922,מחנה חצרים,דרום,באר שבע,31.249115,34.66341,1,2.9e-05,1,1,2.895e-05,0.0,0.0
27923,מח. יפה,דרום,באר שבע,31.239721,34.690282,1,2.9e-05,1,1,2.895e-05,0.0,0.0
27925,להב/חדר אוכל,דרום,באר שבע,31.379951,34.870148,0,0.0,0,0,4.34e-06,0.0,0.0
27926,עין השלושה מרכז,דרום,פריפריה,31.351453,34.402511,0,0.0,0,0,4.34e-06,0.0,0.0
27927,מחנה אמיתי,דרום,פריפריה,31.204353,34.284683,1,2.9e-05,1,1,2.895e-05,0.0,0.0
27928,מחנה צאלים,דרום,באר שבע,31.180617,34.563052,1,2.9e-05,1,1,2.895e-05,0.0,0.0
27930,מוזיאון חיל האויר,דרום,באר שבע,31.237867,34.698037,2,5.7e-05,2,2,1.648e-05,0.0,0.0
27931,בארי,דרום,פריפריה,31.425321,34.492151,0,0.0,0,0,4.34e-06,0.0,0.0
27932,רעים,דרום,פריפריה,31.385137,34.459602,0,0.0,0,0,4.34e-06,0.0,0.0
27934,גבולות מרכז,דרום,פריפריה,31.210131,34.466103,0,0.0,0,0,4.34e-06,0.0,0.0
27935,חולית מרכז,דרום,פריפריה,31.231059,34.326107,0,0.0,0,0,4.34e-06,0.0,0.0
27936,ניר יצחק מרכז,דרום,פריפריה,31.236237,34.357231,2,5.7e-05,2,2,1.732e-05,0.0,0.0
27937,דבירה,דרום,באר שבע,31.412217,34.825836,2,5.7e-05,2,2,2.007e-05,0.0,0.0
27938,משמר הנגב,דרום,באר שבע,31.368053,34.717003,3,8.6e-05,3,3,1.635e-05,0.0,0.0
27940,נחל עוז,דרום,פריפריה,31.472377,34.499622,0,0.0,0,0,4.34e-06,0.0,0.0
27941,קריית חינוך/רציפים,מרכז,פריפריה,31.664711,34.571419,37,0.001059,37,37,2.418e-05,0.0,0.0
27942,בית עלמין דרומי,מרכז,פריפריה,31.643563,34.580375,3,8.6e-05,3,3,1.563e-05,0.0,0.0
27944,מסוף מועצה אזורית אשכול/רציפים,דרום,פריפריה,31.302314,34.432016,4,0.000115,4,4,1.272e-05,0.0,0.0
27945,הרצל/קיבוץ גלויות,דרום,באר שבע,31.320462,34.619915,22,0.00063,22,22,3.359e-05,0.0,0.0
27946,מחנה זיקים,מרכז,פריפריה,31.603554,34.50992,0,0.0,0,0,4.34e-06,0.0,0.0
27947,חמי יואב מרחצאות,מרכז,פריפריה,31.644827,34.686417,2,5.7e-05,2,2,2.037e-05,0.0,0.0
27948,עולי הגרדום/קדושי קהיר,מרכז,פריפריה,31.650222,34.553791,16,0.000458,16,16,2.584e-05,0.0,0.0
27949,עולי הגרדום/עמיעוז,מרכז,פריפריה,31.649408,34.554173,18,0.000515,18,18,2.436e-05,0.0,0.0
27950,עולי הגרדום/יחיעם,מרכז,פריפריה,31.647493,34.555337,16,0.000458,16,16,2.375e-05,0.0,0.0
27951,עולי הגרדום/עמיעוז,מרכז,פריפריה,31.646682,34.555939,13,0.000372,13,13,2.557e-05,0.0,0.0
27953,כי''ח/אקסודוס,מרכז,פריפריה,31.679664,34.586152,20,0.000573,20,20,3.08e-05,0.0,0.0
27954,כי''ח/אקסודוס,מרכז,פריפריה,31.679754,34.585898,21,0.000601,21,21,3.136e-05,0.0,0.0
27955,עליית הנוער/הצופים,מרכז,פריפריה,31.659918,34.570836,14,0.000401,14,14,2.565e-05,0.0,0.0
27956,עליית הנוער/הצופים,מרכז,פריפריה,31.659716,34.57103,14,0.000401,14,14,2.586e-05,0.0,0.0
27957,הסוכנות היהודית/השומר הצעיר,מרכז,פריפריה,31.657088,34.569885,18,0.000515,18,18,3.157e-05,0.0,0.0
27958,הסוכנות היהודית/השומר הצעיר,מרכז,פריפריה,31.656892,34.569632,17,0.000487,17,17,3.208e-05,0.0,0.0
27959,בני עקיבא/הסוכנות היהודית,מרכז,פריפריה,31.658594,34.57093,20,0.000573,20,20,4.245e-05,0.0,0.0
27960,הסוכנות היהודית/בני עקיבא,מרכז,פריפריה,31.658589,34.570805,19,0.000544,19,19,4.183e-05,0.0,0.0
27961,שיבת ציון/המרד,מרכז,פריפריה,31.659904,34.577005,9,0.000258,9,9,2.95e-05,0.0,0.0
27962,שיבת ציון/גיבורי ישראל,מרכז,פריפריה,31.660255,34.577182,9,0.000258,9,9,3.064e-05,0.0,0.0
27964,שיבת ציון/הנביאים,מרכז,פריפריה,31.657179,34.580774,14,0.000401,14,14,2.435e-05,0.0,0.0
27965,שיבת ציון/הנביאים,מרכז,פריפריה,31.657527,34.580275,12,0.000344,12,12,2.366e-05,0.0,0.0
27966,בת חן/לוטוס,מרכז,פריפריה,31.650825,34.576846,12,0.000344,12,12,2.023e-05,0.0,0.0
27967,לוטוס/בת חן,מרכז,פריפריה,31.650186,34.577459,12,0.000344,12,12,2.069e-05,0.0,0.0
27968,אורי אליאב/שדרות עופר,מרכז,פריפריה,31.654239,34.575635,17,0.000487,17,17,3.827e-05,0.0,0.0
27969,אורי אליאב/שדרות עופר,מרכז,פריפריה,31.654029,34.575536,17,0.000487,17,17,3.636e-05,0.0,0.0
27970,השופטים/פנחס,מרכז,פריפריה,31.655925,34.579717,19,0.000544,19,19,2.545e-05,0.0,0.0
27971,ת. מרכזית אשקלון רציפים/עירוני,מרכז,פריפריה,31.663715,34.566467,26,0.000744,26,26,3.609e-05,0.0,0.0
27974,קיבוץ גלויות/גיבורי שיחרור,מרכז,פריפריה,31.66536,34.567383,39,0.001116,39,39,2.395e-05,0.0,0.0
27975,גבעת הפרחים/לוטוס,מרכז,פריפריה,31.650568,34.579798,18,0.000515,18,18,3.07e-05,0.0,0.0
27976,לוטוס/דולב,מרכז,פריפריה,31.650244,34.579384,17,0.000487,17,17,2.881e-05,0.0,0.0
27977,אורי אליאב/בת חן,מרכז,פריפריה,31.652494,34.576707,17,0.000487,17,17,3.258e-05,0.0,0.0
27978,יהודה הלוי/שלום עליכם,מרכז,פריפריה,31.657536,34.563562,19,0.000544,19,19,2.967e-05,0.0,0.0
27979,יהודה הלוי/שלום עליכם,מרכז,פריפריה,31.65754,34.563175,19,0.000544,19,19,3.029e-05,0.0,0.0
27980,מלכי ישראל/יהושפט,מרכז,פריפריה,31.673081,34.565246,15,0.000429,15,15,2.251e-05,0.0,0.0
27981,העבודה/אבן עזרא,מרכז,פריפריה,31.666244,34.590876,14,0.000401,14,14,2.404e-05,0.0,0.0
27982,לכיש\קיסריה,מרכז,פריפריה,31.66681,34.577709,16,0.000458,16,16,2.557e-05,0.0,0.0
27983,לכיש\פקיעין,מרכז,פריפריה,31.666921,34.578196,17,0.000487,17,17,2.523e-05,0.0,0.0
27984,ציפורי/סיני,מרכז,פריפריה,31.667804,34.579594,28,0.000802,28,28,3.444e-05,0.0,0.0
27985,סיני/ציפורי,מרכז,פריפריה,31.667924,34.579704,28,0.000802,28,28,3.447e-05,0.0,0.0
27986,מסוף רמז/רציפים,מרכז,פריפריה,31.667537,34.584705,24,0.000687,24,24,2.772e-05,0.0,0.0
27987,הרצל/הפלמ''ח,מרכז,פריפריה,31.662742,34.586116,17,0.000487,17,17,2.413e-05,0.0,0.0
27988,אורי אליאב/היקב,מרכז,פריפריה,31.652683,34.576524,16,0.000458,16,16,3.205e-05,0.0,0.0
27989,מלכי ישראל/הארז,מרכז,פריפריה,31.668706,34.563667,19,0.000544,19,19,3.016e-05,0.0,0.0
27990,בית אל/חלמונית,מרכז,פריפריה,31.666897,34.560088,20,0.000573,20,20,2.975e-05,0.0,0.0
27991,מלכי ישראל/האשוח,מרכז,פריפריה,31.668732,34.56432,21,0.000601,21,21,3.162e-05,0.0,0.0
27992,הסנה/פינס,מרכז,פריפריה,31.668313,34.565621,31,0.000887,31,31,2.716e-05,0.0,0.0
27993,מלכי ישראל/שאול המלך,מרכז,פריפריה,31.671222,34.564875,16,0.000458,16,16,2.399e-05,0.0,0.0
27994,מתקן נופש/בן עמר,מרכז,פריפריה,31.670214,34.553927,10,0.000286,10,10,2.546e-05,0.0,0.0
27995,כפר הנופש,מרכז,פריפריה,31.668304,34.551938,4,0.000115,4,4,1.103e-05,0.0,0.0
27996,עמיעד/עשרת השבטים,מרכז,פריפריה,31.675062,34.582497,31,0.000887,31,31,2.668e-05,0.0,0.0
27997,רמב''ם/יהדות אמריקה הלטינית,מרכז,פריפריה,31.672736,34.587086,22,0.00063,22,22,3.992e-05,0.0,0.0
27998,רמב''ם/יהדות אמריקה הלטינית,מרכז,פריפריה,31.672813,34.587005,23,0.000658,23,23,4.033e-05,0.0,0.0
27999,זרעית/כנפי נשרים,מרכז,פריפריה,31.677888,34.581694,24,0.000687,24,24,2.735e-05,0.0,0.0
28000,כנפי נשרים/חניתה,מרכז,פריפריה,31.678353,34.582276,20,0.000573,20,20,2.596e-05,0.0,0.0
28001,תשרי/אב,מרכז,פריפריה,31.671853,34.583782,36,0.001031,36,36,2.602e-05,0.0,0.0
28002,ניסן/אייר,מרכז,פריפריה,31.672599,34.580688,36,0.001031,36,36,3.774e-05,0.0,0.0
28003,ניסן/אייר,מרכז,פריפריה,31.672754,34.580561,31,0.000887,31,31,3.612e-05,0.0,0.0
28004,אייר/שד.מנחם,מרכז,פריפריה,31.672771,34.5814,38,0.001088,38,38,3.266e-05,0.0,0.0
28006,בית אל/תענך,מרכז,פריפריה,31.670734,34.558201,14,0.000401,14,14,2.826e-05,0.0,0.0
28007,בית אל/אפרסמון,מרכז,פריפריה,31.672253,34.557125,13,0.000372,13,13,3.465e-05,0.0,0.0
28008,מלכי ישראל/פינס,מרכז,פריפריה,31.669143,34.565026,20,0.000573,20,20,2.867e-05,0.0,0.0
28009,בית ספר אורט,מרכז,פריפריה,31.668642,34.567378,20,0.000573,20,20,2.581e-05,0.0,0.0
28011,עירוני ד',מרכז,פריפריה,31.680536,34.581059,15,0.000429,15,15,1.689e-05,0.0,0.0
28015,חיל הים,מרכז,פריפריה,31.817261,34.645474,4,0.000115,4,4,2.28e-05,0.0,0.0
28016,חיל הים,מרכז,פריפריה,31.817465,34.64599,4,0.000115,4,4,2.449e-05,0.0,0.0
28018,ואן גוך/ל. בטהובן,מרכז,פריפריה,31.774865,34.625952,15,0.000429,15,15,2.259e-05,0.0,0.0
28020,סגל/אחימאיר,מרכז,פריפריה,31.686861,34.56702,20,0.000573,20,20,4.024e-05,0.0,0.0
28021,אחימאיר/סגל,מרכז,פריפריה,31.686767,34.566921,20,0.000573,20,20,4.044e-05,0.0,0.0
28022,גדעון בן יואש/סמטת שמגר,מרכז,פריפריה,31.685753,34.569754,23,0.000658,23,23,2.858e-05,0.0,0.0
28023,בי''ס נוף ים,מרכז,פריפריה,31.684975,34.569642,24,0.000687,24,24,3.156e-05,0.0,0.0
28024,בית אל/סייפן,מרכז,פריפריה,31.668798,34.55911,18,0.000515,18,18,2.676e-05,0.0,0.0
28025,בית אל/מצדה,מרכז,פריפריה,31.669907,34.558455,16,0.000458,16,16,2.984e-05,0.0,0.0
28026,ניסן/תמוז,מרכז,פריפריה,31.673086,34.579518,26,0.000744,26,26,4.093e-05,0.0,0.0
28027,ניסן/כסלו,מרכז,פריפריה,31.673177,34.579541,26,0.000744,26,26,4.093e-05,0.0,0.0
28028,מבקיעים,מרכז,פריפריה,31.62046,34.577106,2,5.7e-05,2,2,2.176e-05,0.0,0.0
28029,העבודה/האורים,מרכז,פריפריה,31.666247,34.59167,13,0.000372,13,13,2.632e-05,0.0,0.0
28030,לוטוס/דפנה,מרכז,פריפריה,31.651665,34.580574,22,0.00063,22,22,3.382e-05,0.0,0.0
28031,העבודה/הנוטרים,מרכז,פריפריה,31.666314,34.585619,22,0.00063,22,22,2.155e-05,0.0,0.0
28032,אפרים/אסתר המלכה,מרכז,פריפריה,31.654258,34.586921,14,0.000401,14,14,2.092e-05,0.0,0.0
28033,אפרים/מנשה,מרכז,פריפריה,31.655259,34.586371,14,0.000401,14,14,2.398e-05,0.0,0.0
28035,הפלמ''ח/הרצל,מרכז,פריפריה,31.663561,34.585891,20,0.000573,20,20,2.448e-05,0.0,0.0
28036,ככר גולומב,מרכז,פריפריה,31.666515,34.587619,25,0.000716,25,25,2.527e-05,0.0,0.0
28037,העבודה/דוד רזיאל,מרכז,פריפריה,31.66588,34.592989,13,0.000372,13,13,3.202e-05,0.0,0.0
28038,דוד רזיאל/אהרון קאפח,מרכז,פריפריה,31.666285,34.593459,13,0.000372,13,13,3.977e-05,0.0,0.0
28039,דוד רזיאל/העבודה,מרכז,פריפריה,31.666557,34.593632,13,0.000372,13,13,3.748e-05,0.0,0.0
28040,רמב''ם/הסופרים היהודיים,מרכז,פריפריה,31.671971,34.589135,17,0.000487,17,17,2.547e-05,0.0,0.0
28041,רמב''ם/הסופרים היהודיים,מרכז,פריפריה,31.672659,34.588882,19,0.000544,19,19,2.474e-05,0.0,0.0
28043,רמב''ם/הרב הרצוג,מרכז,פריפריה,31.671982,34.586278,32,0.000916,32,32,2.782e-05,0.0,0.0
28044,בן יואש/איילון,מרכז,פריפריה,31.688725,34.57078,18,0.000515,18,18,2.606e-05,0.0,0.0
28045,בן יואש/איילון,מרכז,פריפריה,31.689149,34.570889,18,0.000515,18,18,2.555e-05,0.0,0.0
28046,בן יואש/סמטת אבני חן,מרכז,פריפריה,31.687305,34.570333,24,0.000687,24,24,4.317e-05,0.0,0.0
28047,בן יואש \ עתניאל,מרכז,פריפריה,31.687263,34.57021,23,0.000658,23,23,4.26e-05,0.0,0.0
28048,אייר/ניסן,מרכז,פריפריה,31.672268,34.581752,34,0.000973,34,34,2.831e-05,0.0,0.0
28049,סיון \ אייר,מרכז,פריפריה,31.671242,34.579587,36,0.001031,36,36,3.721e-05,0.0,0.0
28050,סיון \ אייר,מרכז,פריפריה,31.671111,34.579667,36,0.001031,36,36,3.72e-05,0.0,0.0
28053,הרב חיים דוד כהנא/שבזי,מרכז,פריפריה,31.670009,34.589495,21,0.000601,21,21,2.419e-05,0.0,0.0
28055,טלדור,מרכז,פריפריה,31.674186,34.600247,1,2.9e-05,1,1,4.8e-06,0.0,0.0
28056,הרי''ף/אבן עזרא,מרכז,פריפריה,31.669691,34.591081,17,0.000487,17,17,2.342e-05,0.0,0.0
28057,דוד רזיאל/חננאל,מרכז,פריפריה,31.66804,34.593858,12,0.000344,12,12,2.693e-05,0.0,0.0
28058,דוד רזיאל/חננאל,מרכז,פריפריה,31.668645,34.594066,12,0.000344,12,12,2.47e-05,0.0,0.0
28059,הרי''ף/ש.ב. ישעיהו,מרכז,פריפריה,31.669212,34.592285,14,0.000401,14,14,2.232e-05,0.0,0.0
28060,גלעד/כל ישראל חברים,מרכז,פריפריה,31.679257,34.584045,19,0.000544,19,19,2.494e-05,0.0,0.0
28061,כל ישראל חברים/יודפת,מרכז,פריפריה,31.678962,34.582911,20,0.000573,20,20,2.801e-05,0.0,0.0
28062,כל ישראל חברים/דותן,מרכז,פריפריה,31.678926,34.583462,19,0.000544,19,19,2.822e-05,0.0,0.0
28063,שני אליהו/עולי הגרדום,מרכז,פריפריה,31.651979,34.553305,16,0.000458,16,16,3.106e-05,0.0,0.0
28064,שני אליהו/עולי הגרדום,מרכז,פריפריה,31.652175,34.553522,16,0.000458,16,16,3.166e-05,0.0,0.0
28065,מפעל המשקם,מרכז,פריפריה,31.637739,34.552291,10,0.000286,10,10,3.797e-05,0.0,0.0
28066,חוצות היוצר/העמל,מרכז,פריפריה,31.638154,34.554168,11,0.000315,11,11,2.581e-05,0.0,0.0
28067,האורג/המתכנן,מרכז,פריפריה,31.635478,34.555078,11,0.000315,11,11,3.482e-05,0.0,0.0
28068,האומן/חוצות היוצר,מרכז,פריפריה,31.635721,34.557231,8,0.000229,8,8,3.587e-05,0.0,0.0
28069,הכרמל/משעול הארבל,מרכז,פריפריה,31.612317,34.775049,17,0.000487,17,17,2.487e-05,0.0,0.0
28071,תחנת רכבת קריית גת/כניסה,מרכז,פריפריה,31.60329,34.777577,12,0.000344,12,12,3.509e-05,0.0,0.0
28072,גשר עד הלום/הפלמ''ח,מרכז,פריפריה,31.801135,34.661642,24,0.000687,24,24,2.954e-05,0.0,0.0
28073,נתן אלבז/הרב משה בלולו,מרכז,פריפריה,31.796534,34.654545,23,0.000658,23,23,2.621e-05,0.0,0.0
28074,הכרמל/מבוא התבור,מרכז,פריפריה,31.611818,34.774857,17,0.000487,17,17,2.458e-05,0.0,0.0
28075,ת. מרכזית קרית גת/רציפים,מרכז,פריפריה,31.609009,34.770283,29,0.00083,29,29,3.108e-05,0.0,0.0
28076,דוד המלך/אסא,מרכז,פריפריה,31.617488,34.758984,21,0.000601,21,21,3.071e-05,0.0,0.0
28077,דוד המלך/יהושפט,מרכז,פריפריה,31.616822,34.756939,23,0.000658,23,23,3.198e-05,0.0,0.0
28079,שלמה המלך/שאול המלך,מרכז,פריפריה,31.614312,34.758379,28,0.000802,28,28,2.707e-05,0.0,0.0
28080,שלמה המלך/אמציה,מרכז,פריפריה,31.613508,34.759792,20,0.000573,20,20,2.875e-05,0.0,0.0
28081,שלמה המלך/אמציה,מרכז,פריפריה,31.61324,34.759704,25,0.000716,25,25,3.185e-05,0.0,0.0
28082,הכרמל/הבשן,מרכז,פריפריה,31.614505,34.774311,19,0.000544,19,19,3.653e-05,0.0,0.0
28083,הכרמל/הבשן,מרכז,פריפריה,31.614347,34.77418,20,0.000573,20,20,3.657e-05,0.0,0.0
28087,שלמה המלך/חזקיה,מרכז,פריפריה,31.61414,34.757493,31,0.000887,31,31,2.948e-05,0.0,0.0
28088,שחר/צרכניה,מרכז,פריפריה,31.616566,34.723775,3,8.6e-05,3,3,3.909e-05,0.0,0.0
28089,אשלגן/זרחן,מרכז,פריפריה,31.593497,34.779923,6,0.000172,6,6,4.093e-05,0.0,0.0
28091,אריק שרון/חיים הרצוג,מרכז,פריפריה,31.73739,34.74529,12,0.000344,12,12,1.879e-05,0.0,0.0
28093,שדרות וייצמן/הרצל,מרכז,פריפריה,31.735229,34.740068,13,0.000372,13,13,3.241e-05,0.0,0.0
28100,שדרות ירושלים/חנה סנש,מרכז,פריפריה,31.726277,34.743326,20,0.000573,20,20,3.472e-05,0.0,0.0
28102,בי''ס למלאכה/שדרות ירושלים,מרכז,פריפריה,31.727552,34.741199,25,0.000716,25,25,3.596e-05,0.0,0.0
28103,בית ספר למלאכה/שדרות ירושלים,מרכז,פריפריה,31.727781,34.741024,27,0.000773,27,27,3.692e-05,0.0,0.0
28105,אצטדיון/הרצל,מרכז,פריפריה,31.735425,34.738626,11,0.000315,11,11,2.023e-05,0.0,0.0
28106,צומת מלאכי לצפון/כביש 40,מרכז,פריפריה,31.733318,34.758458,10,0.000286,10,10,8.67e-06,0.0,0.0
28108,חלוצי התעשיה/היוצר,מרכז,פריפריה,31.732701,34.753761,15,0.000429,15,15,1.65e-05,0.0,0.0
28109,החרושת/העמל,מרכז,פריפריה,31.73604,34.753873,3,8.6e-05,3,3,8.17e-06,0.0,0.0
28111,קופ''ח כללית/נחלת הר חב''ד,מרכז,פריפריה,31.730161,34.739249,23,0.000658,23,23,3.606e-05,0.0,0.0
28112,קופ''ח כללית/נחלת הר חב''ד,מרכז,פריפריה,31.729945,34.739179,23,0.000658,23,23,3.567e-05,0.0,0.0
28113,'זבדיאל ג,מרכז,פריפריה,31.660036,34.756791,1,2.9e-05,1,1,1.25e-05,0.0,0.0
28114,אלומה/מרכז,מרכז,פריפריה,31.651214,34.743265,4,0.000115,4,4,2.727e-05,0.0,0.0
28115,גברעם,מרכז,פריפריה,31.592426,34.611844,0,0.0,0,0,4.34e-06,0.0,0.0
28117,מרכז קליטה/הפלמ''ח,דרום,באר שבע,31.243247,34.782689,22,0.00063,22,22,2.376e-05,0.0,0.0
28118,הרב צבאן/נחל ורדית,דרום,פריפריה,31.418369,34.576762,26,0.000744,26,26,2.811e-05,0.0,0.0
28119,מרכז תרבות/הגפן,דרום,פריפריה,31.415523,34.586269,18,0.000515,18,18,3.624e-05,0.0,0.0
28120,מרכז תרבות/הגפן,דרום,פריפריה,31.415539,34.586112,19,0.000544,19,19,3.695e-05,0.0,0.0
28121,כיכר הגיבורים היהודים,דרום,פריפריה,31.414216,34.584157,15,0.000429,15,15,1.967e-05,0.0,0.0
28123,הגפן/שקד,דרום,פריפריה,31.413305,34.579201,13,0.000372,13,13,3.554e-05,0.0,0.0
28124,הגפן/תמר,דרום,פריפריה,31.413448,34.579212,13,0.000372,13,13,3.577e-05,0.0,0.0
28125,הגפן/לימון,דרום,פריפריה,31.412139,34.580841,11,0.000315,11,11,1.521e-05,0.0,0.0
28126,יובל/המעפיל,דרום,פריפריה,31.416045,34.575985,21,0.000601,21,21,2.829e-05,0.0,0.0
28127,יובל/נחל בוהן,דרום,פריפריה,31.415543,34.576358,19,0.000544,19,19,2.666e-05,0.0,0.0
28129,הרב צבאן/הרימון,דרום,פריפריה,31.416193,34.579714,23,0.000658,23,23,3.685e-05,0.0,0.0
28130,כיכר הגיבורים היהודים,דרום,פריפריה,31.413898,34.583462,15,0.000429,15,15,2.032e-05,0.0,0.0
28131,חיל אוויר/חיל תותחנים,דרום,פריפריה,31.427103,34.582036,16,0.000458,16,16,2.522e-05,0.0,0.0
28132,שומריה,דרום,באר שבע,31.431938,34.88379,1,2.9e-05,1,1,2.895e-05,0.0,0.0
28133,יובל,דרום,פריפריה,31.423545,34.577782,23,0.000658,23,23,2.488e-05,0.0,0.0
28134,יובל/האשל,דרום,פריפריה,31.423394,34.578493,23,0.000658,23,23,2.497e-05,0.0,0.0
28135,יובל/אצ''ל,דרום,פריפריה,31.42239,34.576541,26,0.000744,26,26,2.863e-05,0.0,0.0
