stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_use_count,degree,degree_centrality,weighted_degree,in_degree,out_degree,in_weight,out_weight,pagerank,approx_betweenness,is_articulation_point,community_id,community_size
6013,58425,מסגד אלסלאם,32.854138,35.203730,58425,113,2,6.564910553093715e-05,226,1,1,113,113,2.846045066053552e-05,9.89676355577784e-05,False,30,412
6014,58426,בית מרקחת כללית,32.855494,35.200577,58426,113,2,6.564910553093715e-05,226,1,1,113,113,2.8917571994252938e-05,0.00013204298112278007,False,30,412
40366,50548,בי''ס אלבירוני,32.859170,35.184230,50548,113,2,6.564910553093715e-05,226,1,1,113,113,2.5226803505369843e-05,1.6382632100164884e-05,False,30,412
40414,50277,גן/בית קברות,32.852814,35.207964,50277,113,2,6.564910553093715e-05,226,1,1,113,113,1.5466181801857627e-05,0.007871796891493752,False,30,412
44208,56427,אל זראעייה/ביסאן,32.862309,35.184348,56427,113,2,6.564910553093715e-05,226,1,1,113,113,2.2513444140543102e-05,6.460028430664387e-08,False,30,412
41275,54946,אלתאבעין,32.857802,35.189519,54946,113,2,6.564910553093715e-05,226,1,1,113,113,2.094269524497514e-05,1.2920056861328773e-07,False,30,412
18985,51731,חורשת טל,33.224006,35.630791,51731,113,3,9.847365829640571e-05,226,2,1,113,113,5.1314501601644196e-05,3.429002891936087e-05,False,4,878
50728,11300,ת.מרכזית/עירוניים לדרום,31.242934,34.797760,11300,226,1,3.282455276546857e-05,226,0,1,0,226,5.1084161484722215e-06,0.0,False,1,1260
44202,56433,פאטמה אל-זהראא,32.858980,35.192554,56433,113,2,6.564910553093715e-05,226,1,1,113,113,2.3827182078193157e-05,1.6796073919727405e-05,False,30,412
4347,54377,צומת הגושרים,33.223729,35.626835,54377,113,4,0.0001312982110618743,226,1,3,113,113,4.964399630358274e-05,2.7663885471907896e-05,False,4,878
18983,51729,מסעף מעיין ברוך/למערב,33.224896,35.612418,51729,113,5,0.00016412276382734285,226,3,2,113,113,4.7723838151456365e-05,0.00017742826268200807,False,4,878
40378,50488,בי''ס אל נור,32.860632,35.189528,50488,113,2,6.564910553093715e-05,226,1,1,113,113,1.4980463795059889e-05,4.935461721027591e-05,False,30,412
40407,50289,אל חמרה,32.845321,35.207026,50289,113,2,6.564910553093715e-05,226,1,1,113,113,2.746285779750156e-05,3.359214783945481e-05,False,30,412
40488,54726,כיכר אלואד,32.985355,35.099230,54726,113,2,6.564910553093715e-05,226,1,1,113,113,2.120873546698693e-05,3.2766047234078944e-05,False,6,797
49880,56945,שדרות הגעתון/דוד רמז,33.006828,35.091927,56945,113,2,6.564910553093715e-05,226,1,1,113,113,2.1448864994098906e-05,0.00017048864117975236,False,6,797
48254,56562,מבנה המועצה החדש,32.981726,35.101755,56562,113,2,6.564910553093715e-05,226,1,1,113,113,2.4459949048032504e-05,3.0929833092271913e-07,False,6,797
40486,54728,בית קברות,32.983633,35.099450,54728,113,2,6.564910553093715e-05,226,1,1,113,113,2.446809161917111e-05,0.0,False,6,797
48801,56523,שדרות ששת הימים/שדרות הבאבא סאלי,33.014051,35.112350,56523,113,2,6.564910553093715e-05,226,1,1,113,113,1.2404582788193587e-05,6.829172912416637e-07,False,6,797
40381,50478,ח'לת אל גזאל/אל הודא,32.860801,35.190049,50478,113,2,6.564910553093715e-05,226,1,1,113,113,2.3846596398985978e-05,3.324761298981938e-05,False,30,412
41276,54945,בי''ס חט''ב החמישית,32.859101,35.188272,54945,113,2,6.564910553093715e-05,226,1,1,113,113,2.2355159355099817e-05,2.5840113722657547e-07,False,30,412
41270,54947,אלתאבעין,32.857613,35.189275,54947,113,2,6.564910553093715e-05,226,1,1,113,113,2.0746164784283543e-05,8.613371240885849e-08,False,30,412
1913,41030,האסיף/קיש,32.799892,34.994402,41030,113,5,0.00016412276382734285,226,2,3,113,113,2.014546845724852e-05,0.00037739101705858624,False,22,552
28733,19244,מרכז מסחרי,31.203543,34.840448,19244,113,3,9.847365829640571e-05,226,1,2,113,113,1.8592086635486712e-05,7.293976419078384e-05,False,1,1260
41277,54944,אל-באז,32.858843,35.191983,54944,113,2,6.564910553093715e-05,226,1,1,113,113,1.7745004137952805e-05,3.290307814018394e-05,False,30,412
44247,56434,בי''ס חט''ב החמישית,32.858789,35.188165,56434,113,2,6.564910553093715e-05,226,1,1,113,113,1.8403888271642943e-05,1.6408472213887543e-05,False,30,412
44194,56405,המעגן/צלופח,33.037920,35.102024,56405,113,2,6.564910553093715e-05,226,1,1,113,113,2.7577480663362374e-05,1.1432846987667805e-05,False,6,797
14949,30502,בי''ס רימון חט''ב,32.181585,34.863557,30502,116,3,9.847365829640571e-05,226,2,1,116,110,2.2279480401091423e-05,6.943801952440888e-06,False,19,598
44195,56404,המעגן/צלופח,33.037631,35.101801,56404,113,2,6.564910553093715e-05,226,1,1,113,113,2.482155907366204e-05,2.164249857733387e-05,False,6,797
44192,56407,המעגן/שחף,33.038919,35.102318,56407,113,2,6.564910553093715e-05,226,1,1,113,113,2.3534721831259345e-05,5.4717844142335464e-05,False,6,797
28701,19212,מחנה רעים,31.362833,34.449286,19212,113,4,0.0001312982110618743,226,2,2,113,113,5.743853630156425e-05,9.919766271565857e-05,False,17,622
11129,5492,התמר/הקטלב,31.730586,35.072871,5492,113,2,6.564910553093715e-05,226,1,1,113,113,1.9629645220439565e-05,1.0919292206308029e-05,False,41,340
11128,5491,הרימון/התמר,31.728484,35.072279,5491,113,2,6.564910553093715e-05,226,1,1,113,113,2.1770214796362913e-05,3.100813646718906e-07,False,41,340
11097,5460,מורד הרוזמרין/מעלה הקטלב,31.745775,35.057218,5460,113,2,6.564910553093715e-05,226,1,1,113,113,2.728367136263803e-05,3.620258039796999e-07,False,41,340
11130,5493,הגפן/התמר,31.731683,35.074210,5493,113,3,9.847365829640571e-05,226,2,1,113,113,1.639654486053219e-05,5.937884265949171e-05,False,41,340
10385,3211,מבוא היערה/מורד הרוזמרין,31.744799,35.057123,3211,113,2,6.564910553093715e-05,226,1,1,113,113,2.9014077288817047e-05,2.918177780708124e-05,False,41,340
44190,56409,המעגן/המפרש,33.040812,35.103138,56409,113,2,6.564910553093715e-05,226,1,1,113,113,2.8548911028173387e-05,7.758353811767116e-05,False,6,797
44196,56403,שונית/כוכב הים,33.037736,35.099506,56403,226,2,6.564910553093715e-05,226,1,1,113,113,2.6223691042962493e-05,0.0,False,6,797
11102,5465,מזכירות/לבנה,31.745297,35.060982,5465,113,2,6.564910553093715e-05,226,1,1,113,113,2.1743631917119687e-05,7.004425888792374e-05,False,41,340
11132,5495,הגפן/הרימון,31.729681,35.074659,5495,113,3,9.847365829640571e-05,226,1,2,113,113,2.3510843811496035e-05,3.063621319016538e-05,False,41,340
44189,56410,הצדף/המעגן,33.041728,35.103715,56410,113,2,6.564910553093715e-05,226,1,1,113,113,2.9360375793150463e-05,0.00011065888368267271,False,6,797
44191,56408,המעגן/המפרש,33.040326,35.102834,56408,113,2,6.564910553093715e-05,226,1,1,113,113,2.1486094678889532e-05,8.779318970733716e-05,False,6,797
11099,5462,לבנה/מעלה הקטלב,31.746723,35.058142,5462,113,2,6.564910553093715e-05,226,1,1,113,113,2.3727619173249525e-05,3.696891332292208e-05,False,41,340
11096,5459,מבוא היערה/דרך חלמית,31.744553,35.058516,5459,113,2,6.564910553093715e-05,226,1,1,113,113,2.930368194740406e-05,6.225712337208289e-05,False,41,340
11098,5461,רוזמרין/דרך המרווה,31.746734,35.056215,5461,113,2,6.564910553093715e-05,226,1,1,113,113,2.5283546492146856e-05,4.25559356190012e-06,False,41,340
44193,56406,המעגן/המגדלור,33.039140,35.102515,56406,113,2,6.564910553093715e-05,226,1,1,113,113,2.9454026197969256e-05,4.450819255266948e-05,False,6,797
41278,54943,מועאד בן ג'בל,32.849242,35.194822,54943,113,2,6.564910553093715e-05,226,1,1,113,113,1.53800341035299e-05,0.00013178457998555348,False,30,412
37642,28624,ת.מרכזית תל אביב קומה 6/רציפים,32.056487,34.779648,28624,225,1,3.282455276546857e-05,225,0,1,0,225,5.1084161484722215e-06,0.0,False,16,625
36894,28625,ת.מרכזית תל אביב קומה 7/רציפים,32.054886,34.780031,28625,225,3,9.847365829640571e-05,225,0,3,0,225,5.1084161484722215e-06,1.7671923777128554e-05,False,16,625
41936,55579,מסוף בית שאן/איסוף,32.498302,35.505889,55579,225,1,3.282455276546857e-05,225,0,1,0,225,5.1084161484722215e-06,0.0,False,52,270
33895,38587,רבן יוחנן בן זכאי/שמעון הצדיק,32.047705,34.966317,38587,112,2,6.564910553093715e-05,224,1,1,112,112,1.5086643759815201e-05,4.040213610074509e-05,False,61,164
24892,37824,שדרות עמק חפר/חיטה,32.331035,35.011487,37824,112,2,6.564910553093715e-05,224,1,1,112,112,3.190869996904767e-05,2.6163210239659076e-05,False,2,966
24893,37825,שדרות השרון/שדרות הערבה,32.329431,35.014233,37825,112,2,6.564910553093715e-05,224,1,1,112,112,3.195913409083279e-05,0.0,False,2,966
15198,30793,שד. הגליל/גלבוע,32.330009,35.016220,30793,112,2,6.564910553093715e-05,224,1,1,112,112,3.179703853637047e-05,6.912135325342573e-06,False,2,966
33903,38595,שערי תבונה/רבי חייא,32.050316,34.964979,38595,112,2,6.564910553093715e-05,224,1,1,112,112,2.3299487784349667e-05,3.292358257006305e-05,False,61,164
48459,36545,שדרות הציונות/הנמל,31.863036,34.731228,36545,112,3,9.847365829640571e-05,224,1,2,112,112,1.8844938231778125e-05,1.1670350327533477e-05,False,50,272
48458,36543,הנמל/הסיפון,31.864605,34.735424,36543,112,2,6.564910553093715e-05,224,1,1,112,112,1.6755131625846566e-05,3.7173496934349455e-07,False,50,272
6505,59186,מסעף נתיב השיירה,32.999668,35.143752,59186,112,5,0.00016412276382734285,224,3,2,112,112,2.6752692400545357e-05,2.8255675337148227e-05,False,53,247
17764,50319,מסעף שייח' דנון,32.991714,35.144294,50319,112,4,0.0001312982110618743,224,2,2,112,112,3.27017911169399e-05,2.4284876072901174e-05,False,53,247
19588,52390,צומת כברי,33.015852,35.143069,52390,112,4,0.0001312982110618743,224,2,2,112,112,1.5231119397348081e-05,5.673394248898135e-05,False,6,797
33904,38596,רבי חייא/רבי יוסף קארו,32.049405,34.963393,38596,112,2,6.564910553093715e-05,224,1,1,112,112,2.5146598406802113e-05,6.599892813506471e-05,False,61,164
23407,35525,שמעון הצדיק,32.046885,34.962813,35525,112,2,6.564910553093715e-05,224,1,1,112,112,1.1835504114003831e-05,7.3555017732130225e-06,False,61,164
24891,37823,שדרות עמק חפר/שדרות הגליל,32.335000,35.013149,37823,112,2,6.564910553093715e-05,224,1,1,112,112,3.13954658436748e-05,5.923855580466075e-05,False,2,966
7847,60599,בית רומנו,31.524887,35.105053,60599,224,2,6.564910553093715e-05,224,1,1,108,116,2.3691983618316284e-05,0.0,False,75,43
24970,37903,הפרחים/השיבולים,32.303814,35.002741,37903,112,2,6.564910553093715e-05,224,1,1,112,112,2.8874085429727882e-05,3.178451442949254e-05,False,2,966
15184,30778,הפרחים/ערוגות,32.302767,35.005162,30778,112,2,6.564910553093715e-05,224,1,1,112,112,2.9508511543902844e-05,0.0,False,2,966
24979,37912,ערוגות/שיבולים,32.307390,35.006364,37912,112,2,6.564910553093715e-05,224,1,1,112,112,2.877924379555163e-05,3.436617670051078e-05,False,2,966
24976,37909,אלומות/רגבים,32.308586,35.005213,37909,112,2,6.564910553093715e-05,224,1,1,112,112,2.8149338229225895e-05,6.744152226551245e-05,False,2,966
24973,37906,ערוגות/השלושה,32.304459,35.005858,37906,112,2,6.564910553093715e-05,224,1,1,112,112,2.964977664900752e-05,1.2908311355091203e-06,False,2,966
37523,18396,משתלה/אלסלאם,31.295060,34.929481,18396,112,3,9.847365829640571e-05,224,2,1,112,112,2.1255545131006686e-05,0.0,False,1,1260
15174,30765,הפרחים/דרך השדות,32.304694,34.998782,30765,112,2,6.564910553093715e-05,224,1,1,112,112,2.910806146925976e-05,6.48598599944942e-05,False,2,966
24971,37904,אלומות/שיבולים ב,32.309119,35.002741,37904,112,3,9.847365829640571e-05,224,1,2,112,112,3.376924496709703e-05,0.000258937036195457,False,2,966
24975,37908,אלומות/רגבים,32.308736,35.005001,37908,112,2,6.564910553093715e-05,224,1,1,112,112,3.376924496709703e-05,0.00013101055112449753,False,2,966
24974,37907,שיבולים/השלושה,32.307027,35.004615,37907,112,2,6.564910553093715e-05,224,1,1,112,112,2.9033459234134703e-05,9.793520555949587e-05,False,2,966
15948,31941,טבעת דרומית,32.258676,35.003317,31941,112,2,6.564910553093715e-05,224,1,1,112,112,2.0138434935656144e-05,0.0,False,12,654
44340,35523,מחנה בן עמי,31.977625,34.941904,35523,118,2,6.564910553093715e-05,224,1,2,116,108,1.833597155649606e-05,0.0,False,43,335
22531,34505,מגדל מים/טארק עבד אל חי,32.229749,34.950846,34505,112,3,9.847365829640571e-05,224,2,1,112,112,2.3125656467054114e-05,7.863488554579319e-07,False,12,654
15930,31923,טארק עבד אל חי/חמזה,32.233298,34.959756,31923,112,2,6.564910553093715e-05,224,1,1,112,112,2.0467104529518605e-05,0.0,False,12,654
15200,30795,שד. הגליל/בית זית,32.333787,35.016321,30795,112,2,6.564910553093715e-05,224,1,1,112,112,3.116993348040575e-05,3.998748089034424e-05,False,2,966
40036,30866,הרי''ף/ברטנורא,32.054255,34.964048,30866,112,2,6.564910553093715e-05,224,1,1,112,112,1.9202597860824758e-05,1.7164000549450415e-07,False,61,164
40048,30846,אבטליון/רבי טרפון,32.048557,34.947214,30846,112,2,6.564910553093715e-05,224,1,1,112,112,2.0654816970282365e-05,2.802657696920506e-06,False,61,164
40050,30843,אבטלין/שמעיה,32.051243,34.947260,30843,112,2,6.564910553093715e-05,224,1,1,112,112,2.2824298725022736e-05,3.215955131598866e-05,False,61,164
27893,15627,צומת שובה,31.454624,34.553145,15627,112,2,6.564910553093715e-05,224,1,1,112,112,2.6524042366140177e-05,8.934399792249025e-05,False,17,622
35474,58953,בית העם,32.959973,35.176181,58953,112,5,0.00016412276382734285,224,3,2,112,112,4.9944120601552834e-05,0.00041332832040593385,False,53,247
37812,65424,הר ברכה/כפר הסטודנטים,32.194959,35.266753,65424,121,4,0.0001312982110618743,224,3,1,103,121,4.5720508126704466e-05,5.374787296178747e-05,False,38,355
28295,16146,צומת דימונה ירוחם,31.067782,35.006265,16146,112,4,0.0001312982110618743,224,1,3,112,112,1.2536152007246962e-05,6.497868725636548e-06,False,44,320
40490,54724,שוק פייסל,32.987164,35.097751,54724,116,4,0.0001312982110618743,224,2,2,112,112,2.9562874179337475e-05,0.000446079189468134,False,6,797
3125,42259,הורדים/חבצלת,32.771889,35.037244,42259,112,2,6.564910553093715e-05,224,1,1,112,112,9.699523347846376e-06,1.5158101147246397e-05,False,42,336
7245,59951,כפר סמיע ד,32.984980,35.306348,59951,112,5,0.00016412276382734285,224,2,3,112,112,4.868278899397946e-05,0.0001524551012159804,False,3,895
49867,13694,שדרות התמרים/ההשכלה,29.565840,34.950561,13694,112,2,6.564910553093715e-05,224,1,1,112,112,2.6754416279872764e-05,0.0,False,29,437
29135,19649,מגן דוד אדום/שדרות התמרים,29.564700,34.950644,19649,112,2,6.564910553093715e-05,224,1,1,112,112,2.8043757726726635e-05,1.651183266877817e-05,False,29,437
49910,13775,דובדבן/משעול בננה,29.548334,34.938207,13775,112,2,6.564910553093715e-05,224,1,1,112,112,2.3010189705700257e-05,0.0,False,29,437
29189,19703,אילות/השיטה,29.557228,34.946901,19703,112,3,9.847365829640571e-05,224,2,1,112,112,3.520481801394646e-05,2.2050230376667786e-05,False,29,437
40033,30879,הרי''ף/ראב''ד,32.055810,34.961566,30879,112,2,6.564910553093715e-05,224,1,1,112,112,1.6760896092058092e-05,3.322710855994028e-05,False,61,164
42881,20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089,20001,224,1,3.282455276546857e-05,224,0,1,0,224,5.1084161484722215e-06,0.0,False,16,625
33902,38594,רבי חייא/המאירי,32.052771,34.964916,38594,112,2,6.564910553093715e-05,224,1,1,112,112,2.1255181435776944e-05,1.9877010555890422e-08,False,61,164
40433,30895,יונתן בן עוזיאל/בעלי התוספות,32.048824,34.959923,30895,112,2,6.564910553093715e-05,224,1,1,112,112,1.4491917051861478e-05,6.342145688198221e-07,False,61,164
40035,30868,בתי כנסת/יונתן בן עוזיאל,32.048775,34.957997,30868,112,2,6.564910553093715e-05,224,1,1,112,112,1.1457173980664974e-05,0.0,False,61,164
963,39929,מרכז לקשיש/מרדכי אנילביץ',32.188582,34.868288,39929,112,2,6.564910553093715e-05,224,1,1,112,112,2.189334845348318e-05,1.2069328971265962e-05,False,19,598
915,39880,חפץ חיים/החי''ל,32.184593,34.867791,39880,112,2,6.564910553093715e-05,224,1,1,112,112,2.532681182671291e-05,2.100601659373569e-05,False,19,598
959,39924,מקלט/שמואל הנגיד,32.191118,34.871376,39924,112,2,6.564910553093715e-05,224,1,1,112,112,1.9296483409697203e-05,3.3508442131576296e-05,False,19,598
16853,32977,שבזי/אבן עזרא,32.190439,34.866360,32977,112,2,6.564910553093715e-05,224,1,1,112,112,2.3296274757939306e-05,3.133867399455844e-07,False,19,598
960,39925,איזי שפירא/שבזי,32.190079,34.869461,39925,112,2,6.564910553093715e-05,224,1,1,112,112,2.0988717084912567e-05,7.464833065202124e-07,False,19,598
917,39882,אלי כהן/חפץ חיים,32.186500,34.868377,39882,112,2,6.564910553093715e-05,224,1,1,112,112,2.3569720010154546e-05,0.0,False,19,598
40430,30899,רבי שמעון בן שטח/רבי יהושע,32.055710,34.960188,30899,112,2,6.564910553093715e-05,224,1,1,112,112,1.3496844471290395e-05,6.630245412494193e-05,False,61,164
33896,38588,רבי עקיבא/רבן יוחנן בן זכאי,32.048822,34.953932,38588,112,2,6.564910553093715e-05,224,1,1,112,112,1.4132044785509536e-05,2.3517155941845563e-05,False,61,164
24972,37905,אלומות/שיבולים,32.308897,35.003307,37905,112,2,6.564910553093715e-05,224,1,1,112,112,2.7143974040502637e-05,0.00010051686783051409,False,2,966
24977,37910,ניצני עוז/דרך השדות,32.310940,34.999068,37910,112,3,9.847365829640571e-05,224,2,1,112,112,2.558862428014205e-05,0.00013794035890778646,False,2,966
20761,53624,בנק מרכנתיל,32.926777,35.157004,53624,112,3,9.847365829640571e-05,224,1,2,112,112,4.26764538827156e-05,6.33517456589064e-05,False,3,895
40559,31214,זית/רימון,32.350738,35.015170,31214,112,6,0.00019694731659281143,224,3,3,112,112,3.398370771302056e-05,9.616169826765987e-05,False,2,966
6405,59081,אורט/נרקיס,33.011473,35.287403,59081,118,3,9.847365829640571e-05,223,2,1,105,118,2.0394114402124216e-05,3.514563086682882e-05,False,6,797
43484,61381,נחליאלי/דוכיפת,31.713373,35.102714,61381,111,2,6.564910553093715e-05,222,1,1,111,111,1.54527038409123e-05,0.00013375446580167624,False,46,304
43241,1282,נחליאלי/סנונית,31.709924,35.098855,1282,111,2,6.564910553093715e-05,222,1,1,111,111,2.070951482415079e-05,6.763248590914261e-05,False,46,304
43221,61365,נחליאלי/סייפן,31.711259,35.102147,61365,111,2,6.564910553093715e-05,222,1,1,111,111,1.8102060302106137e-05,0.00010067912023667457,False,46,304
25035,38024,בית אלעזרי,31.856733,34.818778,38024,111,4,0.0001312982110618743,222,2,2,111,111,3.156328198371534e-05,3.3542278082368335e-05,False,27,476
34029,38721,צומת עין הקורא,31.955792,34.787394,38721,111,6,0.00019694731659281143,222,3,3,111,111,1.3235184400122099e-05,0.0004537891637890544,False,15,630
48498,1690,דוכיפת/שדרות הרי יהודה,31.715647,35.101955,1690,111,3,9.847365829640571e-05,222,2,1,111,111,1.20128115402845e-05,0.0002024448193109636,False,46,304
39070,356,רכסים/האלה,31.714670,35.099653,356,111,3,9.847365829640571e-05,222,2,1,111,111,2.636849650729736e-05,6.331875132727417e-06,False,46,304
5347,57154,הרב משה כהן/טולידאנו,32.781319,35.539082,57154,111,2,6.564910553093715e-05,222,1,1,111,111,1.7643180455758223e-05,0.00013198831934375138,False,10,692
27891,15625,צומת שובה,31.455222,34.552201,15625,111,4,0.0001312982110618743,222,2,2,111,111,4.3169579613638125e-05,0.00012860635975434342,False,17,622
33961,38653,מיטב,32.041870,34.849212,38653,111,2,6.564910553093715e-05,222,1,1,111,111,8.996747865324492e-06,9.938972617029526e-05,False,14,633
33957,38649,מד''א,32.045200,34.851980,38649,111,2,6.564910553093715e-05,222,1,1,111,111,1.2642319867900117e-05,6.63143806052936e-05,False,14,633
33945,38637,בסיס ציוד,32.041733,34.849180,38637,111,3,9.847365829640571e-05,222,2,1,111,111,2.8376649746343186e-05,0.00013213769278471637,False,14,633
33958,38650,שער שלכת,32.047813,34.856202,38650,111,3,9.847365829640571e-05,222,2,2,111,111,2.68354242692947e-05,3.299350082735652e-05,False,14,633
33956,38648,מיצג חילות,32.045390,34.852996,38648,111,3,9.847365829640571e-05,222,2,2,111,111,2.5691485433081453e-05,3.299350082735652e-05,False,14,633
5346,57153,טולדנו/השילוח,32.781781,35.540085,57153,111,4,0.0001312982110618743,222,3,1,111,111,1.5340994334350336e-05,0.00020005325080424738,False,10,692
33954,38646,מרכז דלק,32.045976,34.857046,38646,111,3,9.847365829640571e-05,222,1,2,111,111,2.2819154696117935e-05,3.291165608971139e-05,False,14,633
26634,13867,נחל בוקר,30.910225,34.778061,13867,111,3,9.847365829640571e-05,222,1,2,111,111,2.8885691427874633e-05,2.7480755863778663e-07,False,62,157
33944,38636,מקמצ''ר,32.047261,34.858617,38636,111,2,6.564910553093715e-05,222,1,1,111,111,1.867397027007484e-05,1.6368947529027293e-07,False,14,633
33952,38644,מקשח''ר,32.045259,34.860284,38644,111,2,6.564910553093715e-05,222,1,1,111,111,2.092353186237274e-05,0.0,False,14,633
50988,37574,שער דרום החדש,32.038248,34.846838,37574,111,2,6.564910553093715e-05,222,1,1,111,111,1.5892418789115548e-05,3.323903504029193e-05,False,14,633
36846,65308,הצור,31.781907,35.313782,65308,111,2,6.564910553093715e-05,222,1,1,111,111,2.2966388346369182e-05,7.962238375242116e-06,False,35,380
36863,65379,הצור א,31.783628,35.313686,65379,111,3,9.847365829640571e-05,222,2,1,111,111,2.1219076987021587e-05,2.675537174672559e-05,False,35,380
40803,31370,המוביל/טארק עבד אל חי,32.229768,34.944468,31370,222,5,0.00016412276382734285,222,3,2,98,124,4.712897917432078e-05,0.00019158399130486214,False,12,654
4345,54375,מסעף בית הלל/למזרח,33.224932,35.606386,54375,111,5,0.00016412276382734285,222,3,2,111,111,4.988128695873611e-05,0.00011299768936770958,False,4,878
18984,51730,חורשת טל,33.223484,35.627999,51730,111,2,6.564910553093715e-05,222,1,1,111,111,4.554985732060443e-05,1.1111248900742745e-06,False,4,878
4346,54376,צומת הגושרים,33.224294,35.622548,54376,111,3,9.847365829640571e-05,222,2,1,111,111,4.6765444378358374e-05,1.8955569137978042e-05,False,4,878
19988,52846,מסעף מעין ברוך/למזרח,33.224622,35.613805,52846,111,4,0.0001312982110618743,222,2,2,111,111,4.812206376649014e-05,3.8877476497076456e-05,False,4,878
19827,52684,צומת בית המכס,33.011271,35.651213,52684,111,4,0.0001312982110618743,222,2,2,111,111,6.375498470733846e-05,0.00036452796047238556,False,4,878
20384,53244,צומת יזרעאל,32.557501,35.322285,53244,111,4,0.0001312982110618743,222,2,2,111,111,3.626451412898527e-05,0.003782603046043109,False,11,685
42901,12153,נמל תעופה רמון/צומת באר אורה,29.708680,34.998816,12153,111,2,6.564910553093715e-05,222,1,1,111,111,1.9610686467343124e-05,6.615069113000332e-05,True,29,437
44388,12579,נמל תעופה רמון/כניסה,29.712895,35.001333,12579,111,2,6.564910553093715e-05,222,1,1,111,111,2.1259682159773765e-05,3.307534556500166e-05,True,29,437
1036,40003,קיבוץ שדות ים,32.494159,34.892620,40003,141,4,0.0001312982110618743,222,2,2,107,115,3.210994580489292e-05,8.382436378974018e-06,False,65,130
37576,18447,שכונה 20/דרום,31.391081,34.750805,18447,111,2,6.564910553093715e-05,222,1,1,111,111,2.7346683685087377e-05,0.0,False,49,294
37575,18448,עמאן/מסקט,31.392263,34.750173,18448,111,2,6.564910553093715e-05,222,1,1,111,111,2.8037495941039178e-05,6.530781123000236e-07,False,49,294
37577,18446,בירות/מסקט,31.391641,34.751804,18446,111,3,9.847365829640571e-05,222,2,1,111,111,2.7103312404637666e-05,5.920908675926929e-05,False,49,294
20137,52996,שפרינצק/הירדן,33.209845,35.574351,52996,117,6,0.00019694731659281143,222,2,4,109,113,2.5328818965066653e-05,8.710185664188493e-05,False,4,878
43491,1301,נחליאלי/רכסים,31.711310,35.096663,1301,111,3,9.847365829640571e-05,222,1,2,111,111,2.257378125818832e-05,3.573826998675142e-05,False,46,304
37574,18449,שכונה 20/יציאה,31.393271,34.751821,18449,111,3,9.847365829640571e-05,222,1,2,111,111,2.8464988276244905e-05,3.422984493168182e-05,False,49,294
34530,63303,צומת עמנואל,32.178084,35.142086,63303,111,3,9.847365829640571e-05,222,2,1,111,111,2.0359211028180468e-05,0.0,False,38,355
40051,33559,אבטליון/הריטב''א,32.046688,34.949773,33559,222,2,6.564910553093715e-05,222,1,1,110,112,1.816439048160456e-05,3.718451945933503e-06,False,61,164
42119,11993,דפנה/גדילן,29.540111,34.938221,11993,111,3,9.847365829640571e-05,222,1,2,111,111,3.060512946324808e-05,7.690510036505224e-05,False,29,437
42116,11990,דודאים/שן הארי,29.538782,34.935163,11990,111,2,6.564910553093715e-05,222,1,1,111,111,3.276155922529726e-05,1.8457224087612532e-07,False,29,437
42115,11991,דרך הבשמים,29.540467,34.934045,11991,111,3,9.847365829640571e-05,222,2,1,111,111,3.218236763545006e-05,1.0938981475925034e-05,False,29,437
12044,10145,מכללת אחוה,31.742955,34.774636,10145,138,8,0.0002625964221237486,221,4,4,108,113,3.2268882644353016e-05,0.00014206235613135502,False,7,785
6944,59650,בי''ס נופית/הגליל,32.759165,35.148500,59650,125,2,6.564910553093715e-05,221,1,1,125,96,2.756233253040861e-05,5.0167102792363986e-05,False,58,186
7208,59914,מעלה המסגד/נרקיס,33.013333,35.267169,59914,110,3,9.847365829640571e-05,220,1,2,110,110,3.376751075251031e-05,5.4677988257544746e-05,False,6,797
43546,56276,ביה''ס אלנור,32.866921,35.295210,56276,110,2,6.564910553093715e-05,220,1,1,110,110,2.941094773853064e-05,0.00010465352023755256,False,25,485
43539,56283,אלשוהדאא/טארק בן זיאד,32.865708,35.296791,56283,110,2,6.564910553093715e-05,220,1,1,110,110,2.724124784670412e-05,7.157817467255093e-05,False,25,485
43554,56268,אליאסמין,32.869433,35.311740,56268,110,2,6.564910553093715e-05,220,1,1,110,110,2.2216111653949997e-05,5.383357025553655e-07,False,25,485
43550,56272,כנסיית מרים אלעדראא,32.867684,35.305572,56272,110,2,6.564910553093715e-05,220,1,1,110,110,2.24291544992006e-05,1.6761841743545445e-05,False,25,485
43548,56274,חט''ב סאהא חוסין,32.866962,35.301455,56274,110,2,6.564910553093715e-05,220,1,1,110,110,2.545836545736512e-05,3.863202967616256e-05,False,25,485
43551,56271,אלפל/אלג'ורי,32.869173,35.310883,56271,110,2,6.564910553093715e-05,220,1,1,110,110,2.084694451480087e-05,1.4929713452939838e-05,False,25,485
37067,19949,קופת חולים כללית,31.134531,34.961354,19949,110,2,6.564910553093715e-05,220,1,1,110,110,2.4623360949096825e-05,0.0,False,1,1260
6615,59315,כסרא ח,32.966180,35.304953,59315,110,3,9.847365829640571e-05,220,1,2,110,110,2.6237507859681683e-05,0.0004910249049898466,False,3,895
18122,50747,כיכר כיסרא,32.965069,35.304192,50747,110,2,6.564910553093715e-05,220,1,1,110,110,2.53381547675646e-05,0.0005241002505548482,False,3,895
