stop_id,stop_name,topological_rank,demand_weighted_rank,rank_shift
27995,כפר הנופש,22327.0,18524.0,3803.0
16805,יהודה הלוי/הגדוד העברי,24192.0,18525.0,5667.0
47903,היכל האומנויות/דליה,19071.0,18526.0,545.0
1498,התאנה/הברושים,14205.0,18527.0,-4322.0
5077,ארז/שיקמה,21989.0,18528.0,3461.0
18514,תירוש/יזרעאל,21281.0,18529.0,2752.0
21656,צריפין/בסיס מזון,17117.0,18530.0,-1413.0
16459,הנורית/שדרות ז'בוטינסקי,21379.0,18531.0,2848.0
21214,'בית ספר קהילתי ג,16727.0,18532.0,-1805.0
23301,התמר/סמטת סייפן,11158.0,18533.0,-7375.0
14238,הרב קוק/הרב ריינס,21025.0,18534.0,2491.0
5805,צומת מעונה,9324.0,18535.0,-9211.0
49053,עמנואל מורנו/אביגדור קהלני,17380.5,18536.0,-1155.5
43492,נחליאלי/דוכיפת,20186.0,18537.0,1649.0
44940,אמל נבואני/כרם אלעדס,10302.0,18538.0,-8236.0
50842,האלון/הרימון,10574.0,18539.0,-7965.0
46758,בעלי מלאכה/ההדרים,20411.0,18540.0,1871.0
51409,אסתר המלכה,16897.0,18541.0,-1644.0
7505,אור החיים ג,22339.0,18542.0,3797.0
34419,מעלה שומרון,19382.0,18543.0,839.0
37519,הכרמל/התבור,20300.0,18544.0,1756.0
9930,השלום/מבוא פרג,20707.5,18545.0,2162.5
49062,חורשת האקליפטוס 1,13186.0,18546.0,-5360.0
7060,סלאמה בית ספר,15327.0,18547.0,-3220.0
1873,מוריה/ספקטור,19525.0,18548.0,977.0
48882,אל סייד/יציאה,14356.0,18549.0,-4193.0
34646,מוריה/יפה נוף,21601.0,18550.0,3051.0
38932,כביש 411 /גן שלמה,16327.0,18551.0,-2224.0
8497,מחסום הל''ה,19266.0,18552.0,714.0
20235,הפסגה/בית ספר פסגות,18239.0,18553.0,-314.0
25587,קק''ל/המייסדים,21941.0,18554.0,3387.0
40445,צומת שומריה לצפון/כביש 358,12263.0,18555.0,-6292.0
29028,אלה/מרים הנביאה,17380.5,18556.0,-1175.5
42578,חטיבת הנח''ל/חברת עזרא,22840.0,18557.0,4283.0
42225,נווה חריף,3983.0,18558.0,-14575.0
6711,בנין אחים חטיב,13859.0,18559.0,-4700.0
505,בי''ס אורט,11917.0,18560.0,-6643.0
9245,בית חולים הילאל/מכללת אברהמיה,23565.0,18561.0,5004.0
49565,נוקדי שאול א,19718.0,18562.0,1156.0
41122,עלי בן אבי טאלב,2756.0,18563.0,-15807.0
50561,אריאל שרון/אריה תגר,20743.0,18564.0,2179.0
17022,בי''ס אורט,16489.0,18565.0,-2076.0
21928,ההדרים,11926.0,18566.0,-6640.0
42941,אורן/שקד מערב,19103.0,18567.0,536.0
20566,הנרקיס/מעלה הצפיה,12119.0,18568.0,-6449.0
14106,רב אשי/ד''ר שמשון צ'רטוק,22064.0,18569.0,3495.0
49379,ערערה בנגב/כניסה,20859.0,18570.0,2289.0
3032,אבא חושי/מצפור תמר,21297.0,18571.0,2726.0
2545,שפרינצק/קישון,15893.0,18572.0,-2679.0
39287,מסעף אמנון,9070.0,18573.0,-9503.0
22975,אצל/עליית הנוער,15296.0,18574.0,-3278.0
26861,הדר/תמר,13945.5,18575.0,-4629.5
3122,הנוריות,20330.0,18576.0,1754.0
9639,קרל נטר/מח''ל,25632.0,18577.0,7055.0
26955,בריכת שחיה/הבנים,16420.0,18578.0,-2158.0
5024,'רם און א,18548.0,18579.0,-31.0
51234,בנק מרכנתיל,13573.0,18580.0,-5007.0
37627,צהל/החרוב,17783.0,18581.0,-798.0
29238,שיזף/צורית,12099.5,18582.0,-6482.5
40968,שכונת חיילים משוחררים,11300.0,18583.0,-7283.0
38854,בן איש חי/חפץ חיים,22254.0,18584.0,3670.0
24345,כביש 57/דרך דגניה,20045.0,18585.0,1460.0
15846,האילנות/התפוז,8944.0,18586.0,-9642.0
3615,שדרות בן גוריון/בית ספר החורש,10371.0,18587.0,-8216.0
4070,פוריידיס 16,11609.0,18588.0,-6979.0
990,מכולת,10445.0,18589.0,-8144.0
22031,הפועל הצעיר/יהושע פורר,22995.0,18590.0,4405.0
12925,לה גווארדייה/לוחמי גליפולי,24354.0,18591.0,5763.0
42712,מרים הנביאה/תמר,20672.0,18592.0,2080.0
8141,דוד המלך/יהושע בן נון,22356.0,18593.0,3763.0
15419,הרצל/שדרות בן גוריון,22304.0,18594.0,3710.0
2774,יזרעאל/חנה סנש,17380.5,18595.0,-1214.5
5921,עילבון ה'/יציאה,19540.0,18596.0,944.0
19465,דרך העמק/נתיב הנוטרים,934.5,18597.0,-17662.5
26378,המדע/החניכים,8952.0,18598.0,-9646.0
28320,צומת מחנה משאבים,2079.0,18599.0,-16520.0
6064,לשכת התעסוקה/שפרעם,9628.0,18600.0,-8972.0
16783,קניון הגבעה/יוני נתניהו,25109.0,18601.0,6508.0
36100,החשמל/גשר פז,20816.0,18602.0,2214.0
7134,מועדון חברים,17518.5,18603.0,-1084.5
13100,חיים לבנון/ד''ר ג'ורג' וויז,22305.0,18604.0,3701.0
26848,שדרות דוד בן גוריון/יעקב גרשפלד,12753.0,18605.0,-5852.0
25182,האילנות/השלושה,14742.0,18606.0,-3864.0
28290,שכונה 34,19832.0,18607.0,1225.0
26584,צומת שדה צבי,12639.0,18608.0,-5969.0
44602,אלסבר,19706.0,18609.0,1097.0
38679,מנחם בגין/הר ארבל,12934.0,18610.0,-5676.0
23976,אילת/העבודה,24578.0,18611.0,5967.0
21143,ורדים/תמר,18425.0,18612.0,-187.0
43207,פנחס ואברהם רוטנברג/עזר ויצמן,20125.0,18613.0,1512.0
34398,בית כנסת יובלים/פולג,16856.0,18614.0,-1758.0
41194,הגיא/המפל,19964.0,18615.0,1349.0
40959,בי''ס חדשני ג',12934.0,18616.0,-5682.0
4335,מסעף כפר סאלד,17697.0,18617.0,-920.0
29656,אלחריזי/ירמיהו,20886.0,18618.0,2268.0
43663,צומת כפר זוהרים למזרח,19857.0,18619.0,1238.0
26796,אלעזר בן יאיר/יהודה,21302.0,18620.0,2682.0
20802,זמיר,17380.5,18621.0,-1240.5
20819,דליה/רותם,19714.0,18622.0,1092.0
6798,בוקיעה אל ג'רביה ד,12693.0,18623.0,-5930.0
11019,רמב''ם/הרצל,22374.0,18624.0,3750.0
50904,ריש לקיש/רב המנונא,17380.5,18625.0,-1244.5
34616,צומת פצאל/כביש 90,14240.0,18626.0,-4386.0
3226,נורית,22655.0,18627.0,4028.0
14736,צומת בת חן,7902.0,18628.0,-10726.0
18536,דפנה/האחווה,13962.0,18629.0,-4667.0
22288,שדרות וייצמן/החרושת,11911.0,18630.0,-6719.0
4776,מסעף משמר העמק,18796.0,18631.0,165.0
2649,מסעף כפר המכבי,20435.0,18632.0,1803.0
5820,כביש 85/מג'ד אל כרום מזרח,18928.0,18633.0,295.0
7598,'טנא עומרים א,15777.0,18634.0,-2857.0
1794,מרדכי/יהושע חנקין,15967.0,18635.0,-2668.0
26934,אודם/משמר,18857.0,18636.0,221.0
820,מרכז היישוב,11264.0,18637.0,-7373.0
11109,כסלון ד,6926.5,18638.0,-11711.5
35241,התבור/כרמל,17582.0,18639.0,-1057.0
41389,רוקח/יואב,21676.0,18640.0,3036.0
15404,השיקמה / הזית,19614.0,18641.0,973.0
5302,מסעף מושבת כנרת,17166.0,18642.0,-1476.0
41851,יגאל ידין/מגידו,23934.0,18643.0,5291.0
17749,מסעף שלומי מערב,12496.0,18644.0,-6148.0
10773,וולפסון/קפלן,22566.0,18645.0,3921.0
49370,צומת בית גוברין למערב,15234.0,18646.0,-3412.0
26260,הרותם/מבוא הכרכום,24659.0,18647.0,6012.0
40926,שכונה דרומית,1516.0,18648.0,-17132.0
8694,דרוק/פתאל,23636.0,18649.0,4987.0
28634,דורות/מרכז הקיבוץ,18892.0,18650.0,242.0
34836,הגפן/המעיין,19200.0,18651.0,549.0
48022,הנגב/שדרות הציונות,17169.0,18652.0,-1483.0
7703,גבעון החדשה/מרכז,21335.0,18653.0,2682.0
50148,שדות/עומר,22371.0,18654.0,3717.0
40283,כיכר מרכזית חילף,15421.0,18655.0,-3234.0
40687,אליעזר פרי/טרומפלדור,14025.0,18656.0,-4631.0
50751,בי''ס מכחול אבו רביעה,10665.0,18657.0,-7992.0
15470,אביר יעקב/השופטים,15461.0,18658.0,-3197.0
43110,עלמה 2,8377.0,18659.0,-10282.0
51392,אלומות/עומרים,7669.5,18660.0,-10990.5
5477,שד. אלנטאון/הנביאים,19454.0,18661.0,793.0
39849,קופ''ח כללית צפונית,7472.0,18662.0,-11190.0
27675,צומת מעון,6404.0,18663.0,-12259.0
37071,קאסר א סיר 1,18314.0,18664.0,-350.0
21653,מחנה מצל''ח 6820,17123.0,18665.0,-1542.0
20267,חוף הארגמן,14155.0,18666.0,-4511.0
49443,המלאכה/שדרות הרצל,19895.0,18667.0,1228.0
37066,אבו קרינאת 1,17221.5,18668.0,-1446.5
24959,מפעלי חפר/המזח,1057.0,18669.0,-17612.0
24165,חניון תמנע/תמנע,21815.0,18670.0,3145.0
44510,מנחם בגין/הר גבים,14814.0,18671.0,-3857.0
47976,אולם ספורט דוביק/יוטבתה,16190.5,18672.0,-2481.5
44353,מסעף גבעת אבני,18772.0,18673.0,99.0
34659,אוניברסיטת אריאל/רמת הגולן,17380.5,18674.0,-1293.5
10678,ים סוף/צלמונה,23440.0,18675.0,4765.0
7362,מפעל הש''ס/מעלות גאוני בריסק,22730.0,18676.0,4054.0
1292,נשר/דוכיפת,22119.0,18677.0,3442.0
40965,אל ביארה 3,17058.0,18678.0,-1620.0
27958,הסוכנות היהודית/השומר הצעיר,22565.0,18679.0,3886.0
25220,ביטרמן/לוי אשכול,23363.0,18680.0,4683.0
43208,י''א הספורטאים/פנחס ואברהם רוטנברג,20081.0,18681.0,1400.0
29071,תאנה/פנינית,15480.0,18682.0,-3202.0
39915,נהלל/אבו בקר אלסדיק,11985.0,18683.0,-6698.0
44551,הזית/הצבר,12060.0,18684.0,-6624.0
27263,קהילת מילנו/דבלין,16330.0,18685.0,-2355.0
18081,אבן מנחם 5,5351.0,18686.0,-13335.0
14816,הראשונים/התפוז,15447.0,18687.0,-3240.0
46825,אשר וינר/חוה ארציאלי,21570.0,18688.0,2882.0
38891,שדרות עלי הכהן/שוהם,21884.0,18689.0,3195.0
34122,כביש 4311/נטעים,19147.0,18690.0,457.0
51566,בזלת/כביש 3965,21309.0,18691.0,2618.0
39672,כניסה מזרחית,12415.0,18692.0,-6277.0
1765,מעון גיל עם,16270.0,18693.0,-2423.0
35049,בי''ס אבי עזרי,24705.0,18694.0,6011.0
39461,מעגלים,9967.0,18695.0,-8728.0
1616,דרך ארץ/גמלא,20991.0,18696.0,2295.0
23465,רבי פנחס בן יאיר/רמב''ם,9725.0,18697.0,-8972.0
41112,מסעף נחושה,19740.0,18698.0,1042.0
20153,מורד הגיא/משעול הדולב,16086.0,18699.0,-2613.0
5468,אהבת ציון/539,20114.0,18700.0,1414.0
37469,מסעף כפר מכבי,20837.0,18701.0,2136.0
21440,'מצליח י,11354.0,18702.0,-7348.0
37631,שפרעם/אלחרובה,4403.0,18703.0,-14300.0
34141,ביה''ח תל השומר/שיקום,17759.0,18704.0,-945.0
40527,אום אלשתוייה,4729.0,18705.0,-13976.0
28022,גדעון בן יואש/סמטת שמגר,19870.0,18706.0,1164.0
33948,הבנקים/אלבלדיה,4511.5,18707.0,-14195.5
44851,החשמונאים/יוספטל,23487.0,18708.0,4779.0
35571,חוואלד ג,14814.0,18709.0,-3895.0
44140,דרך הגליל/שדרות מעלה יצחק,17380.5,18710.0,-1329.5
11401,בית ספר אבו חאמד ג'זאלי,18598.0,18711.0,-113.0
21577,צומת גזר,18844.0,18712.0,132.0
10100,אוהלי יוסף/גרוסברג,23682.0,18713.0,4969.0
35027,הבדולח/האלמוג,20393.0,18714.0,1679.0
27770,צומת צאלים,6961.0,18715.0,-11754.0
13779,אסא קדמוני/הרב יוסף צוברי,23840.0,18716.0,5124.0
5395,ציון בהלול/קפלנסקי,20174.0,18717.0,1457.0
13057,יגאל אלון/עמק ברכה,23058.0,18718.0,4340.0
41831,התמר/הגפן,12461.0,18719.0,-6258.0
6680,מרכז מורשת הדרוזים,15481.0,18720.0,-3239.0
10956,הדקל / בן זאב,21893.0,18721.0,3172.0
44585,שדרות פנחס בן דוד קפרא,22384.0,18722.0,3662.0
17871,מסעף אילון,5911.0,18723.0,-12812.0
44619,אילן רמון/הרב אלישע וישליצקי,17538.0,18724.0,-1186.0
23025,לבונה /פיקוס,22274.0,18725.0,3549.0
21463,שבעת המינים/הזית,17380.5,18726.0,-1345.5
201,מזכירות,10134.0,18727.0,-8593.0
48078,פרופ' א.ד ברגמן/המדע,23294.0,18728.0,4566.0
46616,דרך הציונות/דבורה,22461.0,18729.0,3732.0
37834,גן החיות התנ''כי,17164.0,18730.0,-1566.0
44826,צומת שבי ציון,20144.0,18731.0,1413.0
5613,יובלים/נחלים,10364.0,18732.0,-8368.0
21159,ורדים/גלעד,16395.0,18733.0,-2338.0
46873,אלבלדיה/אלבריד,4511.5,18734.0,-14222.5
6351,אזור תעשייה בני יהודה,10856.0,18735.0,-7879.0
38721,דרך ענתות,17380.5,18736.0,-1355.5
6610,כפר סמיע ו,14113.0,18737.0,-4624.0
18624,בת הרים/החרמון,18632.0,18738.0,-106.0
25185,האילנות/השלושה,14905.0,18739.0,-3834.0
4395,קשת,12934.0,18740.0,-5806.0
34857,הברוש/הרימון,21026.0,18741.0,2285.0
38989,גוש קטיף / מורג,20161.0,18742.0,1419.0
5747,שער,11451.0,18743.0,-7292.0
42312,בי''ס עמי אסף,11697.0,18744.0,-7047.0
34595,אלון מורה/צומת משכן אריאל,17380.5,18745.0,-1364.5
16047,הנורית/הרקפת,11034.0,18746.0,-7712.0
11322,אום לסון / צור באהר 6,18130.0,18747.0,-617.0
19575,בית עלמין,4424.0,18748.0,-14324.0
22712,יעקב/מקס נורדאו,25175.0,18749.0,6426.0
5739,'ירושלים א,20065.0,18750.0,1315.0
50099,צומת פתחת שלום/2200,19905.0,18751.0,1154.0
29189,אילות/השיטה,19522.0,18752.0,770.0
40694,כביש 2,12721.0,18753.0,-6032.0
36836,ג'ת פדלה/תוחותמוס אלת'אלית,4332.0,18754.0,-14422.0
36830,יוסף בורג/מנחם גינדי,21124.0,18755.0,2369.0
4416,צומת השריון,6982.0,18756.0,-11774.0
12355,מרכז רזין/שדרות התמרים,15875.0,18757.0,-2882.0
18425,חרמון/כרמל,18399.0,18758.0,-359.0
41786,ת. רכבת אחיהוד/רציפים,12720.0,18759.0,-6039.0
215,הבריגדה היהודית/החפץ חיים,23139.0,18760.0,4379.0
41461,בי''ס ח'אלד סלימאן/שכונת אל-ג'ליל,18284.0,18761.0,-477.0
1305,השושנים,22293.0,18762.0,3531.0
34780,הגפן/תירוש,18580.0,18763.0,-183.0
7051,צומת לוטם,19120.0,18764.0,356.0
42754,בית הבחירה/אריאל,21339.0,18765.0,2574.0
6088,הספורטק/השקד,21279.0,18766.0,2513.0
40047,פארק ארכיאולוגי/שמאי,20217.0,18767.0,1450.0
1403,צומת תלמי אלעזר,19464.0,18768.0,696.0
14488,אליהו גולומב/כיבוש העבודה,21058.0,18769.0,2289.0
6195,בי''ס בירב/כ''ב ילדי מעלות,15605.0,18770.0,-3165.0
5841,שפרינצק א,19583.0,18771.0,812.0
132,גן חק''ל/רבאט,19873.0,18772.0,1101.0
1946,מרכז הכרמל/שדרות הנשיא,21540.0,18773.0,2767.0
26115,גיורא יוספטל/הכנסת,21998.0,18774.0,3224.0
3998,חטיבת גולני/מחלף חירם,16373.0,18775.0,-2402.0
37716,מסוף קרית אונו,23859.0,18776.0,5083.0
21978,יצחק שדה/ז'בוטינסקי,22033.0,18777.0,3256.0
44146,קניון חוצות/נח''ל,17984.0,18778.0,-794.0
27360,פקיעין\אלי כהן,21930.0,18779.0,3151.0
720,הארז/הנוריות,19798.0,18780.0,1018.0
21178,מתנ''ס הר יונה/יקינטון,15385.0,18781.0,-3396.0
11075,מחסיה/יציאה,15210.0,18782.0,-3572.0
23059,שבטי ישראל/יהודה,20048.0,18783.0,1265.0
9893,גולומב/הצלם רחמים,24885.0,18784.0,6101.0
51309,ואדי אבו עמראן/חטין,12018.0,18785.0,-6767.0
28302,צומת מרחב עם,2090.0,18786.0,-16696.0
38881,דרך נחל פרת/נחל צאלים,18336.0,18787.0,-451.0
26809,שוק,16463.0,18788.0,-2325.0
41440,קצות החושן,19297.0,18789.0,508.0
39229,הזמיר,22012.0,18790.0,3222.0
10944,ריב''ל/נהר הירדן,21669.0,18791.0,2878.0
16788,מקס ואנה ווב/דרך ז'בוטינסקי,23273.0,18792.0,4481.0
29180,ארגמן/דרך יותם,20731.0,18793.0,1938.0
20460,הדס/הפרחים,19220.0,18794.0,426.0
40924,שכונה מזרחית,1871.0,18795.0,-16924.0
29591,דרך חיל השריון/גולומב,24217.5,18796.5,5421.0
50875,מסוף ההגנה/הורדה,24217.5,18796.5,5421.0
19284,שעב/כביש ראשי,15441.0,18798.0,-3357.0
48384,אלאקסא/אלסקאטי,12342.0,18799.0,-6457.0
35024,האלמוג/הכורכר,20792.5,18800.0,1992.5
47997,ת. מרכזית צפת/רציפים,20353.0,18801.0,1552.0
6471,משק תרנוגלות,10570.0,18802.0,-8232.0
17282,בית ספר אלישבע/דרך הבנים,21825.0,18803.0,3022.0
23052,עמק האלה/גינות האלה,23080.0,18804.0,4276.0
44432,האומנות/שדרות גיבורי ישראל,19744.0,18805.0,939.0
40995,שכונה מזרחית כביש תיכון,16484.0,18806.0,-2322.0
48711,הרב אליישיב/המברג,17649.0,18807.0,-1158.0
51927,אלחדיביה/אלהג'רה,21240.0,18808.0,2432.0
40481,שכ' 5 מערב,17380.5,18809.0,-1428.5
22558,איבטין יציאה צפונית,20539.0,18810.5,1728.5
41367,איבטן,20618.5,18810.5,1808.0
51397,הרב שלום איפרגן/התורה,18135.0,18812.0,-677.0
48592,כרמל/מירון,22919.0,18813.0,4106.0
21086,כיכר א-נמסאוי,22252.0,18814.0,3438.0
19891,בית הלל ג,11823.0,18815.0,-6992.0
38682,שדרות יצחק בן צבי/בצלאל,22203.0,18816.0,3387.0
21351,שבעת המינים,17380.5,18817.0,-1436.5
42525,כביש 90/כוכב הירדן,11668.0,18818.0,-7150.0
28040,רמב''ם/הסופרים היהודיים,20266.0,18819.0,1447.0
4443,עין קיניא/כיכר לדרום,12934.0,18820.0,-5886.0
34286,מסעף איזור תעשיה,9602.0,18821.0,-9219.0
21569,צומת כפר שמואל,19672.0,18822.0,850.0
42995,הנבל/הגיתית,21077.0,18823.0,2254.0
42848,מריסאת 3,16028.0,18824.0,-2796.0
16490,צומת עזריה,22164.0,18825.0,3339.0
20551,מועצה מקומית,10687.0,18826.0,-8139.0
34183,שדרות הקיבוצים/הרצל,24575.0,18827.0,5748.0
42861,ישראל מסלנט/האסיף,20997.0,18828.0,2169.0
37082,כיכר אחמד שוקי,14253.0,18829.0,-4576.0
38150,הרב עוזיאל/הרב לוין,14814.0,18830.0,-4016.0
4948,משרד הפנים/שדרות מנחם בגין,18809.0,18831.0,-22.0
7762,צומת נבי מוסא,12580.0,18832.0,-6252.0
38178,שכונת אלדהר ג,1017.0,18833.0,-17816.0
4998,הגליל י'/יאסר ערפאת,5149.0,18834.0,-13685.0
36039,אלקאסמי/אלראשדון,4799.0,18835.0,-14036.0
48921,אילן רמון/ההדרים,21455.0,18836.0,2619.0
48279,הסיבים/הביטחון,21048.0,18837.0,2211.0
25464,פיינגבאום/מרכז מסחרי,20334.0,18838.0,1496.0
5651,צומת מנחמיה,12362.0,18839.0,-6477.0
1440,זבולון/אנדרטת לחי,16637.0,18840.0,-2203.0
40011,שכונה בדווית,17380.5,18841.0,-1460.5
5685,הרצוג/משה שרת,17380.5,18842.0,-1461.5
21208,בית קברות מוסלמי עתיק,11927.0,18843.0,-6916.0
39611,נחלה א,11648.0,18844.0,-7196.0
38703,אנגל/אוסטרובסקי,22780.0,18845.0,3935.0
9237,אלזייתונה/אלעקבה,22171.0,18846.0,3325.0
35344,מסעף ציפורי,13039.0,18847.0,-5808.0
23601,שד. שלמה המלך/ז'בוטינסקי,21318.0,18848.0,2470.0
51210,בית כנסת אם הבנים,16389.0,18849.0,-2460.0
39390,שדה צבי ב,11256.0,18850.0,-7594.0
7326,צומת נעמה/כביש 90,12145.0,18851.0,-6706.0
5355,בית ספר כרמלי/השילוח,12157.0,18852.0,-6695.0
4286,מחנה רוויה,6060.0,18853.0,-12793.0
23500,חוני המעגל/בית יעקב,22038.0,18854.0,3184.0
