stop_id,population_served,demand_weight
24666,1122.7285072321133,0.00021941053975203407
12950,1067.622096034299,0.0002190833187574166
15845,1080.922657607823,0.00021889537384707435
23885,806.5785686529921,0.00021828743211227378
13162,869.4617880324513,0.00021821637174599979
24397,1085.23897298455,0.00021810916617460402
11770,1039.1724577524806,0.0002175509608795035
13934,1144.2837499673803,0.00021732698282904186
22755,1179.2310631891173,0.00021650803393601743
25886,997.9046804478089,0.00021645135228745446
22805,1210.5312940214446,0.00021633649420516783
13870,1157.4428232557525,0.00021544824132156698
12984,892.4667140138114,0.00021517981971276858
49145,1188.0712225235766,0.00021480599924379997
13318,982.7030504336975,0.00021472893196958917
8705,648.9432913730034,0.000214636768249048
24766,1175.9015935456703,0.000214517193880043
773,1168.1316500946477,0.00021447017029593634
14015,1102.693496338825,0.00021435638599429343
13138,888.8611751794872,0.0002143104996763406
8706,597.0610177204961,0.00021407539764521218
39132,2644.910434708449,0.00021403567613901406
9468,1004.8837761556609,0.0002138226273684188
24149,891.1376714862992,0.0002136158249289463
29340,789.056868781828,0.0002135845893360011
13873,1240.7491331578801,0.000213380664620459
25983,992.738610842524,0.00021335638009051234
14037,1242.0571041314297,0.0002128288556842122
8745,940.284568121959,0.00021233246170110747
13560,854.217255441328,0.0002123250746720795
49094,1188.0712225235766,0.0002123226094328836
49117,1174.2765808703393,0.00021231189642541867
14316,563.8950335452705,0.0002117500831834612
24030,905.1266538211961,0.0002115299401849111
25593,793.0472393049317,0.0002114561509068117
13717,1007.9676573321394,0.0002110828304148604
13800,885.218638175211,0.00021100427979412237
12855,1116.0863652157752,0.00021086471285751798
15531,1041.2519199207577,0.00021086173619901423
24006,840.2389609880062,0.00021074724446596855
24005,884.7785519672682,0.00021055041401824262
16278,1009.250683287672,0.00021050908586209586
13670,884.624865937348,0.00021031420756815978
22756,1152.7459825626108,0.0002102929656640695
21331,1133.9482386773825,0.00021025584676404447
8614,597.6430460006914,0.00021019651457818278
12906,1028.0607979807594,0.00021008927437350214
24033,900.7299495023893,0.00020998457952235242
49095,1174.2765808703393,0.00020985734114216146
8744,929.1303074191713,0.00020981363738581613
25978,844.6556414982317,0.00020962897837470176
25594,784.5517585660425,0.00020911195228502088
23734,949.9609421236393,0.0002086800244911809
23880,955.7891251463413,0.00020861308683191667
24783,902.7293485206674,0.0002083618013208912
13260,1047.3185890639309,0.00020809681543680525
13880,1206.0345982856795,0.00020788055282798575
10644,561.3540246546585,0.00020758177472841944
45038,686.4318676904676,0.00020756961990669784
13161,845.6004181463654,0.00020756477236708742
24784,1022.768778172229,0.00020738967469719532
24053,798.7082986500436,0.0002072615841561161
13933,1020.7189531375809,0.00020704156521383026
11448,782.8014185580578,0.00020650622521246732
13734,802.5007097192585,0.0002064116344406946
13683,802.5196793923865,0.0002058295063192763
16202,655.8568881759429,0.00020569624296137991
15867,1001.3997181215357,0.00020569039939305535
16207,649.7482563906062,0.00020535893004711148
12844,1083.4228762208347,0.0002053082229095937
14020,1055.7068101313394,0.00020522248225882627
21685,1141.4214475974934,0.00020518214139525633
14039,1093.8745595615324,0.00020503010355673608
13003,998.7760901352028,0.00020495564988320283
29343,930.5181131095588,0.00020469299500521816
10792,571.4762397305485,0.0002046880141376928
29365,1110.3618350696383,0.0002045926720950101
49938,735.657467286874,0.00020442116752158638
14076,1128.7497744858465,0.00020399675140646875
14035,1353.4352049071028,0.00020394024479525422
16331,954.4577585524247,0.0002038738193674678
15855,1006.0272318891351,0.00020372845871513518
13488,647.8900258779801,0.00020361299365937146
12881,1149.9808449004997,0.00020299577647118835
25887,903.9025529383686,0.0002029316061689657
10786,823.1073430490653,0.00020289669514816642
13911,1371.008880784045,0.00020226977010721464
14075,1107.4012600063322,0.00020226505803589142
16181,991.0729389568995,0.00020220495917719017
15722,982.9396396861821,0.0002018986458729748
2364,786.7241245405177,0.0002018194352381039
12843,1064.5106644314553,0.00020172436596971503
12826,1066.394015478105,0.0002014762252052892
14059,1096.3476677922044,0.00020096977547481905
24755,1096.0418455192846,0.00020027079013382174
13575,516.6011708813363,0.0002000616612271938
29336,645.989994273149,0.00020004264358364302
11785,600.650921959652,0.00020002422216265422
13549,1091.0040240086244,0.00019999024049430862
24398,1013.2502024738227,0.00019988535972838858
13587,1020.1588108028284,0.00019964574431772971
23307,898.6796731166756,0.00019954450950324107
14291,1363.417433516906,0.00019890501003691467
