stop_id,stop_name,region,lat,lon,degree,weighted_degree,approx_betweenness,rank_in_peak_window,peak_window,offpeak_window
19198,שכונה עליונה,North,32.894757,35.418813,3.0,110.0,7.54432737615344e-05,12604,morning_peak,night
3775,גרשון שופמן/משה סנה,North,32.766019,34.984719,2.0,64.0,7.526895680542436e-05,12617,morning_peak,night
21232,אום דלהם,North,32.743462,35.350448,2.0,50.0,7.522880680838992e-05,12623,morning_peak,night
17008,תמר/מורן,North,32.732673,35.145775,2.0,24.0,7.512109936539823e-05,12632,morning_peak,night
29285,הדקל/הגפן,South,30.990602,34.920283,2.0,48.0,7.50870263981125e-05,12635,morning_peak,night
21032,רואוס אל-ג'באל/נבי סאעין,North,32.708406,35.294763,3.0,87.0,7.506982610845752e-05,12637,morning_peak,night
48648,יאסר ערפאת/אחמד אבו עסבה,Center,32.395177,35.044327,2.0,16.0,7.506921730507845e-05,12638,morning_peak,night
43559,נחל חברון,South,31.278963,34.880673,2.0,10.0,7.483999125388561e-05,12653,morning_peak,night
15761,השרון/השפלה,Center,31.88077,34.727623,2.0,44.0,7.47636190589246e-05,12659,morning_peak,night
24518,ששת הימים/קיבוץ גלויות,Center,32.157863,34.91668,2.0,6.0,7.468399365381369e-05,12664,morning_peak,night
14722,כוכב הים/האקליפטוס,Center,32.384208,34.87062,3.0,24.0,7.4654241558614e-05,12666,morning_peak,night
6433,סדנת גורן,North,33.076364,35.267523,2.0,16.0,7.444969761676006e-05,12680,morning_peak,night
43736,אלחנאן/אלעודה,North,32.846882,35.344604,2.0,48.0,7.43889613088272e-05,12687,morning_peak,night
11425,גאמע עאבדין,Jerusalem,31.789288,35.237618,2.0,14.0,7.426916905262038e-05,12695,morning_peak,night
20756,קופת חולים לאומית,North,32.931572,35.140873,2.0,4.0,7.420813311613767e-05,12697,morning_peak,night
18522,הרבי מילובאוויטש/ההסתדרות,North,32.966842,35.502559,4.0,22.0,7.419037618657071e-05,12699,morning_peak,night
24633,הראשונים/הנחלים,Center,32.215097,34.874144,2.0,4.0,7.419024123587536e-05,12700,morning_peak,night
39136,צומת ביר הדאג',South,31.030027,34.750045,2.0,8.0,7.413076310756298e-05,12702,morning_peak,night
44186,שולמית/מנדל,South,30.98197,34.917899,2.0,48.0,7.371564549621673e-05,12724,morning_peak,night
43566,מנדל/שולמית,South,30.981429,34.916834,2.0,44.0,7.371564549621673e-05,12725,morning_peak,night
43223,שדרת העשור,South,31.366007,34.903107,3.0,12.0,7.370975820990414e-05,12726,morning_peak,night
15957,נחל אלכסנדר/נחל איילון,Center,32.239467,35.001691,2.0,2.0,7.36654753377323e-05,12728,morning_peak,night
19221,העיר הוותיקה ג,North,32.889224,35.403877,3.0,58.0,7.354566422137113e-05,12736,morning_peak,night
19951,אניעם,North,32.957593,35.740483,3.0,16.0,7.342588508979561e-05,12746,morning_peak,night
2670,מזכירות,Center,32.481835,35.001569,2.0,8.0,7.336625316641302e-05,12752,morning_peak,night
49056,אביגדור קהלני/עמנואל מורנו,South,31.063076,35.046591,2.0,52.0,7.330582220127233e-05,12754,morning_peak,night
39632,אלחריק ג,North,32.896669,35.39432,3.0,60.0,7.322101019231602e-05,12760,morning_peak,night
38812,דרך אומליסון א',Jerusalem,31.73801,35.245996,2.0,12.0,7.304135897146313e-05,12771,morning_peak,night
20735,ספיר/חושן,North,33.195308,35.571989,2.0,32.0,7.29641759328384e-05,12776,morning_peak,night
5201,שוהם/שניר,North,33.027935,35.274648,2.0,32.0,7.282537601579095e-05,12784,morning_peak,night
20483,מחנה רומח,North,32.887182,35.713616,2.0,10.0,7.268313162637951e-05,12796,morning_peak,night
50197,בזלת/גרניט,Jerusalem,31.771028,34.994336,2.0,24.0,7.260683388755554e-05,12799,morning_peak,night
2921,סורוקה/צבי בן יעקב,North,32.774741,34.992734,3.0,100.0,7.244129669368768e-05,12815,morning_peak,night
50390,צומת ערערה בנגב/כביש 2582,South,31.147059,34.984166,4.0,40.0,7.183609103253601e-05,12861,morning_peak,night
6278,שכ' אלגמשה 6,North,32.879926,35.408864,4.0,34.0,7.136275867243462e-05,12887,morning_peak,night
10632,גרשון שקד/בצלאל בזק,Jerusalem,31.766487,35.197405,2.0,30.0,7.127063416004848e-05,12898,morning_peak,night
3748,איינשטיין א,North,32.77844,34.998915,2.0,76.0,7.099532573004123e-05,12920,morning_peak,night
44653,אבו עבדאללה/א-נבאק,North,32.719476,35.061527,2.0,54.0,7.096180055544755e-05,12923,morning_peak,night
1013,קניון ערים/ברל כצנלסון,Center,32.178664,34.903331,2.0,26.0,7.076438635475445e-05,12939,morning_peak,night
40462,אולם ספורט,South,31.380639,34.764483,2.0,24.0,7.067833804612925e-05,12945,morning_peak,night
43599,רשב''ג/שדרות ורדימון,South,30.992845,34.937489,2.0,40.0,7.063593360490055e-05,12949,morning_peak,night
7589,שער,South,31.389208,34.904773,2.0,8.0,7.040766752304833e-05,12972,morning_peak,night
49026,הרב אברהם קוק/לילינבלום,South,31.067119,35.047769,2.0,6.0,7.040751565133953e-05,12973,morning_peak,night
51157,מחלף אזור תעשיה ציפורית,North,32.763879,35.320594,4.0,20.0,7.029346177173501e-05,12993,morning_peak,night
4447,אנדרטת סיירת אגוז,North,33.249969,35.729856,3.0,18.0,7.023574196660088e-05,13000,morning_peak,night
6114,אלירמוק/שכ' קסום,North,32.870167,35.302296,2.0,42.0,7.022536962054234e-05,13003,morning_peak,night
49407,נחל פרת/נחל ערוגות,South,31.23233,34.823244,2.0,56.0,7.021853077578092e-05,13004,morning_peak,night
26731,נבטים,South,31.222565,34.878167,2.0,4.0,7.010824979681565e-05,13013,morning_peak,night
15065,הותיקים/הגפן,Center,32.295867,34.948256,2.0,38.0,7.006073535308114e-05,13014,morning_peak,night
24591,משה שרת/משאבים,Center,32.162803,34.890447,3.0,36.0,7.001168209454405e-05,13018,morning_peak,night
37822,תופיק זיאד/אלמסאחה,North,32.870412,35.299974,2.0,44.0,6.999602806741105e-05,13019,morning_peak,night
41174,שדרות יגאל אלון/שדרות לוי אשכול,Jerusalem,31.753436,34.997206,2.0,20.0,6.985974452634696e-05,13026,morning_peak,night
41831,התמר/הגפן,Center,31.861634,34.757081,3.0,8.0,6.975567817191207e-05,13035,morning_peak,night
19644,מפעל חומרי בנין,North,32.790507,35.322976,2.0,28.0,6.974990256147387e-05,13039,morning_peak,night
3464,המרגנית / החבצלת,North,32.726298,35.140098,3.0,24.0,6.970948785534178e-05,13044,morning_peak,night
35836,איריס/מגידו,North,32.709686,35.307508,2.0,22.0,6.965333831811891e-05,13053,morning_peak,night
14624,הנשר/ירושלים,Center,32.190003,34.853909,2.0,12.0,6.964479932237206e-05,13055,morning_peak,night
41150,החי''ל/מבוא נהגי הפרדות,Jerusalem,31.802941,35.240578,2.0,16.0,6.96155573952554e-05,13058,morning_peak,night
48492,דרך דון יצחק אברבנאל/לח''י,Center,32.319777,34.862683,2.0,81.0,6.948502586088707e-05,13069,morning_peak,night
28939,הר בוקר/הר בקע,South,31.275302,34.808686,2.0,44.0,6.944746454442646e-05,13072,morning_peak,night
6207,אלכרום/5026,North,32.707999,35.284083,2.0,14.0,6.940564305915899e-05,13077,morning_peak,night
38706,ספיר/סקיבין,Center,32.194141,34.889423,2.0,4.0,6.932501112224285e-05,13085,morning_peak,night
4251,המוביל/הסדנא,North,32.755202,35.321009,3.0,60.0,6.915249000458937e-05,13096,morning_peak,night
11463,בית ספר אונורוה/אלמכפה,Jerusalem,31.731279,35.242887,2.0,4.0,6.914045286071455e-05,13098,morning_peak,night
40672,ההכשרות/עין דור,Center,32.146488,34.882067,2.0,26.0,6.908577212840981e-05,13102,morning_peak,night
5654,אשדות יעקב מאוחד/מרכז,North,32.663452,35.582305,3.0,18.0,6.899912277073278e-05,13110,morning_peak,night
39570,יכיני ה',South,31.481955,34.596653,3.0,16.0,6.894848003565602e-05,13118,morning_peak,night
38970,רבי עקיבא/רבי נחמיה מוטא,Center,31.947707,34.823116,2.0,48.0,6.891055909460502e-05,13120,morning_peak,night
38517,אבן סינאא ה,Center,32.498639,35.035988,2.0,44.0,6.876336680701372e-05,13130,morning_peak,night
17023,השומרים \הבונים,North,32.710559,35.131119,3.0,60.0,6.876136933840697e-05,13131,morning_peak,night
8978,קיבוץ נחשון,Jerusalem,31.829279,34.956473,3.0,24.0,6.873979497033229e-05,13133,morning_peak,night
39857,קופ''ח כללית,North,32.607116,35.332585,2.0,16.0,6.871860422901304e-05,13135,morning_peak,night
35698,המסילה/שדרות הדקלים,South,31.135316,34.790877,2.0,8.0,6.869851988129462e-05,13138,morning_peak,night
43734,אלקודס/אלח'לה,North,32.850193,35.344804,2.0,50.0,6.852308117372778e-05,13154,morning_peak,night
22353,דרך הפיקוסים/גבעת הבריכה,Center,31.939554,34.776903,2.0,4.0,6.830909175340728e-05,13181,morning_peak,night
44009,אל הודא סמטה 8,Jerusalem,31.826383,35.219512,2.0,14.0,6.826416737556925e-05,13192,morning_peak,night
15737,האלון/תיכון גינסבורג,Center,31.87862,34.742967,2.0,56.0,6.822808204523901e-05,13197,morning_peak,night
38496,מועצה מקומית,North,32.505468,35.048049,2.0,52.0,6.820999013133179e-05,13202,morning_peak,night
42084,ראס אלח'אביה 9,North,32.883711,35.423199,2.0,30.0,6.805572158315844e-05,13221,morning_peak,night
15728,נחל פולג/אירוס הארגמן,Center,31.900579,34.740129,2.0,36.0,6.79630160559763e-05,13229,morning_peak,night
38262,כיכר המועצה,North,33.269986,35.770966,2.0,4.0,6.794197445301614e-05,13237,morning_peak,night
41062,רשות הדואר/אלג'מאלון,North,33.029517,35.25743,2.0,4.0,6.790120875840536e-05,13247,morning_peak,night
5403,צאלון/הדקל,North,32.78486,35.529445,2.0,36.0,6.772116608167654e-05,13271,morning_peak,night
39653,זית/ראשונים,Center,31.742089,34.778476,2.0,8.0,6.770678847003441e-05,13273,morning_peak,night
21562,מושב עזריה א,Center,31.894066,34.910195,2.0,12.0,6.76818548457158e-05,13276,morning_peak,night
44551,הזית/הצבר,Center,31.631629,34.669931,3.0,20.0,6.765966906504081e-05,13281,morning_peak,night
19438,תרדיון כניסה,North,32.865536,35.278919,2.0,42.0,6.761547891009302e-05,13286,morning_peak,night
4337,מסעף שאר יישוב,North,33.21744,35.641342,3.0,32.0,6.756709090700848e-05,13291,morning_peak,night
17264,כלנית/עמיקם,North,32.560429,35.014528,2.0,12.0,6.756651470945573e-05,13292,morning_peak,night
40694,כביש 2,North,33.195377,35.777524,2.0,6.0,6.754888479148651e-05,13298,morning_peak,night
46823,אל טהארה/אל תווחיד,Jerusalem,31.748027,35.197707,2.0,64.0,6.754160637738195e-05,13299,morning_peak,night
6927,בית ספר יסודי,North,32.681668,35.151006,2.0,14.0,6.750194707717957e-05,13305,morning_peak,night
48559,שדרות הציונות/הסיפון,Center,31.861912,34.736751,2.0,20.0,6.74924136934303e-05,13307,morning_peak,night
48779,מרכז קהילתי ג'ת,Center,32.404867,35.028668,2.0,16.0,6.748085307203971e-05,13309,morning_peak,night
41830,בית גמליאל/כניסה,Center,31.869783,34.756816,3.0,8.0,6.741126570211764e-05,13316,morning_peak,night
44360,גרניט/החרש,Center,32.487954,34.95045,3.0,28.0,6.732553839289015e-05,13324,morning_peak,night
12525,מחנה צוקי עובדה,South,30.026318,34.928984,2.0,26.0,6.729470783120185e-05,13330,morning_peak,night
44449,גלבוע/לבונה,North,32.991183,35.268558,2.0,6.0,6.729107923424958e-05,13331,morning_peak,night
33957,מד''א,Center,32.0452,34.85198,2.0,48.0,6.724782419257525e-05,13341,morning_peak,night
50675,אלסייד א,South,31.288574,34.924394,2.0,12.0,6.724322829356327e-05,13342,morning_peak,night
10902,המלאכה/העמל,Jerusalem,31.7337,34.956921,2.0,4.0,6.723173290547968e-05,13347,morning_peak,night
17791,מסעף עבדון,North,33.04289,35.150877,2.0,2.0,6.721793942459933e-05,13350,morning_peak,night
19500,הר הצופים/יקותיאל אדם,North,33.220569,35.568218,2.0,38.0,6.719153055373234e-05,13355,morning_peak,night
28365,שכונה 17,South,31.393291,34.739919,2.0,24.0,6.716885230402871e-05,13358,morning_peak,night
14678,בית הבראה משטרה/דרך הים,Center,32.362277,34.858513,2.0,6.0,6.716472898590077e-05,13359,morning_peak,night
24834,הגליל/היסמין,Center,31.873924,34.817118,2.0,44.0,6.712706665201981e-05,13364,morning_peak,night
29159,צומת רהט דרום/כביש 310,South,31.37087,34.781877,2.0,6.0,6.712009631740815e-05,13365,morning_peak,night
42764,לח''י/שדרות יצחק שמיר,North,32.76625,34.964898,2.0,128.0,6.71200597061815e-05,13366,morning_peak,night
21454,נחל עקרון ב,Center,31.856967,34.883633,3.0,24.0,6.708876567779752e-05,13373,morning_peak,night
47161,אורן/עורבים,North,33.227443,35.58543,2.0,60.0,6.705975617856047e-05,13379,morning_peak,night
21000,אל-עומאל אל-ערב/צומת אל-עדרא,North,32.698107,35.289473,2.0,12.0,6.705586937110439e-05,13381,morning_peak,night
28325,צומת ניצנה,South,30.887055,34.417954,3.0,12.0,6.70327014317099e-05,13387,morning_peak,night
12664,אלסלאם/אלנור,South,31.29806,34.946739,2.0,88.0,6.700391957891139e-05,13442,morning_peak,night
19647,מפעל חומרי בנין,North,32.790839,35.32503,2.0,80.0,6.700391957891139e-05,13446,morning_peak,night
44976,שדרות הרכס/החורש,Center,31.925434,34.981915,2.0,60.0,6.700391957891139e-05,13455,morning_peak,night
17184,אלרוגמה,North,32.714053,35.07455,2.0,54.0,6.700391957891139e-05,13462,morning_peak,night
28715,בית ספר אלאנדלוס,South,31.254496,34.862228,2.0,46.0,6.700391957891139e-05,13474,morning_peak,night
41683,שכונת בלאל,North,32.721449,35.293907,2.0,46.0,6.700391957891139e-05,13475,morning_peak,night
42074,בית ספר אלירמוק,South,31.242021,35.066482,2.0,46.0,6.700391957891139e-05,13476,morning_peak,night
44853,א סאפה/אל בוטמה,Jerusalem,31.740997,35.200911,2.0,44.0,6.700391957891139e-05,13479,morning_peak,night
48307,אחמד עאלם/עלי בן אבי טאלב,North,32.813683,35.262131,2.0,44.0,6.700391957891139e-05,13480,morning_peak,night
38565,אל-סנדיאן,North,32.681366,35.071213,2.0,40.0,6.700391957891139e-05,13482,morning_peak,night
39910,אלסנדיאן ד,North,32.716084,35.223128,3.0,38.0,6.700391957891139e-05,13483,morning_peak,night
35921,מועויאה/מכולת,North,32.532333,35.110231,2.0,38.0,6.700391957891139e-05,13485,morning_peak,night
48319,מגדל מים/רחוב 66,North,32.81515,35.25726,2.0,38.0,6.700391957891139e-05,13486,morning_peak,night
42901,נמל תעופה רמון/צומת באר אורה,South,29.70868,34.998816,2.0,37.0,6.700391957891139e-05,13488,morning_peak,night
17065,שכונת ח'אלת עלי 3,North,32.689677,35.046117,2.0,36.0,6.700391957891139e-05,13490,morning_peak,night
17124,קופת חולים מכבי,North,32.692494,35.046445,2.0,36.0,6.700391957891139e-05,13491,morning_peak,night
37069,קופת חולים כללית,South,31.134384,34.961525,2.0,36.0,6.700391957891139e-05,13493,morning_peak,night
11397,אל סוויח,Jerusalem,31.769076,35.242132,2.0,34.0,6.700391957891139e-05,13496,morning_peak,night
35922,מועויאה/מכולת,North,32.532233,35.1102,2.0,34.0,6.700391957891139e-05,13498,morning_peak,night
42068,טיפת חלב כסיפה 2,South,31.243964,35.066512,2.0,34.0,6.700391957891139e-05,13499,morning_peak,night
8623,בית ספר לבנות/בטן אלהוא,Jerusalem,31.767064,35.238443,2.0,34.0,6.700391957891139e-05,13501,morning_peak,night
8887,בית ספר יסודי/סיירת אלח'גה,Jerusalem,31.798979,35.253471,2.0,34.0,6.700391957891139e-05,13502,morning_peak,night
20934,201/203,North,32.679295,35.273695,2.0,32.0,6.700391957891139e-05,13503,morning_peak,night
40319,מועצה אזורית,North,32.791031,35.32681,2.0,28.0,6.700391957891139e-05,13514,morning_peak,night
21462,שבעת המינים/הדקל,Center,31.940571,34.908705,2.0,24.0,6.700391957891139e-05,13517,morning_peak,night
21468,שבעת המינים/הדקל,Center,31.931415,34.901219,2.0,24.0,6.700391957891139e-05,13518,morning_peak,night
27016,מחנה מוזיאון חיל האוויר,South,31.240792,34.700368,3.0,20.0,6.700391957891139e-05,13526,morning_peak,night
20961,אום קוביי/אל-כרום,North,32.70573,35.283773,2.0,20.0,6.700391957891139e-05,13527,morning_peak,night
36072,חבצלת/הארז,North,32.527087,34.939577,2.0,20.0,6.700391957891139e-05,13532,morning_peak,night
35361,קיבוץ מעלה גלבוע,Center,32.477325,35.41941,3.0,18.0,6.700391957891139e-05,13538,morning_peak,night
18801,בית לחם הגלילית/כניסה,North,32.735157,35.187881,2.0,18.0,6.700391957891139e-05,13540,morning_peak,night
4443,עין קיניא/כיכר לדרום,North,33.234773,35.730884,2.0,18.0,6.700391957891139e-05,13543,morning_peak,night
43502,שדרות כרמי גת/אבני החושן,Center,31.629377,34.77553,2.0,16.0,6.700391957891139e-05,13548,morning_peak,night
44855,א סאפא/אל ג'מעיה אל תחתא,Jerusalem,31.737988,35.202656,2.0,16.0,6.700391957891139e-05,13549,morning_peak,night
44974,מרכז מיון דואר ישראל/שדרות הרכס,Center,31.925678,34.985225,2.0,16.0,6.700391957891139e-05,13550,morning_peak,night
46864,בלאל בן רבאח/מוסא חסן,Center,32.27106,35.004267,2.0,16.0,6.700391957891139e-05,13551,morning_peak,night
50752,אבו עיאדה,South,31.290352,35.065398,2.0,16.0,6.700391957891139e-05,13552,morning_peak,night
